configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
16,35.0,-0.0007537510658310451,36.85636440218341,1.0,1,4,5,20.0,60.0,0,0.0,finite_difference,success,,16,20,80.0,0.13310859631747007,"[""1"", ""x0"", ""x1"", ""x2"", ""x3""]","[[0.0, 21.10867270621847, -46.51522034016621, 14.368690719427544, 3.8547562525862222], [0.0, 34.35953332928705, 1.3914292338908254, -41.230557172753855, 8.042967318415686], [0.0, -8.029019623916485, 41.244841968799754, -1.4124839963061022, -34.36330808838751], [0.0, -3.8621074131283883, -14.411088590853428, 46.57536599306139, -21.14087581524247]]",(x0)' =  21.109 x0 + -46.515 x1 +  14.369 x2 +  3.855 x3 | (x1)' =  34.360 x0 +  1.391 x1 + -41.231 x2 +  8.043 x3 | (x2)' = -8.029 x0 +  41.245 x1 + -1.412 x2 + -34.363 x3 | (x3)' = -3.862 x0 + -14.411 x1 +  46.575 x2 + -21.141 x3
17,35.0,-0.0007537510658310451,36.85636440218341,1.0,1,4,5,20.0,60.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,16,20,80.0,0.14861136116087437,"[""1"", ""x0"", ""x1"", ""x2"", ""x3""]","[[0.0, 21.447988300181635, -47.02345602513633, 14.7720258828884, 3.640913314335704], [0.0, 34.40050042797914, 1.4759751957964848, -41.49847711682036, 8.229871121047767], [0.0, -8.216731754879353, 41.513389815500815, -1.4976104705975057, -34.403412218188485], [0.0, -3.647963320185914, -14.814549222695163, 47.082841134552666, -21.47957913929349]]",(x0)' =  21.448 x0 + -47.023 x1 +  14.772 x2 +  3.641 x3 | (x1)' =  34.401 x0 +  1.476 x1 + -41.498 x2 +  8.230 x3 | (x2)' = -8.217 x0 +  41.513 x1 + -1.498 x2 + -34.403 x3 | (x3)' = -3.648 x0 + -14.815 x1 +  47.083 x2 + -21.480 x3
18,35.0,-0.0007537510658310451,36.85636440218341,1.0,1,4,5,20.0,60.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,16,20,80.0,0.1454889653250575,"[""1"", ""x0"", ""x1"", ""x2"", ""x3""]","[[0.0, 25.134458784173194, -52.207546815977516, 18.93145088481663, 1.2728219381236623], [0.0, 34.322656008668055, 2.5097383630738523, -43.784998748109444, 9.868242492715249], [0.0, -9.861347012295306, 43.80944125607326, -2.541948953640751, -34.31861939002836], [0.0, -1.2793690565328266, -18.97353206611222, 52.265642085760874, -25.163597101452726]]",(x0)' =  25.134 x0 + -52.208 x1 +  18.931 x2 +  1.273 x3 | (x1)' =  34.323 x0 +  2.510 x1 + -43.785 x2 +  9.868 x3 | (x2)' = -9.861 x0 +  43.809 x1 + -2.542 x2 + -34.319 x3 | (x3)' = -1.279 x0 + -18.974 x1 +  52.266 x2 + -25.164 x3
19,35.0,-0.0007537510658310451,36.85636440218341,1.0,1,6,1,4.0,20.0,0,0.0,finite_difference,success,,28,42,66.66666666666667,0.28970931377261877,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[0.0, 601.2207961132351, -1416.4437135189853, 1586.771131936663, -1175.6347709871154, 497.6030314927016, -93.80955397082103], [0.0, 125.26176431979722, -1.1807440473500037, -122.60958601053295, -2.610743714636918, 1.4907131954826194, -0.35067839456105276], [0.0, 0.0, 125.00743419752908, 0.0, -125.00732448595299, 0.0, 0.0], [0.0, 0.0, 0.0, 125.00875547012866, 0.0, -125.00735745727539, 0.0], [0.0, -0.09423522489444087, 0.4137979013157995, -0.9147952485792534, 126.12598296276877, -0.7004433303757993, -124.83084810000109], [0.0, 93.34292868503444, -495.5600645062169, 1171.7828371155676, -1582.8656143947333, 1414.3172431479934, -600.724256069994]]",(x0)' =  601.221 x0 + -1416.444 x1 +  1586.771 x2 + -1175.635 x3 +  497.603 x4 + -93.810 x5 | (x1)' =  125.262 x0 + -1.181 x1 + -122.610 x2 + -2.611 x3 +  1.491 x4 + -0.351 x5 | (x2)' =  125.007 x1 + -125.007 x3 | (x3)' =  125.009 x2 + -125.007 x4 | (x4)' = -0.094 x0 +  0.414 x1 + -0.915 x2 +  126.126 x3 + -0.700 x4 + -124.831 x5 | (x5)' =  93.343 x0 + -495.560 x1 +  1171.783 x2 + -1582.866 x3 +  1414.317 x4 + -600.724 x5
20,35.0,-0.0007537510658310451,36.85636440218341,1.0,1,6,1,4.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,28,42,66.66666666666667,0.3133032927289605,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[0.0, 606.9524257314284, -1438.5669324729206, 1622.6636538942982, -1206.1364398024857, 511.0804816384324, -96.26292632821783], [0.0, 125.29110417686714, -1.377843073879994, -122.08819851200117, -3.2865949653722617, 1.9242688545200959, -0.4621227729638304], [0.0, 0.0, 125.00900895966032, 0.0, -125.00892961250094, 0.0, 0.0], [0.0, 0.0, 0.0, 125.01021269759441, 0.0, -125.00862501932906, 0.0], [0.0, -0.1226747585441732, 0.6009609733467158, -1.412350660052337, 126.78313183091527, -1.131668066083467, -124.71773083577331], [0.0, 95.647925283966, -508.38586371765075, 1201.061626621311, -1617.5352100158116, 1435.789256181003, -606.3079648373376]]",(x0)' =  606.952 x0 + -1438.567 x1 +  1622.664 x2 + -1206.136 x3 +  511.080 x4 + -96.263 x5 | (x1)' =  125.291 x0 + -1.378 x1 + -122.088 x2 + -3.287 x3 +  1.924 x4 + -0.462 x5 | (x2)' =  125.009 x1 + -125.009 x3 | (x3)' =  125.010 x2 + -125.009 x4 | (x4)' = -0.123 x0 +  0.601 x1 + -1.412 x2 +  126.783 x3 + -1.132 x4 + -124.718 x5 | (x5)' =  95.648 x0 + -508.386 x1 +  1201.062 x2 + -1617.535 x3 +  1435.789 x4 + -606.308 x5
21,35.0,-0.0007537510658310451,36.85636440218341,1.0,1,6,1,4.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,31,42,73.80952380952381,0.2873232075944543,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[0.0, 639.1173587148354, -1561.515280488265, 1817.4251120549177, -1364.5692610048177, 576.0482772273087, -106.64284009388824], [0.0, 133.84381995128737, -39.29499597570239, -50.99678807026248, -73.61528866668192, 38.55397554177281, -8.482897216420033], [0.0, 1.2435844616630136, 119.91226156394275, 8.123909272432208, -130.99342905905328, 1.722391224052924, 0.0], [0.0, 0.0, 0.0, 125.0339748371333, 0.0, -125.02874767111959, 0.0], [0.0, -1.2224671866555314, 5.217821619191625, -9.751116664583579, 134.71071360662282, -4.945130284281786, -124.01826413016693], [0.0, 96.72568215419493, -531.4358990107631, 1279.8783044244199, -1732.5557896210096, 1516.5895684676734, -629.0633653873967]]",(x0)' =  639.117 x0 + -1561.515 x1 +  1817.425 x2 + -1364.569 x3 +  576.048 x4 + -106.643 x5 | (x1)' =  133.844 x0 + -39.295 x1 + -50.997 x2 + -73.615 x3 +  38.554 x4 + -8.483 x5 | (x2)' =  1.244 x0 +  119.912 x1 +  8.124 x2 + -130.993 x3 +  1.722 x4 | (x3)' =  125.034 x2 + -125.029 x4 | (x4)' = -1.222 x0 +  5.218 x1 + -9.751 x2 +  134.711 x3 + -4.945 x4 + -124.018 x5 | (x5)' =  96.726 x0 + -531.436 x1 +  1279.878 x2 + -1732.556 x3 +  1516.590 x4 + -629.063 x5
22,35.0,-0.0007537510658310451,36.85636440218341,1.0,1,6,2,8.0,40.0,0,0.0,finite_difference,success,,36,42,85.71428571428571,0.2725721728056669,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[0.0, 196.9232961300928, -356.5002691149006, 275.39893194286395, -183.3053433453949, 85.73694943465668, -20.33856301611287], [0.0, 47.48051907547752, 62.63942273536861, -155.73783887902732, 67.41967749524534, -27.893315589308283, 6.471051952754578], [0.0, -9.699228526200326, 76.20861751869766, 17.496671314919702, -106.16828806651108, 27.65976044638475, -5.705413894599934], [0.0, 5.708607794294459, -27.661995595856403, 106.16390533370323, -17.494443378493635, -76.2047727834822, 9.695828360840881], [0.0, -6.465574800374271, 27.874401737042312, -67.38733410812793, 155.69925696480448, -62.60800769157824, -47.4922452020229], [0.0, 20.315951058905668, -85.6592748984729, 183.17961265467804, -275.2855914785545, 356.4532561834936, -196.92128793295663]]",(x0)' =  196.923 x0 + -356.500 x1 +  275.399 x2 + -183.305 x3 +  85.737 x4 + -20.339 x5 | (x1)' =  47.481 x0 +  62.639 x1 + -155.738 x2 +  67.420 x3 + -27.893 x4 +  6.471 x5 | (x2)' = -9.699 x0 +  76.209 x1 +  17.497 x2 + -106.168 x3 +  27.660 x4 + -5.705 x5 | (x3)' =  5.709 x0 + -27.662 x1 +  106.164 x2 + -17.494 x3 + -76.205 x4 +  9.696 x5 | (x4)' = -6.466 x0 +  27.874 x1 + -67.387 x2 +  155.699 x3 + -62.608 x4 + -47.492 x5 | (x5)' =  20.316 x0 + -85.659 x1 +  183.180 x2 + -275.286 x3 +  356.453 x4 + -196.921 x5
23,35.0,-0.0007537510658310451,36.85636440218341,1.0,1,6,2,8.0,40.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,36,42,85.71428571428571,0.2872685855254531,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[0.0, 199.15056528431606, -362.4044114003733, 282.9324319394248, -189.19147701146713, 88.49936965493161, -20.978723720431113], [0.0, 47.09699073377291, 63.617174623846864, -156.89708669718448, 68.21270595852734, -28.173393976943522, 6.5024522915283605], [0.0, -9.55542281435216, 75.87815949601132, 17.806516968156334, -106.26779175457362, 27.587293215874812, -5.644281971923192], [0.0, 5.651031116726454, -27.59935605492008, 106.27591410898192, -17.813588276312622, -75.87016163975409, 9.55104968466746], [0.0, -6.496795349422634, 28.15268639783406, -68.17402501445986, 156.8476011307656, -63.57562881378502, -47.11282762204456], [0.0, 20.953194410115238, -88.4127932408034, 189.05116009750262, -282.80423877189065, 362.34728215552764, -199.14446813430214]]",(x0)' =  199.151 x0 + -362.404 x1 +  282.932 x2 + -189.191 x3 +  88.499 x4 + -20.979 x5 | (x1)' =  47.097 x0 +  63.617 x1 + -156.897 x2 +  68.213 x3 + -28.173 x4 +  6.502 x5 | (x2)' = -9.555 x0 +  75.878 x1 +  17.807 x2 + -106.268 x3 +  27.587 x4 + -5.644 x5 | (x3)' =  5.651 x0 + -27.599 x1 +  106.276 x2 + -17.814 x3 + -75.870 x4 +  9.551 x5 | (x4)' = -6.497 x0 +  28.153 x1 + -68.174 x2 +  156.848 x3 + -63.576 x4 + -47.113 x5 | (x5)' =  20.953 x0 + -88.413 x1 +  189.051 x2 + -282.804 x3 +  362.347 x4 + -199.144 x5
24,35.0,-0.0007537510658310451,36.85636440218341,1.0,1,6,2,8.0,40.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,36,42,85.71428571428571,0.2850830154493451,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[0.0, 216.37473024322728, -409.08016884585106, 342.2527399290183, -233.59101273993593, 107.31266696555284, -24.551198524508095], [0.0, 44.38141172463642, 70.53880361521618, -164.72613384213676, 72.88478722065571, -29.211787752860353, 6.343938967781992], [0.0, -8.437201082571555, 73.12597376228094, 20.637338038336107, -107.41889708248192, 27.176390354453805, -5.196459877414202], [0.0, 5.030144684268434, -26.50837795563418, 106.20458161289395, -19.41428815421394, -73.8302515152295, 8.630030941860456], [0.0, -6.487198491017362, 29.739086245137305, -73.78863398607633, 165.58723534321967, -70.97682003308068, -44.2856991739809], [0.0, 24.65380810459367, -107.74213406592976, 234.4259786403978, -343.17143241438765, 409.672504258861, -216.5575649083617]]",(x0)' =  216.375 x0 + -409.080 x1 +  342.253 x2 + -233.591 x3 +  107.313 x4 + -24.551 x5 | (x1)' =  44.381 x0 +  70.539 x1 + -164.726 x2 +  72.885 x3 + -29.212 x4 +  6.344 x5 | (x2)' = -8.437 x0 +  73.126 x1 +  20.637 x2 + -107.419 x3 +  27.176 x4 + -5.196 x5 | (x3)' =  5.030 x0 + -26.508 x1 +  106.205 x2 + -19.414 x3 + -73.830 x4 +  8.630 x5 | (x4)' = -6.487 x0 +  29.739 x1 + -73.789 x2 +  165.587 x3 + -70.977 x4 + -44.286 x5 | (x5)' =  24.654 x0 + -107.742 x1 +  234.426 x2 + -343.171 x3 +  409.673 x4 + -216.558 x5
25,35.0,-0.0007537510658310451,36.85636440218341,1.0,1,6,5,20.0,100.0,0,0.0,finite_difference,success,,32,42,76.19047619047619,0.26027157809585333,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[0.0, 20.262165581812965, -46.96405937774921, 15.712716564447165, 0.0, 6.219647076119096, -1.7349728471162102], [0.0, 35.15196745383938, 1.6261644270177538, -41.96217339342341, 10.499507905858302, -4.9272647113572505, 1.481235041979951], [0.0, -10.111989782753238, 40.76775417637931, 0.0, -40.27190246620476, 11.997378462175734, -3.1540327841942624], [0.0, 3.117553976804388, -11.976231534577163, 40.27398823783754, 0.0, -40.78564165023334, 10.145932139480019], [0.0, -1.4636608714608808, 4.925417713457707, -10.530708378214348, 42.006382956667004, -1.6427395312208024, -35.16355495193311], [0.0, 1.750077587166806, -6.211025787701457, 0.0, -15.776984084319832, 47.003068563436955, -20.28729777333524]]",(x0)' =  20.262 x0 + -46.964 x1 +  15.713 x2 +  6.220 x4 + -1.735 x5 | (x1)' =  35.152 x0 +  1.626 x1 + -41.962 x2 +  10.500 x3 + -4.927 x4 +  1.481 x5 | (x2)' = -10.112 x0 +  40.768 x1 + -40.272 x3 +  11.997 x4 + -3.154 x5 | (x3)' =  3.118 x0 + -11.976 x1 +  40.274 x2 + -40.786 x4 +  10.146 x5 | (x4)' = -1.464 x0 +  4.925 x1 + -10.531 x2 +  42.006 x3 + -1.643 x4 + -35.164 x5 | (x5)' =  1.750 x0 + -6.211 x1 + -15.777 x3 +  47.003 x4 + -20.287 x5
