degree,n_delays,delay_samples,smooth_window_samples,test_trial_id,completed_35hz,completed_80hz,reached_fraction_35hz,reached_fraction_80hz,reached_fraction_difference_80_minus_35
2,6,1,9,778,True,True,1.0,1.0,0.0
2,6,1,9,1088,True,True,1.0,1.0,0.0
2,6,1,9,1244,True,True,1.0,1.0,0.0
2,6,2,0,2,True,False,1.0,0.9418792958259437,-0.05812070417405635
2,6,2,0,3,True,False,1.0,0.5450583547085678,-0.4549416452914322
2,6,2,0,4,True,True,1.0,1.0,0.0
2,6,2,0,312,True,True,1.0,1.0,0.0
2,6,2,0,620,True,True,1.0,1.0,0.0
2,6,2,0,622,True,True,1.0,1.0,0.0
2,6,2,0,778,True,False,1.0,0.6416660186590715,-0.35833398134092853
2,6,2,0,1088,True,False,1.0,0.6152336675762704,-0.3847663324237296
2,6,2,0,1244,False,True,0.6367364041833289,1.0,0.3632635958166711
2,6,2,5,2,True,False,1.0,0.7377464087319014,-0.26225359126809855
2,6,2,5,3,False,True,0.9990478775903022,1.0,0.0009521224096977754
2,6,2,5,4,True,False,1.0,0.8574483567942854,-0.14255164320571456
2,6,2,5,312,True,True,1.0,1.0,0.0
2,6,2,5,620,True,False,1.0,0.9030188074740595,-0.09698119252594051
2,6,2,5,622,True,False,1.0,0.5794091783921858,-0.42059082160781425
2,6,2,5,778,True,False,1.0,0.6590311623228075,-0.34096883767719255
2,6,2,5,1088,True,False,1.0,0.7692441365125322,-0.2307558634874678
2,6,2,5,1244,False,False,0.5331745884531073,0.45596021393482,-0.07721437451828728
2,6,2,9,2,True,True,1.0,1.0,0.0
2,6,2,9,3,True,True,1.0,1.0,0.0
2,6,2,9,4,True,True,1.0,1.0,0.0
2,6,2,9,312,True,True,1.0,1.0,0.0
2,6,2,9,620,True,True,1.0,1.0,0.0
2,6,2,9,622,True,True,1.0,1.0,0.0
2,6,2,9,778,True,True,1.0,1.0,0.0
2,6,2,9,1088,True,True,1.0,1.0,0.0
2,6,2,9,1244,False,True,0.2617864000501707,1.0,0.7382135999498294
2,6,5,0,2,True,True,1.0,1.0,0.0
2,6,5,0,3,False,True,0.2222395293422914,1.0,0.7777604706577086
2,6,5,0,4,True,True,1.0,1.0,0.0
2,6,5,0,312,True,True,1.0,1.0,0.0
2,6,5,0,620,True,True,1.0,1.0,0.0
2,6,5,0,622,True,True,1.0,1.0,0.0
2,6,5,0,778,True,True,1.0,1.0,0.0
2,6,5,0,1088,True,True,1.0,1.0,0.0
2,6,5,0,1244,True,True,1.0,1.0,0.0
2,6,5,5,2,True,True,1.0,1.0,0.0
2,6,5,5,3,False,True,0.22159215205007957,1.0,0.7784078479499205
2,6,5,5,4,True,True,1.0,1.0,0.0
2,6,5,5,312,True,True,1.0,1.0,0.0
2,6,5,5,620,True,True,1.0,1.0,0.0
2,6,5,5,622,True,True,1.0,1.0,0.0
2,6,5,5,778,True,True,1.0,1.0,0.0
2,6,5,5,1088,False,True,0.9409781265766652,1.0,0.05902187342333476
2,6,5,5,1244,True,True,1.0,1.0,0.0
2,6,5,9,2,True,True,1.0,1.0,0.0
2,6,5,9,3,False,False,0.26235457307243837,0.15493391017706457,-0.1074206628953738
2,6,5,9,4,True,True,1.0,1.0,0.0
2,6,5,9,312,True,True,1.0,1.0,0.0
2,6,5,9,620,True,True,1.0,1.0,0.0
2,6,5,9,622,True,True,1.0,1.0,0.0
2,6,5,9,778,True,True,1.0,1.0,0.0
2,6,5,9,1088,True,False,1.0,0.2593410104956494,-0.7406589895043506
2,6,5,9,1244,True,True,1.0,1.0,0.0
2,8,1,0,2,False,True,0.33415025740153925,1.0,0.6658497425984607
2,8,1,0,3,False,True,0.3471401788172328,1.0,0.6528598211827672
2,8,1,0,4,False,True,0.9998609174552939,1.0,0.00013908254470607062
2,8,1,0,312,False,True,0.6253313026080073,1.0,0.3746686973919927
2,8,1,0,620,False,True,0.8077465464160999,1.0,0.1922534535839001
2,8,1,0,622,False,False,0.4952895797998064,0.681754466781938,0.18646488698213154
2,8,1,0,778,False,False,0.4455575268662134,0.9094999932855866,0.4639424664193732
2,8,1,0,1088,False,True,0.44464133937728323,1.0,0.5553586606227168
2,8,1,0,1244,False,False,0.20229713144175632,0.9486967470283596,0.7463996155866033
2,8,1,5,2,False,False,0.2770844608153163,0.05580278461310304,-0.22128167620221326
2,8,1,5,3,False,False,0.30785089475150096,0.06466536583944603,-0.24318552891205492
2,8,1,5,4,False,False,0.5677111890722693,0.06005097844693625,-0.507660210625333
2,8,1,5,312,False,False,0.5511388088990978,0.22087584027372345,-0.3302629686253744
2,8,1,5,620,False,False,0.8819758301278319,0.11141808473033844,-0.7705577453974934
2,8,1,5,622,False,False,0.4341415139310111,0.07753634543815331,-0.3566051684928578
2,8,1,5,778,False,False,0.4239923442590922,0.007085016198885648,-0.4169073280602066
2,8,1,5,1088,False,False,0.4016066002708903,0.09646413351119189,-0.3051424667596984
2,8,1,5,1244,False,False,0.1628958351404113,0.07970988464226822,-0.08318595049814309
2,8,1,9,2,False,False,0.008319467207792745,0.010843047759620347,0.002523580551827602
2,8,1,9,3,False,False,0.013293781393341074,0.055699040143466674,0.0424052587501256
2,8,1,9,4,True,False,1.0,0.023007294464864613,-0.9769927055351354
2,8,1,9,312,True,False,1.0,0.10503261843332426,-0.8949673815666758
2,8,1,9,620,False,False,0.01092072420993882,0.1434840756761545,0.1325633514662157
2,8,1,9,622,True,False,1.0,0.1402728058839956,-0.8597271941160044
2,8,1,9,778,False,False,0.009900139443967775,0.007660518871409613,-0.002239620572558162
2,8,1,9,1088,False,False,0.019694155401256744,0.170711279007249,0.15101712360599226
2,8,1,9,1244,False,False,0.012183402705654893,0.18163989540450284,0.16945649269884794
2,8,2,0,2,True,False,1.0,0.5123465046228215,-0.4876534953771785
2,8,2,0,3,True,True,1.0,1.0,0.0
2,8,2,0,4,True,True,1.0,1.0,0.0
2,8,2,0,312,True,True,1.0,1.0,0.0
2,8,2,0,620,True,False,1.0,0.8675387711762128,-0.1324612288237872
2,8,2,0,622,True,True,1.0,1.0,0.0
2,8,2,0,778,True,False,1.0,0.43313510522767124,-0.5668648947723287
2,8,2,0,1088,True,False,1.0,0.6433178907522736,-0.35668210924772636
2,8,2,0,1244,True,True,1.0,1.0,0.0
2,8,2,5,2,True,False,1.0,0.06177721266570995,-0.9382227873342901
2,8,2,5,3,True,False,1.0,0.0666697433311543,-0.9333302566688457
2,8,2,5,4,True,False,1.0,0.14532061719777534,-0.8546793828022247
2,8,2,5,312,True,False,1.0,0.07900429937295966,-0.9209957006270404
2,8,2,5,620,True,False,1.0,0.069249583709498,-0.930750416290502
2,8,2,5,622,True,False,1.0,0.10803630988073429,-0.8919636901192657
2,8,2,5,778,True,False,1.0,0.0369227837594589,-0.9630772162405411
2,8,2,5,1088,True,False,1.0,0.058084488031451144,-0.9419155119685488
2,8,2,5,1244,True,False,1.0,0.06253253645099678,-0.9374674635490032
2,8,2,9,2,True,False,1.0,0.15205372747773807,-0.847946272522262
2,8,2,9,3,True,False,1.0,0.11252780067754585,-0.8874721993224541
2,8,2,9,4,True,False,1.0,0.19849460437186817,-0.8015053956281318
2,8,2,9,312,True,False,1.0,0.2263042472080828,-0.7736957527919173
2,8,2,9,620,True,False,1.0,0.19546782000730092,-0.8045321799926991
2,8,2,9,622,True,False,1.0,0.20095064948859842,-0.7990493505114016
2,8,2,9,778,True,False,1.0,0.08532254433782824,-0.9146774556621717
2,8,2,9,1088,True,False,1.0,0.17171772124698217,-0.8282822787530179
2,8,2,9,1244,True,False,1.0,0.3307232354165514,-0.6692767645834485
2,8,5,0,2,True,True,1.0,1.0,0.0
2,8,5,0,3,True,True,1.0,1.0,0.0
2,8,5,0,4,True,True,1.0,1.0,0.0
2,8,5,0,312,False,True,0.5529323195323287,1.0,0.4470676804676713
2,8,5,0,620,True,True,1.0,1.0,0.0
2,8,5,0,622,False,True,0.3868009256431938,1.0,0.6131990743568062
2,8,5,0,778,True,True,1.0,1.0,0.0
2,8,5,0,1088,True,True,1.0,1.0,0.0
2,8,5,0,1244,False,True,0.32416588306816246,1.0,0.6758341169318376
2,8,5,5,2,True,True,1.0,1.0,0.0
2,8,5,5,3,True,True,1.0,1.0,0.0
2,8,5,5,4,True,True,1.0,1.0,0.0
2,8,5,5,312,False,False,0.4174981942787734,0.8956704392005362,0.47817224492176286
2,8,5,5,620,True,True,1.0,1.0,0.0
2,8,5,5,622,False,True,0.3756340287203641,1.0,0.6243659712796359
2,8,5,5,778,True,True,1.0,1.0,0.0
2,8,5,5,1088,True,True,1.0,1.0,0.0
2,8,5,5,1244,False,True,0.32611947121282925,1.0,0.6738805287871708
2,8,5,9,2,True,True,1.0,1.0,0.0
2,8,5,9,3,True,False,1.0,0.6659050012685408,-0.3340949987314592
2,8,5,9,4,True,True,1.0,1.0,0.0
2,8,5,9,312,False,False,0.4860888519780194,0.4416229197588846,-0.04446593221913475
2,8,5,9,620,True,False,1.0,0.5048596196216462,-0.49514038037835384
2,8,5,9,622,False,False,0.4440961866656977,0.2845244023144479,-0.1595717843512498
2,8,5,9,778,True,False,1.0,0.8998946463219685,-0.10010535367803153
2,8,5,9,1088,False,True,0.7125805599777646,1.0,0.2874194400222354
2,8,5,9,1244,False,False,0.25438295698748886,0.21617150585020944,-0.03821145113727942
3,2,1,0,2,True,True,1.0,1.0,0.0
3,2,1,0,3,True,True,1.0,1.0,0.0
3,2,1,0,4,True,True,1.0,1.0,0.0
3,2,1,0,312,True,True,1.0,1.0,0.0
3,2,1,0,620,True,True,1.0,1.0,0.0
3,2,1,0,622,True,True,1.0,1.0,0.0
3,2,1,0,778,True,True,1.0,1.0,0.0
3,2,1,0,1088,True,True,1.0,1.0,0.0
3,2,1,0,1244,True,True,1.0,1.0,0.0
3,2,1,5,2,True,True,1.0,1.0,0.0
3,2,1,5,3,True,True,1.0,1.0,0.0
3,2,1,5,4,True,True,1.0,1.0,0.0
3,2,1,5,312,True,True,1.0,1.0,0.0
3,2,1,5,620,True,True,1.0,1.0,0.0
3,2,1,5,622,True,True,1.0,1.0,0.0
3,2,1,5,778,True,True,1.0,1.0,0.0
3,2,1,5,1088,True,True,1.0,1.0,0.0
3,2,1,5,1244,True,True,1.0,1.0,0.0
3,2,1,9,2,True,True,1.0,1.0,0.0
3,2,1,9,3,True,True,1.0,1.0,0.0
3,2,1,9,4,True,True,1.0,1.0,0.0
3,2,1,9,312,True,True,1.0,1.0,0.0
3,2,1,9,620,True,True,1.0,1.0,0.0
3,2,1,9,622,True,True,1.0,1.0,0.0
3,2,1,9,778,True,True,1.0,1.0,0.0
3,2,1,9,1088,True,True,1.0,1.0,0.0
3,2,1,9,1244,True,True,1.0,1.0,0.0
3,2,2,0,2,True,True,1.0,1.0,0.0
3,2,2,0,3,True,True,1.0,1.0,0.0
3,2,2,0,4,True,True,1.0,1.0,0.0
3,2,2,0,312,True,True,1.0,1.0,0.0
3,2,2,0,620,True,True,1.0,1.0,0.0
3,2,2,0,622,True,True,1.0,1.0,0.0
3,2,2,0,778,True,True,1.0,1.0,0.0
3,2,2,0,1088,True,True,1.0,1.0,0.0
3,2,2,0,1244,True,True,1.0,1.0,0.0
3,2,2,5,2,True,True,1.0,1.0,0.0
3,2,2,5,3,True,True,1.0,1.0,0.0
3,2,2,5,4,True,True,1.0,1.0,0.0
3,2,2,5,312,True,True,1.0,1.0,0.0
3,2,2,5,620,True,True,1.0,1.0,0.0
3,2,2,5,622,True,True,1.0,1.0,0.0
3,2,2,5,778,True,True,1.0,1.0,0.0
3,2,2,5,1088,True,True,1.0,1.0,0.0
3,2,2,5,1244,True,True,1.0,1.0,0.0
3,2,2,9,2,True,True,1.0,1.0,0.0
3,2,2,9,3,True,True,1.0,1.0,0.0
3,2,2,9,4,True,True,1.0,1.0,0.0
3,2,2,9,312,True,True,1.0,1.0,0.0
3,2,2,9,620,True,True,1.0,1.0,0.0
3,2,2,9,622,True,True,1.0,1.0,0.0
3,2,2,9,778,True,True,1.0,1.0,0.0
3,2,2,9,1088,True,True,1.0,1.0,0.0
3,2,2,9,1244,True,True,1.0,1.0,0.0
3,2,5,0,2,True,True,1.0,1.0,0.0
3,2,5,0,3,True,True,1.0,1.0,0.0
3,2,5,0,4,True,True,1.0,1.0,0.0
3,2,5,0,312,True,True,1.0,1.0,0.0
3,2,5,0,620,True,True,1.0,1.0,0.0
3,2,5,0,622,True,True,1.0,1.0,0.0
3,2,5,0,778,True,True,1.0,1.0,0.0
3,2,5,0,1088,True,True,1.0,1.0,0.0
3,2,5,0,1244,True,True,1.0,1.0,0.0
3,2,5,5,2,True,True,1.0,1.0,0.0
3,2,5,5,3,True,True,1.0,1.0,0.0
3,2,5,5,4,True,True,1.0,1.0,0.0
3,2,5,5,312,True,True,1.0,1.0,0.0
3,2,5,5,620,True,True,1.0,1.0,0.0
3,2,5,5,622,True,True,1.0,1.0,0.0
3,2,5,5,778,True,True,1.0,1.0,0.0
3,2,5,5,1088,True,True,1.0,1.0,0.0
3,2,5,5,1244,True,True,1.0,1.0,0.0
3,2,5,9,2,True,True,1.0,1.0,0.0
3,2,5,9,3,True,True,1.0,1.0,0.0
3,2,5,9,4,True,True,1.0,1.0,0.0
3,2,5,9,312,True,True,1.0,1.0,0.0
3,2,5,9,620,True,True,1.0,1.0,0.0
3,2,5,9,622,True,True,1.0,1.0,0.0
3,2,5,9,778,True,True,1.0,1.0,0.0
3,2,5,9,1088,True,True,1.0,1.0,0.0
3,2,5,9,1244,True,True,1.0,1.0,0.0
3,4,1,0,2,True,True,1.0,1.0,0.0
3,4,1,0,3,True,True,1.0,1.0,0.0
3,4,1,0,4,True,False,1.0,0.16056801831847836,-0.8394319816815217
3,4,1,0,312,True,False,1.0,0.2846219851614355,-0.7153780148385644
3,4,1,0,620,True,False,1.0,0.23697739090816444,-0.7630226090918355
3,4,1,0,622,True,True,1.0,1.0,0.0
3,4,1,0,778,True,True,1.0,1.0,0.0
3,4,1,0,1088,True,True,1.0,1.0,0.0
3,4,1,0,1244,True,True,1.0,1.0,0.0
3,4,1,5,2,True,False,1.0,0.17369282556200127,-0.8263071744379987
3,4,1,5,3,True,False,1.0,0.577494385335088,-0.422505614664912
3,4,1,5,4,True,False,1.0,0.37994825401515914,-0.6200517459848409
3,4,1,5,312,True,True,1.0,1.0,0.0
3,4,1,5,620,True,True,1.0,1.0,0.0
3,4,1,5,622,True,False,1.0,0.02775160116887464,-0.9722483988311253
3,4,1,5,778,True,True,1.0,1.0,0.0
3,4,1,5,1088,True,True,1.0,1.0,0.0
3,4,1,5,1244,True,False,1.0,0.2256973795385691,-0.774302620461431
3,4,1,9,2,True,True,1.0,1.0,0.0
3,4,1,9,3,True,False,1.0,0.027143578806833307,-0.9728564211931667
3,4,1,9,4,True,False,1.0,0.00168537085682618,-0.9983146291431738
3,4,1,9,312,True,True,1.0,1.0,0.0
3,4,1,9,620,True,True,1.0,1.0,0.0
3,4,1,9,622,True,True,1.0,1.0,0.0
3,4,1,9,778,True,False,1.0,0.001691058136473599,-0.9983089418635264
3,4,1,9,1088,True,True,1.0,1.0,0.0
3,4,1,9,1244,True,True,1.0,1.0,0.0
3,4,2,0,2,False,True,0.3303930159076044,1.0,0.6696069840923956
3,4,2,0,3,False,True,0.4325632984213802,1.0,0.5674367015786198
3,4,2,0,4,False,True,0.41095735403943706,1.0,0.5890426459605629
3,4,2,0,312,False,True,0.9162114773773452,1.0,0.08378852262265479
3,4,2,0,620,False,True,0.4666890749883596,1.0,0.5333109250116403
3,4,2,0,622,False,True,0.29883032806942145,1.0,0.7011696719305786
3,4,2,0,778,False,True,0.3071416715263156,1.0,0.6928583284736844
3,4,2,0,1088,False,True,0.3369107980004316,1.0,0.6630892019995684
3,4,2,0,1244,False,True,0.05678728050681612,1.0,0.9432127194931839
3,4,2,5,2,False,True,0.36536967678205956,1.0,0.6346303232179404
3,4,2,5,3,False,True,0.406083503644076,1.0,0.593916496355924
3,4,2,5,4,False,False,0.4237282600609246,0.6420451244160278,0.21831686435510317
3,4,2,5,312,False,False,0.3923109316230223,0.5581843639836708,0.1658734323606485
3,4,2,5,620,False,True,0.533587384680116,1.0,0.466412615319884
3,4,2,5,622,False,False,0.3867405803995359,0.445177090933533,0.05843651053399712
3,4,2,5,778,False,False,0.30708878819159285,0.3779953740173977,0.07090658582580484
3,4,2,5,1088,False,False,0.8456546295520665,0.5178668421252681,-0.32778778742679837
3,4,2,5,1244,False,False,0.055995741243078254,0.38062249149596533,0.32462675025288706
3,4,2,9,2,False,False,0.22830297620163797,0.01059397114816935,-0.21770900505346863
3,4,2,9,3,False,False,0.29658952837899644,0.015529321892186978,-0.28106020648680946
3,4,2,9,4,False,False,0.32578184191432596,0.011658139877146116,-0.3141237020371799
3,4,2,9,312,False,True,0.25644416201712145,1.0,0.7435558379828786
3,4,2,9,620,False,False,0.4091583862740946,0.02244558957338873,-0.3867127967007059
3,4,2,9,622,False,False,0.21167578382843166,0.020478297358763595,-0.19119748646966805
3,4,2,9,778,False,False,0.19329162604981756,0.01977525098993953,-0.17351637505987802
3,4,2,9,1088,False,False,0.18075577730649262,0.020604494190111858,-0.16015128311638077
3,4,2,9,1244,False,False,0.013448338422968864,0.022077684519913,0.008629346096944135
3,4,5,0,2,False,False,0.3200032296731495,0.8036167231193343,0.4836134934461848
3,4,5,0,3,False,False,0.3099988493571963,0.7541096801508254,0.44411083079362906
3,4,5,0,4,True,False,1.0,0.5792541609222813,-0.4207458390777187
3,4,5,0,312,False,False,0.07315812652926157,0.09275732942251956,0.01959920289325799
3,4,5,0,620,True,False,1.0,0.4534960870626508,-0.5465039129373492
3,4,5,0,622,True,False,1.0,0.15595847530885432,-0.8440415246911457
3,4,5,0,778,False,False,0.4329423906571332,0.6424829193801905,0.20954052872305734
3,4,5,0,1088,True,False,1.0,0.3915540300714583,-0.6084459699285417
3,4,5,0,1244,False,False,0.12555697503383048,0.08169710316508623,-0.04385987186874425
3,4,5,5,2,False,False,0.3223265727740611,0.8831806932399036,0.5608541204658424
3,4,5,5,3,False,True,0.30902538183453804,1.0,0.6909746181654619
3,4,5,5,4,True,False,1.0,0.6509003584810598,-0.34909964151894024
3,4,5,5,312,False,False,0.07765832522451002,0.07669097376370429,-0.0009673514608057321
3,4,5,5,620,True,False,1.0,0.4727266685021755,-0.5272733314978245
3,4,5,5,622,True,False,1.0,0.22536717599110428,-0.7746328240088958
3,4,5,5,778,False,False,0.3957599871760676,0.8099112747022716,0.41415128752620406
3,4,5,5,1088,True,False,1.0,0.46685950040110624,-0.5331404995988938
3,4,5,5,1244,False,False,0.12465619102703161,0.08797822855419252,-0.036677962472839096
3,4,5,9,2,False,False,0.23178490920504066,0.24596044114386334,0.014175531938822677
3,4,5,9,3,False,False,0.26350301396163456,0.311288244453225,0.04778523049159045
3,4,5,9,4,True,True,1.0,1.0,0.0
3,4,5,9,312,False,False,0.09343163463915737,0.06662946449076584,-0.02680217014839152
3,4,5,9,620,True,True,1.0,1.0,0.0
3,4,5,9,622,True,True,1.0,1.0,0.0
3,4,5,9,778,False,False,0.31287433775914314,0.39591642980900865,0.08304209204986551
3,4,5,9,1088,True,True,1.0,1.0,0.0
3,4,5,9,1244,False,False,0.09718278528925017,0.1035999059360067,0.006417120646756522
3,6,1,0,2,False,True,0.3887224475755989,1.0,0.6112775524244012
3,6,1,0,3,False,True,0.6077242263444009,1.0,0.39227577365559907
3,6,1,0,4,False,True,0.2860610502680477,1.0,0.7139389497319524
3,6,1,0,312,False,True,0.5231353088883358,1.0,0.4768646911116642
3,6,1,0,620,False,True,0.2988616902635273,1.0,0.7011383097364727
3,6,1,0,622,False,True,0.6272553264794777,1.0,0.3727446735205223
3,6,1,0,778,False,True,0.7035740523846974,1.0,0.2964259476153026
3,6,1,0,1088,False,True,0.302307583884928,1.0,0.6976924161150719
3,6,1,0,1244,False,True,0.014953018285129679,1.0,0.9850469817148704
3,6,1,5,2,False,True,0.39999278221615703,1.0,0.6000072177838429
3,6,1,5,3,False,True,0.5507746903125238,1.0,0.4492253096874762
3,6,1,5,4,False,False,0.2891365120811767,0.06978746195038135,-0.21934905013079534
3,6,1,5,312,False,True,0.5444202612572313,1.0,0.4555797387427687
3,6,1,5,620,False,True,0.2924977333708579,1.0,0.7075022666291422
3,6,1,5,622,False,True,0.6266010746260103,1.0,0.37339892537398967
3,6,1,5,778,False,True,0.596594448939872,1.0,0.403405551060128
3,6,1,5,1088,False,True,0.3029691111297868,1.0,0.6970308888702132
3,6,1,5,1244,False,True,0.014356493982504591,1.0,0.9856435060174954
3,6,1,9,2,False,False,0.007640544005709472,0.0011726609183302047,-0.006467883087379268
3,6,1,9,3,False,False,0.00760401341743307,0.0028936931372058835,-0.004710320280227186
3,6,1,9,4,False,False,0.006893263848224552,0.0002822527338524985,-0.0066110111143720535
3,6,1,9,312,False,False,0.01821277569043634,0.003309576516558395,-0.014903199173877946
3,6,1,9,620,False,False,0.00630715959409458,0.0013417100699263317,-0.004965449524168248
3,6,1,9,622,False,False,0.020813848318753214,0.0004213479239220744,-0.02039250039483114
3,6,1,9,778,False,False,0.008068145025944726,0.0012088784015202424,-0.006859266624424484
3,6,1,9,1088,False,False,0.006781123839202687,0.0016378505830530045,-0.005143273256149683
3,6,1,9,1244,False,True,0.0021011933595555025,1.0,0.9978988066404445
3,6,2,0,2,False,True,0.5106513348554113,1.0,0.48934866514458875
3,6,2,0,3,False,True,0.36032419324896103,1.0,0.639675806751039
3,6,2,0,4,False,True,0.28467816686299297,1.0,0.715321833137007
3,6,2,0,312,False,True,0.4409183514537435,1.0,0.5590816485462565
3,6,2,0,620,False,True,0.4180770695420904,1.0,0.5819229304579097
3,6,2,0,622,True,True,1.0,1.0,0.0
3,6,2,0,778,True,True,1.0,1.0,0.0
3,6,2,0,1088,True,True,1.0,1.0,0.0
3,6,2,0,1244,False,True,0.035108441105032785,1.0,0.9648915588949672
3,6,2,5,2,False,True,0.48414538829547643,1.0,0.5158546117045235
3,6,2,5,3,False,True,0.324265996355992,1.0,0.675734003644008
3,6,2,5,4,False,True,0.2862134726304987,1.0,0.7137865273695013
3,6,2,5,312,True,True,1.0,1.0,0.0
3,6,2,5,620,False,True,0.40252369060012355,1.0,0.5974763093998765
3,6,2,5,622,False,True,0.9318092811537005,1.0,0.06819071884629946
3,6,2,5,778,True,True,1.0,1.0,0.0
3,6,2,5,1088,False,True,0.5547994759913701,1.0,0.44520052400862986
3,6,2,5,1244,False,True,0.03275565324713094,1.0,0.9672443467528691
3,6,2,9,2,True,False,1.0,0.0005949124706543114,-0.9994050875293456
3,6,2,9,3,True,False,1.0,0.009913016048407436,-0.9900869839515926
3,6,2,9,4,False,False,0.07716091387001203,0.002094819075568817,-0.07506609479444322
3,6,2,9,312,True,True,1.0,1.0,0.0
3,6,2,9,620,True,False,1.0,0.0019421782492631524,-0.9980578217507369
3,6,2,9,622,True,False,1.0,0.020231232071463025,-0.979768767928537
3,6,2,9,778,True,False,1.0,0.0019139167509768004,-0.9980860832490231
3,6,2,9,1088,True,True,1.0,1.0,0.0
3,6,2,9,1244,False,False,0.026791175746552306,0.012963786217889628,-0.013827389528662679
3,6,5,0,2,False,True,0.2013322629508262,1.0,0.7986677370491738
3,6,5,0,3,True,False,1.0,0.6297030775159136,-0.3702969224840864
3,6,5,0,4,False,False,0.29983563905351124,0.3484929310696864,0.048657292016175135
3,6,5,0,312,False,True,0.13417757616034373,1.0,0.8658224238396562
3,6,5,0,620,False,True,0.22257218837290918,1.0,0.7774278116270908
3,6,5,0,622,False,True,0.39569853372274955,1.0,0.6043014662772505
3,6,5,0,778,False,True,0.2008938408197606,1.0,0.7991061591802394
3,6,5,0,1088,False,True,0.7906447126150206,1.0,0.20935528738497944
3,6,5,0,1244,False,False,0.2626638998705877,0.23438613101096376,-0.028277768859623936
3,6,5,5,2,False,False,0.21525638260950514,0.3507662466828959,0.13550986407339077
3,6,5,5,3,True,False,1.0,0.6742118084916169,-0.3257881915083831
3,6,5,5,4,False,True,0.3393024000700869,1.0,0.6606975999299132
3,6,5,5,312,False,True,0.16025781292508437,1.0,0.8397421870749157
3,6,5,5,620,False,False,0.2554206171629741,0.9020314047735097,0.6466107876105356
3,6,5,5,622,False,True,0.49031448697238694,1.0,0.509685513027613
3,6,5,5,778,False,False,0.1922997922189354,0.25132014748582554,0.059020355266890145
3,6,5,5,1088,False,True,0.7254753529440597,1.0,0.27452464705594026
3,6,5,5,1244,False,True,0.4470111488514943,1.0,0.5529888511485057
3,6,5,9,2,False,False,0.2114781612612667,0.2187597444479265,0.007281583186659807
3,6,5,9,3,True,False,1.0,0.2758321426313626,-0.7241678573686374
3,6,5,9,4,False,False,0.3417578274752123,0.29299988758838397,-0.048757939886828305
3,6,5,9,312,False,False,0.20734006654986428,0.12024101543859007,-0.08709905111127421
3,6,5,9,620,False,False,0.25733052944658436,0.24572380794441162,-0.011606721502172734
3,6,5,9,622,True,True,1.0,1.0,0.0
3,6,5,9,778,False,False,0.23931962512469618,0.20345724396031858,-0.035862381164377594
3,6,5,9,1088,True,True,1.0,1.0,0.0
3,6,5,9,1244,False,False,0.7884380594405331,0.25590925956318616,-0.5325287998773469
3,8,1,0,2,False,False,0.4911418672279027,0.37388699501712586,-0.11725487221077685
3,8,1,0,3,False,False,0.46990283169872665,0.6836018385464138,0.2136990068476871
3,8,1,0,4,False,False,0.23746162436683146,0.2785526823114963,0.04109105794466486
3,8,1,0,312,False,False,0.21788115561664617,0.6240164645780794,0.4061353089614332
3,8,1,0,620,False,False,0.7115930612609453,0.3028396988749785,-0.4087533623859668
3,8,1,0,622,False,False,0.3008486419744139,0.42996018548362275,0.12911154350920884
3,8,1,0,778,False,False,0.42051966287279013,0.24465403969286176,-0.17586562317992838
3,8,1,0,1088,False,False,0.3892698785914345,0.509103427821803,0.11983354923036843
3,8,1,0,1244,False,False,0.1668265550365286,0.7690708169742096,0.6022442619376811
3,8,1,5,2,False,False,0.2009293086100311,0.026633223128006294,-0.17429608548202483
3,8,1,5,3,False,False,0.22269718043095088,0.06552291717983975,-0.1571742632511111
3,8,1,5,4,False,False,0.2252372358048146,0.0069475223360498765,-0.21828971346876475
3,8,1,5,312,False,True,0.18237944269469147,1.0,0.8176205573053086
3,8,1,5,620,False,False,0.6284628544354766,0.2059449748463825,-0.42251787958909404
3,8,1,5,622,False,False,0.2336837516318996,0.016872645444725658,-0.21681110618717395
3,8,1,5,778,False,False,0.39020275607699867,0.006013171044982397,-0.3841895850320163
3,8,1,5,1088,False,True,0.3046636749726005,1.0,0.6953363250273995
3,8,1,5,1244,False,False,0.01335637249965946,0.007939211687249263,-0.005417160812410197
3,8,1,9,2,False,False,0.0010949677015961506,0.00032041601455832174,-0.0007745516870378288
3,8,1,9,3,False,False,0.001324174000667663,0.0018807807097481436,0.0005566067090804806
3,8,1,9,4,False,False,0.0031262718318400755,0.000592569070353325,-0.0025337027614867505
3,8,1,9,312,False,False,0.0010652838069718316,0.0076813215868006,0.006616037779828768
3,8,1,9,620,False,False,0.0020249783076969484,0.0005948277811915201,-0.0014301505265054283
3,8,1,9,622,False,False,0.000907107630432281,0.00048061667658725796,-0.00042649095384502306
3,8,1,9,778,False,False,0.0014384519296786974,0.0002785101587372936,-0.0011599417709414039
3,8,1,9,1088,False,False,0.0016392606220011605,0.0008399371385647511,-0.0007993234834364094
3,8,1,9,1244,False,False,0.001843996523964999,0.0011234011087244613,-0.0007205954152405378
3,8,2,0,2,False,True,0.9365311976509825,1.0,0.06346880234901753
3,8,2,0,3,False,False,0.2113269321566148,0.4681375229549675,0.2568105907983527
3,8,2,0,4,False,False,0.742631447373804,0.2847391614912887,-0.45789228588251535
3,8,2,0,312,False,False,0.18975967003440664,0.21255866631191814,0.022798996277511502
