configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
47,4,success,,14.076,14.076,51.60108486004174,35112,3520,15.346293584776848,3520,30.99948312825898,30.978251347815185
47,312,success,,14.184000000000001,14.184000000000001,47.00968981906772,32103,3547,36.17855660233984,3547,49.168227221065465,49.1494093015982
47,620,success,,14.184000000000001,14.184000000000001,66.85713368840516,45009,3547,8.139563756480127,3547,40.55433782678186,40.5590567870531
47,622,success,,14.184000000000001,14.184000000000001,47.7532684635371,32294,3547,55.93456471950993,3547,67.94819581147804,67.91148152322141
47,778,success,,14.184000000000001,14.184000000000001,54.467714950442314,37320,3547,28.757539663844867,3547,46.09530798581472,46.08879294287768
47,1088,success,,14.188,14.188,50.75259739160538,34439,3548,44.0744282675633,3548,63.68988371812088,63.678385627778866
47,1244,success,,14.076,14.076,46.75100000575185,31972,3520,60.8878461231163,3520,69.9988999659838,69.94966867998187
48,2,success,,14.184000000000001,14.184000000000001,45.26064374856651,30466,3547,56.94607180555762,3547,67.19585887667694,67.19313048871308
48,3,success,,14.184000000000001,14.184000000000001,45.98598367534578,31066,3547,54.71373173646677,3547,61.4525415671121,61.44735892415212
48,4,success,,14.076,14.076,79.60473947040737,53524,3520,22.82566941073967,3520,34.82142624683189,34.811087360402034
48,312,success,,14.184000000000001,14.184000000000001,57.00550115853548,38727,3547,37.45235845363156,3547,50.6631805504974,50.6438701225732
48,620,success,,14.184000000000001,14.184000000000001,90.83474433794618,60990,3547,20.859040211674795,3547,44.76617814844295,44.76195711161978
48,622,success,,14.184000000000001,14.184000000000001,47.13996360078454,31767,3547,54.72013954972771,3547,66.28610479550865,66.27591000561239
48,778,success,,14.184000000000001,14.184000000000001,67.54743406921625,45657,3547,33.57081530764932,3547,48.00426032926721,47.99557070008774
48,1088,success,,14.188,14.188,53.279147405177355,35996,3548,48.371767396850345,3548,67.20806934859185,67.19608735006472
48,1244,success,,14.076,14.076,46.73466775007546,31426,3520,61.976374660567124,3520,71.9030357052072,71.89107922846155
49,2,success,,14.172,14.172,58.21458426490426,39190,3544,44.206219367414185,3544,59.16029532304613,59.07717418072913
49,3,success,,14.172,14.172,52.03985872492194,34975,3544,45.47984065722612,3544,54.189113851333374,54.129306046028425
49,4,success,,14.064,14.064,87.65553972497582,59249,3517,18.183631090264967,3517,32.40028361240376,32.40444163215726
49,312,success,,14.172,14.172,65.24088680371642,42860,3544,29.760218455592142,3544,45.92745748790883,45.81868906575007
49,620,success,,14.172,14.172,76.23572372086346,50918,3544,15.640325124306477,3544,43.08697074968246,43.08190209008753
49,622,success,,14.172,14.172,59.564030988141894,40100,3544,42.09786403313737,3544,56.685800157582705,56.64926176915939
49,778,success,,14.172,14.172,60.8970051985234,40871,3544,41.36033945301479,3544,54.28810320908672,54.28475644677919
49,1088,success,,14.176,14.176,54.98573939874768,36737,3545,54.698018645716,3545,71.28944314634768,71.19962289092021
49,1244,success,,14.064,14.064,56.61988387815654,38040,3517,84.52663737705953,3517,93.57347790179342,93.48504372641067
50,2,success,,14.172,14.172,57.02303175441921,38637,3544,45.018367335890524,3544,58.28520291768859,58.21939206496727
50,3,success,,14.172,14.172,53.312671480700374,35867,3544,46.01187859534734,3544,54.764378844401186,54.65989783698155
50,4,success,,14.064,14.064,86.01421629264951,57555,3517,19.017710261165146,3517,32.81055948240069,32.85814789557516
50,312,success,,14.172,14.172,63.76996251568198,42519,3544,30.31421819874403,3544,45.9669198341846,45.99959943878004
50,620,success,,14.172,14.172,75.0307798832655,50333,3544,16.300021309231273,3544,43.03627672810963,43.02977070799357
50,622,success,,14.172,14.172,58.569436460733414,39323,3544,42.90160267739581,3544,55.79468765599312,55.76510272544819
50,778,success,,14.172,14.172,60.734081853181124,41198,3544,42.49414441485002,3544,54.88936132676384,54.84758180355182
50,1088,success,,14.176,14.176,55.50123721547425,37183,3545,55.95095784388249,3545,70.89944723719752,70.8488471461296
50,1244,success,,14.064,14.064,56.17751452513039,38043,3517,87.50794323977212,3517,96.2965318490251,96.15580642651287
51,2,success,,14.172,14.172,58.33219528011978,36734,3544,54.107421391392386,3544,64.38828015134818,64.37276772637398
51,3,success,,14.172,14.172,56.49542046897113,35389,3544,46.542197171118175,3544,55.71243761863958,55.67103080696393
51,4,success,,14.064,14.064,68.10460208170116,42484,3517,32.78996347885377,3517,43.81733715637608,43.83722694683482
51,312,success,,14.172,14.172,61.6050710035488,38838,3544,42.110392582039594,3544,52.9199433353812,52.93603319949766
51,620,success,,14.172,14.172,64.61012002639472,39612,3544,24.420347148568773,3544,46.05426735710446,46.080007675107694
51,622,success,,14.172,14.172,59.84994997270405,37448,3544,54.51705979901826,3544,65.98699207342827,65.96461117675108
51,778,success,,14.172,14.172,63.88524804636836,38967,3544,57.3158194408679,3544,67.14181846994494,67.03557581039638
51,1088,success,,14.176,14.176,58.87673540133983,36360,3545,61.604660981876684,3545,77.03898189541819,76.99859193904433
51,1244,success,,14.064,14.064,66.49909176118672,40623,3517,109.79352199216133,3517,114.76833353383614,114.67705689191942
52,2,success,,14.136000000000001,14.136000000000001,62.837747817859054,29281,3535,34.79362247307967,3535,50.96782353512152,52.256628638187216
52,3,success,,14.136000000000001,14.136000000000001,57.01526535488665,26465,3535,51.53256805236983,3535,60.84603274924453,59.70803548857765
52,4,success,,14.028,14.028,58.721516290679574,30885,3508,27.338337859419504,3508,39.036180806270465,40.960141650401276
52,312,success,,14.136000000000001,14.136000000000001,53.259834699332714,24315,3535,56.04634456715743,3535,65.31794742975157,63.565309682338935
52,620,success,,14.136000000000001,14.136000000000001,69.07979274354875,31909,3535,33.59490459318593,3535,52.16245649020566,53.6983103557265
52,622,success,,14.136000000000001,14.136000000000001,63.48458517715335,30717,3535,41.93334258333796,3535,55.98612705567438,57.25994455080318
52,778,success,,14.136000000000001,14.136000000000001,60.098137548193336,26971,3535,49.8133062426935,3535,60.48395531337535,59.68729214322956
52,1088,success,,14.14,14.14,57.1418231241405,29251,3536,47.321844198379395,3536,65.32216280885548,65.52604017617574
52,1244,failed,integration error: model derivative became non-finite,14.028,1.7367782380473265,35.296914488077164,16096,0,,0,,
53,2,success,,14.136000000000001,14.136000000000001,64.59002894721925,30083,3535,34.016317906002016,3535,50.4998583772901,51.29838848076925
53,3,success,,14.136000000000001,14.136000000000001,57.947472263127565,26766,3535,50.058265537897334,3535,58.892592611759966,58.267918880543654
53,4,success,,14.028,14.028,60.23355420678854,31630,3508,26.949447296142765,3508,39.235972625883946,41.17307007658598
53,312,success,,14.136000000000001,14.136000000000001,51.01285236887634,23982,3535,54.908800076229696,3535,65.89348902187876,64.49132357466279
53,620,success,,14.136000000000001,14.136000000000001,68.3114632088691,31490,3535,32.84611896446405,3535,52.48290935799256,53.80851834415522
53,622,success,,14.136000000000001,14.136000000000001,66.97798287495971,32292,3535,40.760953387364786,3535,54.41695807485942,55.62927352556934
53,778,success,,14.136000000000001,14.136000000000001,61.379989091306925,27504,3535,48.61520940233931,3535,60.5239950770874,60.020629243519714
53,1088,success,,14.14,14.14,58.45295234397054,29824,3536,45.7621179875871,3536,62.55796854076469,62.712560055887955
53,1244,failed,integration error: model derivative became non-finite,14.028,1.7435560673175057,35.52577833086252,16157,0,,0,,
54,2,success,,14.136000000000001,14.136000000000001,58.316036231815815,29291,3535,27.025328714828085,3535,45.854596963711025,46.36549325206756
54,3,success,,14.136000000000001,14.136000000000001,61.870329139754176,30480,3535,31.830375278791674,3535,44.87859250443597,45.4839983039761
54,4,success,,14.028,14.028,66.03273839876056,32367,3508,21.991795995486846,3508,35.751018081714484,37.40693966109665
54,312,success,,14.136000000000001,14.136000000000001,55.042743707075715,26642,3535,41.83182044412659,3535,56.25219802874126,55.653514000396825
54,620,success,,14.136000000000001,14.136000000000001,67.29443798959255,33063,3535,23.756311780632227,3535,46.62705983600758,47.87406827968338
54,622,success,,14.136000000000001,14.136000000000001,72.9719361141324,35328,3535,26.544582944161178,3535,46.56437665389528,49.1141820703009
54,778,success,,14.136000000000001,14.136000000000001,62.097603015601635,30388,3535,31.213670431492346,3535,46.13361337044099,46.60269227060835
54,1088,success,,14.14,14.14,66.75057502835989,32597,3536,27.7446019064325,3536,53.38174167897015,54.52254970413263
54,1244,failed,integration error: model derivative became non-finite,14.028,5.210915389299044,41.944011548534036,20702,0,,0,,
55,2,success,,14.176,14.176,194.7429775223136,51873,3545,74.8339387861554,3545,82.54176529240944,82.52786142027148
55,3,success,,14.176,14.176,183.1370090097189,48420,3545,73.25809156009053,3545,79.01650149222117,79.01276580931928
55,4,success,,14.068,14.068,258.9750056117773,70498,3518,25.637270502278007,3518,36.63257440827788,36.62105418264272
55,312,success,,14.176,14.176,220.63316061533988,59049,3545,40.64325495704856,3545,52.45517259809645,52.348235202540565
55,620,success,,14.176,14.176,259.57647327147424,68121,3545,26.75869508821066,3545,48.91841198776241,48.910933387528814
55,622,success,,14.176,14.176,246.04715496487916,72768,3545,33.09972660246167,3545,49.82339709025856,49.808769752624094
55,778,success,,14.176,14.176,189.2507660444826,50005,3545,83.49540432917675,3545,90.19867731439373,90.11028231728828
55,1088,success,,14.18,14.18,184.1195938512683,50833,3546,93.42104817375109,3546,103.65727127366074,103.50582418464508
55,1244,success,,14.068,14.068,186.84408753551543,49769,3518,135.83035189968766,3518,139.60925380663346,139.60115824722865
56,2,success,,14.176,14.176,134.2139649707824,51150,3545,56.05953096462647,3545,65.92362691375811,65.92649224364472
56,3,success,,14.176,14.176,132.02346082776785,50462,3545,49.624505499848155,3545,57.81161783034594,57.80569072940266
56,4,success,,14.068,14.068,168.42260194011033,64442,3518,27.188799131173546,3518,37.98910005529128,37.97426422807829
56,312,success,,14.176,14.176,152.16492066718638,58177,3545,33.19100933231751,3545,47.19472200638608,47.19358863254077
56,620,success,,14.176,14.176,176.35215718485415,66451,3545,28.60261204325334,3545,47.999108371392865,47.99962670336765
56,622,success,,14.176,14.176,178.77403588593006,67826,3545,30.926580354626886,3545,48.022298919503164,48.02939157024981
56,778,success,,14.176,14.176,137.93815425783396,52656,3545,56.46525664557337,3545,65.91592747965811,65.90049606696991
56,1088,success,,14.18,14.18,135.558432739228,51121,3546,66.74198507771375,3546,81.37614999965442,81.36314298520833
56,1244,success,,14.068,14.068,125.43259876593947,47231,3518,101.74371378443526,3518,106.97781669040586,106.88903519762778
57,2,failed,integration error: model derivative became non-finite,14.176,0.3012656735139511,57.94363699480891,21861,0,,0,,
57,3,failed,integration error: model derivative became non-finite,14.176,3.607815663520507,160.5670784637332,60428,0,,0,,
57,4,failed,integration error: model derivative became non-finite,14.068,0.5116196738552754,65.86119481176138,24403,0,,0,,
57,312,failed,integration error: model derivative became non-finite,14.176,3.7501664215546384,120.19688572362065,44950,0,,0,,
57,620,failed,integration error: model derivative became non-finite,14.176,0.3565811368266632,60.63559616729617,22616,0,,0,,
57,622,failed,integration error: model derivative became non-finite,14.176,0.6107975607550697,67.17927218601108,24970,0,,0,,
57,778,failed,integration error: model derivative became non-finite,14.176,0.188239663812716,57.12390627898276,21347,0,,0,,
57,1088,failed,integration error: model derivative became non-finite,14.18,0.25640042021558535,58.40966138988733,21865,0,,0,,
57,1244,failed,integration error: model derivative became non-finite,14.068,0.10819595242722106,42.40919278562069,16113,0,,0,,
58,2,success,,14.156,14.156,137.5948304925114,49986,3540,54.19862637178519,3540,66.841263849561,66.74823318785067
58,3,success,,14.156,14.156,123.23632134497166,45055,3540,80.88735616932757,3540,85.65358230213526,85.44746133349844
58,4,success,,14.048,14.048,194.37370092608035,70644,3513,24.990018665941665,3513,36.66225764749394,36.722532704833206
58,312,success,,14.156,14.156,159.41645417362452,58997,3540,36.25197746521708,3540,49.169941949665024,49.128396613206135
58,620,success,,14.156,14.156,188.41542998328805,67917,3540,24.406318653885833,3540,46.915408624436054,46.87126874521368
