held_out,lead_s,aesindy_skill,persistence_skill,n_forecasts
fixation,0.0,0.1315822184813412,1.0,234
fixation,0.004,0.17638986099078374,0.9752738694311341,234
fixation,0.008,0.27303429230681653,0.9136943325744702,234
fixation,0.012,0.30767553635541,0.8265996757286783,234
fixation,0.016,0.2557818685018806,0.7211956092130319,234
fixation,0.02,0.1303298836676356,0.6106463573259923,234
fixation,0.024,0.07731527861872041,0.511264514111598,234
fixation,0.028,0.05885831401519077,0.43439597565133764,234
fixation,0.032,0.09897738174530747,0.38462066886819196,234
fixation,0.036000000000000004,0.12473561003845202,0.3618182924328436,234
fixation,0.04,0.1363241602545131,0.3621815616681066,234
fixation,0.044,0.06173613587071104,0.3787187195191947,234
fixation,0.048,0.06228567168062051,0.4030766769418773,234
fixation,0.052000000000000005,0.060119854325940046,0.4270476432201618,234
fixation,0.056,0.03762739384434709,0.4433554362196964,234
fixation,0.06,0.010430112533816479,0.4488525588835255,234
fixation,0.064,-0.019923219926554596,0.4473068304286946,234
fixation,0.068,-0.04350926077336625,0.4454060822508921,234
fixation,0.07200000000000001,-0.06153935993204843,0.44640378387373447,234
fixation,0.076,-0.08963698308447976,0.4480857376796761,234
fixation,0.08,-0.10374131438461863,0.4457570130672189,234
fixation,0.084,-0.11580732180055459,0.4385484683920809,234
fixation,0.088,-0.12380246076638213,0.43175115110580453,234
fixation,0.092,-0.140265754031819,0.430626680559745,234
fixation,0.096,-0.1540708815723752,0.4344846650966007,234
fixation,0.1,-0.15842479124070324,0.43830829023026724,234
fixation,0.10400000000000001,-0.16607107429559054,0.43757398388891783,234
fixation,0.108,-0.1631316807515179,0.43050537272965717,234
fixation,0.112,-0.14605309246328033,0.4184894198905052,234
fixation,0.116,-0.13190840665673173,0.40514452035810294,234
fixation,0.12,-0.11334507619772358,0.39376676650327413,234
fixation,0.124,-0.07972828213906247,0.38522549686886476,234
fixation,0.128,-0.042444969933505036,0.3780521900693912,234
fixation,0.132,-0.020225386116218526,0.3709824946552829,234
fixation,0.136,0.0640603155835902,0.36560498509664235,234
fixation,0.14,0.016852848016531242,0.3654536873682226,234
fixation,0.14400000000000002,-0.04577088166937648,0.3720350761147907,234
fixation,0.148,-0.050311827247397085,0.3826387074213994,234
fixation,0.152,-0.046228341628320735,0.392582056094918,234
fixation,0.156,-0.04505283271993665,0.3981864539970298,234
fixation,0.16,-0.01436788659044863,0.3961853785259179,234
fixation,0.164,0.003342053168764259,0.38300111777384666,234
fixation,0.168,0.006781863996229202,0.35792144246875746,234
fixation,0.17200000000000001,-0.0025735526969137587,0.32519638403448087,234
fixation,0.176,-0.01667224173820191,0.2912877316444221,234
fixation,0.18,-0.036511221199950816,0.2617146496834379,234
fixation,0.184,-0.05105469660890774,0.24009623148709905,234
fixation,0.188,-0.0576610609822034,0.22803608769377662,234
fixation,0.192,-0.06050668182266245,0.2253886184521547,234
fixation,0.196,-0.06042986956986123,0.23076641379954235,234
fixation,0.2,-0.056488162417707204,0.24105055239331785,234
fixation,0.20400000000000001,-0.0041714070600148145,0.250381738481237,234
fixation,0.20800000000000002,0.09920998347382441,0.2519118924566964,234
fixation,0.212,0.11876028707438373,0.24263348238759594,234
fixation,0.216,0.004323234556863847,0.22545892334830722,234
fixation,0.22,-0.03825615143888884,0.20624600417908487,234
fixation,0.224,-0.010222821033929836,0.19060072953448945,234
fixation,0.228,0.07605711650297661,0.18307493507673242,234
fixation,0.232,0.03422186669250849,0.18653017824591103,234
fixation,0.23600000000000002,0.01513386921746131,0.199605573261555,234
fixation,0.24,0.051365687133768496,0.21537618149999413,234
fixation,0.244,0.06924881726702066,0.22636382020011545,234
fixation,0.248,0.07601184778065599,0.22915923028777344,234
fixation,0.252,0.09321994883042758,0.22224277088897548,234
fixation,0.256,0.1063161526277748,0.20495807916809375,234
fixation,0.26,0.10128346480493729,0.1808237398350696,234
fixation,0.264,0.08115786300308057,0.1590328595531024,234
fixation,0.268,0.050616614891123304,0.1496244713351874,234
fixation,0.272,0.008961753030537895,0.1565006898992881,234
fixation,0.276,-0.030856842945354134,0.17493365623921373,234
