configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,n_test_trials,trajectory_rmse_alpha_0p05,trajectory_rmse_alpha_0p0,trajectory_rmse_delta,x0_correlation_alpha_0p05,x0_correlation_alpha_0p0,x0_correlation_delta,max_amplitude_ratio_alpha_0p05,max_amplitude_ratio_alpha_0p0,max_amplitude_ratio_delta,collapse_std_ratio_alpha_0p05,collapse_std_ratio_alpha_0p0,collapse_std_ratio_delta,psd_similarity_alpha_0p05,psd_similarity_alpha_0p0,psd_similarity_delta,distribution_ks_alpha_0p05,distribution_ks_alpha_0p0,distribution_ks_delta
20,1,35.0,6,1,5,9,1.2172120111807028,1.6296905279631333,0.4124785167824305,0.07285341304434921,0.07416580252200068,0.001312389477651471,0.7132464892258953,0.9529535720731732,0.23970708284727793,0.7284104919797868,1.6300163822279496,0.9016058902481628,0.15732372257467342,0.1588299916659627,0.0015062690912892862,0.17010423597249943,0.17453980927034818,0.004435573297848744
