configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,n_test_trials,trajectory_rmse_alpha_0p05,trajectory_rmse_alpha_0p0,trajectory_rmse_delta,x0_correlation_alpha_0p05,x0_correlation_alpha_0p0,x0_correlation_delta,max_amplitude_ratio_alpha_0p05,max_amplitude_ratio_alpha_0p0,max_amplitude_ratio_delta,collapse_std_ratio_alpha_0p05,collapse_std_ratio_alpha_0p0,collapse_std_ratio_delta,psd_similarity_alpha_0p05,psd_similarity_alpha_0p0,psd_similarity_delta,distribution_ks_alpha_0p05,distribution_ks_alpha_0p0,distribution_ks_delta
19,1,35.0,6,1,0,9,1.2581625399106287,1.5777357465521353,0.3195732066415067,0.06047370781808335,0.07533477890280796,0.014861071084724606,0.7044858440028927,0.8777825490086636,0.17329670500577088,0.8110253389549672,1.5210978478685846,0.7100725089136174,0.1570916882853341,0.15776744002072055,0.0006757517353864484,0.17276557995120873,0.17675759591927256,0.003992015968063839
