configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
20,1,35.0,6,1,5,0.05,4,True,,2.0,0.7140299951946224,0.06375258141708061,0.4454382431766978,0.47417076657850626,-0.010947497020274689,0.12574850299401197
20,1,35.0,6,1,5,0.0,4,True,,2.0,0.8281450020469002,0.06049245477084134,0.5618959442092315,0.967963726157754,-0.010972103456953814,0.05788423153692615
20,1,35.0,6,1,5,0.05,1088,True,,2.0,1.521098690419615,-0.019688269036771705,0.7213048917079845,0.7416517093550699,0.15966456992110883,0.07984031936127745
20,1,35.0,6,1,5,0.0,1088,True,,2.0,2.105517938200808,-0.03502885740744336,0.9541012398777807,1.72735549213805,0.16343270057050055,0.2215568862275449
20,1,35.0,6,1,5,0.05,622,True,,2.0,1.1051232647772287,0.08835457266524302,0.5739548501692842,0.5048323110675185,0.06739462670866381,0.12574850299401197
20,1,35.0,6,1,5,0.0,622,True,,2.0,1.3253178820595504,0.038269631826873124,0.7650311562430983,0.9955143520729909,0.07708651300539276,0.041916167664670656
20,1,35.0,6,1,5,0.05,620,True,,2.0,1.0369150111924739,-0.00964280740989951,0.41642811410111563,0.36007983430487556,0.0988169271111567,0.313373253493014
20,1,35.0,6,1,5,0.0,620,True,,2.0,1.1216451069270064,0.05144612615752588,0.5448280966891896,0.7578006601926084,0.10457937172880725,0.16367265469061876
20,1,35.0,6,1,5,0.05,2,True,,2.0,1.4498004275078884,0.07855605445921696,0.9016032105921282,0.6294114982382885,0.026431558752312973,0.11377245508982035
20,1,35.0,6,1,5,0.0,2,True,,2.0,1.8910145788573334,0.06015823775524857,1.2117049895037149,1.3851819102172958,0.027773694963989435,0.12974051896207583
20,1,35.0,6,1,5,0.05,3,True,,2.0,0.8679823485434994,0.18674897146152622,0.7684768911207336,0.9224062450305099,0.16646007720089945,0.14570858283433133
20,1,35.0,6,1,5,0.0,3,True,,2.0,1.2437890556312425,0.2116674734930193,1.04857459665028,2.122657644897867,0.15904216339192728,0.2634730538922156
20,1,35.0,6,1,5,0.05,1244,True,,2.0,2.1128957264128423,0.15875881148417703,1.2041250071902512,1.6560508999638572,0.5001009695478694,0.2994011976047904
20,1,35.0,6,1,5,0.0,1244,True,,2.0,3.37569565326032,0.1877568580878337,1.593260035795693,3.876511517433443,0.5016455890906611,0.37924151696606784
20,1,35.0,6,1,5,0.05,778,True,,2.0,1.24513183507189,0.0347681644069682,0.9479577090067646,0.8777342334453001,0.1038305747380284,0.12574850299401197
20,1,35.0,6,1,5,0.0,778,True,,2.0,1.7364499520652952,0.04388052464942884,1.2934754646943065,1.9967001144925265,0.09465037761878091,0.2435129740518962
20,1,35.0,6,1,5,0.05,312,True,,2.0,0.9019308015062645,0.07407263795160199,0.43992948596809833,0.38935692983415604,0.3041616962122957,0.20159680638722555
20,1,35.0,6,1,5,0.0,312,True,,2.0,1.0396395826197415,0.048849773364678654,0.6037106249952644,0.8404620224490124,0.312231618080559,0.06986027944111776
