configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,n_test_trials,trajectory_rmse_alpha_0p05,trajectory_rmse_alpha_0p0,trajectory_rmse_delta,x0_correlation_alpha_0p05,x0_correlation_alpha_0p0,x0_correlation_delta,max_amplitude_ratio_alpha_0p05,max_amplitude_ratio_alpha_0p0,max_amplitude_ratio_delta,collapse_std_ratio_alpha_0p05,collapse_std_ratio_alpha_0p0,collapse_std_ratio_delta,psd_similarity_alpha_0p05,psd_similarity_alpha_0p0,psd_similarity_delta,distribution_ks_alpha_0p05,distribution_ks_alpha_0p0,distribution_ks_delta
64,2,35.0,8,1,0,9,2.3378188893600527,2.0436808981555683,-0.29413799120448436,-0.033393433262182956,0.008229159524751378,0.04162259278693434,2.176817083919995,1.6841450964470825,-0.49267198747291263,2.453547371997865,2.4143148196460182,-0.03923255235184664,0.1426151426419615,0.13093625391214297,-0.011678888729818537,0.30538922155688625,0.2841816367265469,-0.021207584830339354
