configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,n_test_trials,trajectory_rmse_alpha_0p05,trajectory_rmse_alpha_0p0,trajectory_rmse_delta,x0_correlation_alpha_0p05,x0_correlation_alpha_0p0,x0_correlation_delta,max_amplitude_ratio_alpha_0p05,max_amplitude_ratio_alpha_0p0,max_amplitude_ratio_delta,collapse_std_ratio_alpha_0p05,collapse_std_ratio_alpha_0p0,collapse_std_ratio_delta,psd_similarity_alpha_0p05,psd_similarity_alpha_0p0,psd_similarity_delta,distribution_ks_alpha_0p05,distribution_ks_alpha_0p0,distribution_ks_delta
55,2,35.0,6,1,0,9,1.3007110479491848,1.713908213271888,0.4131971653227031,0.06658596245852709,0.0751025803450961,0.008516617886569017,0.714764775072049,1.028604181799289,0.31383940672724,0.9169635841064474,1.794422875118944,0.8774592910124965,0.15603005320207922,0.15741867519398586,0.0013886219919066467,0.18030605455755155,0.21468174761587935,0.0343756930583278
