18.508188,-0,8.8603926,22.015186
-12.52079,-23.106173,0,10.787955
15.728022,-8.5294809,-0,-0
0,-0,14.812134,0
21.820711,-13.634177,-0,0
-13.460014,0,-0,8.0537319
-0,14.27789,-14.448856,12.620523
-0,-0,0,-11.474645
0,17.468987,15.006367,-0
0,0,-0,-11.971943
8.9399157,22.485212,0,-12.69276
0,27.598515,-0,-0
-23.093206,13.148979,-11.391123,-0
-0,-0,0,-10.803654
0,-13.466193,-17.923223,0
