config_key,sweep_id,configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,x0_rmse_uv,trajectory_rmse_uv,rhs_evaluations
4b7e6d227984,raw_grid_deg2357_t20000,234,4,success,,14.028,14.028,30.765348700177558,31.455298891745223,28181.0
4b7e6d227984,raw_grid_deg2357_t20000,234,1088,success,,14.14,14.14,48.96385787612867,49.61749729758986,29986.0
4b7e6d227984,raw_grid_deg2357_t20000,234,622,success,,14.136000000000001,14.136000000000001,41.74838783197045,43.11744307607221,30941.0
4b7e6d227984,raw_grid_deg2357_t20000,234,620,success,,14.136000000000001,14.136000000000001,43.62432780522623,44.41823627886204,29823.0
cc602a210090,raw_grid_deg2357_t20000,235,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.068,4.1445498099244755,,,39533.0
cc602a210090,raw_grid_deg2357_t20000,235,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.18,6.754065071150218,,,40541.0
cc602a210090,raw_grid_deg2357_t20000,235,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.176,1.0375240024323615,,,39530.0
cc602a210090,raw_grid_deg2357_t20000,235,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.176,2.6514995369259906,,,38619.0
f1d0ea5d677e,raw_grid_deg2357_t20000,236,4,failed,integration error: model derivative became non-finite,14.068,1.1823349513959014,,,20175.0
f1d0ea5d677e,raw_grid_deg2357_t20000,236,1088,failed,integration error: model derivative became non-finite,14.18,0.49643717269641807,,,14812.0
f1d0ea5d677e,raw_grid_deg2357_t20000,236,622,failed,integration error: model derivative became non-finite,14.176,0.10931097818053957,,,12803.0
f1d0ea5d677e,raw_grid_deg2357_t20000,236,620,failed,integration error: model derivative became non-finite,14.176,0.7431695781500856,,,17488.0
26a6856f35aa,raw_grid_deg2357_t20000,237,4,failed,integration error: model derivative became non-finite,14.068,0.20262431149267401,,,10728.0
26a6856f35aa,raw_grid_deg2357_t20000,237,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.18,5.903830206184816,,,41718.0
26a6856f35aa,raw_grid_deg2357_t20000,237,622,failed,integration error: model derivative became non-finite,14.176,0.12188022514370234,,,10210.0
26a6856f35aa,raw_grid_deg2357_t20000,237,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.176,6.93072765375455,,,42069.0
d6f4e72b2e11,raw_grid_deg2357_t20000,238,4,failed,integration error: model derivative became non-finite,14.048,1.416432007413752,,,21117.0
d6f4e72b2e11,raw_grid_deg2357_t20000,238,1088,failed,integration error: model derivative became non-finite,14.16,1.1883633471126105,,,22486.0
d6f4e72b2e11,raw_grid_deg2357_t20000,238,622,failed,integration error: model derivative became non-finite,14.156,0.9433353928549311,,,21840.0
d6f4e72b2e11,raw_grid_deg2357_t20000,238,620,failed,integration error: model derivative became non-finite,14.156,1.132195072470501,,,19829.0
bf8d317d724e,raw_grid_deg2357_t20000,239,4,failed,integration error: model derivative became non-finite,14.048,1.3006552708936634,,,17032.0
bf8d317d724e,raw_grid_deg2357_t20000,239,1088,failed,integration error: model derivative became non-finite,14.16,0.9573875233231911,,,17244.0
bf8d317d724e,raw_grid_deg2357_t20000,239,622,failed,integration error: model derivative became non-finite,14.156,0.8938423407459323,,,17706.0
bf8d317d724e,raw_grid_deg2357_t20000,239,620,failed,integration error: model derivative became non-finite,14.156,1.5671144148468379,,,17860.0
05e1e233a45d,raw_grid_deg2357_t20000,240,4,failed,integration error: model derivative became non-finite,14.048,0.24155141253523402,,,10838.0
05e1e233a45d,raw_grid_deg2357_t20000,240,1088,failed,integration error: model derivative became non-finite,14.16,0.10133096318145247,,,10630.0
05e1e233a45d,raw_grid_deg2357_t20000,240,622,failed,integration error: model derivative became non-finite,14.156,0.09754725478055684,,,12302.0
05e1e233a45d,raw_grid_deg2357_t20000,240,620,failed,integration error: model derivative became non-finite,14.156,0.3613544989349995,,,10183.0
43473e578b71,raw_grid_deg2357_t20000,241,4,success,,13.988,13.988,30.723266789851536,34.52726839491084,31889.0
43473e578b71,raw_grid_deg2357_t20000,241,1088,success,,14.1,14.1,49.25292661519529,51.51368557512946,32007.0
43473e578b71,raw_grid_deg2357_t20000,241,622,success,,14.096,14.096,41.471305816416056,45.54406315254118,33180.0
43473e578b71,raw_grid_deg2357_t20000,241,620,success,,14.096,14.096,43.20413230856905,46.825842033815064,32211.0
7d05af385037,raw_grid_deg2357_t20000,242,4,success,,13.988,13.988,32.00447995323135,36.75572434092207,32263.0
7d05af385037,raw_grid_deg2357_t20000,242,1088,success,,14.1,14.1,49.49577129030357,52.776495211799144,32138.0
7d05af385037,raw_grid_deg2357_t20000,242,622,success,,14.096,14.096,42.3623178089278,47.183398403347326,32914.0
7d05af385037,raw_grid_deg2357_t20000,242,620,success,,14.096,14.096,43.478483816907236,48.289622667281215,32927.0
2f2a300c815f,raw_grid_deg2357_t20000,243,4,success,,13.988,13.988,30.324550946400077,32.56365506009076,36395.0
2f2a300c815f,raw_grid_deg2357_t20000,243,1088,success,,14.1,14.1,47.931183587642174,48.17873488528692,32179.0
2f2a300c815f,raw_grid_deg2357_t20000,243,622,success,,14.096,14.096,40.16272229213144,41.707338028054835,36668.0
2f2a300c815f,raw_grid_deg2357_t20000,243,620,success,,14.096,14.096,42.08416069119791,43.49022177269528,36269.0
cb3d9753edc0,raw_grid_deg2357_t20000,244,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.06,2.317641763400648,,,14278.0
cb3d9753edc0,raw_grid_deg2357_t20000,244,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.172,2.8739026179537817,,,14298.0
cb3d9753edc0,raw_grid_deg2357_t20000,244,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.168000000000001,2.5152860090017075,,,14288.0
cb3d9753edc0,raw_grid_deg2357_t20000,244,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.168000000000001,1.966759661979491,,,14452.0
f6d169e5dc6a,raw_grid_deg2357_t20000,245,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.06,0.11065982418328017,,,14230.0
f6d169e5dc6a,raw_grid_deg2357_t20000,245,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.172,0.5564706286676648,,,14181.0
f6d169e5dc6a,raw_grid_deg2357_t20000,245,622,failed,integration error: model derivative became non-finite,14.168000000000001,0.060460180750202694,,,12718.0
f6d169e5dc6a,raw_grid_deg2357_t20000,245,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.168000000000001,0.7655623730635842,,,14431.0
62798b2aaa3c,raw_grid_deg2357_t20000,246,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.06,0.07414287094353655,,,13814.0
62798b2aaa3c,raw_grid_deg2357_t20000,246,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.172,0.0874836480616743,,,13868.0
62798b2aaa3c,raw_grid_deg2357_t20000,246,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.168000000000001,0.06883901624720516,,,13692.0
62798b2aaa3c,raw_grid_deg2357_t20000,246,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.168000000000001,0.09051355732778239,,,13750.0
1087d8ebc9f4,raw_grid_deg2357_t20000,247,4,failed,integration error: model derivative became non-finite,14.032,0.38718624668316215,,,11150.0
1087d8ebc9f4,raw_grid_deg2357_t20000,247,1088,failed,integration error: model derivative became non-finite,14.144,0.45114934325741374,,,11551.0
1087d8ebc9f4,raw_grid_deg2357_t20000,247,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.14,0.4270978632399006,,,15120.0
1087d8ebc9f4,raw_grid_deg2357_t20000,247,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.14,0.36260388813749006,,,15366.0
04411175c24a,raw_grid_deg2357_t20000,248,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.032,2.722105164914202,,,13936.0
04411175c24a,raw_grid_deg2357_t20000,248,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.144,2.5005627289732786,,,13645.0
04411175c24a,raw_grid_deg2357_t20000,248,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.14,2.703007557466251,,,13676.0
04411175c24a,raw_grid_deg2357_t20000,248,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.14,1.6450148126237125,,,13696.0
722f136a79b9,raw_grid_deg2357_t20000,249,4,failed,integration error: model derivative became non-finite,14.032,0.7711337468936508,,,13616.0
722f136a79b9,raw_grid_deg2357_t20000,249,1088,failed,integration error: model derivative became non-finite,14.144,0.10510807292472045,,,13225.0
722f136a79b9,raw_grid_deg2357_t20000,249,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.14,0.500183505352067,,,15542.0
722f136a79b9,raw_grid_deg2357_t20000,249,620,failed,integration error: model derivative became non-finite,14.14,0.31089620447188326,,,10935.0
40058f5c4013,raw_grid_deg2357_t20000,250,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,13.948,6.377372087902792,,,14833.0
40058f5c4013,raw_grid_deg2357_t20000,250,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.06,4.073338617560861,,,14653.0
40058f5c4013,raw_grid_deg2357_t20000,250,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.056000000000001,5.273379293173769,,,14406.0
40058f5c4013,raw_grid_deg2357_t20000,250,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.056000000000001,6.658800702850945,,,14648.0
a72a52f34b18,raw_grid_deg2357_t20000,251,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,13.948,5.932079800030789,,,14154.0
a72a52f34b18,raw_grid_deg2357_t20000,251,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.06,4.055399797162676,,,14231.0
a72a52f34b18,raw_grid_deg2357_t20000,251,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.056000000000001,5.23275554217387,,,14211.0
a72a52f34b18,raw_grid_deg2357_t20000,251,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.056000000000001,6.132191389961444,,,14225.0
fba8f5d22c95,raw_grid_deg2357_t20000,252,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,13.948,6.506858015084352,,,15186.0
fba8f5d22c95,raw_grid_deg2357_t20000,252,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.06,6.260302132693333,,,15297.0
fba8f5d22c95,raw_grid_deg2357_t20000,252,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.056000000000001,6.053631586240013,,,14782.0
fba8f5d22c95,raw_grid_deg2357_t20000,252,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.056000000000001,6.496802701858075,,,15337.0
864b6835399e,raw_grid_deg2357_t20000,253,4,success,,14.084,14.084,29.23347990099798,29.226548446164347,22170.0
864b6835399e,raw_grid_deg2357_t20000,253,1088,success,,14.196,14.196,48.314667594326245,48.304018781463924,24049.0
864b6835399e,raw_grid_deg2357_t20000,253,622,success,,14.192,14.192,202.34775769099474,207.28799844315455,417962.0
864b6835399e,raw_grid_deg2357_t20000,253,620,success,,14.192,14.192,40.359074670096724,40.35976811732759,20679.0
f38c54c0b783,raw_grid_deg2357_t20000,254,4,success,,14.084,14.084,29.649848500032032,29.642924055671315,19848.0
f38c54c0b783,raw_grid_deg2357_t20000,254,1088,success,,14.196,14.196,51.40276808750575,51.40960543106016,24383.0
f38c54c0b783,raw_grid_deg2357_t20000,254,622,failed,integration error: model derivative became non-finite,14.192,1.3690956383094792,,,19719.0
f38c54c0b783,raw_grid_deg2357_t20000,254,620,success,,14.192,14.192,40.49985484322705,40.50536461064587,18950.0
4ebeb766d204,raw_grid_deg2357_t20000,255,4,success,,14.084,14.084,34.329682260612124,34.32985104097834,24394.0
4ebeb766d204,raw_grid_deg2357_t20000,255,1088,success,,14.196,14.196,53.36127861445392,53.35959398587874,26287.0
4ebeb766d204,raw_grid_deg2357_t20000,255,622,success,,14.192,14.192,57.076713575926995,57.09100154341911,26994.0
4ebeb766d204,raw_grid_deg2357_t20000,255,620,success,,14.192,14.192,42.543332941020495,42.53991624463453,22660.0
672498633b65,raw_grid_deg2357_t20000,256,4,success,,14.08,14.08,50.82534200191806,50.9250032129389,22707.0
672498633b65,raw_grid_deg2357_t20000,256,1088,success,,14.192,14.192,72.4759068176204,72.52873541553066,26122.0
672498633b65,raw_grid_deg2357_t20000,256,622,success,,14.188,14.188,67.99209257528044,67.86151750262903,26484.0
672498633b65,raw_grid_deg2357_t20000,256,620,success,,14.188,14.188,67.99529620302927,68.01807085773528,25956.0
35d7d2d1a9fa,raw_grid_deg2357_t20000,257,4,success,,14.08,14.08,54.54499126243914,54.53212685431582,25235.0
35d7d2d1a9fa,raw_grid_deg2357_t20000,257,1088,success,,14.192,14.192,74.77793152942417,74.73846124385105,27349.0
35d7d2d1a9fa,raw_grid_deg2357_t20000,257,622,success,,14.188,14.188,67.56345411256538,67.52277345762539,27774.0
35d7d2d1a9fa,raw_grid_deg2357_t20000,257,620,success,,14.188,14.188,67.51600191978255,67.5942332869665,26982.0
5885fbadc4f7,raw_grid_deg2357_t20000,258,4,success,,14.08,14.08,28.3391576774039,28.338637944911678,19272.0
5885fbadc4f7,raw_grid_deg2357_t20000,258,1088,success,,14.192,14.192,64.11362888062155,64.10448981492004,26838.0
5885fbadc4f7,raw_grid_deg2357_t20000,258,622,success,,14.188,14.188,58.23111754559004,58.18461006844294,26648.0
5885fbadc4f7,raw_grid_deg2357_t20000,258,620,success,,14.188,14.188,49.54856237308808,49.55809909917709,25588.0
9dd612857583,raw_grid_deg2357_t20000,259,4,success,,14.068,14.068,27.914166522604592,27.89990578024438,10081.0
9dd612857583,raw_grid_deg2357_t20000,259,1088,success,,14.18,14.18,48.55713464824138,48.60516923953989,11881.0
9dd612857583,raw_grid_deg2357_t20000,259,622,success,,14.176,14.176,43.221110552309,43.42543778177286,12489.0
9dd612857583,raw_grid_deg2357_t20000,259,620,success,,14.176,14.176,40.653775896785746,40.617984960840424,10397.0
c455c86a8d65,raw_grid_deg2357_t20000,260,4,success,,14.068,14.068,27.921766092628918,27.91336800224523,10272.0
c455c86a8d65,raw_grid_deg2357_t20000,260,1088,success,,14.18,14.18,48.723167942656396,48.781661640067476,12154.0
c455c86a8d65,raw_grid_deg2357_t20000,260,622,success,,14.176,14.176,43.58275730368055,43.78293274961483,12546.0
c455c86a8d65,raw_grid_deg2357_t20000,260,620,success,,14.176,14.176,40.6707914308892,40.63780652394606,10018.0
1e6e1c701ccc,raw_grid_deg2357_t20000,261,4,success,,14.068,14.068,28.75929006819066,28.724253745052863,12736.0
1e6e1c701ccc,raw_grid_deg2357_t20000,261,1088,success,,14.18,14.18,60.11357113352928,60.261820449525935,15705.0
1e6e1c701ccc,raw_grid_deg2357_t20000,261,622,success,,14.176,14.176,58.529932743958,58.53940922079841,16148.0
1e6e1c701ccc,raw_grid_deg2357_t20000,261,620,success,,14.176,14.176,41.23532052162161,41.205941193642104,12564.0
1353e4a9a60a,raw_grid_deg2357_t20000,262,4,success,,14.076,14.076,56.14424019973927,56.11992854749084,54489.0
1353e4a9a60a,raw_grid_deg2357_t20000,262,1088,success,,14.188,14.188,62.748513734783906,62.710985329729176,51814.0
1353e4a9a60a,raw_grid_deg2357_t20000,262,622,success,,14.184000000000001,14.184000000000001,58.692179240090944,58.638377035377395,52360.0
1353e4a9a60a,raw_grid_deg2357_t20000,262,620,success,,14.184000000000001,14.184000000000001,59.22190224274446,59.23484961671214,55041.0
7c21ab0872ef,raw_grid_deg2357_t20000,263,4,success,,14.076,14.076,79.87519163990507,79.81378181678853,51506.0
7c21ab0872ef,raw_grid_deg2357_t20000,263,1088,success,,14.188,14.188,84.11287040057034,84.07082142490025,49614.0
7c21ab0872ef,raw_grid_deg2357_t20000,263,622,success,,14.184000000000001,14.184000000000001,83.16669606504195,83.11872640709237,49582.0
7c21ab0872ef,raw_grid_deg2357_t20000,263,620,success,,14.184000000000001,14.184000000000001,75.95063662677968,75.93288072160252,54668.0
93ed191f8d96,raw_grid_deg2357_t20000,264,4,success,,14.076,14.076,62.068763953104224,62.04911513549474,51048.0
93ed191f8d96,raw_grid_deg2357_t20000,264,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.188,8.948412422673298,,,52016.0
93ed191f8d96,raw_grid_deg2357_t20000,264,622,failed,integration error: model derivative became non-finite,14.184000000000001,0.031098942719933995,,,13286.0
93ed191f8d96,raw_grid_deg2357_t20000,264,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.184000000000001,9.784490143969709,,,52901.0
06ec33b82713,raw_grid_deg2357_t20000,265,4,success,,14.064,14.064,52.0421497936597,51.171403105746606,30833.0
06ec33b82713,raw_grid_deg2357_t20000,265,1088,success,,14.176,14.176,69.35025781956949,68.47162219056018,28481.0
06ec33b82713,raw_grid_deg2357_t20000,265,622,success,,14.172,14.172,66.1514604193732,65.15736659165583,28361.0
06ec33b82713,raw_grid_deg2357_t20000,265,620,success,,14.172,14.172,61.63717963787476,60.91725204046776,30625.0
4e759409678d,raw_grid_deg2357_t20000,266,4,success,,14.064,14.064,51.8614593667717,51.69796523313382,41869.0
4e759409678d,raw_grid_deg2357_t20000,266,1088,success,,14.176,14.176,65.35740081596599,65.05777901978713,36192.0
4e759409678d,raw_grid_deg2357_t20000,266,622,success,,14.172,14.172,55.07544547978636,54.88522015642937,35602.0
4e759409678d,raw_grid_deg2357_t20000,266,620,success,,14.172,14.172,61.24518952449487,60.94253558264332,39233.0
86c98b32d44f,raw_grid_deg2357_t20000,267,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.064,1.2103007716343894,,,56602.0
86c98b32d44f,raw_grid_deg2357_t20000,267,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.176,2.045308340620034,,,55415.0
86c98b32d44f,raw_grid_deg2357_t20000,267,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.172,1.4996991061981446,,,56369.0
86c98b32d44f,raw_grid_deg2357_t20000,267,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.172,0.4270259538022424,,,57599.0
ee1c9baf7874,raw_grid_deg2357_t20000,268,4,success,,14.028,14.028,31.398455940168304,32.971135140078914,25746.0
ee1c9baf7874,raw_grid_deg2357_t20000,268,1088,success,,14.14,14.14,49.119601796893726,49.97717479241553,26679.0
ee1c9baf7874,raw_grid_deg2357_t20000,268,622,success,,14.136000000000001,14.136000000000001,41.89970535285751,43.4789220262371,26853.0
ee1c9baf7874,raw_grid_deg2357_t20000,268,620,success,,14.136000000000001,14.136000000000001,43.58934102731157,43.96850615339665,26089.0
c855add0651d,raw_grid_deg2357_t20000,269,4,success,,14.028,14.028,30.635904948936314,31.81251421167821,25035.0
c855add0651d,raw_grid_deg2357_t20000,269,1088,success,,14.14,14.14,48.945604355716334,50.248223708314654,26504.0
c855add0651d,raw_grid_deg2357_t20000,269,622,success,,14.136000000000001,14.136000000000001,41.64885294485241,42.38551140233752,26550.0
c855add0651d,raw_grid_deg2357_t20000,269,620,success,,14.136000000000001,14.136000000000001,43.26467857687939,43.98953803765861,26704.0
7d59d1b121e6,raw_grid_deg2357_t20000,270,4,success,,14.028,14.028,30.146200881960603,30.77083637305698,28850.0
7d59d1b121e6,raw_grid_deg2357_t20000,270,1088,success,,14.14,14.14,48.18601858983365,48.87335227501475,29857.0
7d59d1b121e6,raw_grid_deg2357_t20000,270,622,success,,14.136000000000001,14.136000000000001,41.87473315172684,43.07907921495137,30847.0
7d59d1b121e6,raw_grid_deg2357_t20000,270,620,success,,14.136000000000001,14.136000000000001,43.04437298586389,43.47571585688772,29182.0
8c093426c982,raw_grid_deg2357_t20000,271,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.068,2.047004233485392,,,10955.0
8c093426c982,raw_grid_deg2357_t20000,271,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.18,2.4416327232857653,,,10746.0
8c093426c982,raw_grid_deg2357_t20000,271,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.176,1.5028197542550483,,,10665.0
8c093426c982,raw_grid_deg2357_t20000,271,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.176,1.7366922345546776,,,11027.0
c0d7c1c33e25,raw_grid_deg2357_t20000,272,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.068,0.23563627048238875,,,10646.0
c0d7c1c33e25,raw_grid_deg2357_t20000,272,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.18,0.2921835753150227,,,10629.0
c0d7c1c33e25,raw_grid_deg2357_t20000,272,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.176,0.11056704463133193,,,10638.0
c0d7c1c33e25,raw_grid_deg2357_t20000,272,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.176,0.9226595121541005,,,10837.0
4440ff84b31d,raw_grid_deg2357_t20000,273,4,failed,integration error: model derivative became non-finite,14.068,0.0957781959618601,,,7375.0
4440ff84b31d,raw_grid_deg2357_t20000,273,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.18,1.481591887054868,,,10639.0
4440ff84b31d,raw_grid_deg2357_t20000,273,622,failed,integration error: model derivative became non-finite,14.176,0.20840051781413904,,,8546.0
4440ff84b31d,raw_grid_deg2357_t20000,273,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.176,1.6577004619144864,,,10815.0
2dd4e820978c,raw_grid_deg2357_t20000,274,4,failed,integration error: model derivative became non-finite,14.048,0.3864271128512757,,,10328.0
2dd4e820978c,raw_grid_deg2357_t20000,274,1088,failed,integration error: model derivative became non-finite,14.16,0.5612726362390403,,,8939.0
2dd4e820978c,raw_grid_deg2357_t20000,274,622,failed,integration error: model derivative became non-finite,14.156,0.4229840941729437,,,8525.0
2dd4e820978c,raw_grid_deg2357_t20000,274,620,failed,integration error: model derivative became non-finite,14.156,0.40946738444778924,,,8627.0
7909fe7cf5db,raw_grid_deg2357_t20000,275,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.048,1.0394440006572008,,,10678.0
7909fe7cf5db,raw_grid_deg2357_t20000,275,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.16,0.6209019725376029,,,10682.0
7909fe7cf5db,raw_grid_deg2357_t20000,275,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.156,0.7108542972753391,,,10690.0
7909fe7cf5db,raw_grid_deg2357_t20000,275,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.156,1.262762205729184,,,11104.0
5a5187672f3d,raw_grid_deg2357_t20000,276,4,failed,integration error: model derivative became non-finite,14.048,0.3797393436076978,,,7723.0
5a5187672f3d,raw_grid_deg2357_t20000,276,1088,failed,integration error: model derivative became non-finite,14.16,0.26860443374629284,,,7122.0
5a5187672f3d,raw_grid_deg2357_t20000,276,622,failed,integration error: model derivative became non-finite,14.156,0.16290478390625432,,,7025.0
5a5187672f3d,raw_grid_deg2357_t20000,276,620,failed,integration error: model derivative became non-finite,14.156,0.7863055366332534,,,9399.0
d63ea3152e31,raw_grid_deg2357_t20000,277,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,13.988,4.823145473343428,,,10607.0
d63ea3152e31,raw_grid_deg2357_t20000,277,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.1,5.034910201167827,,,10836.0
d63ea3152e31,raw_grid_deg2357_t20000,277,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.096,4.62495198560628,,,10812.0
d63ea3152e31,raw_grid_deg2357_t20000,277,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.096,4.737301968866859,,,10765.0
03b88c31afbf,raw_grid_deg2357_t20000,278,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,13.988,5.134514988022362,,,11249.0
03b88c31afbf,raw_grid_deg2357_t20000,278,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.1,5.502465069735699,,,11447.0
03b88c31afbf,raw_grid_deg2357_t20000,278,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.096,4.74661327954445,,,11357.0
03b88c31afbf,raw_grid_deg2357_t20000,278,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.096,5.1538871828611725,,,11319.0
4bdf19588ea9,raw_grid_deg2357_t20000,279,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,13.988,4.4879000076563855,,,10760.0
4bdf19588ea9,raw_grid_deg2357_t20000,279,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.1,5.06055643946849,,,10864.0
4bdf19588ea9,raw_grid_deg2357_t20000,279,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.096,4.5173211248603,,,10831.0
4bdf19588ea9,raw_grid_deg2357_t20000,279,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.096,4.663884423261147,,,10778.0
af03b9a0dad8,raw_grid_deg2357_t20000,280,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.06,0.5032045994848497,,,3063.0
af03b9a0dad8,raw_grid_deg2357_t20000,280,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.172,0.6988317042176505,,,3054.0
af03b9a0dad8,raw_grid_deg2357_t20000,280,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.168000000000001,0.5827036804518392,,,3048.0
af03b9a0dad8,raw_grid_deg2357_t20000,280,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.168000000000001,0.41378213644644474,,,3034.0
09b359857cc2,raw_grid_deg2357_t20000,281,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.06,0.4308829545138638,,,2851.0
09b359857cc2,raw_grid_deg2357_t20000,281,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.172,0.4421116721685691,,,2926.0
09b359857cc2,raw_grid_deg2357_t20000,281,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.168000000000001,0.05628096070290628,,,3064.0
09b359857cc2,raw_grid_deg2357_t20000,281,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.168000000000001,0.46762322593876193,,,3096.0
947262498fc3,raw_grid_deg2357_t20000,282,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.06,0.06318163318612555,,,2900.0
947262498fc3,raw_grid_deg2357_t20000,282,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.172,0.08508493903197224,,,2969.0
947262498fc3,raw_grid_deg2357_t20000,282,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.168000000000001,0.06964918483136823,,,3086.0
947262498fc3,raw_grid_deg2357_t20000,282,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.168000000000001,0.06913463603647774,,,3119.0
0b68bf6cc770,raw_grid_deg2357_t20000,283,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.032,0.5517818315106696,,,2958.0
0b68bf6cc770,raw_grid_deg2357_t20000,283,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.144,0.5942380880017684,,,2939.0
0b68bf6cc770,raw_grid_deg2357_t20000,283,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.14,0.5845680504588842,,,2821.0
0b68bf6cc770,raw_grid_deg2357_t20000,283,620,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.14,0.5691400144794765,,,2932.0
6d55eaa90d01,raw_grid_deg2357_t20000,284,4,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.032,0.5782402484350543,,,2945.0
6d55eaa90d01,raw_grid_deg2357_t20000,284,1088,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.144,0.6181436660718626,,,2934.0
6d55eaa90d01,raw_grid_deg2357_t20000,284,622,failed,integration error: simulation exceeded 1800 wall-clock seconds,14.14,0.6660398291534699,,,2879.0
