configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
171,4,0,0.0,1.996,success,,1.996,13.155019044876099,4502,500,14.913385979864145,500,28.293349050764498,28.1586310320147
171,4,1,2.0,1.996,success,,1.996,11.497414380311966,3947,500,16.712456023974774,500,35.47238436655299,36.1201211505363
171,4,2,4.0,1.996,success,,1.996,7.8713184222579,2748,500,12.99958802494408,500,35.12112924911342,34.14928477242075
171,4,3,6.0,1.996,success,,1.996,13.682695142924786,4844,500,23.87253655747208,500,33.326567310271194,34.8885592629353
171,4,4,8.0,1.996,success,,1.996,13.593188183382154,4843,500,21.085936234912015,500,32.843683995683115,32.85174719894247
171,4,5,10.0,1.996,success,,1.996,13.722623106092215,4899,500,17.79703136246615,500,36.13697128657458,35.808988698137256
171,4,6,12.0,1.988,success,,1.988,12.160084411501884,4333,498,31.717230114655333,498,44.946542878387056,45.32384716179557
171,1088,0,0.0,1.996,success,,1.996,12.153734423220158,4340,500,27.359733813407537,500,49.952223939944986,49.39263864539925
171,1088,1,2.0,1.996,success,,1.996,13.861748699098825,4946,500,14.962168185278207,500,40.70173644210181,40.54557068840644
171,1088,2,4.0,1.996,success,,1.996,12.883660905063152,4588,500,16.505011679868243,500,39.606787895837385,39.25065976516992
171,1088,3,6.0,1.996,success,,1.996,13.57436429336667,4798,500,32.68149163677897,500,47.96030435677547,47.6566516552011
171,1088,4,8.0,1.996,success,,1.996,13.821008594706655,4887,500,33.50230070367553,500,89.38425165450506,89.21106384189112
171,1088,5,10.0,1.996,success,,1.996,8.946036614477634,3166,500,20.32988377773399,500,50.66565580402908,49.710292107341495
171,1088,6,12.0,1.996,success,,1.996,16.19781705737114,5805,500,18.37383626672275,500,39.235477366283085,41.38518204983966
171,1088,7,14.0,0.1,success,,0.1,0.7305772248655558,260,26,22.071171064409288,26,27.72903165267665,22.101559920280923
171,622,0,0.0,1.996,success,,1.996,13.803995745256543,4909,500,20.54065312574574,500,41.772311698247606,42.42950460831953
171,622,1,2.0,1.996,success,,1.996,8.980175135657191,3195,500,62.503290141093785,500,85.65265695337723,83.29741020001833
171,622,2,4.0,1.996,success,,1.996,12.417328994721174,4416,500,22.964803462200823,500,41.46137568549848,40.11552365850654
171,622,3,6.0,1.996,success,,1.996,10.508439235389233,3759,500,46.56960428241851,500,58.43016987727833,57.14308570855822
171,622,4,8.0,1.996,success,,1.996,8.826472153887153,3141,500,21.125403987230655,500,41.752596785813,40.44402566257011
171,622,5,10.0,1.996,success,,1.996,13.681944381445646,4886,500,20.782782545765254,500,41.45484828219065,39.997038761255304
171,622,6,12.0,1.996,success,,1.996,12.755212638527155,4539,500,34.08231926103467,500,57.13878410877378,54.027241026243765
171,622,7,14.0,0.096,success,,0.096,0.8367869239300489,297,25,44.326255518312365,25,47.88327484771966,33.19568746843248
171,620,0,0.0,1.996,success,,1.996,10.524829855188727,3742,500,22.22545211959313,500,39.19714061687725,38.810731176985534
171,620,1,2.0,1.996,success,,1.996,12.866304442286491,4589,500,51.65666289122879,500,61.52000374198908,58.63192033430593
171,620,2,4.0,1.996,success,,1.996,9.420486256480217,3312,500,40.90370242043456,500,61.80224561162908,59.13194102860634
171,620,3,6.0,1.996,success,,1.996,14.530687864869833,5132,500,25.7111098802206,500,40.52950486905159,43.32074347630075
171,620,4,8.0,1.996,success,,1.996,14.258138488978148,5046,500,35.51116652967539,500,49.89787174597019,52.34545156395905
171,620,5,10.0,1.996,success,,1.996,12.097622439265251,4300,500,25.106192785421033,500,60.62195523766775,60.06736837297306
171,620,6,12.0,1.996,success,,1.996,11.79402214102447,4187,500,31.295136816917253,500,48.195110576267126,47.24711598094289
171,620,7,14.0,0.096,success,,0.096,0.7273565363138914,258,25,27.523276700570893,25,20.399592981088315,18.508361254581047
