configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
84,4,0,0.0,1.996,success,,1.996,93.15978372655809,6863,500,8.900172918697736,500,24.205636627708515,24.184020897418506
84,4,1,2.0,1.996,success,,1.996,112.57138365320861,8517,500,14.699825690217423,500,35.904295341747115,35.80478102341326
84,4,2,4.0,1.996,success,,1.996,60.23502033762634,4589,500,15.733871807311013,500,33.731452925421806,33.7266802094333
84,4,3,6.0,1.996,success,,1.996,105.46473973058164,8088,500,17.35608133542243,500,31.45209146487164,31.480469292945664
84,4,4,8.0,1.996,success,,1.996,68.05715706385672,5249,500,91.61480451247662,500,95.70918565425508,95.46359864608026
84,4,5,10.0,1.996,success,,1.996,108.87072511948645,8448,500,20.84847330623047,500,32.963558130598486,32.95340527486461
84,4,6,12.0,1.996,success,,1.996,59.616759192198515,4598,500,103.80933033051595,500,107.50073996268766,107.32670007735202
84,4,7,14.0,0.076,success,,0.076,5.009727785363793,389,20,10.66704717271911,20,24.274910371807117,19.730963583306973
84,1088,0,0.0,1.996,success,,1.996,57.30725058354437,4476,500,73.65920040307289,500,80.96081406753862,80.70032057187072
84,1088,1,2.0,1.996,success,,1.996,94.27580428868532,7275,500,5.945915172204833,500,37.09006274402267,37.06797371718729
84,1088,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.8886108808486715,120.00049585476518,9305,0,,0,,
84,1088,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.9045356246493872,120.00070300139487,9265,0,,0,,
84,1088,4,8.0,1.996,success,,1.996,57.026970306411386,4430,500,57.54218344721261,500,96.0346294805134,96.00114138827301
84,1088,5,10.0,1.996,success,,1.996,64.40602890960872,4980,500,35.068394160805155,500,55.81680487547879,55.773484424122444
84,1088,6,12.0,1.996,success,,1.996,113.31901258975267,8707,500,21.54347411285321,500,42.27109889455972,42.304792153541044
84,1088,7,14.0,0.188,success,,0.188,8.207226758822799,628,48,60.30379608793161,48,52.380733353539235,50.406165430951326
84,622,0,0.0,1.996,success,,1.996,57.388484394177794,4403,500,68.01197830633957,500,78.59499361081178,78.43716950536376
84,622,1,2.0,1.996,success,,1.996,64.77186220139265,5069,500,37.30145677869485,500,62.84955985784542,62.844347418750516
84,622,2,4.0,1.996,success,,1.996,95.80699925869703,7349,500,32.79267344625757,500,46.7899037494959,46.74409067245887
84,622,3,6.0,1.996,success,,1.996,62.152882270514965,4801,500,133.75119175332063,500,137.89035427072722,137.728359938174
84,622,4,8.0,1.996,success,,1.996,114.03899544663727,8872,500,15.805552143407844,500,35.35585193119405,35.305345008069175
84,622,5,10.0,1.996,success,,1.996,66.5291100423783,5138,500,23.32670708537953,500,40.674820835518304,40.66969092204836
84,622,6,12.0,1.996,success,,1.996,82.63158487156034,6442,500,39.91348001228303,500,54.94624282571639,54.72775364969889
84,622,7,14.0,0.184,success,,0.184,7.133329827338457,549,47,83.82972283317557,47,105.09895365977526,103.57472447272193
84,620,0,0.0,1.996,success,,1.996,103.5159537512809,8089,500,7.147912099135767,500,35.58038895197406,35.492175253708304
84,620,1,2.0,1.996,success,,1.996,53.54371290653944,4197,500,74.3317175555334,500,87.73629485214008,86.89634089749096
84,620,2,4.0,1.996,success,,1.996,58.478683264926076,4584,500,82.35202466603498,500,93.61126863886172,93.37083350998238
84,620,3,6.0,1.996,success,,1.996,53.64810188114643,4167,500,57.5771816342491,500,66.19511576446767,66.05404332422087
84,620,4,8.0,1.996,success,,1.996,86.58205731026828,6940,500,24.017495944314494,500,42.97395625040048,42.87649221067516
84,620,5,10.0,1.996,success,,1.996,104.90129116177559,8912,500,18.864333941366816,500,56.31137652211934,56.325330721266155
84,620,6,12.0,1.996,success,,1.996,81.60466806590557,6466,500,19.9932050600913,500,39.755871139131166,39.601629695650196
84,620,7,14.0,0.184,success,,0.184,5.672367937862873,458,47,34.283749613919916,47,46.76463131562914,44.54947124933112
