configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
288,4,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05964806078366189,120.00017054658383,210,0,,0,,
288,4,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07320027396313851,120.00013122335076,208,0,,0,,
288,4,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.087605011221906,120.00013134628534,209,0,,0,,
288,4,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.08604357255461566,120.0001354990527,211,0,,0,,
288,4,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.04543963540940249,120.00012312270701,211,0,,0,,
288,4,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.0705142150354585,120.00013441964984,211,0,,0,,
288,4,6,12.0,1.948,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07034794471783297,120.00012334156781,209,0,,0,,
288,1088,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07130982385157794,120.0001606112346,210,0,,0,,
288,1088,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06642599133550732,120.00011968053877,210,0,,0,,
288,1088,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.0633883099544091,120.0001144502312,210,0,,0,,
288,1088,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07272479121247778,120.00011694151908,209,0,,0,,
288,1088,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06240116155113238,120.00011567119509,211,0,,0,,
288,1088,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.11690208018547714,120.0001185676083,209,0,,0,,
288,1088,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05090369667138813,120.00011516734958,211,0,,0,,
288,1088,7,14.0,0.06,success,,0.06,75.96222978550941,133,16,11.081946438544525,16,6.116011916945256,15.48868407485361
288,622,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06471572802367294,120.00012917630374,210,0,,0,,
288,622,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.0962362314245187,120.00011671893299,207,0,,0,,
288,622,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05583338715419974,120.00011473242193,208,0,,0,,
288,622,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.11083830137814825,120.00012033898383,211,0,,0,,
288,622,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.17120219802256897,120.00012925732881,210,0,,0,,
288,622,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05331933774519197,120.00013007130474,211,0,,0,,
288,622,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07404466257685337,120.00012255832553,212,0,,0,,
288,622,7,14.0,0.056,success,,0.056,59.834996385499835,105,15,18.517302074469733,15,24.125044727839775,18.150804961177595
288,620,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06660111682708655,120.000145226717,210,0,,0,,
288,620,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.09106595102963279,120.000115304254,211,0,,0,,
288,620,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.060996426060215894,120.00011380016804,211,0,,0,,
288,620,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05768753216029275,120.00011395663023,211,0,,0,,
288,620,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05509580936893126,120.00011162366718,211,0,,0,,
288,620,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.11068945231282305,120.00011581741273,211,0,,0,,
288,620,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07441941916535877,120.00011724792421,210,0,,0,,
288,620,7,14.0,0.056,success,,0.056,111.61337803676724,195,15,14.007874637639919,15,34.14028376879848,18.393808878747986
