configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
140,4,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.035704457317094845,120.00014114007354,202,0,,0,,
140,4,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.02768727333959478,120.00011053308845,200,0,,0,,
140,4,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06125362489772666,120.00012207962573,201,0,,0,,
140,4,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.055820422039681655,120.00011049769819,204,0,,0,,
140,4,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.03671339264966197,120.00010690651834,201,0,,0,,
140,4,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.029972549551811032,120.00010090507567,201,0,,0,,
140,4,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06359826214811978,120.00010712631047,202,0,,0,,
140,4,7,14.0,0.032,success,,0.032,92.84460623562336,157,9,5.52857292843626,9,17.821905855101548,8.065670087716915
140,1088,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.03729533561544808,120.0001235883683,203,0,,0,,
140,1088,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.0466292816560444,120.00017464347184,204,0,,0,,
140,1088,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.03353681339953787,120.00010341592133,203,0,,0,,
140,1088,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.024564455349514455,120.00009944662452,202,0,,0,,
140,1088,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.033704470373597126,120.00009817816317,204,0,,0,,
140,1088,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.034892729929081746,120.00010094419122,203,0,,0,,
140,1088,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.03870213059376356,120.00010084360838,204,0,,0,,
140,1088,7,14.0,0.14400000000000002,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07391575844848434,120.00010029226542,206,0,,0,,
140,622,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.04499124880009752,120.00012119673193,206,0,,0,,
140,622,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07002724129320297,120.00011071935296,205,0,,0,,
140,622,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.08338312761871493,120.00011281110346,203,0,,0,,
140,622,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07797138240823097,120.0001071356237,205,0,,0,,
140,622,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.03870998131462826,120.00010167434812,205,0,,0,,
140,622,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.039227039732679374,120.00009826384485,204,0,,0,,
140,622,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.04671941319364285,120.00009950995445,205,0,,0,,
140,622,7,14.0,0.14,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06801554937744599,120.00009179674089,205,0,,0,,
140,620,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.03161149619901972,120.00011395290494,206,0,,0,,
140,620,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07569344360879077,120.00009663589299,207,0,,0,,
140,620,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.0714762779309619,120.0001061912626,207,0,,0,,
140,620,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.038112347042092785,120.0001003164798,205,0,,0,,
140,620,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.031350816937412596,120.00009900890291,205,0,,0,,
140,620,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.046794966510612865,120.00010271556675,203,0,,0,,
140,620,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.04312497161137569,120.00010077469051,203,0,,0,,
140,620,7,14.0,0.14,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06743126963633539,120.00009285286069,203,0,,0,,
