configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
252,4,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.47943178955260546,120.00018011592329,1009,0,,0,,
252,4,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.40109852093889503,120.00017781183124,1002,0,,0,,
252,4,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.6079418762430338,120.00020698085427,998,0,,0,,
252,4,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.4195629607514786,120.00017627514899,1009,0,,0,,
252,4,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.3975271071521522,120.00017003528774,1003,0,,0,,
252,4,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.4886452140785255,120.00018145889044,1009,0,,0,,
252,4,6,12.0,1.948,failed,integration error: simulation exceeded 120 wall-clock seconds,0.40116155304295736,120.00016345083714,1013,0,,0,,
252,1088,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.41383747163734796,120.00014728307724,1026,0,,0,,
252,1088,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.45877479455382486,120.00023343414068,1036,0,,0,,
252,1088,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.3787129802656058,120.00015343166888,1029,0,,0,,
252,1088,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.4173830821898952,120.00016222894192,1026,0,,0,,
252,1088,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.42559730542967417,120.0001618489623,1040,0,,0,,
252,1088,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.7881039411431233,120.0002017263323,1040,0,,0,,
252,1088,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.35387724768744,120.00015382096171,1043,0,,0,,
252,1088,7,14.0,0.06,success,,0.06,16.887982163578272,147,16,11.09437516794029,16,6.115865169639917,15.505772965471248
252,622,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.3638140615830559,120.00015846826136,1025,0,,0,,
252,622,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.4506442940152174,120.00016188062727,1012,0,,0,,
252,622,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.4015317094472606,120.00015538744628,1015,0,,0,,
252,622,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.39574837860267204,120.00016863644123,1019,0,,0,,
252,622,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.6267150174644773,120.00018276832998,1018,0,,0,,
252,622,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.4323695239274515,120.00016095489264,1012,0,,0,,
252,622,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.40554681926510355,120.00016377680004,1012,0,,0,,
252,622,7,14.0,0.056,success,,0.056,12.785673255100846,107,15,18.64247319759222,15,24.236735193330006,18.184315176812937
252,620,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.4085189933864018,120.00016476772726,1017,0,,0,,
252,620,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.45798372057010023,120.00018664821982,1020,0,,0,,
252,620,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.6144127676740758,120.00018927268684,1045,0,,0,,
252,620,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.4117764892165019,120.00016422942281,1048,0,,0,,
252,620,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.3632133786446339,120.00015520490706,1047,0,,0,,
252,620,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.3857766214941028,120.00015947781503,1039,0,,0,,
252,620,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.39157156466081,120.00015066936612,1036,0,,0,,
252,620,7,14.0,0.056,success,,0.056,19.653389552608132,171,15,14.124463878196366,15,34.24669120640066,18.428096857146716
