configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
143,4,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.050839023081626404,120.00066717155278,179,0,,0,,
143,4,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.055972299174261754,120.00046190898865,176,0,,0,,
143,4,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.0655489109001478,120.0001929923892,177,0,,0,,
143,4,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.08287745188640071,120.00018859747797,183,0,,0,,
143,4,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.04514606107885477,120.00015997327864,205,0,,0,,
143,4,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07438112517167006,120.00017044041306,200,0,,0,,
143,4,6,12.0,1.948,failed,integration error: simulation exceeded 120 wall-clock seconds,0.045280894479596545,120.00019493047148,197,0,,0,,
143,1088,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07268826727500655,120.00023666024208,184,0,,0,,
143,1088,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06816705805774687,120.00016239844263,177,0,,0,,
143,1088,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06894113922327837,120.00021423771977,171,0,,0,,
143,1088,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.0550674138314833,120.00018990691751,171,0,,0,,
143,1088,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05950566072578306,120.00018587242812,172,0,,0,,
143,1088,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06455850794634296,120.00017269700766,172,0,,0,,
143,1088,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.04452106215132816,120.0001580901444,173,0,,0,,
143,1088,7,14.0,0.06,success,,0.06,104.86862049810588,151,16,10.298388696643343,16,7.505909330472053,13.138474976514017
143,622,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05246055149590351,120.00021067168564,171,0,,0,,
143,622,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05270980650254972,120.00016159843653,169,0,,0,,
143,622,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.04275108566871766,120.00018795765936,170,0,,0,,
143,622,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.08287123225344908,120.00020729470998,172,0,,0,,
143,622,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.10286859103247645,120.00018983706832,172,0,,0,,
143,622,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.04799025089647277,120.00016389135271,172,0,,0,,
143,622,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.06971410432075734,120.00019327644259,171,0,,0,,
143,622,7,14.0,0.056,success,,0.056,66.06587761919945,93,15,23.78554548675608,15,27.957343097448753,15.658105779697905
143,620,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05755867948344609,120.00021453108639,169,0,,0,,
143,620,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05840264991593994,120.00018261093646,170,0,,0,,
143,620,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07817818769102668,120.00016108434647,168,0,,0,,
143,620,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.04715061516705897,120.00019858870655,169,0,,0,,
143,620,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.05425649441611983,120.00014568120241,171,0,,0,,
143,620,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.09051904487568195,120.00018312502652,170,0,,0,,
143,620,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.07832831846273425,120.00016847997904,195,0,,0,,
143,620,7,14.0,0.056,success,,0.056,98.78533469513059,165,15,14.398270105961803,15,32.8232383820927,16.926250485448136
