configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
19,4,0,0.0,1.996,success,,1.996,30.909780588001013,10615,500,16.125718800704206,500,27.66643617808384,27.7286706105678
19,4,1,2.0,1.996,success,,1.996,32.06189719773829,10952,500,7.505768285884495,500,32.681109005464705,32.68421401164595
19,4,2,4.0,1.996,success,,1.996,15.72525641694665,5369,500,14.238638498856474,500,31.704495491422982,31.555271693800684
19,4,3,6.0,1.996,success,,1.996,24.927975671365857,8566,500,21.702466618015713,500,34.944184733704255,34.86383413658455
19,4,4,8.0,1.996,success,,1.996,28.100454749539495,9738,500,24.292696907229836,500,33.474929291475654,33.36409942420366
19,4,5,10.0,1.996,success,,1.996,21.535376904532313,7442,500,23.93255024702024,500,35.61511535972556,35.430318591474396
19,4,6,12.0,1.996,success,,1.996,23.51712629571557,8034,500,24.695052423723872,500,35.89485486627102,35.755592570206716
19,4,7,14.0,0.068,success,,0.068,0.7080256827175617,240,18,14.617776930296948,18,28.88070296119315,19.86403198089192
19,1088,0,0.0,1.996,success,,1.996,20.27427958510816,6965,500,49.45675096304551,500,63.90570489083945,63.747109403320835
19,1088,1,2.0,1.996,success,,1.996,37.94095590338111,13194,500,6.102306532528791,500,36.18830659985894,36.144688042965264
19,1088,2,4.0,1.996,success,,1.996,36.5727924015373,12543,500,28.870560614083914,500,45.10315472913116,45.0757961123599
19,1088,3,6.0,1.996,success,,1.996,28.94688474200666,9849,500,28.30189852992586,500,45.87519957213248,45.84246662545309
19,1088,4,8.0,1.996,success,,1.996,37.98223202675581,13049,500,30.599231223293323,500,85.15005983631652,85.17800864467021
19,1088,5,10.0,1.996,success,,1.996,25.36220720037818,8732,500,15.749614268605582,500,44.99184019340502,44.971418264772375
19,1088,6,12.0,1.996,success,,1.996,22.482068495824933,7729,500,36.67920169088498,500,46.00376759822658,45.86234219158887
19,1088,7,14.0,0.18,success,,0.18,1.5497609842568636,534,46,79.42117524644405,46,67.85522295238792,66.52501524748509
19,622,0,0.0,1.996,success,,1.996,30.273418925702572,10471,500,26.505268456433527,500,42.87465996662494,42.846604087491365
19,622,1,2.0,1.996,success,,1.996,20.012972163036466,6825,500,34.37922320965909,500,57.59192767855286,57.5629018289269
19,622,2,4.0,1.996,success,,1.996,32.418658655136824,11149,500,22.071115295907187,500,38.536103119066375,38.225912074111974
19,622,3,6.0,1.996,success,,1.996,20.229205863550305,7000,500,55.65603364749919,500,61.45607630050542,61.40134017683058
19,622,4,8.0,1.996,success,,1.996,37.33708551339805,12902,500,10.480145434346255,500,34.51055577030552,34.39456926563149
19,622,5,10.0,1.996,success,,1.996,24.389199564233422,8327,500,31.446842374393004,500,47.13403280025671,47.05910787792516
19,622,6,12.0,1.996,success,,1.996,24.87599836476147,8562,500,24.284014562599328,500,44.46835434203053,44.44767378779102
19,622,7,14.0,0.176,success,,0.176,1.5903311222791672,551,45,38.19601571418338,45,65.14063152445524,64.83422191656211
19,620,0,0.0,1.996,success,,1.996,23.32890054769814,8088,500,17.74658740295882,500,39.54342175785749,39.42385016786519
19,620,1,2.0,1.996,success,,1.996,18.141285710036755,6266,500,43.291717855422334,500,58.99095219433199,57.85110232026323
19,620,2,4.0,1.996,success,,1.996,17.25917287170887,5951,500,65.39658161735242,500,79.80541748078441,79.42603361248969
19,620,3,6.0,1.996,success,,1.996,24.964613439515233,8611,500,47.27370878563363,500,52.60044955578809,52.54100428528836
19,620,4,8.0,1.996,success,,1.996,20.249319659546018,7035,500,30.62871513263306,500,48.89187554315887,48.65653741758379
19,620,5,10.0,1.996,success,,1.996,32.56956702284515,11213,500,19.871129917102518,500,55.97571875057911,56.00146341483033
19,620,6,12.0,1.996,success,,1.996,33.00670702755451,11471,500,12.87723145924011,500,35.02259948884434,34.90694097753386
19,620,7,14.0,0.176,success,,0.176,1.2189773675054312,455,45,40.175500838185,45,42.63698479107963,42.62594229171863
