configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
194,4,0,0.0,1.996,success,,1.996,24.47007436491549,7081,500,22.711923550307628,500,32.470522850974746,32.71034095526389
194,4,1,2.0,1.996,success,,1.996,22.51248667947948,6395,500,29.296938203017383,500,46.24890415445346,46.31807107322634
194,4,2,4.0,1.996,success,,1.996,17.861640064045787,5041,500,16.776858253734584,500,31.859592636233707,31.57898304897502
194,4,3,6.0,1.996,success,,1.996,20.480164164677262,5862,500,29.036638905809216,500,39.28647945657759,39.33369898558144
194,4,4,8.0,1.996,success,,1.996,30.008117400109768,8724,500,15.350450830038792,500,28.22627358661795,28.599529848309345
194,4,5,10.0,1.996,success,,1.996,24.455491235479712,7297,500,23.092310491525442,500,36.59892070725666,36.47550452956023
194,4,6,12.0,1.996,success,,1.996,18.73150566034019,5393,500,40.13408687148523,500,48.675301492965204,48.405660830207005
194,4,7,14.0,0.064,success,,0.064,0.7258915044367313,213,17,12.330116345941157,17,28.021341851239438,19.28482992027791
194,1088,0,0.0,1.996,success,,1.996,15.982992596924305,4745,500,48.81364254784885,500,65.39642139441732,64.85678220776731
194,1088,1,2.0,1.996,success,,1.996,22.16913111694157,6590,500,6.67805161015943,500,37.89819548596153,37.90957023396299
194,1088,2,4.0,1.996,success,,1.996,19.444865019991994,5572,500,43.60340748523172,500,50.35795340024325,50.219781685009906
194,1088,3,6.0,1.996,success,,1.996,20.854738913476467,6010,500,61.03421428810246,500,71.18824628226226,70.12048066454436
194,1088,4,8.0,1.996,success,,1.996,17.825970703735948,5040,500,59.0049694156734,500,96.69984746452825,96.11360872051588
194,1088,5,10.0,1.996,success,,1.996,21.510776445269585,6089,500,23.616056904318462,500,48.2374348814621,47.81031971227505
194,1088,6,12.0,1.996,success,,1.996,18.680466746911407,5371,500,39.81339013346208,500,50.93363680610053,50.43887582556646
194,1088,7,14.0,0.176,success,,0.176,2.4227240588515997,684,45,38.79932618203944,45,36.89602504179889,34.063895001828676
194,622,0,0.0,1.996,success,,1.996,15.25488855689764,4398,500,49.05638935885389,500,63.63986173636576,62.79793352465945
194,622,1,2.0,1.996,success,,1.996,18.95965912565589,5379,500,46.009180115516806,500,68.20208881190032,67.901552712735
194,622,2,4.0,1.996,success,,1.996,19.06235972046852,5536,500,35.83457807643191,500,47.35621308897123,47.35112560056695
194,622,3,6.0,1.996,failed,integration error: model derivative became non-finite,0.21747291877307698,54.43151391297579,15895,0,,0,,
194,622,4,8.0,1.996,success,,1.996,23.98357765749097,6867,500,22.67884372155892,500,40.61593728552123,40.73017632188926
194,622,5,10.0,1.996,success,,1.996,17.659051040187478,5186,500,30.307338978324893,500,45.12300447265532,45.048871161347925
194,622,6,12.0,1.996,success,,1.996,22.82703933119774,6692,500,29.825641867182398,500,50.887087820859634,50.87968208934179
194,622,7,14.0,0.17200000000000001,success,,0.17200000000000001,1.9848242476582527,574,44,66.55292490847525,44,94.66543349155731,94.06583707301768
194,620,0,0.0,1.996,success,,1.996,21.083854872733355,5921,500,28.322185708849318,500,45.5643214541518,45.57165858629281
194,620,1,2.0,1.996,success,,1.996,19.800905007869005,5379,500,37.01303001143656,500,53.55166507522405,52.55862431316813
194,620,2,4.0,1.996,success,,1.996,18.16725285537541,5097,500,68.81816629939783,500,85.38814137802653,84.86469151401725
194,620,3,6.0,1.996,success,,1.996,16.5205469019711,4689,500,50.35481625204582,500,60.9002704747863,60.318789507020064
194,620,4,8.0,1.996,success,,1.996,21.931444028392434,6126,500,29.780428578977876,500,50.047362281009846,49.61355878716498
194,620,5,10.0,1.996,success,,1.996,23.824491027742624,6727,500,18.20572224752529,500,57.06245668402355,57.035052334164554
194,620,6,12.0,1.996,success,,1.996,21.85593568533659,6029,500,20.105220131420815,500,41.44526337714943,41.33296870164573
194,620,7,14.0,0.17200000000000001,success,,0.17200000000000001,1.592947220429778,434,44,42.712510749839836,44,61.152134351963234,56.599038058919724
