configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
124,4,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.9268155850534072,120.00039659999311,3709,0,,0,,
124,4,1,2.0,1.996,success,,1.996,117.59248659946024,3631,500,7.978670501947206,500,32.938289614916044,33.02461409705197
124,4,2,4.0,1.996,success,,1.996,104.54770029336214,3241,500,10.0306063950728,500,31.350955693779024,31.030959703634448
124,4,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.8779222629593653,120.00032820925117,3741,0,,0,,
124,4,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.6307686557127532,120.00038066878915,3750,0,,0,,
124,4,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.7028822436017539,120.00040139630437,3760,0,,0,,
124,4,6,12.0,1.996,success,,1.996,109.09030715934932,3409,500,21.94712124318604,500,35.74415078782662,35.561146925608824
124,4,7,14.0,0.028,success,,0.028,2.6167462151497602,81,8,1.1716692173434848,8,23.444282389111844,12.22679480263241
124,1088,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.7526969216936081,120.0003675557673,3756,0,,0,,
124,1088,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.7807040097062272,120.00037962757051,3742,0,,0,,
124,1088,2,4.0,1.996,success,,1.996,93.30962670780718,2907,500,10.20990675652708,500,36.28607723602516,35.938218065858806
124,1088,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.7256759068868242,120.00033548101783,3750,0,,0,,
124,1088,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.5357482738881731,120.00035398826003,3748,0,,0,,
124,1088,5,10.0,1.996,success,,1.996,108.1300297472626,3383,500,14.955483236831485,500,45.32370075616301,45.097058745913245
124,1088,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.5132915194653171,120.00029137544334,3758,0,,0,,
124,1088,7,14.0,0.14,success,,0.14,12.644260197877884,398,36,23.434905683420823,36,29.557734841342608,29.46849499498277
124,622,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.5885928689681394,120.00045632198453,3780,0,,0,,
124,622,1,2.0,1.996,success,,1.996,102.66137032210827,3204,500,41.243928809975756,500,62.203296513217644,61.51405159044478
124,622,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.8995955193537277,120.0003343038261,3753,0,,0,,
124,622,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.9148625339729453,120.00040459632874,3771,0,,0,,
124,622,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.9857385220921575,120.00045185349882,3771,0,,0,,
124,622,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.6651676321349653,120.00039033219218,3628,0,,0,,
124,622,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.854913065290712,120.00046291574836,3623,0,,0,,
124,622,7,14.0,0.136,success,,0.136,7.1368164122104645,217,35,54.58383812519723,35,21.742346693500533,22.11081598257136
124,620,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.8371666223938743,120.00039039552212,3653,0,,0,,
124,620,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.917641652068055,120.00039914622903,3816,0,,0,,
124,620,2,4.0,1.996,success,,1.996,101.36580475606024,3269,500,42.214892794534805,500,65.09213777305082,63.864116353863665
124,620,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.6108643780057927,120.00033191405237,3870,0,,0,,
124,620,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.6867374934395059,120.00034631043673,3869,0,,0,,
124,620,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,1.8446442568767398,120.00037861987948,3788,0,,0,,
124,620,6,12.0,1.996,success,,1.996,98.20491673983634,2864,500,12.086836788956033,500,34.39079838826379,33.81597954671719
124,620,7,14.0,0.136,success,,0.136,8.65097882039845,255,35,33.094921688448544,35,34.28176944682887,27.928539925417248
