configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
69,4,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.45328866896426734,120.0001989454031,7475,0,,0,,
69,4,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.2552276642088309,120.00018702074885,7370,0,,0,,
69,4,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.2723497130030494,120.0001635029912,7361,0,,0,,
69,4,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.21582638514127495,120.0001525003463,7378,0,,0,,
69,4,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.2181275069353996,120.0001543648541,7380,0,,0,,
69,4,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.24844012700644288,120.0001539196819,7371,0,,0,,
69,4,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.16781871300005008,120.00014486350119,7390,0,,0,,
69,4,7,14.0,0.032,success,,0.032,3.0737587865442038,189,9,12.940709494504423,9,10.14866189184645,4.702470688566794
69,1088,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.08012439707075543,120.00014557503164,7370,0,,0,,
69,1088,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.3074521112504046,120.00023861043155,7364,0,,0,,
69,1088,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.180499763767868,120.00015275739133,7293,0,,0,,
69,1088,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.19701223384956093,120.00014978833497,7310,0,,0,,
69,1088,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.09074344062529864,120.0001228172332,7355,0,,0,,
69,1088,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.1506438736574976,120.00014234520495,7358,0,,0,,
69,1088,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.1447735247189983,120.00013137049973,7406,0,,0,,
69,1088,7,14.0,0.14400000000000002,failed,integration error: simulation exceeded 120 wall-clock seconds,0.11030948989800941,120.00011188164353,7419,0,,0,,
69,622,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.14863747007094089,120.00015019625425,7405,0,,0,,
69,622,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.12299378799770212,120.00013286620378,7438,0,,0,,
69,622,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.18747260356038617,120.00014744140208,7424,0,,0,,
69,622,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.12618767598843675,120.00012019276619,7410,0,,0,,
69,622,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.28807671541220387,120.00015075318515,7439,0,,0,,
69,622,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.15078542860224273,120.00013662874699,7459,0,,0,,
69,622,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.2458585184783669,120.00015377998352,7455,0,,0,,
69,622,7,14.0,0.14,failed,integration error: simulation exceeded 120 wall-clock seconds,0.12946871055224776,120.00011080317199,7462,0,,0,,
69,620,0,0.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.23492083003323444,120.00017890706658,7441,0,,0,,
69,620,1,2.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.09688209446167981,120.00011957250535,7450,0,,0,,
69,620,2,4.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.10750300086927979,120.0001217033714,7421,0,,0,,
69,620,3,6.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.0773466734415192,120.0001134686172,7426,0,,0,,
69,620,4,8.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.21365251338720576,120.00013311952353,7360,0,,0,,
69,620,5,10.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.1631686711702676,120.00015422143042,7154,0,,0,,
69,620,6,12.0,1.996,failed,integration error: simulation exceeded 120 wall-clock seconds,0.32677385542069187,120.00016315095127,7397,0,,0,,
69,620,7,14.0,0.14,success,,0.14,9.61898129619658,589,36,85.82478674799266,36,94.84784716130578,63.13759486309299
