-11.340055,5.0291739,-15.859269,15.66087,-1.0302383,-12.829488,14.486083,0.41406104
-20.421583,1.6046828,-3.3622956,-7.5366082,-6.4898157,13.678368,-6.9486246,-10.086884
-4.0165777,3.0520806,-4.2966442,22.810806,14.536077,1.8287752,-3.6043408,2.4752097
-13.096282,11.615304,7.8588653,-7.2036133,-3.5187502,4.0491509,0.24153648,-4.9689989
-20.453138,0.6756897,9.2911386,-2.872843,-11.310387,-8.4741859,4.001534,1.7995026
-6.6793032,18.033848,-15.17456,-0.59053451,9.4665775,-0.53767848,-4.4256082,9.5866823
-3.8063922,-1.4415956,7.2365026,-7.1400032,-2.6473982,-19.524483,11.263537,-18.790892
1.5026462,-15.44762,-18.022602,-0.67517662,21.284216,5.1993871,-9.7098064,0.8369934
4.9683361,-12.75785,-4.7248335,12.477528,7.4793406,-7.7339711,1.4925723,-11.983002
-8.0576172,10.260939,7.4657135,-16.075102,10.277662,-9.9315119,-1.6026993,11.805628
-7.3909845,11.135803,11.879175,-4.6593804,1.2657912,9.2821512,1.9315174,-10.796682
-7.6718674,12.922126,-7.7275739,-3.9412098,-10.469107,6.3012242,9.3059788,-7.6274066
14.13838,9.1562023,-4.39818,-12.234049,5.0461226,-7.0631557,6.7459955,2.4374514
8.3818464,3.9367907,5.7463264,23.490683,-13.455467,-4.2226887,1.4855152,8.3958397
-11.59965,-5.2131438,6.9796672,-2.3420601,10.761574,-1.9424448,7.0720201,-7.7161779
1.5036582,-6.0818601,-5.275373,-2.5390186,1.3722117,25.557287,-11.287827,27.332645
0.11827863,2.5281644,3.0781386,3.1589568,-11.008866,7.1532249,17.580221,-4.93117
12.307383,-10.991604,-8.1052446,-17.742941,3.4488313,6.4745684,-0.86384815,12.1223
-4.8118892,-7.3271456,-6.4213724,2.5524166,15.802683,-13.95891,8.7649479,0.31596488
3.69329,5.1592131,-1.5526892,8.9563637,22.01136,-4.7638183,1.2254415,16.732964
6.2851377,-7.9308963,19.08284,0.26866439,11.522083,-20.215603,22.399525,-13.785342
11.007366,4.1559491,4.7188029,7.658133,26.236866,-1.4043186,0.63062954,9.1165485
8.1180182,12.708196,0.78531146,17.521135,-0.59577399,9.1934633,-5.9906855,3.1919188
2.4402356,-1.0408323,-2.0815513,5.8688059,7.9970226,-5.6917243,-18.709352,-2.4906127
3.4339345,14.801457,8.8001547,-1.8153878,-24.998505,3.084902,-4.0783587,-14.801806
7.6288843,13.397289,-11.998625,-12.944115,-22.298367,14.429719,-0.55849874,-2.9869525
-8.0986271,-8.9424143,-13.206885,6.068913,16.979078,5.0745034,-15.452042,0.10260303
-17.430079,5.4124899,3.9694917,5.4709606,3.1763175,2.6049879,10.540749,-16.263634
-13.684667,-0.6410706,-4.1676168,-4.817276,-6.2688584,-8.468029,-4.7730274,-0.82053053
-12.244792,9.5838213,14.501347,-3.83412,10.46074,2.150214,-2.6026585,14.955984
2.4731903,-6.5787678,1.4091547,5.6618299,14.066064,-3.5663979,8.258399,-13.767595
6.8612924,18.223848,-1.9614159,-11.040956,-2.0004158,-4.2109361,-4.5497112,1.7741388
3.2570221,18.120045,-5.2166786,-6.9299207,-1.4398247,3.1081033,-0.97814786,1.4927073
-3.4759383,21.028709,-0.0094030043,4.1656756,3.2020099,11.555445,-11.735363,0.057985496
2.3647387,-6.9925289,16.948116,20.72728,-6.8092022,6.1090369,-4.8439384,0.41287532
-2.7737398,-0.71301591,-0.085893951,-16.780331,-5.8208051,6.0336208,4.2552843,-16.277637
-13.498272,4.1392655,9.7623444,1.6485735,-10.656014,-15.803916,9.8667994,1.1216365
-3.5867345,16.220667,16.999695,4.2827044,3.4091108,27.327372,10.410318,-19.31715
8.2867565,3.2448478,7.1304822,8.8864927,2.7825134,3.4326639,-3.8301549,0.16418567
11.134837,2.492491,0.54978126,-8.6302652,-18.365152,13.310411,-4.3532305,-6.3494625
4.90171,-11.709188,-8.2790861,-4.7196393,9.282074,1.3626364,-1.3989172,12.413477
-26.965816,-11.789713,2.4510002,14.739067,-10.233834,-10.616175,-2.2821112,2.74512
-3.5919507,2.600867,5.1206503,5.8432579,6.8766875,2.0360281,13.954869,-0.62343919
1.150435,-3.8351855,6.4533873,-4.6426821,11.309536,-5.4979863,4.3763399,-11.628981
-1.5127605,8.6245966,-9.8795242,5.0959826,13.852844,-0.28288886,14.188238,-7.3416514
