configuration_index,test_trial_id,simulation_status,failure_reason,requested_duration_s,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
32,4,success,,14.032,14.032,417.5721887461841,99013,3509,13.305902493113225,3509,30.19858226970624,30.1654073158121
32,1088,success,,14.144,14.144,198.80117959529161,46421,3537,60.54389181407118,3537,76.53060881414683,76.47635890189129
32,622,success,,14.14,14.14,374.6101360414177,88622,3536,26.965657684817135,3536,45.31948953230051,45.369585193815325
32,620,success,,14.14,14.14,292.9168395344168,69909,3536,21.75896374209174,3536,46.21463594432115,46.23074549277841
32,2,success,,14.14,14.14,189.97582656051964,45167,3536,63.199519548872246,3536,73.14695141586435,73.08082485554115
32,3,success,,14.14,14.14,357.2856523441151,85103,3536,49.72558265219435,3536,58.290061515546206,58.18097921377156
32,1244,success,,14.032,14.032,300.60574067477137,71692,3509,181.6209051874522,3509,183.42433128081882,139.20097632236065
32,778,success,,14.14,14.14,180.97557253576815,42329,3536,61.2796706140061,3536,69.93143187862685,69.85131103899234
32,312,success,,14.14,14.14,201.63681344222277,48008,3536,51.43437492396931,3536,62.25656880323246,62.12138193128784
