configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,optimizer,stlsq_threshold,alpha,nu,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,,,stlsq,50000.0,0.05,1.0,2,2,1,4.0,4.0,0,0.0,finite_difference,success,,8,12,66.66666666666667,1.8302346114069223,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 233.19783228315467, -239.33192441301102, 0.021815732838539742, 0.0, -0.005374917616785795], [0.0, 239.49761924947342, -233.36490594572456, 0.01941928566077722, 0.0, -0.03547411861738938]]",(x0)' =  233.198 x0 + -239.332 x1 +  0.022 x0^2 + -0.005 x1^2 | (x1)' =  239.498 x0 + -233.365 x1 +  0.019 x0^2 + -0.035 x1^2
2,35.0,,,stlsq,50000.0,0.05,1.0,2,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,8,12,66.66666666666667,0.23141280375421047,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 233.46891877787988, -239.53548992434702, 0.020818187139065972, 0.0, -0.004657551067085678], [0.0, 239.70977527161068, -233.6444313925856, 0.019646893917491606, 0.0, -0.03540689549708612]]",(x0)' =  233.469 x0 + -239.535 x1 +  0.021 x0^2 + -0.005 x1^2 | (x1)' =  239.710 x0 + -233.644 x1 +  0.020 x0^2 + -0.035 x1^2
3,35.0,,,stlsq,50000.0,0.05,1.0,2,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,8,12,66.66666666666667,0.18201450258493423,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 235.80891861477383, -241.24475767631176, 0.012346886905550062, 0.0, 0.0012034102101606229], [0.0, 241.4520981402686, -236.01535504169456, 0.021746045970024386, 0.0, -0.03484995968888446]]",(x0)' =  235.809 x0 + -241.245 x1 +  0.012 x0^2 +  0.001 x1^2 | (x1)' =  241.452 x0 + -236.015 x1 +  0.022 x0^2 + -0.035 x1^2
4,35.0,,,stlsq,50000.0,0.05,1.0,2,2,2,8.0,8.0,0,0.0,finite_difference,success,,4,12,33.333333333333336,0.11854278668761253,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 105.94247475031872, -117.26513706068921, 0.0, 0.0, 0.0], [0.0, 117.25612400005484, -105.93601854878827, 0.0, 0.0, 0.0]]",(x0)' =  105.942 x0 + -117.265 x1 | (x1)' =  117.256 x0 + -105.936 x1
5,35.0,,,stlsq,50000.0,0.05,1.0,2,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,4,12,33.333333333333336,0.46396985091269016,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 106.21844939108205, -117.43255540807378, 0.0, 0.0, 0.0], [0.0, 117.42247388808308, -106.21075073883848, 0.0, 0.0, 0.0]]",(x0)' =  106.218 x0 + -117.433 x1 | (x1)' =  117.422 x0 + -106.211 x1
6,35.0,,,stlsq,50000.0,0.05,1.0,2,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,4,12,33.333333333333336,0.30891997180879116,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 108.64429385467305, -118.81094660357157, 0.0, 0.0, 0.0], [0.0, 118.7818184337682, -108.61436000250394, 0.0, 0.0, 0.0]]",(x0)' =  108.644 x0 + -118.811 x1 | (x1)' =  118.782 x0 + -108.614 x1
7,35.0,,,stlsq,50000.0,0.05,1.0,2,2,5,20.0,20.0,0,0.0,finite_difference,success,,4,12,33.333333333333336,0.29101437702775,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 21.687651712213942, -37.238413384161944, 0.0, 0.0, 0.0], [0.0, 37.252404486984666, -21.713055623656764, 0.0, 0.0, 0.0]]",(x0)' =  21.688 x0 + -37.238 x1 | (x1)' =  37.252 x0 + -21.713 x1
8,35.0,,,stlsq,50000.0,0.05,1.0,2,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,4,12,33.333333333333336,0.17809228599071503,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 21.9155699092135, -37.48095152288855, 0.0, 0.0, 0.0], [0.0, 37.49504418281159, -21.940884330427412, 0.0, 0.0, 0.0]]",(x0)' =  21.916 x0 + -37.481 x1 | (x1)' =  37.495 x0 + -21.941 x1
9,35.0,,,stlsq,50000.0,0.05,1.0,2,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,4,12,33.333333333333336,0.1754513867199421,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 24.166473195793593, -39.660932393196155, 0.0, 0.0, 0.0], [0.0, 39.67777191226516, -24.192525809745952, 0.0, 0.0, 0.0]]",(x0)' =  24.166 x0 + -39.661 x1 | (x1)' =  39.678 x0 + -24.193 x1
10,35.0,,,stlsq,50000.0,0.05,1.0,2,4,1,4.0,12.0,0,0.0,finite_difference,success,,16,60,26.666666666666668,1.1409437526017427,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 431.4252971750476, -724.0960927871412, 397.6391230032977, -106.08679598294627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 125.02400379599712, -0.02083936403424323, -125.01717028402119, 0.014945817039946107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.050230264373657955, 125.10673927754024, -0.061654336641563855, -124.99483955374045, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 106.0282614904035, -397.4779381247799, 723.9392412493241, -431.3705949923031, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",(x0)' =  431.425 x0 + -724.096 x1 +  397.639 x2 + -106.087 x3 | (x1)' =  125.024 x0 + -0.021 x1 + -125.017 x2 +  0.015 x3 | (x2)' = -0.050 x0 +  125.107 x1 + -0.062 x2 + -124.995 x3 | (x3)' =  106.028 x0 + -397.478 x1 +  723.939 x2 + -431.371 x3
11,35.0,,,stlsq,50000.0,0.05,1.0,2,4,1,4.0,12.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,16,60,26.666666666666668,0.4970500748604536,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 432.9451061369731, -727.4410586002522, 400.0304625639649, -106.61402594972306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 125.01152979549568, 0.02540885898987071, -125.07095801132401, 0.03512590654835592, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.07934903284588897, 125.1840616204928, -0.13067998450208984, -124.97415476437506, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 106.54120320670397, -399.8298861361139, 727.2434657831272, -432.87457984476424, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",(x0)' =  432.945 x0 + -727.441 x1 +  400.030 x2 + -106.614 x3 | (x1)' =  125.012 x0 +  0.025 x1 + -125.071 x2 +  0.035 x3 | (x2)' = -0.079 x0 +  125.184 x1 + -0.131 x2 + -124.974 x3 | (x3)' =  106.541 x0 + -399.830 x1 +  727.243 x2 + -432.875 x3
12,35.0,,,stlsq,50000.0,0.05,1.0,2,4,1,4.0,12.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,16,60,26.666666666666668,0.5415493547916412,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 444.44512102878355, -752.0755085769082, 416.58878115484663, -109.73040502090876, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 125.48852958968153, -1.2257154583306884, -123.9101610020827, -0.3479806752638759, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.5250148629806118, 123.2845161939192, 1.9693322898224757, -125.78231248506643, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 110.2849200685162, -418.2488411737903, 753.7969416736192, -445.05907939638587, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",(x0)' =  444.445 x0 + -752.076 x1 +  416.589 x2 + -109.730 x3 | (x1)' =  125.489 x0 + -1.226 x1 + -123.910 x2 + -0.348 x3 | (x2)' =  0.525 x0 +  123.285 x1 +  1.969 x2 + -125.782 x3 | (x3)' =  110.285 x0 + -418.249 x1 +  753.797 x2 + -445.059 x3
13,35.0,,,stlsq,50000.0,0.05,1.0,2,4,2,8.0,24.0,0,0.0,finite_difference,success,,18,60,30.0,0.5025838874280453,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 169.09071853188289, -265.6477417724998, 128.88379533340546, -36.42913018017596, 0.0, 0.0, 0.0, 0.0, 0.003642974449181874, 0.0, -0.00025368199191207885, 0.0, 0.0, 0.0], [0.0, 71.06672347460557, 0.0, -76.76007651027456, 6.890914513274845, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.896259573351331, 76.76692643702887, 0.0, -71.06636125049104, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 36.286734644093045, -128.43782261187528, 265.13196847058646, -168.92097852360834, 0.0, 0.0, 0.014156173569298434, 0.0, 0.0, 0.0, 0.0, -0.013493363141598911, 0.0, 0.0]]",(x0)' =  169.091 x0 + -265.648 x1 +  128.884 x2 + -36.429 x3 +  0.004 x1^2 | (x1)' =  71.067 x0 + -76.760 x2 +  6.891 x3 | (x2)' = -6.896 x0 +  76.767 x1 + -71.066 x3 | (x3)' =  36.287 x0 + -128.438 x1 +  265.132 x2 + -168.921 x3 +  0.014 x0 x2 + -0.013 x2^2
14,35.0,,,stlsq,50000.0,0.05,1.0,2,4,2,8.0,24.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,18,60,30.0,0.4645419120788574,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 170.22989686297797, -267.68160921807765, 130.16093428026156, -36.70071442429191, 0.0, 0.0, 0.0, 0.0, 0.003512346844102753, 0.0, -0.00029253703590299054, 0.0, 0.0, 0.0], [0.0, 70.94118425757354, 0.0, -76.49477340036786, 6.717054364427201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.722625183044713, 76.5022029454132, 0.0, -70.94109770309186, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 36.5636075916455, -129.73487827201558, 267.19201791750004, -170.06878182645653, 0.0, 0.0, 0.01327675111953884, 0.0, 0.0, 0.0, 0.0, -0.012674244966305597, 0.0, 0.0]]",(x0)' =  170.230 x0 + -267.682 x1 +  130.161 x2 + -36.701 x3 +  0.004 x1^2 | (x1)' =  70.941 x0 + -76.495 x2 +  6.717 x3 | (x2)' = -6.723 x0 +  76.502 x1 + -70.941 x3 | (x3)' =  36.564 x0 + -129.735 x1 +  267.192 x2 + -170.069 x3 +  0.013 x0 x2 + -0.013 x2^2
15,35.0,,,stlsq,50000.0,0.05,1.0,2,4,2,8.0,24.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,14,60,23.333333333333332,0.6857400480657816,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 179.86437039661533, -284.7976260464597, 140.41073977926263, -38.50668368879132, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 69.80489643582966, 0.0, -74.18606553783565, 5.256821089951867, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -5.3008485200740925, 74.25161958175737, 0.0, -69.82957592991478, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 38.51069010046708, -140.36587002497322, 284.70077021827854, -179.8132478142822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",(x0)' =  179.864 x0 + -284.798 x1 +  140.411 x2 + -38.507 x3 | (x1)' =  69.805 x0 + -74.186 x2 +  5.257 x3 | (x2)' = -5.301 x0 +  74.252 x1 + -69.830 x3 | (x3)' =  38.511 x0 + -140.366 x1 +  284.701 x2 + -179.813 x3
