held_out,lead_s,aesindy_skill,persistence_skill,n_forecasts
fixation,0.0,0.9740944495710165,1.0,241
fixation,0.004,0.8726562723493623,0.9696604916453007,241
fixation,0.008,0.6681880284889704,0.8736429055413142,241
fixation,0.012,0.43986610101529405,0.7404272785736127,241
fixation,0.016,0.27429475178765444,0.6169366558715258,241
fixation,0.02,0.20381438276016517,0.5234601454335485,241
fixation,0.024,0.21438675694578102,0.4548458237849144,241
fixation,0.028,0.26768466352659365,0.40047600044630843,241
fixation,0.032,0.3250712473923794,0.355503427454914,241
fixation,0.036000000000000004,0.36613775440976554,0.31955661088297543,241
fixation,0.04,0.3896050793415349,0.2937213460867147,241
fixation,0.044,0.4029427530587164,0.2807715918740068,241
fixation,0.048,0.4159547385894979,0.2838687383197246,241
fixation,0.052000000000000005,0.4297860541740675,0.3028053302054761,241
fixation,0.056,0.44139519384684545,0.3319377615100319,241
fixation,0.06,0.4486278424127478,0.36376088760788505,241
fixation,0.064,0.4519029660639166,0.3940128351641866,241
fixation,0.068,0.4505272526566691,0.42090808794989915,241
fixation,0.07200000000000001,0.44095048471415965,0.4424940590679869,241
fixation,0.076,0.41990885606098477,0.45791782862453606,241
fixation,0.08,0.3891999129074068,0.4682611000484478,241
fixation,0.084,0.3518688932164058,0.4730621020725975,241
fixation,0.088,0.30979541991298976,0.4680878505895641,241
fixation,0.092,0.26544844088017516,0.44868056253206445,241
fixation,0.096,0.2254055316979701,0.41523931464632424,241
fixation,0.1,0.19670548619036718,0.37478871415289844,241
fixation,0.10400000000000001,0.17655856197357514,0.33657059028626707,241
fixation,0.108,0.15952295855873727,0.30656818883863274,241
fixation,0.112,0.1396455375487993,0.2857052033596951,241
fixation,0.116,0.11839004942986137,0.2710581725790475,241
fixation,0.12,0.10789562139213334,0.2584362893879971,241
fixation,0.124,0.11323332686409422,0.244942492418129,241
fixation,0.128,0.1238282590287304,0.2300768141163459,241
fixation,0.132,0.12960696185740828,0.21540732978767868,241
fixation,0.136,0.12888117670596488,0.20385557077502672,241
fixation,0.14,0.12732293567834954,0.19882542792044525,241
fixation,0.14400000000000002,0.12774274161194707,0.2027286823665926,241
fixation,0.148,0.1242083042010713,0.2161539220194863,241
fixation,0.152,0.11699776388742154,0.23816041045057929,241
fixation,0.156,0.10149229794334459,0.2656312097539065,241
fixation,0.16,0.08181390178770778,0.2935100922802716,241
fixation,0.164,0.06730508752550426,0.3180950701404984,241
fixation,0.168,0.06046965031291793,0.3366835824448644,241
fixation,0.17200000000000001,0.05964007666509524,0.3439926671064373,241
