held_out,lead_s,aesindy_skill,persistence_skill,n_forecasts
fixation,0.0,0.4807181326437483,1.0,232
fixation,0.004,0.4470748283385534,0.9797794952071299,232
fixation,0.008,0.40355684824686144,0.923406521682608,232
fixation,0.012,0.3705874959523453,0.8422709904301864,232
fixation,0.016,0.31378352921368813,0.7526954664322038,232
fixation,0.02,0.2753995644781818,0.6631324252502301,232
fixation,0.024,0.27150498104207377,0.5687108102370081,232
fixation,0.028,0.28798331175853853,0.4680172967576598,232
fixation,0.032,0.3030822018042217,0.37888549948663325,232
fixation,0.036000000000000004,0.3133824270432887,0.32083839101867434,232
fixation,0.04,0.3137744843845508,0.2970163304911003,232
fixation,0.044,0.29809745509793373,0.2979459375606536,232
fixation,0.048,0.2736068723314883,0.31023028213115733,232
fixation,0.052000000000000005,0.2413579738412771,0.324256555118688,232
fixation,0.056,0.20691055580331516,0.3363720805675299,232
fixation,0.06,0.1737384331031794,0.34637893316281415,232
fixation,0.064,0.13719391530480773,0.3566326212624541,232
fixation,0.068,0.0990389496606171,0.370986538124367,232
fixation,0.07200000000000001,0.06735785063495686,0.3909557381480163,232
fixation,0.076,0.05240752214191283,0.4130199215092781,232
fixation,0.08,0.05587688254036551,0.43174147712758704,232
fixation,0.084,0.07408496318519571,0.4444690586553849,232
fixation,0.088,0.09640802959390356,0.45063109613482205,232
fixation,0.092,0.10768912693326871,0.4498932554369598,232
fixation,0.096,0.11374798776864538,0.4434636019319841,232
fixation,0.1,0.11432138693086095,0.43343755712532905,232
fixation,0.10400000000000001,0.11333723040382807,0.41910542368279136,232
fixation,0.108,0.1025217961197345,0.39667696115061507,232
fixation,0.112,0.08788760077095296,0.36406196550519765,232
fixation,0.116,0.07831491773992924,0.3253183481393643,232
fixation,0.12,0.06794532616052763,0.28962614067221654,232
fixation,0.124,0.05070012995059833,0.265673767327742,232
fixation,0.128,0.02272340263250089,0.2568492658203706,232
fixation,0.132,-0.011442478478018972,0.26041778323110565,232
fixation,0.136,-0.04245730685292936,0.2700759386949747,232
fixation,0.14,-0.060022115140461685,0.2793831652820058,232
fixation,0.14400000000000002,-0.06405478981546628,0.283761269121867,232
fixation,0.148,-0.05453058585048801,0.28095670576329945,232
fixation,0.152,-0.039772823570677074,0.27135623343591647,232
fixation,0.156,-0.021763436722785582,0.2590434489042363,232
fixation,0.16,-0.001106155259492909,0.2512880216356839,232
fixation,0.164,0.02783842185362878,0.2539387122220775,232
fixation,0.168,0.06546171505938886,0.2670800097650722,232
fixation,0.17200000000000001,0.1077834281207553,0.28560682554347305,232
fixation,0.176,0.14586229212213317,0.30252800519242884,232
fixation,0.18,0.16889904856058757,0.31328861205744457,232
fixation,0.184,0.17303959179130354,0.3186448680364848,232
fixation,0.188,0.16196355591756634,0.3202370961773866,232
fixation,0.192,0.13977957210791114,0.31513753462349053,232
fixation,0.196,0.11013155200096447,0.2986031120124638,232
fixation,0.2,0.07839569760383454,0.27167114835609835,232
fixation,0.20400000000000001,0.054324415566335556,0.24308374436615474,232
fixation,0.20800000000000002,0.044925841104676074,0.2238179192208623,232
fixation,0.212,0.05114616789957621,0.22060230524207325,232
fixation,0.216,0.06844767015667397,0.23150544999005687,232
fixation,0.22,0.08690407578599246,0.24619525522256785,232
fixation,0.224,0.09566555452109611,0.2521932635063372,232
fixation,0.228,0.0899542702355944,0.2415656209031948,232
fixation,0.232,0.07139844301107445,0.21316967208114715,232
fixation,0.23600000000000002,0.04504896651367952,0.17276944464201005,232
fixation,0.24,0.01931504072882278,0.13231042398761134,232
fixation,0.244,-0.0004894740520046915,0.10445061729900587,232
fixation,0.248,-0.012402672837239052,0.09480164167943249,232
fixation,0.252,-0.01751798551909656,0.10023789186684783,232
fixation,0.256,-0.019389190240909383,0.11338666917032433,232
fixation,0.26,-0.018769988129803076,0.1282752326203138,232
fixation,0.264,-0.013514460441124006,0.14372033511618096,232
fixation,0.268,-0.0011127713808262436,0.1620921013475785,232
fixation,0.272,0.020130209385880626,0.184320340317663,232
fixation,0.276,0.04736438864787766,0.20668217338684128,232
fixation,0.28,0.07323589753004574,0.22344833233584818,232
fixation,0.28400000000000003,0.08905633976957572,0.23170407425960554,232
fixation,0.28800000000000003,0.08995014109256677,0.23218191518371037,232
fixation,0.292,0.07696744051206883,0.2270324362926748,232
fixation,0.296,0.056743310763636666,0.2178666700064196,232
fixation,0.3,0.037592623909187196,0.20528769321762816,232
