configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,optimizer,stlsq_threshold,alpha,nu,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,80.0,,,stlsq,1000.0,0.05,1.0,9,2,1,4.0,4.0,0,0.0,finite_difference,success,,84,110,76.36363636363636,4.5381507417187095,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[-32.38136092038527, 196.1025067690312, -206.35732603908042, -0.17416416125516404, 0.3602563106207445, -0.14939528638524774, 0.003593059465445213, -0.01469670691586647, 0.017843642075914178, -0.00648536430197031, 0.00010751225863981993, -9.33972383065181e-05, -0.00027620433832521875, 0.00040960922104983324, -0.00014851775880020442, -4.397179075385173e-07, 3.932713344236789e-06, -1.0694860026913412e-05, 1.3094087595654168e-05, -7.410885494249949e-06, 1.5471953132628172e-06, -4.5253726676429515e-08, 1.1223944914154462e-07, 0.0, -2.561654252930619e-07, 3.2339476480256574e-07, -1.6907708137000734e-07, 3.4799202804886955e-08, -1.439943759003716e-10, 2.96857797041133e-10, -1.0423854592235324e-10, 0.0, -2.2548007141286609e-10, 2.721035366596568e-10, -1.2788101547726132e-10, 3.101438093540913e-11, 1.869477275766624e-12, -4.877308879697167e-12, 0.0, 9.431190552691422e-12, -5.0743929539772535e-12, -6.583521566746019e-12, 6.052480148963446e-12, 0.0, -8.147195137198437e-13, 1.4281351028320699e-15, 9.393765158430104e-15, -2.7746783270748176e-14, -1.6625927384163812e-15, 3.62343044547015e-14, 1.0273037481126445e-14, -3.6285138208768537e-14, -2.154652725333713e-14, 4.594481831444323e-14, -1.6019817618835205e-14], [21.29058477651106, 206.85425385128147, -196.81045606037037, 0.33757842917334796, -0.6956694540259699, 0.3173253578199255, 0.003220897561070866, -0.006516049160834409, 0.002611620008540999, 0.0004507952869762759, -0.00012172906501792751, 0.00036588379170368645, -0.0004471251812714407, 0.00027243927859543505, -6.882790777109359e-05, -2.7954715187890764e-06, 1.1334287568221965e-05, -1.6756309328173038e-05, 1.1015442700281975e-05, -3.1436857527284636e-06, 3.1524710735603125e-07, 9.46760761911681e-09, 3.9528250211524e-08, -2.136862495352419e-07, 3.0946992212989686e-07, -1.7703830731295205e-07, 2.7706254376120207e-08, 4.659721486638753e-09, 8.178867187016659e-11, -3.248505359321686e-10, 7.802547234852699e-10, -9.605642430166132e-10, 1.6736586206600357e-11, 1.046166098285808e-09, -8.258694745958616e-10, 1.8798094644549895e-10, -1.5374752410223104e-12, 0.0, 1.1204158156889339e-11, -1.325847733411828e-11, -4.136409537060427e-12, 9.44059258809749e-12, 3.889992711341317e-12, -8.232069773518875e-12, 2.625018051110706e-12, -1.938540382654894e-15, -1.735953015421682e-14, 4.916867823175439e-14, -5.288988006312131e-15, -4.824452134403973e-14, -1.3176988844832445e-14, 4.503027879048244e-14, 2.93269520285641e-14, -5.586771747097754e-14, 1.8339904934555615e-14]]",(x0)' = -32.381 1 +  196.103 x0 + -206.357 x1 + -0.174 x0^2 +  0.360 x0 x1 + -0.149 x1^2 +  0.004 x0^3 + -0.015 x0^2 x1 +  0.018 x0 x1^2 + -0.006 x1^3 | (x1)' =  21.291 1 +  206.854 x0 + -196.810 x1 +  0.338 x0^2 + -0.696 x0 x1 +  0.317 x1^2 +  0.003 x0^3 + -0.007 x0^2 x1 +  0.003 x0 x1^2
2,80.0,,,stlsq,1000.0,0.05,1.0,9,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,74,110,67.27272727272727,1.6093713194131851,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[-30.161348855700332, 212.57099996331618, -221.88699441961228, -0.14415345920734376, 0.4091553601941141, -0.22732035455215904, -0.0010457249232477175, -0.00046398190483460663, 0.0029293155785368725, -0.0011341529514345562, 1.0967778288930043e-05, 0.0, -3.227005321139579e-05, 0.0, 1.92595191450379e-05, 8.269621648423238e-07, -2.0033973109847024e-06, 1.0794268172562401e-06, 0.0, 8.243726580115006e-07, -7.02991268731879e-07, -3.206589430440089e-08, 8.907592546668075e-08, 0.0, -2.0261913748024229e-07, 2.0332967319382476e-07, -5.143523433765471e-08, -6.2704460410851155e-09, -2.898278799244068e-10, 9.699355133420017e-10, -9.862973628778178e-10, 0.0, 5.085330972769034e-10, -9.069980802802081e-11, -2.0950038303685412e-10, 9.62488279330847e-11, 9.266789631135657e-13, -2.478232767435484e-12, 0.0, 4.4811875881154535e-12, -2.70256765363537e-12, -1.1988204305939898e-12, 9.736336724407289e-13, 0.0, 0.0, -2.1344464467489414e-15, 2.249799892699137e-14, -4.2834849470873684e-14, -2.040280914990651e-15, 4.237651327825613e-14, 1.7657749421404256e-14, -4.001650160653976e-14, -3.342718992819905e-14, 5.573870269584311e-14, -1.7802202695198363e-14], [19.76599018857172, 221.59463768014567, -212.437019394091, 0.3401186451823975, -0.6887214652814345, 0.3060770917536878, 0.000692845323108396, 0.0011337172152859625, -0.0047263256994011845, 0.0026706801164087675, -7.502896708149102e-06, 0.0, -6.134571206714171e-06, 4.06316181899855e-05, -2.4628574978542323e-05, -1.443717675119391e-06, 3.472115150833396e-06, 0.0, -5.444305704708671e-06, 4.211790942440277e-06, -8.258658579893194e-07, -2.7760838035396475e-08, 1.6831444708949762e-07, -3.5984380197755426e-07, 2.990285193816753e-07, -3.6517108466633803e-09, -1.2425349500553135e-07, 4.8127544283152824e-08, -2.355644489167632e-10, 1.4882463091009825e-09, -2.9319249095798027e-09, 1.6885133381553796e-09, 1.194177691478003e-09, -1.841917531592768e-09, 7.227786376477416e-10, -8.237621324567087e-11, -1.1393689942396942e-13, 0.0, 0.0, 1.3643816436179302e-12, -2.3007917441789383e-12, 1.9501334862624993e-12, -2.599854410243534e-12, 2.6047137829342565e-12, -9.057542893372279e-13, 8.045997121398222e-15, -3.6966925290226424e-14, 3.466227887417709e-14, 2.6194036040690057e-14, 0.0, -9.55959744554501e-14, 3.940279995956599e-14, 8.22842564537289e-14, -7.672579682420748e-14, 1.867604345552748e-14]]",(x0)' = -30.161 1 +  212.571 x0 + -221.887 x1 + -0.144 x0^2 +  0.409 x0 x1 + -0.227 x1^2 + -0.001 x0^3 +  0.003 x0 x1^2 + -0.001 x1^3 | (x1)' =  19.766 1 +  221.595 x0 + -212.437 x1 +  0.340 x0^2 + -0.689 x0 x1 +  0.306 x1^2 +  0.001 x0^3 +  0.001 x0^2 x1 + -0.005 x0 x1^2 +  0.003 x1^3
3,80.0,,,stlsq,1000.0,0.05,1.0,9,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,74,110,67.27272727272727,1.742806294001639,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[-16.292323949923095, 230.5553411609927, -237.6560105830779, -0.21833199593067218, 0.5025182284499128, -0.25570603829203387, 0.0016943853925751751, -0.008189822711773464, 0.011760370679891963, -0.004942215007211743, 0.000117192157355266, -0.000361769841886565, 0.0003299884651175216, -7.187462595223507e-05, -1.5379485605731915e-05, -2.4529574169874767e-06, 9.763743962258512e-06, -1.7015468107675146e-05, 1.6352939775290426e-05, -8.356740737045431e-06, 1.7188353882240112e-06, -2.7071151524476197e-08, 6.993128630633791e-08, 0.0, -1.20186632013335e-07, 8.347672019654659e-08, 8.992919997237679e-09, -1.509916349547896e-08, 1.1805703989650133e-10, -2.997152608171411e-10, 1.7447252197255558e-10, 1.6617131608651163e-10, -1.8674807706391787e-10, -1.5231705568041958e-10, 2.8484045385872255e-10, -1.0588218100848919e-10, -2.1414822861725651e-13, 9.156815473502768e-13, -8.424350335042157e-13, -6.213244569990081e-13, 0.0, 1.5681288506658384e-12, 4.4128440178650366e-13, -2.1939721239723814e-12, 9.471513498865545e-13, -1.183192805220987e-15, 1.1461287935616579e-15, 8.350011867788492e-16, -6.26148556860877e-16, -1.8479783449215747e-16, 9.304002308352446e-16, 2.266337151529512e-16, -1.5309680844078166e-15, -5.677595523676081e-16, 9.701682774151297e-16], [11.823496017993634, 238.6500426866234, -231.5905855497183, 0.34873097971476263, -0.6615406456059567, 0.28326955551169214, -0.003620453683259905, 0.013384442914459505, -0.01632087476593276, 0.0062170140573008965, -8.926683932953049e-05, 0.00018053473831768, 0.0, -0.0001751746538657587, 8.632624576707226e-05, 9.11954878589888e-08, 4.477399585054035e-06, -1.3240836302328748e-05, 1.4153594357944355e-05, -6.990770757745527e-06, 1.4983787341244864e-06, 1.0162134942626078e-08, -1.3958225627649243e-09, -6.139299429326772e-08, 7.398695045850399e-08, 0.0, -3.168723254575005e-08, 1.0231507864947767e-08, -1.3605662076952318e-10, 1.0341892430767264e-11, 3.654794585160826e-10, 3.403992083464359e-11, -3.9221733865080334e-10, -1.6129677890673527e-10, 4.36016145203461e-10, -1.549401091739801e-10, -9.74387394395102e-13, 2.1720089554404197e-12, -4.253188417122633e-13, -1.4454490943348825e-12, 0.0, 6.944563986346522e-13, 7.028246105781863e-13, -1.0757677086046466e-12, 3.522793576789162e-13, 5.123296744361511e-15, -5.798309504964238e-15, -3.0446647205833062e-15, 1.5052670620863717e-16, 2.4765564408151927e-15, 2.9966099557152535e-15, 8.536019075258655e-16, -2.2007816470979716e-15, -2.1600358358412668e-15, 1.5815655514955406e-15]]",(x0)' = -16.292 1 +  230.555 x0 + -237.656 x1 + -0.218 x0^2 +  0.503 x0 x1 + -0.256 x1^2 +  0.002 x0^3 + -0.008 x0^2 x1 +  0.012 x0 x1^2 + -0.005 x1^3 | (x1)' =  11.823 1 +  238.650 x0 + -231.591 x1 +  0.349 x0^2 + -0.662 x0 x1 +  0.283 x1^2 + -0.004 x0^3 +  0.013 x0^2 x1 + -0.016 x0 x1^2 +  0.006 x1^3
4,80.0,,,stlsq,1000.0,0.05,1.0,9,2,2,8.0,8.0,0,0.0,finite_difference,success,,75,110,68.18181818181819,1.8264343738555908,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[-56.30370000234033, 80.33357039205104, -96.17995482166317, -0.03181829747808071, 0.18024217329035902, -0.08844739509887876, 0.0014155868252981355, -0.005506750302133036, 0.007365457315222207, -0.0025776931095252576, 1.667051194590432e-05, -6.784567667201587e-06, -4.514061435015418e-05, 1.6308424265702753e-05, 1.5371085834619193e-05, -3.127306528447768e-07, 1.3009254899705692e-06, -3.454868863250934e-06, 5.0696030257250695e-06, -3.3632352265935443e-06, 7.84667197943568e-07, -4.091898792070327e-09, 5.2152194414579436e-09, 2.158445183491364e-08, -4.771908866242498e-08, 2.4663637106462663e-08, 7.72121287867244e-09, -7.316975568999164e-09, -3.57273266520492e-12, -6.062120625845064e-11, 4.981270658274742e-10, -1.1831063235648215e-09, 1.3572607346091977e-09, -9.235138235583567e-10, 3.953268063663891e-10, -8.233192393773694e-11, 6.897538977798585e-14, -1.6444675361599704e-13, 0.0, 0.0, 8.576861033494349e-13, -2.158713200257532e-12, 2.773616143678249e-12, -1.925202452572123e-12, 5.507744771419739e-13, 6.182187546485549e-17, 0.0, -1.980813110513495e-15, 3.0050340248440674e-15, 0.0, 1.3587975239178983e-16, -6.241107249275257e-15, 1.1235034711911892e-14, -8.759233051582167e-15, 2.5698691140512857e-15], [35.29493822920644, 97.58262368043762, -81.99201062186653, 0.10686449401172891, -0.31079070576272294, 0.12217246264754891, -0.00029980214065041726, 0.00108819768665178, -0.0031436285248967024, 0.001788020726774685, 2.4450849880284425e-05, -7.54428806518015e-05, 0.00010929494503259856, -4.732899467025698e-05, -3.6451370764158287e-06, 2.2846842283213986e-07, -2.3242407239376284e-07, 1.0592273493531854e-06, -2.8592358345605718e-06, 2.3807390169404323e-06, -6.271023542743429e-07, -4.128789400810681e-09, 2.558516218060899e-08, -7.641023624038987e-08, 1.0840018631464686e-07, -7.216864959530177e-08, 1.7417345203664646e-08, 9.981896741417998e-10, -4.4074346105503195e-11, 2.0235470808960342e-10, -6.957371707867101e-10, 1.4044526533342373e-09, -1.5255407082311476e-09, 9.462592375813145e-10, -3.4694054266911375e-10, 6.32729367162717e-11, -3.317675709228176e-14, 1.0874699615756269e-13, 0.0, 0.0, 0.0, -5.512764354068941e-13, 7.548097785062284e-13, -2.428010199566247e-13, -3.3465530582943784e-14, 4.6451629081743185e-16, -6.719680025923282e-16, 0.0, 3.203727723539743e-15, -6.0316106075935586e-15, 0.0, 6.312812362790364e-15, -4.606622019351122e-15, 1.8336593070522004e-15, -5.645624573625227e-16]]",(x0)' = -56.304 1 +  80.334 x0 + -96.180 x1 + -0.032 x0^2 +  0.180 x0 x1 + -0.088 x1^2 +  0.001 x0^3 + -0.006 x0^2 x1 +  0.007 x0 x1^2 + -0.003 x1^3 | (x1)' =  35.295 1 +  97.583 x0 + -81.992 x1 +  0.107 x0^2 + -0.311 x0 x1 +  0.122 x1^2 +  0.001 x0^2 x1 + -0.003 x0 x1^2 +  0.002 x1^3
5,80.0,,,stlsq,1000.0,0.05,1.0,9,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,78,110,70.9090909090909,1.8607107559219003,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[-53.736532208699565, 89.50504294897513, -105.02471779400575, -0.020291121305480206, 0.17335794668210677, -0.08993426379612693, 0.0005056016406140661, -0.0033342307658819417, 0.005625735045212548, -0.002089447951330903, -6.1192523585062786e-06, 6.0970884585662993e-05, -0.00014162202893198422, 9.241303838238089e-05, -9.743958891305103e-06, -1.3782395189409255e-07, 5.459105802454409e-07, -2.2727876819168583e-06, 4.221264406531554e-06, -3.0161789790900575e-06, 6.850238658284282e-07, 2.171079942239516e-09, -2.2932099182780126e-08, 8.11420571956875e-08, -1.242152741645668e-07, 8.74765625830492e-08, -2.2986933930542866e-08, -5.721818498921051e-10, 1.941390960543256e-11, -1.7566283776228834e-10, 7.741855865555381e-10, -1.5892992800205883e-09, 1.7200776364587039e-09, -1.0923178178341318e-09, 4.140392621602978e-10, -7.305610384274228e-11, -7.234242787201382e-14, 1.6411339448818237e-13, 0.0, 0.0, -1.3331839840488137e-12, 2.8658727523612224e-12, -2.1739570707081484e-12, 4.718990141709487e-13, 7.95867726464504e-14, -5.966247014219471e-16, 0.0, 8.36863481158868e-15, -2.444116403072075e-14, 2.748988765657018e-14, -7.312650119599857e-15, -9.759406238886189e-15, 9.818213346663605e-15, -4.74303188747812e-15, 1.2084389973081391e-15], [26.88819611980537, 106.39905761196354, -90.96733910666893, 0.16418996203297204, -0.37982538025924784, 0.13934095816956374, -0.0010077978757479628, 0.003292050699528766, -0.005244945014527098, 0.0024082491078544757, 2.979215843766296e-06, -2.7262440733344474e-05, 6.9270647307189e-05, -4.073244036140525e-05, 2.0226889848862065e-06, 3.207061505198495e-07, -8.036117118269611e-07, 2.257570032124797e-06, -4.085869967551814e-06, 3.0181829181464683e-06, -7.584396765861463e-07, -1.199058835580367e-09, 1.872058666530193e-08, -6.982364471172269e-08, 1.037576274055035e-07, -7.036539076468577e-08, 1.9448132612857175e-08, -7.408420795730014e-10, -4.1175024822666704e-11, 2.2395892419908849e-10, -7.950048633948043e-10, 1.5872080602547154e-09, -1.734201890440194e-09, 1.091775254078151e-09, -3.970335497960811e-10, 6.837051555796518e-11, -1.3196885695792028e-13, 2.77154231504742e-13, 0.0, 0.0, 0.0, -1.3929719133727575e-12, 2.4165190407854497e-12, -1.461423915964526e-12, 2.9273447171098424e-13, 1.1639681185139332e-16, -1.4400807563301056e-16, 0.0, 2.6996749058579807e-15, -4.505671245651218e-15, 0.0, -1.1025479543558193e-15, 7.755047783087584e-15, -6.24641770818908e-15, 1.3751813971832149e-15]]",(x0)' = -53.737 1 +  89.505 x0 + -105.025 x1 + -0.020 x0^2 +  0.173 x0 x1 + -0.090 x1^2 +  0.001 x0^3 + -0.003 x0^2 x1 +  0.006 x0 x1^2 + -0.002 x1^3 | (x1)' =  26.888 1 +  106.399 x0 + -90.967 x1 +  0.164 x0^2 + -0.380 x0 x1 +  0.139 x1^2 + -0.001 x0^3 +  0.003 x0^2 x1 + -0.005 x0 x1^2 +  0.002 x1^3
6,80.0,,,stlsq,1000.0,0.05,1.0,9,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,77,110,70.0,1.6455286648124456,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[-33.483773416606056, 103.98603875236397, -117.3278602056103, -0.05989739019237082, 0.21224040712703576, -0.09699636975911238, 0.0009042582736496109, -0.0027326847847643997, 0.004004039284408337, -0.001423683453275187, 2.7719531153282517e-06, 0.0, -6.69036285814181e-05, 8.947235591385572e-05, -2.9861796880556568e-05, -8.771111480579821e-07, 2.139006922122771e-06, -2.2230718175446702e-06, 1.6140415313164775e-06, -6.467540481377791e-07, 7.657913888178205e-09, -1.3963980570073674e-09, 0.0, 2.688089962187191e-08, -5.817573535140845e-08, 4.663963519277791e-08, -1.5011777665091396e-08, 1.221808746446745e-09, 1.1673211319562317e-10, -3.823668597316678e-10, 6.327581766780416e-10, -7.837929899839382e-10, 6.616211413124553e-10, -2.9135162831591006e-10, 2.7048180622521316e-11, 1.7000895230304737e-11, 2.0813858889823834e-13, -9.049797025526482e-13, 1.1969253221026621e-12, -5.146105205710915e-13, 0.0, 0.0, 0.0, 0.0, 1.390007890624295e-14, -2.710334135771365e-15, 6.023415431614571e-15, -2.064885367335572e-15, 0.0, -9.38719456549218e-15, 1.1139225888863243e-14, 5.447268006321736e-15, -1.6835157604674293e-14, 1.0867105927738794e-14, -2.4420499740533006e-15], [18.108502856641053, 117.66537869002504, -104.46560199150804, 0.21481021065146852, -0.4221572836269651, 0.1537992385733461, 0.00014238925145517288, 0.00014182041539124204, -0.0010940485392202859, 0.0001519268527323138, -7.363048535824479e-05, 0.00022421928275494503, -0.0002571427073442135, 0.00015880730997107207, -4.643339962206304e-05, 0.0, 1.7934932438802663e-06, -5.568174571505224e-06, 6.724438209146584e-06, -4.1365254427182745e-06, 1.1555977450077935e-06, 1.926573892003545e-08, -6.205789397995455e-08, 7.715375300281206e-08, -8.234876664798214e-08, 1.0850320883919537e-07, -8.623249408416906e-08, 2.5423737622552122e-08, 3.921935593661214e-11, -4.2872450139226195e-10, 1.4741874528477e-09, -2.694235740113288e-09, 2.997320681316108e-09, -1.9949390848342406e-09, 7.262864807105449e-10, -1.1563006969791906e-10, -1.7594184881145289e-12, 5.265587534074569e-12, 0.0, -1.628547075432532e-11, 1.9505364711235124e-11, 0.0, -1.5190516523708482e-11, 1.1053812245986883e-11, -2.5856732137106342e-12, -8.739090396453111e-15, 3.6854057395946016e-14, -4.371860957575973e-14, -8.60694437721889e-15, 3.981893149111876e-14, 0.0, -2.021070872401026e-14, -7.582949490509156e-15, 1.765881508919541e-14, -5.533137449684576e-15]]",(x0)' = -33.484 1 +  103.986 x0 + -117.328 x1 + -0.060 x0^2 +  0.212 x0 x1 + -0.097 x1^2 +  0.001 x0^3 + -0.003 x0^2 x1 +  0.004 x0 x1^2 + -0.001 x1^3 | (x1)' =  18.109 1 +  117.665 x0 + -104.466 x1 +  0.215 x0^2 + -0.422 x0 x1 +  0.154 x1^2 + -0.001 x0 x1^2
