0,-3.6075916,6.0853,-0,-12.022326,7.1252151,11.126698,0
-3.7266788,-4.1431952,-7.2127957,-9.2200489,-0,13.926422,-10.132142,-10.953447
3.4447744,13.413584,-21.276632,-3.8449774,-0,-6.3686142,-11.987097,3.3278744
-10.444289,-13.821536,-9.8123598,10.117251,-13.263747,6.4020371,-5.46103,-13.372199
-0,23.296534,14.917217,-17.532227,-12.92953,-5.3346038,-0,-10.136706
-0,-10.51344,-12.343748,9.4089613,4.8909883,9.2257013,-5.7417426,-3.1722822
-4.8714204,0,0,7.0072794,-10.013331,-10.804606,-12.147659,3.5520744
-9.8853121,-2.8275297,-0,-9.7052765,-13.263862,4.2576237,12.008044,-0
8.5878544,-11.394432,3.1870894,-0,-11.186587,11.763914,11.690483,-0
-0,0,3.547189,0,0,0,-9.306942,-4.1575856
-13.056633,12.430913,6.3233552,4.20157,23.609665,-24.042116,0,-0
-13.318116,-0,4.073741,10.656033,15.271753,-5.0244875,24.39086,-14.605506
5.421526,-0,23.032677,0,8.1571131,-21.126194,-7.9087677,4.7423053
15.901248,3.6933312,0,4.6257644,19.905231,6.4149771,-21.430403,-0
-17.615799,-3.9047556,-19.337139,-14.860492,-9.803936,-6.3139901,0,0
-4.4946127,0,-7.5271974,15.925844,-14.82205,4.5023956,21.571178,-3.2545373
10.620173,-0,-8.0296774,11.031014,-7.9515829,-0,0,0
5.7078857,-8.9744129,6.0402517,4.6364307,20.052917,-8.5376616,0,0
13.124021,-5.4528122,-0,0,-3.073365,-8.737442,0,-0
-0,-4.7783241,19.823122,-6.7001877,12.029209,6.637599,13.595569,-4.3241978
-12.570998,-37.17421,-9.7059622,-13.560404,-11.853192,5.1182957,-7.7314963,0
7.0258203,-8.9394188,13.180392,8.6023455,-3.4492791,-11.894896,9.3183031,18.301264
-4.9265518,-21.129795,7.4027252,9.644227,-6.0303593,-11.714708,-17.78248,4.7066936
13.093546,0,10.023477,-0,-6.5567298,21.245728,-15.18891,-9.0351534
6.3872809,19.508469,-8.1665297,7.3122807,-8.9263134,3.3537042,14.359112,3.1382189
13.672359,12.810378,-6.1129975,21.272732,-11.960149,-8.3563032,12.530634,-15.378592
-3.6579535,-4.7023535,0,4.4023981,0,-15.165122,6.5849953,-8.0390072
0,-0,4.7223039,6.608469,21.824553,6.0120597,-0,-12.426079
9.3661871,-4.6750808,0,14.572199,13.043481,17.796553,11.518988,-12.861113
6.5112343,-3.1202912,17.207748,11.250366,6.8434596,-8.6661816,4.3094988,14.828501
0,12.771544,5.3506179,18.780186,13.465195,5.1345935,-7.9798188,-0
-10.208839,-5.7481942,0,-21.828318,-7.3556094,-0,7.674654,5.5234332
8.7189322,0,0,-3.0307298,-6.8833809,0,11.26032,-11.100342
-0,4.1603951,-0,-6.3370609,-5.1408534,-4.7237802,20.229181,9.4301777
-25.442394,0,-19.906273,8.0225191,-11.920173,-4.8251138,16.94931,-12.710826
-16.677223,-0,-4.0135274,-10.156069,8.3369999,-12.388845,-8.1863565,-9.6439676
0,-16.459314,-5.6717954,-3.7700133,-21.524157,2.8500359,13.837807,15.654641
-11.15524,10.276007,-10.607293,-12.353024,-0,-0,-5.2488594,-8.2849846
-10.455065,5.1108894,4.448956,-2.8852453,8.189682,0,4.822917,7.9184937
16.263502,-0,-6.0345106,3.2153521,0,8.0023556,-0,-0
-12.015737,0,11.398329,5.9880071,6.548996,-7.5977535,-0,-17.421608
6.8201833,6.8155155,5.9689765,0,7.4163966,-5.8002934,-13.41118,3.7579205
9.3034363,0,4.2510724,0,12.051278,4.0139112,-0,0
0,-0,0,-14.931858,12.664166,-8.6536713,3.357121,-6.9424224
7.1854362,-3.8455346,4.7891402,-10.883131,0,3.925369,-5.4293065,4.842495
