8.2145042,-15.062792,13.016616,-26.752392,-6.2797446,2.0092497,15.569586,5.7612758,-3.6232924,6.9317102,2.0413535,-0.23999807
16.39736,-5.073205,2.7371538,-2.0812337,-22.912991,1.313141,11.735062,-24.274179,9.5414953,-17.601358,8.6948957,13.013834
1.8749729,-9.8159056,3.8679004,-3.7528591,-9.2273436,-6.2594919,-0.42001289,-4.3931508,-6.9739294,-7.3146744,7.6032696,-0.14750504
11.265957,3.7696214,14.933868,0.57230651,-3.5174949,8.7668676,-13.26081,11.841099,0.032281488,6.9904218,-4.6926122,0.95965213
-3.8873,-0.24283759,12.854406,1.5768763,14.247939,-23.334078,-2.1515543,-9.7158747,-5.033989,2.2985008,-0.44670394,-6.7102642
14.497227,8.2298231,7.7515788,14.944273,-5.6471944,-0.927315,0.35554972,10.0269,10.258174,-9.8342991,1.3300837,-12.694065
-7.9752336,-9.0627079,5.3246546,8.8901052,-4.6772866,-10.429728,-5.6159878,5.4320641,-18.000002,4.1753793,-9.1857319,2.0190728
3.3053124,5.9420447,6.5193648,-4.50633,27.034435,3.5569828,1.227489,9.9269991,-26.868189,-0.11643656,-5.2779503,-8.8314409
1.7391467,5.4550533,-13.377131,18.273672,-5.7613277,18.940092,7.7606354,-9.7768335,-14.258895,-2.0546699,18.743067,3.0386484
4.4338875,3.7466917,3.8890941,-12.508972,8.4167528,-15.893028,-12.879822,-6.1633425,-8.9051428,-17.139645,8.9314928,3.3813729
-5.1221089,-9.7004147,10.589499,-1.0630182,-10.793868,1.8543371,11.434536,-12.81833,-16.727623,0.51609457,1.8419062,3.5657175
17.659937,-3.8023174,4.2052441,1.9595569,9.1215658,-1.6511096,-10.727277,2.1047645,-9.5333481,1.4956148,-0.03114241,5.3665075
3.0005376,8.9558744,-3.3465896,13.563307,-0.6094901,-1.79125,-14.162877,-8.990159,9.3898678,-3.2803855,-8.1035843,24.859369
