configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,,,1000.0,7,2,1,4.0,4.0,0,0.0,finite_difference,success,,69,72,95.83333333333333,4.264130020514131,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-17.60847583557236, 232.82124722901355, -240.20510373087822, -0.23282640038163366, 0.5213101569756273, -0.2581666319620063, -0.0017883592911113247, 0.00038424621109781233, 0.004951936937834967, -0.0031428618343275084, 8.280656895432409e-05, -0.00021878503706113426, 0.00015564930034326114, 1.9057495167205894e-06, -2.3677281126200854e-05, 1.1071422874018806e-06, -4.2888383335888475e-06, 6.000109132467046e-06, -3.6486413634413905e-06, 9.1966693633205e-07, -9.442055354035858e-08, -4.56563792611539e-09, 6.098149602340676e-09, 9.38814256156064e-09, 0.0, -4.5682833351941597e-08, 5.1145737700722073e-08, -1.631736039796328e-08, -1.0064454728501306e-11, 2.600171926321805e-12, 3.5152198089400335e-11, 4.073351478661653e-12, -5.389844317672707e-11, -3.652385153637115e-11, 9.601807013196052e-11, -3.759561662811412e-11], [12.85368699999004, 240.33624151970096, -233.00896044211274, 0.34557190786792724, -0.6481955197957254, 0.271472918533619, 0.0002968935054365719, 0.004624857788354945, -0.010350511974944448, 0.005048737625908825, -5.287698540502628e-05, 0.00010513787793801796, 0.0, -9.898167735749324e-05, 4.9063127208604904e-05, -9.9230488923333e-07, 2.71169299265721e-06, -1.228488656861942e-06, -2.3333193756160833e-06, 2.4419936703396274e-06, -5.971311815435761e-07, -1.0106475539831287e-09, 1.162454310083402e-08, -2.5671650812940484e-08, 0.0, 4.996246395381607e-08, -4.953835659735831e-08, 1.4559831450412976e-08, -3.746916305283575e-12, 3.250150059702335e-11, -3.919568966823524e-11, -5.1446081975043845e-11, 6.855566791673939e-11, 7.892846038883651e-11, -1.2872781542261099e-10, 4.343710370070616e-11]]",(x0)' = -17.608 1 +  232.821 x0 + -240.205 x1 + -0.233 x0^2 +  0.521 x0 x1 + -0.258 x1^2 + -0.002 x0^3 +  0.005 x0 x1^2 + -0.003 x1^3 | (x1)' =  12.854 1 +  240.336 x0 + -233.009 x1 +  0.346 x0^2 + -0.648 x0 x1 +  0.271 x1^2 +  0.005 x0^2 x1 + -0.010 x0 x1^2 +  0.005 x1^3
2,35.0,,,1000.0,7,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,69,72,95.83333333333333,1.5095695378258824,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-17.210653351183986, 233.07408025732195, -240.39028520457575, -0.23241032539116363, 0.5185149712777628, -0.2563366881414172, -0.001673054712438978, 4.299019046684508e-05, 0.005290180089835638, -0.003254644167261554, 8.38949982093574e-05, -0.00022029203627428484, 0.00015289986306601496, 7.62878922406802e-06, -2.619235001179749e-05, 1.01894212671545e-06, -3.8577771041054985e-06, 5.1664199583917e-06, -2.8570214835383564e-06, 5.550719538267825e-07, -3.0847002595794073e-08, -6.73234908795957e-09, 1.4443710688356352e-08, -6.316632920877885e-10, 0.0, -3.644730179836491e-08, 4.40283739201374e-08, -1.4595930081644134e-08, -1.877285226836799e-11, 2.9877388975044054e-11, 1.961634389589707e-11, -2.1637343099368118e-11, -3.645906368030021e-11, -5.604149723306786e-12, 5.963946628063631e-11, -2.6889738309658475e-11], [12.730231061727983, 240.53273062641563, -233.27194267541725, 0.34075601311037923, -0.6372321845198233, 0.26595478733708655, 0.00024075000886280364, 0.004772774598084603, -0.010471469857598401, 0.005076407502374352, -5.507611608441223e-05, 0.00010977312028616092, 0.0, -0.00010427572431501561, 5.187331156007206e-05, -9.560113491081873e-07, 2.5535518662247887e-06, -9.528227636047137e-07, -2.5598746226846266e-06, 2.5195073627475083e-06, -6.01576209753849e-07, 1.1859712234256155e-09, 3.3850929119102507e-09, -1.6016290162783406e-08, 0.0, 4.139682802025547e-08, -4.3008242795009614e-08, 1.2984337050673224e-08, 5.12644071544906e-12, 5.854199633938629e-12, -2.6902524405703264e-11, -2.326243635907204e-11, 5.285869381930541e-11, 4.660952892729677e-11, -9.343621837354122e-11, 3.344820496259214e-11]]",(x0)' = -17.211 1 +  233.074 x0 + -240.390 x1 + -0.232 x0^2 +  0.519 x0 x1 + -0.256 x1^2 + -0.002 x0^3 +  0.005 x0 x1^2 + -0.003 x1^3 | (x1)' =  12.730 1 +  240.533 x0 + -233.272 x1 +  0.341 x0^2 + -0.637 x0 x1 +  0.266 x1^2 +  0.005 x0^2 x1 + -0.010 x0 x1^2 +  0.005 x1^3
3,35.0,,,1000.0,7,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,60,72,83.33333333333333,1.6648562690243125,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-13.03433246057791, 235.35530362453025, -242.00293688978914, -0.22068193286504764, 0.48346127353847784, -0.23998798547084402, -0.0011329925983253378, -0.002444399648287683, 0.008599204519451877, -0.004612086441283671, 5.185038427973704e-05, -0.00010035723009015728, -1.5044506615308393e-05, 0.00011163290535689574, -4.9489024881168496e-05, 1.2797933146257408e-06, -3.4659719270028497e-06, 5.310765514253184e-07, 6.044690885629803e-06, -6.194745986152185e-06, 1.7976210772707772e-06, 3.023010746956141e-10, -2.5545636976284435e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 2.7193584632302245e-12, -1.0418960160044084e-12, -5.0222147190460765e-12, -9.514278808792574e-13, 2.6395549762020946e-12, 8.391071598358636e-12, -1.0959244862625294e-11, 4.082015742461497e-12], [11.220589215267815, 242.0404940164461, -235.44665895460432, 0.2928570441598934, -0.5360003759303186, 0.21821611591961268, 0.0007259085088964346, 0.0041176167452593795, -0.010489937968473164, 0.005260516609468267, -5.654587722506925e-05, 0.00012060350136202954, 0.0, -0.0001323427733438334, 7.007374115522392e-05, -1.450267391248045e-06, 3.0539799536442214e-06, 1.7730266258933935e-06, -8.705835988398653e-06, 7.0956396702627365e-06, -1.7610147285414955e-06, 0.0, -4.362656331471333e-10, 0.0, 0.0, 0.0, 1.974463280876778e-09, -1.5926963627442277e-09, -1.5087009705585258e-13, 3.771808818293118e-12, -1.1318733487822748e-12, -1.0487492003891376e-11, 1.3704722048080677e-12, 3.5771886931065164e-12, 1.6591040839139893e-11, -1.3348451171508082e-11]]",(x0)' = -13.034 1 +  235.355 x0 + -242.003 x1 + -0.221 x0^2 +  0.483 x0 x1 + -0.240 x1^2 + -0.001 x0^3 + -0.002 x0^2 x1 +  0.009 x0 x1^2 + -0.005 x1^3 | (x1)' =  11.221 1 +  242.040 x0 + -235.447 x1 +  0.293 x0^2 + -0.536 x0 x1 +  0.218 x1^2 +  0.001 x0^3 +  0.004 x0^2 x1 + -0.010 x0 x1^2 +  0.005 x1^3
4,35.0,,,1000.0,7,2,2,8.0,8.0,0,0.0,finite_difference,success,,67,72,93.05555555555556,1.476649277843535,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-35.30399542105094, 104.75243359880272, -118.66988631456186, -0.07019470586514386, 0.22194826233597714, -0.09684174520711453, -0.0004749616732969181, -0.000997990991096594, 0.004617356508625082, -0.00226066065616605, 9.196280868419188e-06, 0.0, -6.105754142672807e-05, 6.699752729854978e-05, -1.9102299769866937e-05, 9.685315462785224e-09, 2.999012867362991e-07, -1.7313039851590372e-06, 3.0538247142932966e-06, -2.191132076494617e-06, 5.422976255858147e-07, -2.9594904825374214e-09, 8.158723103827006e-09, 0.0, -1.7414241529471382e-08, 1.7220944068420497e-08, -4.510728839099175e-09, -3.696358036899294e-10, -1.960176925660635e-11, 3.8910797554588566e-11, 1.3478033923570813e-10, -5.592529792405049e-10, 8.31124744136381e-10, -6.558097249318692e-10, 2.827822233927481e-10, -5.326557504829768e-11], [21.031472587061568, 119.25598364077828, -105.47737510699889, 0.1823555974337811, -0.35589078048202943, 0.118781571299023, 0.0004869362639122864, 0.0018214700450744608, -0.00600153363223703, 0.0028616217084005305, -1.5229725057469343e-05, 3.206190802155936e-05, -1.710546003642168e-05, 1.0431660899876058e-05, -5.780466069271291e-06, -1.5715728939650975e-07, -8.003558444274146e-08, 2.1289787009749316e-06, -4.176987237569719e-06, 3.066165703343997e-06, -7.693260941778203e-07, 0.0, 5.1152008764655686e-09, -1.8844998249210203e-08, 2.00932656170735e-08, 0.0, -1.1041278953520229e-08, 4.537018949562197e-09, -2.6575057466668694e-13, 9.79397547836258e-11, -5.218140558894759e-10, 1.1773806019168975e-09, -1.4731453769982339e-09, 1.108105353778347e-09, -4.79936268197507e-10, 9.220789062133203e-11]]",(x0)' = -35.304 1 +  104.752 x0 + -118.670 x1 + -0.070 x0^2 +  0.222 x0 x1 + -0.097 x1^2 + -0.001 x0^2 x1 +  0.005 x0 x1^2 + -0.002 x1^3 | (x1)' =  21.031 1 +  119.256 x0 + -105.477 x1 +  0.182 x0^2 + -0.356 x0 x1 +  0.119 x1^2 +  0.002 x0^2 x1 + -0.006 x0 x1^2 +  0.003 x1^3
5,35.0,,,1000.0,7,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,67,72,93.05555555555556,1.295389000326395,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-34.53763296047075, 105.02010379380793, -118.82217169184786, -0.07075444667177379, 0.22092084221929695, -0.09626918555553467, -0.00048742500996826665, -0.0009910097439627316, 0.004643574762585201, -0.00228240537271323, 9.093261145990926e-06, 0.0, -6.0705073373201546e-05, 6.695419293232694e-05, -1.9214013993750978e-05, 1.8161038938443054e-08, 2.82928747104176e-07, -1.7539799080575138e-06, 3.1367466095673553e-06, -2.2637765386956945e-06, 5.628588270206937e-07, -2.99612923135731e-09, 8.271166438679186e-09, 0.0, -1.771705923345841e-08, 1.758030863746091e-08, -4.6724919202717476e-09, -3.438373052571004e-10, -2.079620150211986e-11, 4.299576166038025e-11, 1.3556005664387067e-10, -5.822439135329629e-10, 8.75476807042453e-10, -6.949859376199838e-10, 3.000238674407717e-10, -5.6344315374887416e-11], [20.897925137244606, 119.39946466890885, -105.73584346120586, 0.17983817734327698, -0.34957827383039314, 0.11604162373090195, 0.000485331092747056, 0.0018602365689214897, -0.006064851898954624, 0.0028885052818555575, -1.4973922540926276e-05, 3.144214055140497e-05, -1.6062306784272207e-05, 8.91940812980936e-06, -5.049638327773709e-06, -1.574622656920332e-07, -1.0108254460106732e-07, 2.2197199066457187e-06, -4.318758533380569e-06, 3.1633974308671956e-06, -7.937734136037061e-07, 0.0, 5.110545047276963e-09, -1.8848340802076512e-08, 2.009949707263006e-08, 0.0, -1.1012321051653715e-08, 4.513690885707783e-09, -2.945076921728174e-13, 1.0162953005876424e-10, -5.445301071847341e-10, 1.2363549374279185e-09, -1.5545621446803451e-09, 1.1708717745129485e-09, -5.055216275323646e-10, 9.650458674336354e-11]]",(x0)' = -34.538 1 +  105.020 x0 + -118.822 x1 + -0.071 x0^2 +  0.221 x0 x1 + -0.096 x1^2 + -0.001 x0^2 x1 +  0.005 x0 x1^2 + -0.002 x1^3 | (x1)' =  20.898 1 +  119.399 x0 + -105.736 x1 +  0.180 x0^2 + -0.350 x0 x1 +  0.116 x1^2 +  0.002 x0^2 x1 + -0.006 x0 x1^2 +  0.003 x1^3
6,35.0,,,1000.0,7,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,66,72,91.66666666666667,1.2726382166147232,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-26.797312615586844, 107.98559968648068, -120.73301373280339, -0.07447448137512938, 0.22064540127001275, -0.10267461657665766, -0.0018980888957571905, 0.003362146538794157, 7.794122900072523e-05, -0.0006610034485031371, 2.7907765505100353e-06, 0.0, -2.2367212377158907e-05, 1.663700078185724e-05, 0.0, 5.912827581804716e-07, -2.5895117986894448e-06, 3.937909919859031e-06, -2.480454622197092e-06, 5.200184662018282e-07, 0.0, -2.1344537807704994e-09, 5.9358919339262616e-09, 0.0, -9.035255250254777e-09, 1.817494026668484e-09, 7.231840189924215e-09, -3.725648296954554e-09, -7.132641039370639e-11, 3.9820194464184083e-10, -9.124647307086846e-10, 1.1029046178777535e-09, -7.113287484294778e-10, 1.6870028267137e-10, 5.534283840127002e-11, -3.0175026034032586e-11], [17.38763874903841, 120.92071800517039, -108.32514916393603, 0.17865929720109386, -0.3203544771032133, 0.09937841997594173, -0.0004323917571757702, 0.0047377485672464685, -0.009004096220447072, 0.003869185800357053, -4.5438413051264715e-05, 0.00011086838217308213, -7.74214040419904e-05, 1.1764602308380208e-05, 3.477606698730482e-06, 0.0, -1.4209069939921548e-06, 5.83502251475715e-06, -8.78200857348837e-06, 5.7437585321828565e-06, -1.3595379946557344e-06, 8.410044822204575e-09, -2.7846319180314262e-08, 2.874581226231285e-08, -7.3269827131310285e-09, 0.0, -4.684327990429625e-09, 2.6007508376135084e-09, 4.167654037604464e-11, 7.894624311934622e-12, -7.413439251539798e-10, 2.1927787439626655e-09, -3.00909011163625e-09, 2.2855967252967463e-09, -9.449879048740433e-10, 1.6773984156038153e-10]]",(x0)' = -26.797 1 +  107.986 x0 + -120.733 x1 + -0.074 x0^2 +  0.221 x0 x1 + -0.103 x1^2 + -0.002 x0^3 +  0.003 x0^2 x1 + -0.001 x1^3 | (x1)' =  17.388 1 +  120.921 x0 + -108.325 x1 +  0.179 x0^2 + -0.320 x0 x1 +  0.099 x1^2 +  0.005 x0^2 x1 + -0.009 x0 x1^2 +  0.004 x1^3
7,35.0,,,1000.0,7,2,5,20.0,20.0,0,0.0,finite_difference,success,,67,72,93.05555555555556,1.3100885078310966,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-21.887766525326718, 18.843553815821874, -40.18859473492549, 0.009759754831087543, 0.08474184367021415, -0.05167936559184791, 5.519301301531619e-05, 0.0006375682904586025, 0.002033459402720974, -0.0005273210001320237, 1.9525569261357955e-06, -1.1238386496005627e-05, 3.026570602887565e-06, -9.857350320943518e-07, 4.768080688100109e-06, -3.52599160642883e-08, 4.86955314565463e-08, -1.4036124560061538e-07, 2.542102268164338e-07, -2.813362322190978e-07, 6.818705848732528e-08, -1.4046812891487578e-10, 5.33508993493847e-10, 2.502619801662718e-10, -8.808345946211053e-10, 0.0, 6.637424717703076e-10, -3.7245172032270606e-10, 2.919123417168862e-13, 0.0, 2.3691181589725675e-12, -1.2378941057447288e-11, 2.0360854544789452e-11, -1.8303419992334983e-11, 1.1312424385797994e-11, -2.726974261815095e-12], [-6.479844398387404, 40.207285783736594, -18.99284660726528, 0.10967826904932229, -0.1288775332094953, -0.020211064097242867, 0.0005804369762389767, -0.001506037582671289, -0.0011232835472360292, -1.7537434623082957e-05, -1.109041903930914e-05, 1.7689097790703997e-05, -3.3780231015491793e-06, 0.0, 6.408220838289373e-07, -7.53627119107212e-08, 3.059386458508191e-07, -3.744729882783422e-07, 1.9534319402326267e-07, 0.0, 1.9100277560557303e-08, 6.352565223317726e-10, -1.8422396045720706e-09, 1.3962248131113215e-09, -7.400773718083822e-12, 4.667969870422202e-11, -5.974801987698397e-10, 2.462133288386508e-10, 3.038324788251123e-12, -1.430311441766422e-11, 2.5295939057079366e-11, -2.7397264586463207e-11, 2.1835540804711026e-11, -7.263219368678723e-12, -2.970703933481734e-12, 1.4049189152274255e-12]]",(x0)' = -21.888 1 +  18.844 x0 + -40.189 x1 +  0.010 x0^2 +  0.085 x0 x1 + -0.052 x1^2 +  0.001 x0^2 x1 +  0.002 x0 x1^2 + -0.001 x1^3 | (x1)' = -6.480 1 +  40.207 x0 + -18.993 x1 +  0.110 x0^2 + -0.129 x0 x1 + -0.020 x1^2 +  0.001 x0^3 + -0.002 x0^2 x1 + -0.001 x0 x1^2
8,35.0,,,1000.0,7,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,67,72,93.05555555555556,1.2095386059954762,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-21.516252913335233, 19.04215287132991, -40.414157953785086, 0.008755281218435648, 0.08588578620585664, -0.05185265990812318, 5.817840697789472e-05, 0.0006199464215198417, 0.002070819346172989, -0.0005416515585430019, 2.0200319775297623e-06, -1.1317083716325667e-05, 3.099797659462603e-06, -1.0754336204517005e-06, 4.812430485092921e-06, -3.5519717374862374e-08, 4.991747832137012e-08, -1.4687294172202326e-07, 2.6610225363662176e-07, -2.9016477426717574e-07, 7.001849932110152e-08, -1.4345563605636866e-10, 5.437296416034311e-10, 2.372627293515962e-10, -8.787152811538948e-10, 0.0, 6.725559965709583e-10, -3.783138802736039e-10, 2.881299493402922e-13, 0.0, 2.498995544288193e-12, -1.2739604744500597e-11, 2.0973270045413502e-11, -1.9014948367363047e-11, 1.1750778025419236e-11, -2.81797987100723e-12], [-5.823317980538346, 40.43090092902784, -19.193119877800648, 0.10932783742244656, -0.12850425891498476, -0.01993473268296581, 0.000595863381953359, -0.0015417068210153526, -0.0011124701281025732, -1.766679168868066e-05, -1.140103442810749e-05, 1.8281881205108466e-05, -3.6817403871374793e-06, 0.0, 6.132516347009437e-07, -7.884194769460939e-08, 3.19870793534344e-07, -3.914831199230048e-07, 2.0336129147845091e-07, 0.0, 1.8563307967951418e-08, 6.618953230745932e-10, -1.9182407668986605e-09, 1.46785398364905e-09, -1.991899786296234e-11, 3.6565698025693956e-11, -6.008462345861931e-10, 2.5143496481796673e-10, 3.2358080509446833e-12, -1.5172535520410453e-11, 2.6709677725622768e-11, -2.8712462834858357e-11, 2.2644836001032188e-11, -7.46503748530412e-12, -3.0850842618684263e-12, 1.4642406073321669e-12]]",(x0)' = -21.516 1 +  19.042 x0 + -40.414 x1 +  0.009 x0^2 +  0.086 x0 x1 + -0.052 x1^2 +  0.001 x0^2 x1 +  0.002 x0 x1^2 + -0.001 x1^3 | (x1)' = -5.823 1 +  40.431 x0 + -19.193 x1 +  0.109 x0^2 + -0.129 x0 x1 + -0.020 x1^2 +  0.001 x0^3 + -0.002 x0^2 x1 + -0.001 x0 x1^2
9,35.0,,,1000.0,7,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,68,72,94.44444444444444,1.1847826922312379,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7""]","[[-19.94824578189997, 21.22355358820473, -42.52482722128623, 0.007664863822376459, 0.0888614854639578, -0.05401295625586464, -4.825151680526091e-05, 0.0007316747682788314, 0.0022149982810122006, -0.0006391265118466319, 0.0, -8.664436057521167e-06, 4.518184514924018e-06, -4.522128937354048e-06, 6.371412209408458e-06, -2.3099529899901422e-08, -4.2279979465126976e-09, -1.0523662056050469e-07, 3.2245827246514816e-07, -3.745520959557967e-07, 9.305183181928697e-08, -3.650738406236339e-11, 3.7695830174284193e-10, 2.2502372645039817e-10, -6.385322753527558e-10, -4.169933474414767e-10, 1.03642502095131e-09, -5.037411460970464e-10, 2.1782992753974786e-13, 1.9700421477960907e-12, -4.427799062255797e-12, -4.3631109610012785e-12, 2.114953057533452e-11, -2.7711115503740457e-11, 1.851148276698689e-11, -4.278425448652915e-12], [-0.26873658838012177, 42.39559689112829, -21.215566459557333, 0.10310727136903178, -0.12020531556424555, -0.017388760312876186, 0.0007747608788683396, -0.0019329815866464496, -0.000972084362178402, -1.1682338495791827e-05, -1.3587149159477754e-05, 2.2379472856469594e-05, -5.869485559265305e-06, 0.0, 1.9909337585784954e-07, -1.190538239466126e-07, 4.810574844963921e-07, -5.999639872940968e-07, 3.072981227965024e-07, 0.0, 9.976861812259342e-09, 8.942692715868394e-10, -2.5904357731163715e-09, 2.0796516055332564e-09, -8.9393444566398e-11, -2.0356185595550188e-11, -6.937746937890574e-10, 3.2185302859051746e-10, 5.340625114893646e-12, -2.541284413336233e-11, 4.661691735336084e-11, -5.004183438453124e-11, 3.491192477464903e-11, -8.981313317945207e-12, -5.36736653389756e-12, 2.3400657296611047e-12]]",(x0)' = -19.948 1 +  21.224 x0 + -42.525 x1 +  0.008 x0^2 +  0.089 x0 x1 + -0.054 x1^2 +  0.001 x0^2 x1 +  0.002 x0 x1^2 + -0.001 x1^3 | (x1)' = -0.269 1 +  42.396 x0 + -21.216 x1 +  0.103 x0^2 + -0.120 x0 x1 + -0.017 x1^2 +  0.001 x0^3 + -0.002 x0^2 x1 + -0.001 x0 x1^2
