held_out,lead_s,aesindy_skill,persistence_skill,n_forecasts
fixation,0.676,-0.24030638081999964,-0.15400625702055154,234
fixation,0.68,-0.2571980484528943,-0.1514117402253226,234
fixation,0.684,-0.2648000770378518,-0.14473256325732875,234
fixation,0.6880000000000001,-0.2623356987668228,-0.13693641155592973,234
fixation,0.6920000000000001,-0.25286968065128407,-0.1307726512576601,234
fixation,0.6960000000000001,-0.2415992647625516,-0.1279144213907943,234
fixation,0.7000000000000001,-0.2332178962232784,-0.1283233838862286,234
fixation,0.704,-0.2303112560778202,-0.1303742921675005,234
fixation,0.708,-0.23249820897101936,-0.13192921683411082,234
fixation,0.712,-0.23673648294246408,-0.13235292487609157,234
fixation,0.716,-0.24002082724543203,-0.13373534670818155,234
fixation,0.72,-0.24191285035000612,-0.13939811672202324,234
fixation,0.724,-0.24415657702532895,-0.15130030740947828,234
fixation,0.728,-0.24900102470308388,-0.16876637794396326,234
fixation,0.732,-0.25719984953810104,-0.1879639231092958,234
fixation,0.736,-0.26581455981920704,-0.2015951548088501,234
fixation,0.74,-0.2698213017466235,-0.20241816037714733,234
fixation,0.744,-0.26833686413033675,-0.1903606427368797,234
fixation,0.748,-0.2644007842310173,-0.17150618050513394,234
fixation,0.752,-0.25865829099833476,-0.15095562637303844,234
fixation,0.756,-0.24849017865450146,-0.13146102246899388,234
fixation,0.76,-0.23289189184699427,-0.11619130366324949,234
fixation,0.764,-0.21622836834479184,-0.1095264306205935,234
fixation,0.768,-0.20586071162057862,-0.11471131650656875,234
fixation,0.772,-0.20676871600400634,-0.13166963649885716,234
fixation,0.776,-0.21900133514079623,-0.1568769326452797,234
fixation,0.78,-0.23839555137324836,-0.18440211724091574,234
fixation,0.784,-0.2583329894563546,-0.20725034342091553,234
fixation,0.788,-0.27195227455254034,-0.21936984447366045,234
fixation,0.792,-0.27540303604628064,-0.21873802752891713,234
fixation,0.796,-0.27006278528636907,-0.20910197306788508,234
fixation,0.8,-0.2611277817554188,-0.19777799292714965,234
fixation,0.804,-0.2546519760833051,-0.19206976834362513,234
fixation,0.808,-0.25478279189863207,-0.196512613023572,234
fixation,0.812,-0.26090143547340783,-0.21036911806104597,234
fixation,0.8160000000000001,-0.26714058265332,-0.22689535340705927,234
fixation,0.8200000000000001,-0.26644565753182325,-0.23662926313877275,234
fixation,0.8240000000000001,-0.2556655883213767,-0.23272701534559484,234
fixation,0.8280000000000001,-0.23730778600880395,-0.2144142230173638,234
fixation,0.8320000000000001,-0.21830646390779695,-0.18775390499219394,234
fixation,0.836,-0.20590765644421957,-0.1623636493345282,234
fixation,0.84,-0.2022121175575121,-0.14536329596713654,234
fixation,0.844,-0.2025717443438961,-0.13855329987871884,234
fixation,0.848,-0.2013429858719957,-0.13998155067575682,234
fixation,0.852,-0.20104771307587427,-0.14759771434761962,234
fixation,0.856,-0.20999299073278804,-0.1606685144842591,234
fixation,0.86,-0.2313126114462176,-0.17728091228482984,234
fixation,0.864,-0.25801333807690174,-0.19206398275736983,234
fixation,0.868,-0.2771590846809152,-0.19794441527538603,234
fixation,0.872,-0.2801227115070297,-0.19115646147632512,234
fixation,0.876,-0.26697735892870994,-0.17314628352812592,234
fixation,0.88,-0.24297300965885585,-0.1494881436690394,234
fixation,0.884,-0.21532809488693666,-0.1289122947911522,234
fixation,0.888,-0.19110518395220938,-0.12029735924922519,234
fixation,0.892,-0.17500752255822574,-0.12796748629413024,234
fixation,0.896,-0.16803354206905172,-0.14893455500742245,234
fixation,0.9,-0.1679470677693004,-0.17498888239830418,234
fixation,0.904,-0.17141519907828637,-0.19854884070056805,234
fixation,0.908,-0.17580185803728912,-0.2160772536949926,234
fixation,0.912,-0.17984305465829087,-0.2276066784615162,234
fixation,0.916,-0.18379862411163053,-0.23546052294687866,234
fixation,0.92,-0.18871536079366433,-0.242263398413536,234
fixation,0.924,-0.1949779943141173,-0.24855496590590465,234
fixation,0.928,-0.20136065162030767,-0.25235280147812683,234
fixation,0.932,-0.20555579037369343,-0.25141129233210935,234
fixation,0.936,-0.20618645700506347,-0.24591131126419588,234
fixation,0.9400000000000001,-0.20410424837346505,-0.2383421590115781,234
fixation,0.9440000000000001,-0.2007227203130922,-0.23031898303905668,234
fixation,0.9480000000000001,-0.1957395713701666,-0.22063474531091257,234
fixation,0.9520000000000001,-0.18806195689545624,-0.20772651317173946,234
fixation,0.9560000000000001,-0.17822168888215123,-0.19274938497938754,234
fixation,0.96,-0.16815562426543385,-0.1784463359334118,234
fixation,0.964,-0.15935203457702232,-0.16623715818696466,234
fixation,0.968,-0.15190282899579957,-0.15517617503472722,234
fixation,0.972,-0.14498352874723472,-0.1434388760072218,234
fixation,0.976,-0.1384776319402569,-0.13163854500926564,234
fixation,0.98,-0.13364746858942728,-0.12451019567958761,234
fixation,0.984,-0.1311766856791191,-0.12780921834974013,234
fixation,0.988,-0.1294927522365147,-0.14351084855531898,234
fixation,0.992,-0.1261993282390736,-0.1677842071579362,234
fixation,0.996,-0.12045634817844214,-0.19266570977488803,234
fixation,1.0,-0.11356207897449493,-0.21101473759334388,234
