configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
83,5,35.0,4,1,5,0.05,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,1.0433609959539516,nan,nan,nan,nan,nan,nan
83,5,35.0,4,1,5,0.05,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,1.0441282056892665,nan,nan,nan,nan,nan,nan
83,5,35.0,4,1,5,0.0,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,1.0017382286308463,nan,nan,nan,nan,nan,nan
83,5,35.0,4,1,5,0.0,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,1.0007281222107163,nan,nan,nan,nan,nan,nan
83,5,35.0,4,1,5,0.05,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.9795520102940305,nan,nan,nan,nan,nan,nan
83,5,35.0,4,1,5,0.05,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.9812576283289941,nan,nan,nan,nan,nan,nan
83,5,35.0,4,1,5,0.0,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.9827114706043458,nan,nan,nan,nan,nan,nan
83,5,35.0,4,1,5,0.0,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.9703102837139506,nan,nan,nan,nan,nan,nan
83,5,35.0,4,1,5,0.05,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,1.1768587561294537,nan,nan,nan,nan,nan,nan
83,5,35.0,4,1,5,0.05,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,1.1799549384037131,nan,nan,nan,nan,nan,nan
83,5,35.0,4,1,5,0.0,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,1.1507065952290094,nan,nan,nan,nan,nan,nan
83,5,35.0,4,1,5,0.0,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,1.1613220498970394,nan,nan,nan,nan,nan,nan
