configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
55,3,35.0,6,1,0,0.05,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.8773009148805568,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.8478857080260231,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.9699785073009133,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.9728523878175648,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,1.3126551755595628,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,1.3149434249923377,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,1.2199269604958305,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,1.223659912251169,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.8769709544620526,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.8738496374475465,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.8186481861437651,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.8197400876666966,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.9352559062777245,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.9299554425628889,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.9884051116887068,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.9861112238081533,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,20,2,False,integration error: simulation exceeded 30 wall-clock seconds,1.198821591302555,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,150,2,False,integration error: simulation exceeded 30 wall-clock seconds,1.21410452498881,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,20,2,False,integration error: simulation exceeded 30 wall-clock seconds,1.27921379299873,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,150,2,False,integration error: simulation exceeded 30 wall-clock seconds,1.2852533595998006,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,20,3,False,integration error: simulation exceeded 30 wall-clock seconds,1.4531554250033152,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,150,3,False,integration error: simulation exceeded 30 wall-clock seconds,1.4623852396015053,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,20,3,False,integration error: simulation exceeded 30 wall-clock seconds,1.2589834081707247,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,150,3,False,integration error: simulation exceeded 30 wall-clock seconds,1.256673428758509,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.2044952225125027,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,150,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.2044952225125027,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.4624518769252522,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,150,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.4624518769252522,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,20,778,False,integration error: simulation exceeded 30 wall-clock seconds,1.4083320090756695,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,150,778,False,integration error: simulation exceeded 30 wall-clock seconds,1.4218110388450476,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,20,778,False,integration error: simulation exceeded 30 wall-clock seconds,1.4391856402247387,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,150,778,False,integration error: simulation exceeded 30 wall-clock seconds,1.4282939335838645,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,20,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.9888176293450522,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.05,1.0,150,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.9888176293450522,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,20,312,False,integration error: simulation exceeded 30 wall-clock seconds,1.1077676717449378,nan,nan,nan,nan,nan,nan
55,3,35.0,6,1,0,0.0,1.0,150,312,False,integration error: simulation exceeded 30 wall-clock seconds,1.1038178685696765,nan,nan,nan,nan,nan,nan
