configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
118,7,35.0,4,1,0,0.05,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.34319437268722847,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.3448624213471095,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.3623212787018904,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.3633636718811801,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.2219800693093273,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.2219800693093273,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.10766348790971966,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.10766348790971966,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.10062379686379563,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.10065545453417887,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.18787274501393902,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.18787274501393902,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.3345001015358996,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.3345001015358996,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.3333405204393436,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.33502550576571205,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.25699756997647566,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.2593005692591704,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.12498887775201133,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.12498868568342457,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.3085403354850686,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.3085403354850686,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.16110013282878938,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.16110013282878938,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.29379640221904685,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.29379640221904685,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.16680260669543717,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.1668011218936838,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.2597046897727877,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.26066671720719536,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.29700304696830776,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.297981114622064,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.3238300391742869,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.324728643841554,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.24949120253626392,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.24948550889740106,nan,nan,nan,nan,nan,nan
