configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,nonzero_terms,subthreshold_count,n_trials,n_completed,n_failed,mean_trajectory_rmse,mean_x0_correlation,mean_max_amplitude_ratio,mean_collapse_std_ratio,mean_psd_similarity,mean_distribution_ks
47,3,35.0,4,1,5,0.05,1.0,20,61,1,9,9,0,1.2249147573759327,0.027350819419990402,0.6326359559451773,0.8286949502325565,0.1717051581893187,0.1851851851851852
47,3,35.0,4,1,5,0.05,1.0,150,61,1,9,9,0,1.2249147573759327,0.027350819419990402,0.6326359559451773,0.8286949502325565,0.1717051581893187,0.1851851851851852
47,3,35.0,4,1,5,0.0,1.0,20,110,20,9,9,0,1.1924701055800917,0.029552804370790515,0.6240510094406628,0.7641709586375905,0.17280650209125215,0.17831004657351962
47,3,35.0,4,1,5,0.0,1.0,150,110,20,9,9,0,1.1924701055800917,0.029552804370790515,0.6240510094406628,0.7641709586375905,0.17280650209125215,0.17831004657351962
