configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
119,7,35.0,4,1,5,0.05,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.32516230893384435,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.3235222783635886,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.3645966457894998,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.3811038799704295,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.30890110444520064,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.31138672501388115,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.10678981333553286,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.10678981333553286,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.22621310702197384,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.22676011250451805,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.17002662746835312,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.17011529326786134,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.34628563016831543,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.3467641480811461,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.3600401457752931,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.35936193513081777,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,20,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.3288012548307371,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,150,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.327671885728292,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,20,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.1235612893044732,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,150,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.1235613335029239,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,20,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.2881606984523161,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,150,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.2917925355616502,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,20,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.1657273228691513,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,150,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.1657278982350495,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.2976242026789842,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,150,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.2976242026789842,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.17106007490704714,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,150,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.17106007490704714,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,20,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.30930616025234353,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,150,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.3081689827158636,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,20,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.3005625066500854,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,150,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.2957748757116519,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,20,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.3078999933023047,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.05,1.0,150,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.31251883475913184,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,20,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.2512801603986113,nan,nan,nan,nan,nan,nan
119,7,35.0,4,1,5,0.0,1.0,150,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.25127342031660665,nan,nan,nan,nan,nan,nan
