held_out,lead_s,aesindy_skill,persistence_skill,n_forecasts
fixation,0.0,0.45335319350561226,1.0,234
fixation,0.004,0.4160675640653787,0.9752738694311341,234
fixation,0.008,0.32626231185288745,0.9136943325744702,234
fixation,0.012,0.22186622750847995,0.8265996757286783,234
fixation,0.016,0.12948353423170242,0.7211956092130319,234
fixation,0.02,0.06396815318301222,0.6106463573259923,234
fixation,0.024,0.028508852157392656,0.511264514111598,234
fixation,0.028,0.016972566661128462,0.43439597565133764,234
fixation,0.032,0.019222820842348547,0.38462066886819196,234
fixation,0.036000000000000004,0.026070451939215034,0.3618182924328436,234
fixation,0.04,0.03243905171159283,0.3621815616681066,234
fixation,0.044,0.03724217166281688,0.3787187195191947,234
fixation,0.048,0.03994004531032775,0.4030766769418773,234
fixation,0.052000000000000005,0.0377365828526459,0.4270476432201618,234
fixation,0.056,0.026518336393551854,0.4433554362196964,234
fixation,0.06,0.00500637486945564,0.4488525588835255,234
fixation,0.064,-0.022344689090762364,0.4473068304286946,234
fixation,0.068,-0.04733753015353754,0.4454060822508921,234
fixation,0.07200000000000001,-0.062206458900143105,0.44640378387373447,234
fixation,0.076,-0.06272723086824378,0.4480857376796761,234
fixation,0.08,-0.05025976631511543,0.4457570130672189,234
fixation,0.084,-0.03195594922696271,0.4385484683920809,234
fixation,0.088,-0.016536030534196295,0.43175115110580453,234
fixation,0.092,-0.008391646531992146,0.430626680559745,234
fixation,0.096,-0.005831794189645284,0.4344846650966007,234
fixation,0.1,-0.004077115197835966,0.43830829023026724,234
fixation,0.10400000000000001,0.000150446066768416,0.43757398388891783,234
fixation,0.108,0.006395274467964644,0.43050537272965717,234
fixation,0.112,0.011751141883570687,0.4184894198905052,234
fixation,0.116,0.01387246254447042,0.40514452035810294,234
fixation,0.12,0.013171644817567477,0.39376676650327413,234
fixation,0.124,0.01199952296232519,0.38522549686886476,234
fixation,0.128,0.011566178413180223,0.3780521900693912,234
fixation,0.132,0.010255059041328344,0.3709824946552829,234
fixation,0.136,0.005202365521779612,0.36560498509664235,234
fixation,0.14,-0.004647224070811901,0.3654536873682226,234
fixation,0.14400000000000002,-0.0169116037666334,0.3720350761147907,234
fixation,0.148,-0.026615631340833976,0.3826387074213994,234
fixation,0.152,-0.028955539036999343,0.392582056094918,234
fixation,0.156,-0.021995367604529893,0.3981864539970298,234
fixation,0.16,-0.007248895854485779,0.3961853785259179,234
fixation,0.164,0.01124801058192592,0.38300111777384666,234
fixation,0.168,0.028671957130273443,0.35792144246875746,234
fixation,0.17200000000000001,0.04205934640077809,0.32519638403448087,234
fixation,0.176,0.05190421823158578,0.2912877316444221,234
fixation,0.18,0.06110974588465189,0.2617146496834379,234
fixation,0.184,0.07224642132049437,0.24009623148709905,234
fixation,0.188,0.085276864101875,0.22803608769377662,234
fixation,0.192,0.09753503987066517,0.2253886184521547,234
fixation,0.196,0.10536132515181454,0.23076641379954235,234
fixation,0.2,0.10546159896644329,0.24105055239331785,234
fixation,0.20400000000000001,0.09607131012494773,0.250381738481237,234
fixation,0.20800000000000002,0.07843204075910973,0.2519118924566964,234
fixation,0.212,0.056803448671393884,0.24263348238759594,234
fixation,0.216,0.0361247609310184,0.22545892334830722,234
fixation,0.22,0.019744348442229,0.20624600417908487,234
fixation,0.224,0.00866840918798727,0.19060072953448945,234
fixation,0.228,0.0015726112600220065,0.18307493507673242,234
fixation,0.232,-0.004767602349852644,0.18653017824591103,234
fixation,0.23600000000000002,-0.013801932007990708,0.199605573261555,234
fixation,0.24,-0.026053311503615013,0.21537618149999413,234
fixation,0.244,-0.03785150106487972,0.22636382020011545,234
fixation,0.248,-0.04392310560140244,0.22915923028777344,234
fixation,0.252,-0.03942049006299136,0.22224277088897548,234
fixation,0.256,-0.0213155125395423,0.20495807916809375,234
fixation,0.26,0.008624924096800267,0.1808237398350696,234
fixation,0.264,0.04276827365024562,0.1590328595531024,234
fixation,0.268,0.07137050876545513,0.1496244713351874,234
fixation,0.272,0.08756883956334265,0.1565006898992881,234
fixation,0.276,0.088967467241847,0.17493365623921373,234
fixation,0.28,0.07635234593856612,0.19447157498405068,234
fixation,0.28400000000000003,0.05304166775505201,0.20417890801111419,234
fixation,0.28800000000000003,0.026306070775783494,0.19793782701819884,234
fixation,0.292,0.007461957083610186,0.17779754335435827,234
fixation,0.296,0.006701786411953939,0.15171174485430478,234
fixation,0.3,0.02679796321314306,0.12704714433553452,234
fixation,0.304,0.06087264883049227,0.10690112661126025,234
fixation,0.308,0.09493305892409401,0.09050324234495953,234
fixation,0.312,0.11447349566877553,0.07508346466203698,234
fixation,0.316,0.11132125461545522,0.05847295947095954,234
fixation,0.32,0.08725895090561372,0.04146915984659039,234
fixation,0.324,0.053112719782268926,0.027846490578479408,234
fixation,0.328,0.022502600872047578,0.021675525382553656,234
fixation,0.332,0.003442836593569837,0.024124000730791337,234
fixation,0.336,-0.0057596173502225045,0.032450814213472554,234
fixation,0.34,-0.01221956085877829,0.04179295951709678,234
fixation,0.34400000000000003,-0.020455510980030418,0.04749625577396523,234
fixation,0.34800000000000003,-0.02802617771065662,0.04824866983952252,234
fixation,0.352,-0.028902113133899083,0.049210247210480236,234
fixation,0.356,-0.02007842904623953,0.058900359735561895,234
fixation,0.36,-0.0024181796090507798,0.08264572065090778,234
fixation,0.364,0.020983309517121206,0.11757216276225887,234
fixation,0.368,0.04529831429898229,0.1510714648092826,234
fixation,0.372,0.06595635324247648,0.168427575993546,234
fixation,0.376,0.08067533038817272,0.16284946823488392,234
fixation,0.38,0.08858146926332702,0.13726404294127273,234
fixation,0.384,0.08869051283092347,0.10074046106428666,234
fixation,0.388,0.07979962930728848,0.06355779897479445,234
fixation,0.392,0.06165997194048182,0.033065938886635296,234
fixation,0.396,0.036669651962552674,0.011734812063164693,234
fixation,0.4,0.009821748632750116,-0.00258381638600943,234
fixation,0.404,-0.014354449805604439,-0.01389470401362312,234
fixation,0.40800000000000003,-0.034056161306589325,-0.02419064678395961,234
fixation,0.41200000000000003,-0.04933675819041642,-0.031690509982227215,234
fixation,0.41600000000000004,-0.06072693462255534,-0.03250628120150187,234
fixation,0.42,-0.06868420435036929,-0.024161267773238397,234
fixation,0.424,-0.07324108855882264,-0.00831130667750262,234
fixation,0.428,-0.07376803957114872,0.008676347112566927,234
fixation,0.432,-0.06890020158666199,0.018042401624639093,234
fixation,0.436,-0.05635879869070257,0.013499212289531123,234
fixation,0.44,-0.03343121875913046,-0.004940788535868781,234
fixation,0.444,0.0006203539097536028,-0.03128513410676313,234
fixation,0.448,0.040703083279303234,-0.05675829286948278,234
fixation,0.452,0.07557923406241648,-0.07411791222730421,234
fixation,0.456,0.09525034064961546,-0.08120368742453303,234
fixation,0.46,0.0982670261760625,-0.08009450887807401,234
fixation,0.464,0.09122712028654269,-0.07351075051531182,234
fixation,0.468,0.08353073610702326,-0.06305766402881773,234
fixation,0.47200000000000003,0.08194625755129425,-0.050212699036368075,234
fixation,0.47600000000000003,0.08676244876612406,-0.03801506820422014,234
fixation,0.48,0.09108689036562381,-0.030803061349565456,234
fixation,0.484,0.08458113601301706,-0.031874238685494584,234
fixation,0.488,0.06051183472571998,-0.041848891296879034,234
fixation,0.492,0.021701776769614677,-0.058649639190713684,234
fixation,0.496,-0.02037731770834394,-0.07808090711037272,234
fixation,0.5,-0.05305812400717735,-0.09510161633892134,234
fixation,0.504,-0.07054470296707499,-0.1063694827258707,234
fixation,0.508,-0.07461139709419015,-0.11114926984853056,234
fixation,0.512,-0.06979793609290988,-0.1102685298332959,234
fixation,0.516,-0.06115292967493914,-0.10607946619858902,234
fixation,0.52,-0.0534833814644067,-0.10202902109372987,234
fixation,0.524,-0.0491391129166939,-0.10002249299546075,234
fixation,0.528,-0.04644924134871587,-0.09850916283279869,234
fixation,0.532,-0.04113104991317087,-0.09376792361247925,234
fixation,0.536,-0.030037201325324402,-0.0832813850306679,234
fixation,0.54,-0.014754631829065678,-0.06840940735666953,234
fixation,0.544,-0.0011117361029542817,-0.05368328339275376,234
fixation,0.548,0.005005776546330502,-0.04373257873512913,234
fixation,0.552,0.0013354152121140429,-0.04113446962910504,234
fixation,0.556,-0.009926811120182044,-0.0459508134879552,234
fixation,0.56,-0.023723431233227225,-0.05624032219914997,234
fixation,0.5640000000000001,-0.035421281585410476,-0.06939298313557257,234
fixation,0.5680000000000001,-0.04258058462159839,-0.08316879904916875,234
fixation,0.5720000000000001,-0.043784647792306765,-0.09531604049703583,234
fixation,0.5760000000000001,-0.037765891894808425,-0.10311531875273426,234
fixation,0.58,-0.025124973429175093,-0.10439930060847033,234
fixation,0.584,-0.0100895370460483,-0.09923845051285393,234
fixation,0.588,0.002579446599008262,-0.09007909015879839,234
fixation,0.592,0.012012358425544718,-0.08007295613718576,234
fixation,0.596,0.020135108957317936,-0.07161631424273254,234
fixation,0.6,0.02727664516292359,-0.06607095310690908,234
fixation,0.604,0.031414035996548496,-0.0643244063169812,234
fixation,0.608,0.03137270377640804,-0.06763366204550553,234
fixation,0.612,0.028600716868403434,-0.07760722127755057,234
fixation,0.616,0.02563753980482634,-0.09468509717342748,234
fixation,0.62,0.02373798553290573,-0.11669816601900748,234
fixation,0.624,0.022466144056327925,-0.13927914458474872,234
fixation,0.628,0.02105967853653052,-0.1573232798604311,234
fixation,0.632,0.019146819924493776,-0.1664336610172522,234
fixation,0.636,0.01631910873013059,-0.16458590002025839,234
fixation,0.64,0.011587848312454347,-0.1527664939660872,234
fixation,0.644,0.0037010159827555716,-0.13379912862508608,234
fixation,0.648,-0.007433555220850403,-0.11206961651254604,234
fixation,0.652,-0.019389477896578744,-0.09449899099613265,234
fixation,0.656,-0.02794764682303695,-0.08863246867497196,234
fixation,0.66,-0.029558755874669784,-0.09759612978986752,234
fixation,0.664,-0.023633780303227988,-0.11682184278026642,234
fixation,0.668,-0.013338858495438222,-0.13670417055223427,234
fixation,0.672,-0.003483059514523675,-0.14970868783465296,234
fixation,0.676,0.0023732461375941005,-0.15400625702055154,234
fixation,0.68,0.00275379689295586,-0.1514117402253226,234
fixation,0.684,-0.002043967247135977,-0.14473256325732875,234
fixation,0.6880000000000001,-0.010375842199649255,-0.13693641155592973,234
fixation,0.6920000000000001,-0.02016045443129016,-0.1307726512576601,234
fixation,0.6960000000000001,-0.029601068128173657,-0.1279144213907943,234
fixation,0.7000000000000001,-0.03679753337114822,-0.1283233838862286,234
fixation,0.704,-0.039405571525018356,-0.1303742921675005,234
fixation,0.708,-0.03588450368611146,-0.13192921683411082,234
fixation,0.712,-0.02744029815776481,-0.13235292487609157,234
fixation,0.716,-0.017668380598281515,-0.13373534670818155,234
fixation,0.72,-0.009696323792755878,-0.13939811672202324,234
fixation,0.724,-0.004444076924417082,-0.15130030740947828,234
fixation,0.728,-0.0010633746819548662,-0.16876637794396326,234
fixation,0.732,0.0023804170164945576,-0.1879639231092958,234
fixation,0.736,0.008063654362736882,-0.2015951548088501,234
fixation,0.74,0.01631238570682792,-0.20241816037714733,234
fixation,0.744,0.0245610898860027,-0.1903606427368797,234
fixation,0.748,0.02962496807712092,-0.17150618050513394,234
fixation,0.752,0.02999294932082052,-0.15095562637303844,234
fixation,0.756,0.026517003957356757,-0.13146102246899388,234
fixation,0.76,0.02209759134646549,-0.11619130366324949,234
fixation,0.764,0.019947368627721476,-0.1095264306205935,234
fixation,0.768,0.02071905387570744,-0.11471131650656875,234
fixation,0.772,0.021092360916217003,-0.13166963649885716,234
fixation,0.776,0.01569759895713231,-0.1568769326452797,234
fixation,0.78,0.0011918319077597807,-0.18440211724091574,234
fixation,0.784,-0.02034387675516221,-0.20725034342091553,234
fixation,0.788,-0.04123220774753435,-0.21936984447366045,234
fixation,0.792,-0.05275459463595111,-0.21873802752891713,234
fixation,0.796,-0.050829578123971056,-0.20910197306788508,234
fixation,0.8,-0.03715603440594376,-0.19777799292714965,234
fixation,0.804,-0.017048077576750937,-0.19206976834362513,234
fixation,0.808,0.0029687512516297864,-0.196512613023572,234
fixation,0.812,0.017819589440295693,-0.21036911806104597,234
fixation,0.8160000000000001,0.026049646616184356,-0.22689535340705927,234
fixation,0.8200000000000001,0.029706930063587364,-0.23662926313877275,234
fixation,0.8240000000000001,0.032088803153361885,-0.23272701534559484,234
fixation,0.8280000000000001,0.035734263910053764,-0.2144142230173638,234
fixation,0.8320000000000001,0.04161229853162588,-0.18775390499219394,234
fixation,0.836,0.05039621168413201,-0.1623636493345282,234
fixation,0.84,0.06354185158872314,-0.14536329596713654,234
fixation,0.844,0.0827686529870217,-0.13855329987871884,234
fixation,0.848,0.107684558935115,-0.13998155067575682,234
fixation,0.852,0.13288944045332618,-0.14759771434761962,234
fixation,0.856,0.15246753487467474,-0.1606685144842591,234
fixation,0.86,0.16130216512611734,-0.17728091228482984,234
fixation,0.864,0.15575796484080223,-0.19206398275736983,234
fixation,0.868,0.13766666376920653,-0.19794441527538603,234
fixation,0.872,0.11533994395334468,-0.19115646147632512,234
fixation,0.876,0.09705502256820615,-0.17314628352812592,234
fixation,0.88,0.0861849340422554,-0.1494881436690394,234
fixation,0.884,0.08177988688033916,-0.1289122947911522,234
fixation,0.888,0.08074186338047663,-0.12029735924922519,234
fixation,0.892,0.07949290236265869,-0.12796748629413024,234
fixation,0.896,0.07571779935845924,-0.14893455500742245,234
fixation,0.9,0.06994970073072206,-0.17498888239830418,234
fixation,0.904,0.06498917762304844,-0.19854884070056805,234
fixation,0.908,0.06328023032489645,-0.2160772536949926,234
fixation,0.912,0.0652843896598588,-0.2276066784615162,234
fixation,0.916,0.06997554199142204,-0.23546052294687866,234
fixation,0.92,0.07623462703120051,-0.242263398413536,234
fixation,0.924,0.08335720035314231,-0.24855496590590465,234
fixation,0.928,0.09010216777852581,-0.25235280147812683,234
fixation,0.932,0.09416896020827516,-0.25141129233210935,234
fixation,0.936,0.09380975167439698,-0.24591131126419588,234
fixation,0.9400000000000001,0.08971190621057935,-0.2383421590115781,234
fixation,0.9440000000000001,0.08420932869308083,-0.23031898303905668,234
fixation,0.9480000000000001,0.0791515362356275,-0.22063474531091257,234
fixation,0.9520000000000001,0.075113678067699,-0.20772651317173946,234
fixation,0.9560000000000001,0.07187073722019818,-0.19274938497938754,234
fixation,0.96,0.06892079313322236,-0.1784463359334118,234
fixation,0.964,0.06570156750986031,-0.16623715818696466,234
fixation,0.968,0.06163157898952818,-0.15517617503472722,234
fixation,0.972,0.0566489973034678,-0.1434388760072218,234
fixation,0.976,0.05240424188605959,-0.13163854500926564,234
fixation,0.98,0.05251206161813718,-0.12451019567958761,234
fixation,0.984,0.060274595320197515,-0.12780921834974013,234
fixation,0.988,0.07518581311246876,-0.14351084855531898,234
fixation,0.992,0.0913602136441482,-0.1677842071579362,234
fixation,0.996,0.10019461908570006,-0.19266570977488803,234
fixation,1.0,0.09685448036896115,-0.21101473759334388,234
