8.2674704,10.15477,-5.9407825,-7.6968064,3.550452,-18.059849,-9.5400114,6.1047292,-1.5463259,-4.9324813,12.91105,-9.2448654
-1.2836699,10.163947,2.553268,2.128912,5.6815534,7.6754842,-20.230347,9.4543476,-1.5923283,5.6658688,5.1050482,-5.28793
13.082595,4.3592505,2.651804,-8.7807741,11.223866,6.1446981,10.877457,1.0018175,-8.046299,4.8713346,-10.798944,15.534122
5.9494605,1.7970129,4.889472,2.5254233,5.2955942,-5.2006774,10.811553,-4.9696994,6.573504,10.780233,-21.768654,15.202639
19.349655,4.1515799,-8.4803858,9.5131521,11.601243,-0.34689146,-3.5977218,-1.9041981,6.3333454,7.2082677,4.2190838,6.229588
10.941917,0.031720798,-14.651457,0.7244938,-4.6244645,8.2150478,4.8007917,6.9191775,-6.9235373,-13.289065,-5.2818894,-2.9886541
14.114484,-0.01941173,-4.1203885,-17.982374,-4.8957496,-6.8026977,-15.95072,6.4088802,5.7943592,-6.9800463,-7.5709,15.476218
3.0914969,19.20631,-0.62599766,9.7773418,0.71678019,0.823331,3.6739948,-6.7364168,-5.7440276,-6.0912943,7.4076962,6.4138627
14.186991,-8.8697615,14.426657,7.4826679,14.567391,5.4131269,-5.8480778,13.75526,-7.4324045,7.9368033,-7.7794061,-6.4268417
17.948824,11.225826,-4.5458083,11.002473,-10.170012,3.6361496,-4.1083231,-2.1362779,13.453504,-9.6527777,-13.270449,0.37343091
-6.966105,7.3535509,13.690455,-8.7179499,-13.932793,26.499256,-14.861645,-13.566111,-11.620766,12.079706,-0.42105892,-0.80879033
5.546268,-11.314524,-7.2573581,-4.7439737,-13.651364,-2.0414083,-3.5022845,-3.6362302,14.710722,0.6929006,18.030348,-2.2409694
-5.6013432,-7.2791557,-0.29867986,-9.2975893,6.4626102,-3.4379957,-1.3801627,14.424043,11.358798,-0.34476188,2.0660899,10.265469
6.6871796,-14.92518,-4.8808732,11.202477,-12.150144,-6.7958541,13.131991,21.415878,-9.931282,3.6737347,-1.2223749,5.7875237
0.065805897,-0.21302336,6.4558749,0.25441989,-8.8837976,0.85502815,-8.8682194,-9.1000347,-0.81720555,12.985784,19.714075,9.7878189
-8.1092453,8.397397,1.8367926,14.043772,-9.8749237,-1.2133586,2.393702,-18.684744,6.3837862,1.1503507,-0.54730904,4.3438993
-0.56137085,-4.4426413,12.037878,12.192513,-3.331393,-0.76470983,3.5714245,-1.250509,-9.4947147,11.930893,17.998711,-8.8984423
8.0960331,4.564467,-7.8922353,-0.45296985,5.1607509,-5.5953526,-26.175241,3.6240335,-5.1870985,-21.671188,-15.910587,-5.9464283
15.352418,6.3203845,10.091682,3.0791934,9.3302937,1.4598857,4.5899663,0.65397209,-12.098961,2.9271762,6.5464606,25.075941
-15.033489,4.3451443,-9.3997011,9.8139391,-22.18988,-9.0934496,-19.642843,2.6666064,-0.39420238,10.083385,-11.24744,-12.438537
-13.578557,-18.885462,-11.968563,-1.144581,-3.4450169,2.3636785,19.918928,-1.9331732,-16.026674,-13.365334,21.198183,8.7690144
-20.121212,-8.4395304,5.9770613,5.2311325,-11.431673,20.664589,-8.8924465,-4.6185923,14.20749,1.4437608,-6.5132885,-10.731344
-11.837719,15.878752,13.792926,-0.56822246,-8.014678,-4.9483962,2.0926836,13.195199,-2.2735491,16.48107,-5.7280784,15.115551
-10.022391,-0.1882364,-4.5189877,0.6561442,8.309495,15.557638,5.2935052,-10.730509,-16.952988,1.7665459,-0.3893016,5.1833572
0.54128855,4.1935253,-11.250286,16.946812,7.5979829,-0.25576541,18.493029,2.3660257,-4.6752505,-1.8887287,16.034426,-5.215683
12.845289,6.2399621,2.3673787,17.640894,-11.294876,4.4181066,-6.5962839,5.5860019,5.5728936,-11.559932,4.5778956,-1.7200174
-3.5341311,14.136335,10.543839,4.8158011,3.8890913,-1.3775631,12.81218,11.677705,18.137419,9.053174,14.875776,-22.567766
8.5854607,5.1614008,-11.945361,-8.4369555,11.07458,-1.120625,7.982667,3.9060237,-1.955296,-17.192631,4.0023394,-1.3817462
9.3184137,-13.292421,7.5014987,-5.656085,15.601675,-1.5390723,-2.032063,-8.3799696,2.9406135,-7.0622292,9.3111305,-6.4197416
-14.545974,-6.3906722,-1.1526384,8.1550751,15.253191,0.30636844,-7.2061639,-2.9943047,0.23553436,2.4080584,8.3331156,1.0184101
11.843279,-11.998468,10.616236,-2.6918514,-20.043127,16.302191,-2.6696935,-2.3330986,2.3963234,11.42652,2.7614913,-3.3600233
1.1086522,5.9964414,-6.1959982,-11.619098,-24.347515,23.513987,-0.69724292,-11.262682,14.456018,1.8312516,0.47390977,4.0189023
-5.4149795,5.3373241,-11.319175,7.9385257,5.0451703,-9.0542259,12.942846,-8.357954,4.2110271,-3.3864093,7.7292738,8.6656027
-10.965913,-4.8058171,2.2351165,-5.7387981,10.977188,-10.151849,20.878796,-16.623053,4.1448183,2.5737677,17.131695,6.489665
-10.091172,-10.638298,23.602898,3.8323598,4.200386,7.0262666,-0.12549677,6.1340175,2.6439071,-2.5626249,-5.4006891,-1.2789437
-17.105686,-7.5517821,3.3808477,13.03159,2.0344417,15.333469,4.8161082,12.01962,-8.0691385,-10.512083,-12.728139,-11.918953
-8.6443691,-8.6730928,-8.5235338,7.5093584,7.0140176,6.6176295,7.7213235,5.8196578,4.4477048,-4.061389,-21.290472,-10.124662
-1.937138,-4.2509089,-22.692701,-11.808619,9.6018591,7.6423812,2.0565722,-0.32567486,8.5075769,3.0338893,4.2810054,-3.8732867
6.776391,6.8603854,4.5357499,-5.2100649,-10.957898,3.4924488,-19.611933,-0.62432271,-15.580236,-9.5216494,-1.3268237,6.9900393
7.9623075,8.1423426,7.1561618,-2.8557847,-0.33753911,-6.6563406,0.31671667,-9.6697063,-0.40332854,-8.6500874,-3.9604785,-0.64579636
-8.7694502,0.011001655,7.5029144,-0.28220028,14.92269,-12.545371,-0.062908858,4.0388823,6.689002,2.2513175,-4.6458664,14.119123
21.346085,16.148003,-7.2099686,-9.7918682,13.638736,12.262593,-15.218019,2.6409304,-3.5259871,5.8877187,19.198469,-12.592868
-8.9858007,-4.1567698,7.4087648,11.291668,10.609836,1.1488341,10.773448,20.660395,-9.5927973,-9.5801144,-10.205898,-3.9011643
-2.2840598,-1.7973604,-12.026483,-3.3202281,-6.0921016,1.1909437,-7.0189614,-5.8944111,-5.9007158,5.1609488,2.4426334,3.4708416
