configuration_index,lowpass_hz,stlsq_threshold,training_lfp_rms_uv,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
22,80.0,100.0,37.49490932254601,1,6,2,8.0,40.0,0,0.0,finite_difference,success,,39,42,92.85714285714286,0.27469208277761936,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[-0.6745480353840003, 86.02635216670198, -112.4882545739614, 15.012156218658472, -0.6505514525445708, -1.7334258963775868, 5.31191198044597], [0.5100066105126623, 73.29504787382135, 4.467605577725413, -91.20521853603547, 19.774772868593885, -3.68145183926374, -0.8869198224072918], [0.0, -16.113772741692458, 91.25933653378729, -0.21259092787827194, -92.25980753601053, 20.343606772998516, -3.5483715745979554], [0.0, 3.5467088971182474, -20.334680606112936, 92.21134401453165, 0.27305045050923715, -91.2951763356608, 16.13062225015975], [0.0, 0.8864277646247031, 3.689833878912823, -19.74292777129518, 91.13733996289471, -4.411127288430278, -73.32457572206916], [-0.587543625023599, -5.313818387815015, 1.7173128169436525, 0.6218231100196245, -14.929975027818704, 112.45350253385656, -86.03662821650761]]",(x0)' = -0.675 1 +  86.026 x0 + -112.488 x1 +  15.012 x2 + -0.651 x3 + -1.733 x4 +  5.312 x5 | (x1)' =  0.510 1 +  73.295 x0 +  4.468 x1 + -91.205 x2 +  19.775 x3 + -3.681 x4 + -0.887 x5 | (x2)' = -16.114 x0 +  91.259 x1 + -0.213 x2 + -92.260 x3 +  20.344 x4 + -3.548 x5 | (x3)' =  3.547 x0 + -20.335 x1 +  92.211 x2 +  0.273 x3 + -91.295 x4 +  16.131 x5 | (x4)' =  0.886 x0 +  3.690 x1 + -19.743 x2 +  91.137 x3 + -4.411 x4 + -73.325 x5 | (x5)' = -0.588 1 + -5.314 x0 +  1.717 x1 +  0.622 x2 + -14.930 x3 +  112.454 x4 + -86.037 x5
23,80.0,100.0,37.49490932254601,1,6,2,8.0,40.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,39,42,92.85714285714286,0.28574711456894875,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[-0.7793215093501236, 103.24552786683137, -145.2903976872421, 44.38890079219838, -18.791693237091373, 7.060630936152188, 2.1252256274619126], [0.6360079202188347, 70.39095740157653, 12.733694807610927, -104.14269175860582, 33.76437957211738, -14.064966766338934, 3.1706527995752216], [0.0, -18.903446464366343, 95.07439146232015, 1.341548751179022, -100.6803984314085, 30.27816312223202, -8.198673736323604], [0.0, 8.17299168684615, -30.228666595238266, 100.58783032308905, -1.2260483216599423, -95.17478620379084, 18.957536646219005], [0.0, -3.159232087381572, 14.050250755575414, -33.69906433785283, 104.02986049933473, -12.620341664917385, -70.45546310670903], [-0.7036936161444364, -2.1275619163538746, -7.068915572882214, 18.74501746246637, -44.30514751198478, 145.25723561765338, -103.24463891576701]]",(x0)' = -0.779 1 +  103.246 x0 + -145.290 x1 +  44.389 x2 + -18.792 x3 +  7.061 x4 +  2.125 x5 | (x1)' =  0.636 1 +  70.391 x0 +  12.734 x1 + -104.143 x2 +  33.764 x3 + -14.065 x4 +  3.171 x5 | (x2)' = -18.903 x0 +  95.074 x1 +  1.342 x2 + -100.680 x3 +  30.278 x4 + -8.199 x5 | (x3)' =  8.173 x0 + -30.229 x1 +  100.588 x2 + -1.226 x3 + -95.175 x4 +  18.958 x5 | (x4)' = -3.159 x0 +  14.050 x1 + -33.699 x2 +  104.030 x3 + -12.620 x4 + -70.455 x5 | (x5)' = -0.704 1 + -2.128 x0 + -7.069 x1 +  18.745 x2 + -44.305 x3 +  145.257 x4 + -103.245 x5
24,80.0,100.0,37.49490932254601,1,6,2,8.0,40.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,36,42,85.71428571428571,0.2770956940948963,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[0.0, 147.6720280650227, -214.9190503036878, 70.62568204548418, 7.913072376492678, -31.37326870234538, 17.493603143816642], [0.0, 59.28569999935727, 28.4310228228377, -105.37576715733623, 19.23236663958249, 2.4417560101457596, -3.555620094209203], [0.0, -12.458794900033205, 84.23323959191492, 5.581367711306707, -94.4737501228039, 19.895869004209437, -2.981838992040918], [0.0, 2.583551183151925, -18.353394928848786, 91.73526020845273, -2.8652481558470337, -85.78330578857198, 12.886292059840164], [0.0, 3.6070932641213616, -2.5820130976053037, -19.08261494030664, 105.25575326597377, -28.268693530246082, -59.39240150442009], [0.0, -17.215087569216447, 30.31453357616801, -5.99878303314666, -72.56304596409676, 215.9852550530737, -147.93051562980145]]",(x0)' =  147.672 x0 + -214.919 x1 +  70.626 x2 +  7.913 x3 + -31.373 x4 +  17.494 x5 | (x1)' =  59.286 x0 +  28.431 x1 + -105.376 x2 +  19.232 x3 +  2.442 x4 + -3.556 x5 | (x2)' = -12.459 x0 +  84.233 x1 +  5.581 x2 + -94.474 x3 +  19.896 x4 + -2.982 x5 | (x3)' =  2.584 x0 + -18.353 x1 +  91.735 x2 + -2.865 x3 + -85.783 x4 +  12.886 x5 | (x4)' =  3.607 x0 + -2.582 x1 + -19.083 x2 +  105.256 x3 + -28.269 x4 + -59.392 x5 | (x5)' = -17.215 x0 +  30.315 x1 + -5.999 x2 + -72.563 x3 +  215.985 x4 + -147.931 x5
25,80.0,100.0,37.49490932254601,1,6,5,20.0,100.0,0,0.0,finite_difference,success,,38,42,90.47619047619048,0.2666625026613474,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[0.0, 16.375036682857225, -39.10504335207335, 10.580859829669901, 2.671459852752335, 5.3967764352906915, -2.128961795972105], [0.0, 31.236212202559873, 0.7917739313672661, -35.688099662786875, 6.576583072531709, -2.4563090281184357, 1.1357478386174464], [0.0, -6.912983755787741, 34.7605413865631, 0.15452741409737017, -34.72860678194095, 7.663299401955527, -1.2174211349779964], [0.0, 1.1769519304537504, -7.631608813432303, 34.721760050012676, -0.13447051995139556, -34.795774820610866, 6.949164857704375], [0.7557198628582147, -1.1139837537202522, 2.4545989154600383, -6.606077002448282, 35.73269082339688, -0.8156747945473388, -31.252584251022444], [-0.764233420020198, 2.158169844662561, -5.437493598038575, -2.570188305754073, -10.716386482168067, 39.177742804908085, -16.41320077929129]]",(x0)' =  16.375 x0 + -39.105 x1 +  10.581 x2 +  2.671 x3 +  5.397 x4 + -2.129 x5 | (x1)' =  31.236 x0 +  0.792 x1 + -35.688 x2 +  6.577 x3 + -2.456 x4 +  1.136 x5 | (x2)' = -6.913 x0 +  34.761 x1 +  0.155 x2 + -34.729 x3 +  7.663 x4 + -1.217 x5 | (x3)' =  1.177 x0 + -7.632 x1 +  34.722 x2 + -0.134 x3 + -34.796 x4 +  6.949 x5 | (x4)' =  0.756 1 + -1.114 x0 +  2.455 x1 + -6.606 x2 +  35.733 x3 + -0.816 x4 + -31.253 x5 | (x5)' = -0.764 1 +  2.158 x0 + -5.437 x1 + -2.570 x2 + -10.716 x3 +  39.178 x4 + -16.413 x5
26,80.0,100.0,37.49490932254601,1,6,5,20.0,100.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,38,42,90.47619047619048,0.28103614039719105,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[0.0, 16.776593483957868, -39.58958976093882, 10.919588635508521, 2.5089517671444828, 5.474048927842598, -2.2122297755839804], [0.0, 31.258536400564363, 0.8750504052644447, -35.92382889041419, 6.7879291357500176, -2.5862456421957702, 1.1942588417269262], [0.0, -7.068721113513247, 34.933082991628424, 0.1746279341190668, -34.913839371547354, 7.886684225807089, -1.3071100204398856], [0.0, 1.2666940296107212, -7.856861757703943, 34.901102436418675, -0.1453578264869316, -34.973626468579305, 7.109888657973508], [0.8991787180395591, -1.1721699223105981, 2.5905345112445035, -6.820261934829351, 35.97214383971291, -0.9013921752887827, -31.276231019163074], [-0.6963800033540071, 2.2421186863714184, -5.518352761520724, -2.404045263282077, -11.060258881255708, 39.66304459971626, -16.813621469921355]]",(x0)' =  16.777 x0 + -39.590 x1 +  10.920 x2 +  2.509 x3 +  5.474 x4 + -2.212 x5 | (x1)' =  31.259 x0 +  0.875 x1 + -35.924 x2 +  6.788 x3 + -2.586 x4 +  1.194 x5 | (x2)' = -7.069 x0 +  34.933 x1 +  0.175 x2 + -34.914 x3 +  7.887 x4 + -1.307 x5 | (x3)' =  1.267 x0 + -7.857 x1 +  34.901 x2 + -0.145 x3 + -34.974 x4 +  7.110 x5 | (x4)' =  0.899 1 + -1.172 x0 +  2.591 x1 + -6.820 x2 +  35.972 x3 + -0.901 x4 + -31.276 x5 | (x5)' = -0.696 1 +  2.242 x0 + -5.518 x1 + -2.404 x2 + -11.060 x3 +  39.663 x4 + -16.814 x5
27,80.0,100.0,37.49490932254601,1,6,5,20.0,100.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,40,42,95.23809523809524,0.28901503421366215,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5""]","[[0.32004663765614827, 21.76665887642538, -48.3241666068427, 16.40385686651118, -0.1663425043600029, 6.1014582616118584, -1.9026163083766958], [-0.3674139944757672, 34.45947834335055, 2.093383689974683, -42.07341176550598, 10.820251283567469, -5.296402439443289, 1.799320245247267], [0.0, -9.816094886968315, 40.187470696459805, 0.5403567901169867, -40.32702001114931, 12.101063618698838, -3.4086153041260774], [0.0, 3.3647268559447596, -12.071338627377855, 40.31820046168462, -0.5252356527639571, -40.2197421453691, 9.8651611070421], [0.9821268442620205, -1.7682013002808126, 5.293938771764331, -10.86484029569687, 42.162566753760714, -2.1518749819081697, -34.46107296620882], [-0.38115560286326655, 1.9484743971278218, -6.162785362487787, 0.25165684293400764, -16.48934221293066, 48.354986022745216, -21.792149486231605]]",(x0)' =  0.320 1 +  21.767 x0 + -48.324 x1 +  16.404 x2 + -0.166 x3 +  6.101 x4 + -1.903 x5 | (x1)' = -0.367 1 +  34.459 x0 +  2.093 x1 + -42.073 x2 +  10.820 x3 + -5.296 x4 +  1.799 x5 | (x2)' = -9.816 x0 +  40.187 x1 +  0.540 x2 + -40.327 x3 +  12.101 x4 + -3.409 x5 | (x3)' =  3.365 x0 + -12.071 x1 +  40.318 x2 + -0.525 x3 + -40.220 x4 +  9.865 x5 | (x4)' =  0.982 1 + -1.768 x0 +  5.294 x1 + -10.865 x2 +  42.163 x3 + -2.152 x4 + -34.461 x5 | (x5)' = -0.381 1 +  1.948 x0 + -6.163 x1 +  0.252 x2 + -16.489 x3 +  48.355 x4 + -21.792 x5
28,80.0,100.0,37.49490932254601,1,8,1,4.0,28.0,0,0.0,finite_difference,success,,67,72,93.05555555555556,0.43834914080798626,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x6"", ""x7""]","[[-0.35001385859469475, 328.686508284172, -591.580169891061, 530.7497019087324, -502.7679721011898, 389.5394534088083, -247.80499851428812, 117.79891989188543, -28.970191638102893], [0.0, 124.9773606609713, 0.17724573784287526, -125.33587979847914, 0.32321620857902683, -0.2853239646973671, 0.2560440204851115, -0.1480406126102153, 0.03558954907816915], [0.45684338650612377, -0.07124623503427152, 125.17586752816261, -0.16922269236470025, -124.84993091980482, -0.19998323903734885, 0.18777873468858558, -0.10825514808065798, 0.037422745494651584], [0.0, 0.00881472649999685, -0.12524659471499125, 125.25707855531003, -0.18649260601355444, -124.87007536509134, -0.18320879937646634, 0.12033268644547301, -0.015977734406259984], [-0.4014214006489299, -0.016567706766130653, 0.0269834042756536, -0.07474040453713583, 125.12568091499178, 0.0, -125.12505165775778, 0.0864419281234637, -0.022493982759521882], [0.0, -0.014416035126500724, 0.08341569904417297, -0.14272936491894486, 0.10963957252784379, 124.90073097673583, 0.2098080192791873, -125.22770129416382, 0.07350363603533876], [0.0, 0.0313745538154339, -0.05772761845364861, 0.0794675409777172, -0.1006943438812398, -0.004741483798855028, 125.15734227120329, -0.14804338919651314, -124.96172261960616], [-0.35917431655286186, 28.923687785865226, -117.68809443496069, 247.5975546270908, -389.21380191099126, 502.4244076937241, -530.4974146392994, 591.4575443978543, -328.65605299874966]]",(x0)' = -0.350 1 +  328.687 x0 + -591.580 x1 +  530.750 x2 + -502.768 x3 +  389.539 x4 + -247.805 x5 +  117.799 x6 + -28.970 x7 | (x1)' =  124.977 x0 +  0.177 x1 + -125.336 x2 +  0.323 x3 + -0.285 x4 +  0.256 x5 + -0.148 x6 +  0.036 x7 | (x2)' =  0.457 1 + -0.071 x0 +  125.176 x1 + -0.169 x2 + -124.850 x3 + -0.200 x4 +  0.188 x5 + -0.108 x6 +  0.037 x7 | (x3)' =  0.009 x0 + -0.125 x1 +  125.257 x2 + -0.186 x3 + -124.870 x4 + -0.183 x5 +  0.120 x6 + -0.016 x7 | (x4)' = -0.401 1 + -0.017 x0 +  0.027 x1 + -0.075 x2 +  125.126 x3 + -125.125 x5 +  0.086 x6 + -0.022 x7 | (x5)' = -0.014 x0 +  0.083 x1 + -0.143 x2 +  0.110 x3 +  124.901 x4 +  0.210 x5 + -125.228 x6 +  0.074 x7 | (x6)' =  0.031 x0 + -0.058 x1 +  0.079 x2 + -0.101 x3 + -0.005 x4 +  125.157 x5 + -0.148 x6 + -124.962 x7 | (x7)' = -0.359 1 +  28.924 x0 + -117.688 x1 +  247.598 x2 + -389.214 x3 +  502.424 x4 + -530.497 x5 +  591.458 x6 + -328.656 x7
29,80.0,100.0,37.49490932254601,1,8,1,4.0,28.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,68,72,94.44444444444444,0.4561873469501734,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x6"", ""x7""]","[[-0.33361550389084155, 440.62080097440173, -941.3701342511686, 1080.6195691761975, -1104.0308697007326, 879.1332242280012, -533.4620914771536, 224.7998240698007, -48.516340200213016], [0.0, 124.83059641348552, 0.7778237803461511, -126.5393452521976, 2.007092276619448, -2.1652512753741084, 1.8610758800871887, -1.0507977888364792, 0.2788238358110712], [0.5059532231453336, -0.3738777895807825, 126.2701747934212, -2.2289126486124076, -122.08791539193534, -3.0034980840738688, 2.2841765076059524, -1.1724331372116583, 0.3169868109028831], [0.0, 0.18214688251533706, -0.8009483131137864, 126.52973000293792, -1.8582494578083737, -123.03046790006694, -1.813371252597139, 1.0712077841007543, -0.27421122161620615], [-0.4717001759884784, -0.05688437964563966, 0.21045648749049287, -0.4752229906155537, 125.59278773673823, -0.20508209640651173, -125.27928787863122, 0.33164334863063305, -0.12214487992302613], [0.0, -0.1434291863675242, 0.5552772859953538, -1.0008683947221846, 1.25410587119521, 123.54886728723298, 1.5374465256668979, -126.08656052291697, 0.3283871374539799], [0.0, 0.32452229759820406, -1.2217105047883863, 2.43003625578834, -3.2101137176039733, 2.780588665236409, 123.55634797756083, 0.3647742336010087, -125.02613094293959], [-0.3045414228617953, 48.163067814998534, -223.4709358492817, 530.8186430934544, -875.7111195607732, 1101.161604692166, -1079.1761808324281, 941.0170676995209, -440.6006257300939]]",(x0)' = -0.334 1 +  440.621 x0 + -941.370 x1 +  1080.620 x2 + -1104.031 x3 +  879.133 x4 + -533.462 x5 +  224.800 x6 + -48.516 x7 | (x1)' =  124.831 x0 +  0.778 x1 + -126.539 x2 +  2.007 x3 + -2.165 x4 +  1.861 x5 + -1.051 x6 +  0.279 x7 | (x2)' =  0.506 1 + -0.374 x0 +  126.270 x1 + -2.229 x2 + -122.088 x3 + -3.003 x4 +  2.284 x5 + -1.172 x6 +  0.317 x7 | (x3)' =  0.182 x0 + -0.801 x1 +  126.530 x2 + -1.858 x3 + -123.030 x4 + -1.813 x5 +  1.071 x6 + -0.274 x7 | (x4)' = -0.472 1 + -0.057 x0 +  0.210 x1 + -0.475 x2 +  125.593 x3 + -0.205 x4 + -125.279 x5 +  0.332 x6 + -0.122 x7 | (x5)' = -0.143 x0 +  0.555 x1 + -1.001 x2 +  1.254 x3 +  123.549 x4 +  1.537 x5 + -126.087 x6 +  0.328 x7 | (x6)' =  0.325 x0 + -1.222 x1 +  2.430 x2 + -3.210 x3 +  2.781 x4 +  123.556 x5 +  0.365 x6 + -125.026 x7 | (x7)' = -0.305 1 +  48.163 x0 + -223.471 x1 +  530.819 x2 + -875.711 x3 +  1101.162 x4 + -1079.176 x5 +  941.017 x6 + -440.601 x7
30,80.0,100.0,37.49490932254601,1,8,1,4.0,28.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,66,72,91.66666666666667,0.4426737930625677,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x6"", ""x7""]","[[0.0, 443.9502638784494, -883.7969895461252, 881.2010054886885, -796.1882071578019, 549.8012890907991, -255.656382690851, 63.80876945762851, -4.119614779591766], [0.0, 127.12825234576783, -10.1922241287919, -104.88161809000708, -22.213470467888847, 17.9015144220109, -13.655493169463233, 8.170772010812698, -2.2586180861854848], [0.2584977082617176, 0.8827472648679495, 121.60344708089114, 5.534699571616495, -130.3658888616994, 4.586355111914819, -4.066640021717433, 2.4335196338929137, -0.5931666106871482], [0.0, -0.6330870536046125, 4.0626972225539415, 116.21602525171522, 9.483652416130909, -132.8252925363621, 7.927901943555403, -6.315894782533048, 2.102826547330299], [-0.18973050767084002, -1.1862604449899883, 5.892548757457226, -12.221720851598677, 139.86191902345587, -14.735967594586057, -110.8111082709442, -9.678653573555655, 2.8826374101661347], [0.0, -0.1552707970231608, 0.22429945679041402, -0.7479587699761192, 2.033963666721253, 122.68236091148246, 1.4153729776193125, -125.66395203796235, 0.20036404556550608], [0.0, 2.0796472065984575, -9.383579736760325, 18.581339246459713, -23.582369656898376, 24.842446418476364, 103.22220674666858, 12.305300703321006, -128.06850852727504], [0.0, 4.881526625818146, -68.31194783811868, 266.7104828998002, -565.0437879015955, 811.6775050523547, -895.4203088949499, 893.3452401818372, -446.85279599550336]]",(x0)' =  443.950 x0 + -883.797 x1 +  881.201 x2 + -796.188 x3 +  549.801 x4 + -255.656 x5 +  63.809 x6 + -4.120 x7 | (x1)' =  127.128 x0 + -10.192 x1 + -104.882 x2 + -22.213 x3 +  17.902 x4 + -13.655 x5 +  8.171 x6 + -2.259 x7 | (x2)' =  0.258 1 +  0.883 x0 +  121.603 x1 +  5.535 x2 + -130.366 x3 +  4.586 x4 + -4.067 x5 +  2.434 x6 + -0.593 x7 | (x3)' = -0.633 x0 +  4.063 x1 +  116.216 x2 +  9.484 x3 + -132.825 x4 +  7.928 x5 + -6.316 x6 +  2.103 x7 | (x4)' = -0.190 1 + -1.186 x0 +  5.893 x1 + -12.222 x2 +  139.862 x3 + -14.736 x4 + -110.811 x5 + -9.679 x6 +  2.883 x7 | (x5)' = -0.155 x0 +  0.224 x1 + -0.748 x2 +  2.034 x3 +  122.682 x4 +  1.415 x5 + -125.664 x6 +  0.200 x7 | (x6)' =  2.080 x0 + -9.384 x1 +  18.581 x2 + -23.582 x3 +  24.842 x4 +  103.222 x5 +  12.305 x6 + -128.069 x7 | (x7)' =  4.882 x0 + -68.312 x1 +  266.710 x2 + -565.044 x3 +  811.678 x4 + -895.420 x5 +  893.345 x6 + -446.853 x7
31,80.0,100.0,37.49490932254601,1,8,2,8.0,56.0,0,0.0,finite_difference,success,,68,72,94.44444444444444,0.4397307801991701,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x6"", ""x7""]","[[-0.5942723942350975, 84.99870760495534, -112.25149435299394, 14.806509707738032, -0.6514273872298278, 0.23179360432427762, 1.2498754072480587, -1.5969825999829863, 6.186572055777325], [0.5383155330739535, 73.52687991586018, 4.406400144512315, -91.19351865326091, 19.836613934608053, -4.009624824104802, -0.601209078568288, 1.1245171597815813, -1.6135176125089927], [-0.48765268817769086, -16.254784869597874, 91.31371822355975, -0.23210539369025562, -92.28145008943062, 20.535718501518083, -3.7874984712313258, -0.514709575870351, 0.8556405324602618], [0.0, 3.879789806846975, -20.458052349283466, 92.40847863033314, 0.0, -92.40783999800773, 20.450740633560258, -3.9400173887986196, 0.0674796597464737], [0.0, -0.09322229962036777, 3.9941424601467563, -20.46380971817886, 92.37672491862625, 0.050025200484282904, -92.42854728970718, 20.415325047890732, -3.85152357407699], [0.0, -0.8354639489545361, 0.47195078356927284, 3.7939723439868818, -20.491038567757833, 92.1848393168348, 0.3073048663798532, -91.29567967505155, 16.226473320386095], [0.47059360966855157, 1.5880947306594713, -1.097703259863, 0.6321370312989326, 3.951950116263985, -19.73623258827956, 91.08946280559256, -4.401505793557156, -73.49903468831005], [-0.753174173508317, -6.158498427750039, 1.591274780366553, -1.3240947435272425, -0.1770322121584449, 0.5663983966554446, -14.665610249921981, 112.23786245949827, -85.0574333404051]]",(x0)' = -0.594 1 +  84.999 x0 + -112.251 x1 +  14.807 x2 + -0.651 x3 +  0.232 x4 +  1.250 x5 + -1.597 x6 +  6.187 x7 | (x1)' =  0.538 1 +  73.527 x0 +  4.406 x1 + -91.194 x2 +  19.837 x3 + -4.010 x4 + -0.601 x5 +  1.125 x6 + -1.614 x7 | (x2)' = -0.488 1 + -16.255 x0 +  91.314 x1 + -0.232 x2 + -92.281 x3 +  20.536 x4 + -3.787 x5 + -0.515 x6 +  0.856 x7 | (x3)' =  3.880 x0 + -20.458 x1 +  92.408 x2 + -92.408 x4 +  20.451 x5 + -3.940 x6 +  0.067 x7 | (x4)' = -0.093 x0 +  3.994 x1 + -20.464 x2 +  92.377 x3 +  0.050 x4 + -92.429 x5 +  20.415 x6 + -3.852 x7 | (x5)' = -0.835 x0 +  0.472 x1 +  3.794 x2 + -20.491 x3 +  92.185 x4 +  0.307 x5 + -91.296 x6 +  16.226 x7 | (x6)' =  0.471 1 +  1.588 x0 + -1.098 x1 +  0.632 x2 +  3.952 x3 + -19.736 x4 +  91.089 x5 + -4.402 x6 + -73.499 x7 | (x7)' = -0.753 1 + -6.158 x0 +  1.591 x1 + -1.324 x2 + -0.177 x3 +  0.566 x4 + -14.666 x5 +  112.238 x6 + -85.057 x7
32,80.0,100.0,37.49490932254601,1,8,2,8.0,56.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,66,72,91.66666666666667,0.45251113548874855,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x6"", ""x7""]","[[-0.6482579671136905, 102.23342048967513, -145.03895248691143, 44.43364676611873, -19.466701245218925, 9.995115428813198, -2.907400315378446, -0.5258162518237509, 5.388285222446309], [0.5678035189295637, 70.71071941471969, 12.689245932221981, -104.26924710158897, 34.20788249403903, -15.816825857166096, 6.832883366881679, -2.3545031946048125, -0.5878197346592932], [-0.5118430684408827, -19.158472842861975, 95.05003718968517, 1.5988129291651962, -101.40804850117246, 33.135402491047884, -14.815691040356358, 6.165045603491653, -1.2278383402638875], [0.0, 8.50529694531371, -30.158221708624318, 100.20791542079262, 0.0, -100.69978561599872, 32.433959191020094, -13.642393465949544, 3.7650310493854837], [0.0, -3.7865886516151455, 13.688217657865446, -32.45988610838495, 100.77565312723819, -0.1177910304700693, -100.12963698874681, 30.097714512001563, -8.481302330214564], [0.0, 1.2153089264846877, -6.135017852186713, 14.662934697588591, -32.651124341567375, 100.22340552273361, 0.0, -96.07906402536807, 19.438847580759326], [0.4343875500822336, 1.1950201242197305, -0.06787255164359658, 2.3259937270674684, -8.353400067548554, 0.0, 80.09982270846533, -3.8771123972197596, -72.39804944754312], [-0.7897306373059414, -5.362559732415633, 0.545794016243611, 2.7793521273419857, -9.880312330596677, 19.340904441992638, -44.29080002939764, 145.02909402731203, -102.28199888974902]]",(x0)' = -0.648 1 +  102.233 x0 + -145.039 x1 +  44.434 x2 + -19.467 x3 +  9.995 x4 + -2.907 x5 + -0.526 x6 +  5.388 x7 | (x1)' =  0.568 1 +  70.711 x0 +  12.689 x1 + -104.269 x2 +  34.208 x3 + -15.817 x4 +  6.833 x5 + -2.355 x6 + -0.588 x7 | (x2)' = -0.512 1 + -19.158 x0 +  95.050 x1 +  1.599 x2 + -101.408 x3 +  33.135 x4 + -14.816 x5 +  6.165 x6 + -1.228 x7 | (x3)' =  8.505 x0 + -30.158 x1 +  100.208 x2 + -100.700 x4 +  32.434 x5 + -13.642 x6 +  3.765 x7 | (x4)' = -3.787 x0 +  13.688 x1 + -32.460 x2 +  100.776 x3 + -0.118 x4 + -100.130 x5 +  30.098 x6 + -8.481 x7 | (x5)' =  1.215 x0 + -6.135 x1 +  14.663 x2 + -32.651 x3 +  100.223 x4 + -96.079 x6 +  19.439 x7 | (x6)' =  0.434 1 +  1.195 x0 + -0.068 x1 +  2.326 x2 + -8.353 x3 +  80.100 x5 + -3.877 x6 + -72.398 x7 | (x7)' = -0.790 1 + -5.363 x0 +  0.546 x1 +  2.779 x2 + -9.880 x3 +  19.341 x4 + -44.291 x5 +  145.029 x6 + -102.282 x7
33,80.0,100.0,37.49490932254601,1,8,2,8.0,56.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,65,72,90.27777777777777,0.44311551563441753,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x6"", ""x7""]","[[0.0, 152.59570814742668, -227.4035485816242, 79.8993274580625, 19.047920219482503, -72.69377594153389, 78.01467720193948, -49.86657410190608, 18.276505588579372], [0.0, 57.698990526102705, 32.32240020403636, -108.02697558224189, 15.0697802769606, 16.386318796643565, -23.427174920876645, 15.976728243818256, -5.649296603311778], [0.0, -11.907718826003636, 82.64904897585342, 6.820372930641635, -93.12844685291698, 14.544146664403154, 5.273997228565626, -7.418344216731349, 3.107647235752781], [0.0, 3.3319258930794113, -19.32027993186237, 91.33544441304998, 0.5472616278935986, -91.94743582981127, 18.95468546761324, -2.3630386262519605, -0.5725723813987029], [0.0, 0.23689188135214126, 3.283404958567661, -20.0351489161804, 92.27838011424085, 0.42459291168764385, -92.99663715698242, 20.556553276967886, -3.7377560814514075], [0.0, -2.7116012848817044, 6.29502820074116, -3.9735869391681486, -14.750274907055468, 91.55696296967939, -4.442618658747651, -84.35564880997563, 12.463749908274558], [-0.1803399763802703, 5.585964191122654, -15.79884812692891, 23.247404596306588, -16.43521219353622, -14.688048155874275, 107.5591445811143, -32.0121660195645, -57.80683762372747], [0.0, -18.135281671543968, 49.44367547503286, -77.37264985482345, 71.9626646895387, -18.292402153061843, -80.60077586395082, 227.85407592591292, -152.73353399968934]]",(x0)' =  152.596 x0 + -227.404 x1 +  79.899 x2 +  19.048 x3 + -72.694 x4 +  78.015 x5 + -49.867 x6 +  18.277 x7 | (x1)' =  57.699 x0 +  32.322 x1 + -108.027 x2 +  15.070 x3 +  16.386 x4 + -23.427 x5 +  15.977 x6 + -5.649 x7 | (x2)' = -11.908 x0 +  82.649 x1 +  6.820 x2 + -93.128 x3 +  14.544 x4 +  5.274 x5 + -7.418 x6 +  3.108 x7 | (x3)' =  3.332 x0 + -19.320 x1 +  91.335 x2 +  0.547 x3 + -91.947 x4 +  18.955 x5 + -2.363 x6 + -0.573 x7 | (x4)' =  0.237 x0 +  3.283 x1 + -20.035 x2 +  92.278 x3 +  0.425 x4 + -92.997 x5 +  20.557 x6 + -3.738 x7 | (x5)' = -2.712 x0 +  6.295 x1 + -3.974 x2 + -14.750 x3 +  91.557 x4 + -4.443 x5 + -84.356 x6 +  12.464 x7 | (x6)' = -0.180 1 +  5.586 x0 + -15.799 x1 +  23.247 x2 + -16.435 x3 + -14.688 x4 +  107.559 x5 + -32.012 x6 + -57.807 x7 | (x7)' = -18.135 x0 +  49.444 x1 + -77.373 x2 +  71.963 x3 + -18.292 x4 + -80.601 x5 +  227.854 x6 + -152.734 x7
