configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,80.0,0.00022397498597370244,37.49490932187706,1.0,1,2,1,4.0,4.0,0,0.0,finite_difference,success,,4,6,66.66666666666667,1.1725322240963578,"[""1"", ""x0"", ""x1""]","[[0.0, 197.01721853041587, -206.05327267978126], [0.0, 206.11249224035603, -197.0796010299932]]",(x0)' =  197.017 x0 + -206.053 x1 | (x1)' =  206.112 x0 + -197.080 x1
2,80.0,0.00022397498597370244,37.49490932187706,1.0,1,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.09078867174685001,"[""1"", ""x0"", ""x1""]","[[0.0, 211.94030715302873, -220.04651513457486], [0.0, 220.11859674137676, -212.0157517152711]]",(x0)' =  211.940 x0 + -220.047 x1 | (x1)' =  220.119 x0 + -212.016 x1
3,80.0,0.00022397498597370244,37.49490932187706,1.0,1,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.09055344294756651,"[""1"", ""x0"", ""x1""]","[[0.0, 231.0830826033618, -236.97140802971214], [0.0, 236.9148005167493, -231.03178936247832]]",(x0)' =  231.083 x0 + -236.971 x1 | (x1)' =  236.915 x0 + -231.032 x1
4,80.0,0.00022397498597370244,37.49490932187706,1.0,1,2,2,8.0,8.0,0,0.0,finite_difference,success,,4,6,66.66666666666667,0.07681756187230349,"[""1"", ""x0"", ""x1""]","[[0.0, 81.89456724826555, -95.37696873429688], [0.0, 95.37847874704299, -81.89579556796227]]",(x0)' =  81.895 x0 + -95.377 x1 | (x1)' =  95.378 x0 + -81.896 x1
5,80.0,0.00022397498597370244,37.49490932187706,1.0,1,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.08979341480880976,"[""1"", ""x0"", ""x1""]","[[0.0, 90.44370460928397, -103.62698963272021], [0.0, 103.61945280020399, -90.4311828374162]]",(x0)' =  90.444 x0 + -103.627 x1 | (x1)' =  103.619 x0 + -90.431 x1
6,80.0,0.00022397498597370244,37.49490932187706,1.0,1,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.08743386808782816,"[""1"", ""x0"", ""x1""]","[[0.0, 105.29285481194934, -116.07268062763383], [0.0, 116.01032246148715, -105.2260224643586]]",(x0)' =  105.293 x0 + -116.073 x1 | (x1)' =  116.010 x0 + -105.226 x1
7,80.0,0.00022397498597370244,37.49490932187706,1.0,1,2,5,20.0,20.0,0,0.0,finite_difference,success,,4,6,66.66666666666667,0.07789351884275675,"[""1"", ""x0"", ""x1""]","[[0.0, 18.26141282993915, -32.46911870267538], [0.0, 32.47721166412234, -18.28258353947453]]",(x0)' =  18.261 x0 + -32.469 x1 | (x1)' =  32.477 x0 + -18.283 x1
8,80.0,0.00022397498597370244,37.49490932187706,1.0,1,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.08713121246546507,"[""1"", ""x0"", ""x1""]","[[0.0, 18.594624436855526, -32.711556746021344], [0.0, 32.71778660631167, -18.614286701340653]]",(x0)' =  18.595 x0 + -32.712 x1 | (x1)' =  32.718 x0 + -18.614 x1
9,80.0,0.00022397498597370244,37.49490932187706,1.0,1,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,4,6,66.66666666666667,0.08714589197188616,"[""1"", ""x0"", ""x1""]","[[0.0, 22.62037810519153, -37.728048917626026], [0.0, 37.74359202626654, -22.65086727240919]]",(x0)' =  22.620 x0 + -37.728 x1 | (x1)' =  37.744 x0 + -22.651 x1
10,80.0,0.00022397498597370244,37.49490932187706,1.0,1,4,1,4.0,12.0,0,0.0,finite_difference,success,,12,20,60.0,0.14692439138889313,"[""1"", ""x0"", ""x1"", ""x2"", ""x3""]","[[0.0, 260.25823178546074, -375.43914965079887, 167.34716696026584, -59.499812112282896], [0.0, 125.0279927197209, 0.0, -125.03529037948236, 0.0], [0.0, 0.0, 125.01433214184453, 0.0, -125.0169695777306], [0.0, 59.510265750942686, -167.4114786732592, 375.555696650082, -260.3142800639292]]",(x0)' =  260.258 x0 + -375.439 x1 +  167.347 x2 + -59.500 x3 | (x1)' =  125.028 x0 + -125.035 x2 | (x2)' =  125.014 x1 + -125.017 x3 | (x3)' =  59.510 x0 + -167.411 x1 +  375.556 x2 + -260.314 x3
11,80.0,0.00022397498597370244,37.49490932187706,1.0,1,4,1,4.0,12.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,12,20,60.0,0.15913181751966476,"[""1"", ""x0"", ""x1"", ""x2"", ""x3""]","[[0.0, 311.2690936946252, -472.7822587424995, 227.4092851181896, -71.00402315148746], [0.0, 125.03471814985426, 0.0, -125.0427170016593, 0.0], [0.0, 0.0, 125.01705857424626, 0.0, -125.01939799461137], [0.0, 71.09837493127895, -227.68631626763448, 473.07628446086096, -311.37184391900763]]",(x0)' =  311.269 x0 + -472.782 x1 +  227.409 x2 + -71.004 x3 | (x1)' =  125.035 x0 + -125.043 x2 | (x2)' =  125.017 x1 + -125.019 x3 | (x3)' =  71.098 x0 + -227.686 x1 +  473.076 x2 + -311.372 x3
