configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,-0.0007537510658310451,36.85636440218341,1.0,2,2,1,4.0,4.0,0,0.0,finite_difference,success,,10,12,83.33333333333333,1.1799269281327724,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 233.22288176622288, -239.43293168050133, -6.8791269217904505, 15.540432415755742, -7.939501336117143], [0.0, 239.46580597927286, -233.23685750370524, 10.4511068260164, -19.691335374119593, 8.501713718474097]]",(x0)' =  233.223 x0 + -239.433 x1 + -6.879 x0^2 +  15.540 x0 x1 + -7.940 x1^2 | (x1)' =  239.466 x0 + -233.237 x1 +  10.451 x0^2 + -19.691 x0 x1 +  8.502 x1^2
2,35.0,-0.0007537510658310451,36.85636440218341,1.0,2,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,10,12,83.33333333333333,0.1390212494879961,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 233.4997689808177, -239.6406851651228, -6.930671302509456, 15.567576353271559, -7.926985284836775], [0.0, 239.67114187431577, -233.51287737653706, 10.346533239430848, -19.459416980867786, 8.389164109239456]]",(x0)' =  233.500 x0 + -239.641 x1 + -6.931 x0^2 +  15.568 x0 x1 + -7.927 x1^2 | (x1)' =  239.671 x0 + -233.513 x1 +  10.347 x0^2 + -19.459 x0 x1 +  8.389 x1^2
3,35.0,-0.0007537510658310451,36.85636440218341,1.0,2,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,10,12,83.33333333333333,0.137256839312613,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 235.88124542124316, -241.37435994304644, -7.057619959206324, 15.170844696015855, -7.517830629846106], [0.0, 241.36822752506143, -235.86511756468852, 9.507469359529095, -17.58056384205373, 7.478911905484891]]",(x0)' =  235.881 x0 + -241.374 x1 + -7.058 x0^2 +  15.171 x0 x1 + -7.518 x1^2 | (x1)' =  241.368 x0 + -235.865 x1 +  9.507 x0^2 + -17.581 x0 x1 +  7.479 x1^2
4,35.0,-0.0007537510658310451,36.85636440218341,1.0,2,2,2,8.0,8.0,0,0.0,finite_difference,success,,10,12,83.33333333333333,0.12133860401809216,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 106.05389459275338, -117.57974365078697, -2.7743176515305104, 7.792897864828571, -3.676115691529993], [0.0, 117.64613389803414, -106.08560963568313, 5.244211647244219, -9.848888129484223, 3.235971823975759]]",(x0)' =  106.054 x0 + -117.580 x1 + -2.774 x0^2 +  7.793 x0 x1 + -3.676 x1^2 | (x1)' =  117.646 x0 + -106.086 x1 +  5.244 x0^2 + -9.849 x0 x1 +  3.236 x1^2
5,35.0,-0.0007537510658310451,36.85636440218341,1.0,2,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,10,12,83.33333333333333,0.13279869128018618,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 106.32423973001966, -117.73893314457796, -2.8121241819742187, 7.7941947913623695, -3.6600392181979085], [0.0, 117.80119502866629, -106.35444240534763, 5.208386759782348, -9.747840946107551, 3.1957169105670657]]",(x0)' =  106.324 x0 + -117.739 x1 + -2.812 x0^2 +  7.794 x0 x1 + -3.660 x1^2 | (x1)' =  117.801 x0 + -106.354 x1 +  5.208 x0^2 + -9.748 x0 x1 +  3.196 x1^2
6,35.0,-0.0007537510658310451,36.85636440218341,1.0,2,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,10,12,83.33333333333333,0.1331400079652667,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 108.70459614967652, -119.04363442004093, -3.0304375259452434, 7.557899419092424, -3.4041589215660237], [0.0, 119.06461618974284, -108.70854229862776, 4.863711932378037, -8.81182339419293, 2.8317270080819257]]",(x0)' =  108.705 x0 + -119.044 x1 + -3.030 x0^2 +  7.558 x0 x1 + -3.404 x1^2 | (x1)' =  119.065 x0 + -108.709 x1 +  4.864 x0^2 + -8.812 x0 x1 +  2.832 x1^2
7,35.0,-0.0007537510658310451,36.85636440218341,1.0,2,2,5,20.0,20.0,0,0.0,finite_difference,success,,8,12,66.66666666666667,0.11323414742946625,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-1.0064872161007727, 21.568241848904297, -37.433806373044504, 0.0, 1.7325826279357852, 0.0], [0.0, 37.70852031130441, -21.693376538812657, 2.530000410361862, -4.089670445516572, 0.0]]",(x0)' = -1.006 1 +  21.568 x0 + -37.434 x1 +  1.733 x0 x1 | (x1)' =  37.709 x0 + -21.693 x1 +  2.530 x0^2 + -4.090 x0 x1
8,35.0,-0.0007537510658310451,36.85636440218341,1.0,2,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,8,12,66.66666666666667,0.12576173059642315,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-1.0122935043449335, 21.796612941255113, -37.676955870826404, 0.0, 1.7386221470477772, 0.0], [0.0, 37.94009617020556, -21.916951518921913, 2.505577997079126, -4.060910283828298, 0.0]]",(x0)' = -1.012 1 +  21.797 x0 + -37.677 x1 +  1.739 x0 x1 | (x1)' =  37.940 x0 + -21.917 x1 +  2.506 x0^2 + -4.061 x0 x1
9,35.0,-0.0007537510658310451,36.85636440218341,1.0,2,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,7,12,58.333333333333336,0.12567411083728075,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 24.071004445647194, -39.82857157477627, 0.0, 1.495023501166972, 0.0], [0.0, 40.020969152472226, -24.134954881954528, 2.272861960503323, -3.753667763289944, 0.0]]",(x0)' =  24.071 x0 + -39.829 x1 +  1.495 x0 x1 | (x1)' =  40.021 x0 + -24.135 x1 +  2.273 x0^2 + -3.754 x0 x1
10,35.0,-0.0007537510658310451,36.85636440218341,1.0,2,4,1,4.0,12.0,0,0.0,finite_difference,success,,31,60,51.666666666666664,0.36582799162715673,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 431.9717434181688, -725.4569188040304, 398.85335954853184, -106.44059731697962, -14.727125880991698, 61.013266241054076, -48.170618080318256, 17.71084399516855, -43.206751023583436, 42.305580119583276, -18.622536111827802, 0.0, 6.261536895232757, -2.5296780639701977], [0.0, 125.00696887548156, 0.0, -125.00752289752916, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 125.00689765238364, 0.0, -125.00500277039286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 106.41898338911717, -398.589349839789, 725.0323919039988, -431.7812339683711, 106.80989363332054, -572.7192593372237, 567.065391203803, -206.77785602051807, 758.9991894484028, -1501.2454998226956, 551.2881647690259, 743.9004109202252, -547.3155892383561, 99.93525418087295]]",(x0)' =  431.972 x0 + -725.457 x1 +  398.853 x2 + -106.441 x3 + -14.727 x0^2 +  61.013 x0 x1 + -48.171 x0 x2 +  17.711 x0 x3 + -43.207 x1^2 +  42.306 x1 x2 + -18.623 x1 x3 +  6.262 x2 x3 + -2.530 x3^2 | (x1)' =  125.007 x0 + -125.008 x2 | (x2)' =  125.007 x1 + -125.005 x3 | (x3)' =  106.419 x0 + -398.589 x1 +  725.032 x2 + -431.781 x3 +  106.810 x0^2 + -572.719 x0 x1 +  567.065 x0 x2 + -206.778 x0 x3 +  758.999 x1^2 + -1501.245 x1 x2 +  551.288 x1 x3 +  743.900 x2^2 + -547.316 x2 x3 +  99.935 x3^2
