configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,80.0,0.00022397498597370244,37.49490932187706,1.0,2,2,1,4.0,4.0,0,0.0,finite_difference,success,,11,12,91.66666666666667,1.3454504515975714,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-1.0382202003913699, 197.23603928696298, -206.35556217387884, -2.3381393491782703, 7.770103935556126, -4.056179892983319], [0.0, 206.36367246239433, -197.15049539405973, 8.000491014874562, -17.780660789916876, 8.486217153591634]]",(x0)' = -1.038 1 +  197.236 x0 + -206.356 x1 + -2.338 x0^2 +  7.770 x0 x1 + -4.056 x1^2 | (x1)' =  206.364 x0 + -197.150 x1 +  8.000 x0^2 + -17.781 x0 x1 +  8.486 x1^2
2,80.0,0.00022397498597370244,37.49490932187706,1.0,2,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,10,12,83.33333333333333,0.17259244434535503,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 212.2765466705421, -220.49928375663416, -4.559680976532836, 12.678408509309747, -7.066144946858645], [0.0, 220.57923043242295, -212.28566194656818, 10.4455967750723, -21.6258373927957, 9.989895853954224]]",(x0)' =  212.277 x0 + -220.499 x1 + -4.560 x0^2 +  12.678 x0 x1 + -7.066 x1^2 | (x1)' =  220.579 x0 + -212.286 x1 +  10.446 x0^2 + -21.626 x0 x1 +  9.990 x1^2
3,80.0,0.00022397498597370244,37.49490932187706,1.0,2,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,10,12,83.33333333333333,0.17492121271789074,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 231.2708184655319, -237.2598459947918, -7.195120864294958, 16.160872429953603, -8.24151338233609], [0.0, 237.2535330290362, -231.25154086316385, 10.869631297890558, -20.40600175181499, 8.806203131589774]]",(x0)' =  231.271 x0 + -237.260 x1 + -7.195 x0^2 +  16.161 x0 x1 + -8.242 x1^2 | (x1)' =  237.254 x0 + -231.252 x1 +  10.870 x0^2 + -20.406 x0 x1 +  8.806 x1^2
4,80.0,0.00022397498597370244,37.49490932187706,1.0,2,2,2,8.0,8.0,0,0.0,finite_difference,success,,11,12,91.66666666666667,0.16767957620322704,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-1.6264941931848418, 82.05989007711398, -95.72384569229112, 0.0, 3.667287248744274, -1.5327058249292353], [1.0413715886063255, 95.87371321608391, -82.0499396946536, 3.4877575568781127, -8.578063929199608, 2.8381857200431475]]",(x0)' = -1.626 1 +  82.060 x0 + -95.724 x1 +  3.667 x0 x1 + -1.533 x1^2 | (x1)' =  1.041 1 +  95.874 x0 + -82.050 x1 +  3.488 x0^2 + -8.578 x0 x1 +  2.838 x1^2
5,80.0,0.00022397498597370244,37.49490932187706,1.0,2,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,10,12,83.33333333333333,0.1723868865519762,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-1.5487182750012363, 90.70344720532529, -104.07110287101706, 0.0, 4.0301780134508265, -1.966424225583259], [0.0, 104.26119914307415, -90.68711389017803, 5.254691889860147, -11.286460610643134, 4.057451970094727]]",(x0)' = -1.549 1 +  90.703 x0 + -104.071 x1 +  4.030 x0 x1 + -1.966 x1^2 | (x1)' =  104.261 x0 + -90.687 x1 +  5.255 x0^2 + -11.286 x0 x1 +  4.057 x1^2
6,80.0,0.00022397498597370244,37.49490932187706,1.0,2,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,10,12,83.33333333333333,0.17133433185517788,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 105.3959322216287, -116.38049496257719, -2.9696092168369095, 8.115475726846627, -3.8319475769038363], [0.0, 116.38617343684031, -105.36901628148352, 5.252183121253979, -9.803307740114143, 3.2133633525665823]]",(x0)' =  105.396 x0 + -116.380 x1 + -2.970 x0^2 +  8.115 x0 x1 + -3.832 x1^2 | (x1)' =  116.386 x0 + -105.369 x1 +  5.252 x0^2 + -9.803 x0 x1 +  3.213 x1^2
7,80.0,0.00022397498597370244,37.49490932187706,1.0,2,2,5,20.0,20.0,0,0.0,finite_difference,success,,8,12,66.66666666666667,0.14202788285911083,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-1.4786679345950877, 18.428765549657033, -32.75980671940863, 1.487277887047453, 0.0, 0.0], [0.0, 33.259871539348325, -18.44838221736352, 3.61471189161661, -5.138968193424754, 0.0]]",(x0)' = -1.479 1 +  18.429 x0 + -32.760 x1 +  1.487 x0^2 | (x1)' =  33.260 x0 + -18.448 x1 +  3.615 x0^2 + -5.139 x0 x1
8,80.0,0.00022397498597370244,37.49490932187706,1.0,2,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,8,12,66.66666666666667,0.1501095648854971,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[-1.4654959552327713, 18.751157091045272, -32.999525572736516, 1.4898818236161535, 0.0, 0.0], [0.0, 33.46304285053869, -18.76510137352408, 3.557297211207326, -5.059924922974282, 0.0]]",(x0)' = -1.465 1 +  18.751 x0 + -33.000 x1 +  1.490 x0^2 | (x1)' =  33.463 x0 + -18.765 x1 +  3.557 x0^2 + -5.060 x0 x1
9,80.0,0.00022397498597370244,37.49490932187706,1.0,2,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,7,12,58.333333333333336,0.17103285901248455,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2""]","[[0.0, 22.524355368835394, -37.88260130656457, 0.0, 1.4179415049542912, 0.0], [0.0, 38.19592070446575, -22.652000933483343, 2.7040704042498387, -4.209472624216462, 0.0]]",(x0)' =  22.524 x0 + -37.883 x1 +  1.418 x0 x1 | (x1)' =  38.196 x0 + -22.652 x1 +  2.704 x0^2 + -4.209 x0 x1
10,80.0,0.00022397498597370244,37.49490932187706,1.0,2,4,1,4.0,12.0,0,0.0,finite_difference,success,,34,60,56.666666666666664,0.5678775049746037,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[-1.7267302488625735, 259.29676992919593, -374.04597610679514, 167.9681565777427, -60.3915036834028, -16.07197898416815, 59.202064102349354, -47.137860157526845, 20.883156767587753, -38.3711225925909, 40.208767576108706, -23.002958091960412, 9.376814827455085, -9.468311649622416, 5.225239065139045], [0.0, 125.0279927197209, 0.0, -125.03529037948236, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 125.01433214184453, 0.0, -125.0169695777306, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.115153807650774, 60.547154722751976, -167.95814116511235, 374.10986247492485, -259.38587499847876, 13.38135634107938, -43.87223817101821, 43.778242288473514, -24.102961916099357, 25.69614708760035, -40.10704345298349, 30.421010740322874, 5.349689110432399, -15.065506216461591, 3.6575559169350904]]",(x0)' = -1.727 1 +  259.297 x0 + -374.046 x1 +  167.968 x2 + -60.392 x3 + -16.072 x0^2 +  59.202 x0 x1 + -47.138 x0 x2 +  20.883 x0 x3 + -38.371 x1^2 +  40.209 x1 x2 + -23.003 x1 x3 +  9.377 x2^2 + -9.468 x2 x3 +  5.225 x3^2 | (x1)' =  125.028 x0 + -125.035 x2 | (x2)' =  125.014 x1 + -125.017 x3 | (x3)' =  1.115 1 +  60.547 x0 + -167.958 x1 +  374.110 x2 + -259.386 x3 +  13.381 x0^2 + -43.872 x0 x1 +  43.778 x0 x2 + -24.103 x0 x3 +  25.696 x1^2 + -40.107 x1 x2 +  30.421 x1 x3 +  5.350 x2^2 + -15.066 x2 x3 +  3.658 x3^2
