configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,stlsq_threshold,n_frequencies,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
41,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,12,16,75.0,0.13968094065785408,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)""]","[[141.37062553761348, 11.814074156383896, -161.42034814392812, -13.349224508034952, -27.668597875119417, 0.0, 31.47433223649274, 0.0], [161.39614937590267, 11.68844491170509, -141.47550320188378, -10.175511105111287, -31.8475183558838, 0.0, 28.090874986694985, 0.0]]",(x0)' =  141.371 sin(1 x0) +  11.814 cos(1 x0) + -161.420 sin(1 x1) + -13.349 cos(1 x1) + -27.669 sin(2 x0) +  31.474 sin(2 x1) | (x1)' =  161.396 sin(1 x0) +  11.688 cos(1 x0) + -141.476 sin(1 x1) + -10.176 cos(1 x1) + -31.848 sin(2 x0) +  28.091 sin(2 x1)
42,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,12,16,75.0,0.14550579525530338,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)""]","[[145.99138058207973, 10.960593856229124, -164.1181022605712, -12.208227628417134, -28.67986909800164, 0.0, 31.941851818344034, 0.0], [164.28860330813038, 9.858140927346009, -146.2559540192383, -8.636146028994602, -32.399744366558224, 0.0, 29.16460630070263, 0.0]]",(x0)' =  145.991 sin(1 x0) +  10.961 cos(1 x0) + -164.118 sin(1 x1) + -12.208 cos(1 x1) + -28.680 sin(2 x0) +  31.942 sin(2 x1) | (x1)' =  164.289 sin(1 x0) +  9.858 cos(1 x0) + -146.256 sin(1 x1) + -8.636 cos(1 x1) + -32.400 sin(2 x0) +  29.165 sin(2 x1)
43,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,2,5,20.0,20.0,0,0.0,finite_difference,success,,8,16,50.0,0.13557256944477558,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)""]","[[31.03750679092854, 0.0, -59.463774451819354, 0.0, -8.26334603186372, 0.0, 12.543528934331581, 0.0], [59.64422450553301, 0.0, -31.267040936928364, 0.0, -12.877470451813737, 0.0, 8.566939861150685, 0.0]]",(x0)' =  31.038 sin(1 x0) + -59.464 sin(1 x1) + -8.263 sin(2 x0) +  12.544 sin(2 x1) | (x1)' =  59.644 sin(1 x0) + -31.267 sin(1 x1) + -12.877 sin(2 x0) +  8.567 sin(2 x1)
44,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,8,16,50.0,0.13930811174213886,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)""]","[[31.365891390256717, 0.0, -59.80408461892184, 0.0, -8.340495155857015, 0.0, 12.60502199924353, 0.0], [59.97977493190926, 0.0, -31.594286706882475, 0.0, -12.941408099232047, 0.0, 8.647601445011741, 0.0]]",(x0)' =  31.366 sin(1 x0) + -59.804 sin(1 x1) + -8.340 sin(2 x0) +  12.605 sin(2 x1) | (x1)' =  59.980 sin(1 x0) + -31.594 sin(1 x1) + -12.941 sin(2 x0) +  8.648 sin(2 x1)
45,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,8,16,50.0,0.144744660705328,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)""]","[[34.623309061499, 0.0, -62.7696598724767, 0.0, -9.081899197076723, 0.0, 13.11736694458397, 0.0], [62.933541938423595, 0.0, -34.85884500488665, 0.0, -13.480934539236475, 0.0, 9.424455848639134, 0.0]]",(x0)' =  34.623 sin(1 x0) + -62.770 sin(1 x1) + -9.082 sin(2 x0) +  13.117 sin(2 x1) | (x1)' =  62.934 sin(1 x0) + -34.859 sin(1 x1) + -13.481 sin(2 x0) +  9.424 sin(2 x1)
46,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,4,1,4.0,12.0,0,0.0,finite_difference,success,,38,64,59.375,0.42507348395884037,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)"", ""sin(2 x2)"", ""cos(2 x2)"", ""sin(2 x3)"", ""cos(2 x3)""]","[[327.8148395649427, 13.366661152823514, -468.2440199319791, 0.0, 243.21715437336997, -14.965217535760468, -119.92810147784365, 0.0, -12.385640678342346, 0.0, 0.0, 0.0, 0.0, 0.0, 20.93058843792537, 0.0], [305.24183985845497, 18.422347891433912, -420.2103550096912, 0.0, 313.45965802423626, -23.24363875758683, -203.13169377987708, 4.90591365002127, -50.70632040268345, 0.0, 58.93535836359842, 0.0, -42.662733147954754, 0.0, 36.39756425661212, 0.0], [201.08357710039644, 3.332383949670503, -314.70375710818524, 11.99614371677636, 428.1702194831201, 0.0, -310.3077093978366, -14.944265808105493, -36.7163673655204, 0.0, 43.62223191843561, 0.0, -60.43950049495561, 0.0, 51.475086489975396, 0.0], [123.4983854369498, 0.0, -256.0621448543325, 14.58579501405649, 483.3007389851717, 0.0, -333.79445568932834, -12.923510359057941, -21.031596263243923, 0.0, 0.0, 0.0, 0.0, 0.0, 12.359596026375186, 0.0]]",(x0)' =  327.815 sin(1 x0) +  13.367 cos(1 x0) + -468.244 sin(1 x1) +  243.217 sin(1 x2) + -14.965 cos(1 x2) + -119.928 sin(1 x3) + -12.386 sin(2 x0) +  20.931 sin(2 x3) | (x1)' =  305.242 sin(1 x0) +  18.422 cos(1 x0) + -420.210 sin(1 x1) +  313.460 sin(1 x2) + -23.244 cos(1 x2) + -203.132 sin(1 x3) +  4.906 cos(1 x3) + -50.706 sin(2 x0) +  58.935 sin(2 x1) + -42.663 sin(2 x2) +  36.398 sin(2 x3) | (x2)' =  201.084 sin(1 x0) +  3.332 cos(1 x0) + -314.704 sin(1 x1) +  11.996 cos(1 x1) +  428.170 sin(1 x2) + -310.308 sin(1 x3) + -14.944 cos(1 x3) + -36.716 sin(2 x0) +  43.622 sin(2 x1) + -60.440 sin(2 x2) +  51.475 sin(2 x3) | (x3)' =  123.498 sin(1 x0) + -256.062 sin(1 x1) +  14.586 cos(1 x1) +  483.301 sin(1 x2) + -333.794 sin(1 x3) + -12.924 cos(1 x3) + -21.032 sin(2 x0) +  12.360 sin(2 x3)
47,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,4,1,4.0,12.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,38,64,59.375,0.4239927567541599,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)"", ""sin(2 x2)"", ""cos(2 x2)"", ""sin(2 x3)"", ""cos(2 x3)""]","[[330.1924062173962, 13.224519150551238, -474.06430320223643, 0.0, 248.85743566280468, -14.790416277786184, -122.0148661034531, 0.0, -12.438424412429562, 0.0, 0.0, 0.0, 0.0, 0.0, 20.955805657133457, 0.0], [308.8006983569491, 18.185010946945454, -430.4571068308567, 0.0, 323.75557207060154, -22.88990986725856, -206.6999468847734, 4.788232515380529, -51.20584179783976, 0.0, 60.40647718871252, 0.0, -44.15360814584301, 0.0, 36.89793337462611, 0.0], [204.70705726474276, 3.2341727918799523, -325.12185290541595, 11.929260799270912, 438.5105126384872, 0.0, -313.89007947993724, -14.785544730578364, -37.21266465482359, 0.0, 45.102901652763755, 0.0, -61.88419859904275, 0.0, 51.95822041655645, 0.0], [125.51916365277305, 0.0, -261.6574343873337, 14.427294132764956, 489.1962104773851, 0.0, -336.23181940493004, -12.79646736309364, -21.051624638990035, 0.0, 0.0, 0.0, 0.0, 0.0, 12.410254993848854, 0.0]]",(x0)' =  330.192 sin(1 x0) +  13.225 cos(1 x0) + -474.064 sin(1 x1) +  248.857 sin(1 x2) + -14.790 cos(1 x2) + -122.015 sin(1 x3) + -12.438 sin(2 x0) +  20.956 sin(2 x3) | (x1)' =  308.801 sin(1 x0) +  18.185 cos(1 x0) + -430.457 sin(1 x1) +  323.756 sin(1 x2) + -22.890 cos(1 x2) + -206.700 sin(1 x3) +  4.788 cos(1 x3) + -51.206 sin(2 x0) +  60.406 sin(2 x1) + -44.154 sin(2 x2) +  36.898 sin(2 x3) | (x2)' =  204.707 sin(1 x0) +  3.234 cos(1 x0) + -325.122 sin(1 x1) +  11.929 cos(1 x1) +  438.511 sin(1 x2) + -313.890 sin(1 x3) + -14.786 cos(1 x3) + -37.213 sin(2 x0) +  45.103 sin(2 x1) + -61.884 sin(2 x2) +  51.958 sin(2 x3) | (x3)' =  125.519 sin(1 x0) + -261.657 sin(1 x1) +  14.427 cos(1 x1) +  489.196 sin(1 x2) + -336.232 sin(1 x3) + -12.796 cos(1 x3) + -21.052 sin(2 x0) +  12.410 sin(2 x3)
48,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,4,1,4.0,12.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,37,64,57.8125,0.43392868153750896,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)"", ""sin(2 x2)"", ""cos(2 x2)"", ""sin(2 x3)"", ""cos(2 x3)""]","[[361.4131473526805, 13.560997178302221, -581.1810522000409, 0.0, 357.2967643625929, -14.833003061055331, -156.92323924102948, 0.0, 0.0, 0.0, -4.683510769810888, 0.0, 0.0, 0.0, 17.97825056199752, 0.0], [345.6674083404463, 15.743515158446924, -535.8646575414591, 0.0, 428.50272256862326, -19.224559623358264, -242.46530177996024, 3.5494182589147254, -56.7739495817536, 0.0, 76.3794738342083, 0.0, -60.10582731883123, 0.0, 42.26902624192209, 0.0], [240.49807421325303, 10.100156996831265, -430.79081218016955, 0.0, 545.9113114507212, 0.0, -351.83193307786104, -9.589271663570049, -41.91838757492042, 0.0, 60.20561868404881, 0.0, -77.89477640127119, 0.0, 57.81971981465318, 0.0], [146.78763519954094, 0.0, -322.2930563771702, 12.784641715181474, 553.3604504455309, 0.0, -362.2535633345482, -11.455715932882883, -21.140930410929045, 0.0, 0.0, 0.0, 0.0, 0.0, 12.884245115441018, 0.0]]",(x0)' =  361.413 sin(1 x0) +  13.561 cos(1 x0) + -581.181 sin(1 x1) +  357.297 sin(1 x2) + -14.833 cos(1 x2) + -156.923 sin(1 x3) + -4.684 sin(2 x1) +  17.978 sin(2 x3) | (x1)' =  345.667 sin(1 x0) +  15.744 cos(1 x0) + -535.865 sin(1 x1) +  428.503 sin(1 x2) + -19.225 cos(1 x2) + -242.465 sin(1 x3) +  3.549 cos(1 x3) + -56.774 sin(2 x0) +  76.379 sin(2 x1) + -60.106 sin(2 x2) +  42.269 sin(2 x3) | (x2)' =  240.498 sin(1 x0) +  10.100 cos(1 x0) + -430.791 sin(1 x1) +  545.911 sin(1 x2) + -351.832 sin(1 x3) + -9.589 cos(1 x3) + -41.918 sin(2 x0) +  60.206 sin(2 x1) + -77.895 sin(2 x2) +  57.820 sin(2 x3) | (x3)' =  146.788 sin(1 x0) + -322.293 sin(1 x1) +  12.785 cos(1 x1) +  553.360 sin(1 x2) + -362.254 sin(1 x3) + -11.456 cos(1 x3) + -21.141 sin(2 x0) +  12.884 sin(2 x3)
49,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,4,2,8.0,24.0,0,0.0,finite_difference,success,,38,64,59.375,0.4152251649647951,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)"", ""sin(2 x2)"", ""cos(2 x2)"", ""sin(2 x3)"", ""cos(2 x3)""]","[[160.23949332391263, 11.497101767385965, -204.96483444786153, -17.235832702004554, 30.304992021732645, 0.0, -0.9843854833403938, 5.122857923052978, -28.85392074499518, 0.0, 34.84215912595041, 0.0, -0.24112089651467206, 0.0, 0.0, 0.0], [103.52123872139146, 10.205003967781229, -8.119630177609102, 0.0, -84.6043468119368, -10.093828115521456, -13.246597924797388, 0.0, -22.07741508832147, 0.0, 0.0, 0.0, 18.34302594637592, 0.0, 5.273889353528427, 0.0], [13.69878496889697, 0.0, 82.1091806935781, 10.177470735811962, 11.602596813249296, 0.0, -105.45375597963951, -9.919705435822546, -5.299973952131008, 0.0, -18.279838502213803, 0.0, 0.0, 0.0, 22.108898856252562, 0.0], [2.474796786847657, -5.8764248520501665, -32.95850876092286, 0.0, 206.4714818814746, 17.589384034248177, -160.51506335872313, -11.313468413427819, 0.0, 0.0, 0.20081278802207603, 0.0, -34.9366169991982, 0.0, 29.03732350320471, 0.0]]",(x0)' =  160.239 sin(1 x0) +  11.497 cos(1 x0) + -204.965 sin(1 x1) + -17.236 cos(1 x1) +  30.305 sin(1 x2) + -0.984 sin(1 x3) +  5.123 cos(1 x3) + -28.854 sin(2 x0) +  34.842 sin(2 x1) + -0.241 sin(2 x2) | (x1)' =  103.521 sin(1 x0) +  10.205 cos(1 x0) + -8.120 sin(1 x1) + -84.604 sin(1 x2) + -10.094 cos(1 x2) + -13.247 sin(1 x3) + -22.077 sin(2 x0) +  18.343 sin(2 x2) +  5.274 sin(2 x3) | (x2)' =  13.699 sin(1 x0) +  82.109 sin(1 x1) +  10.177 cos(1 x1) +  11.603 sin(1 x2) + -105.454 sin(1 x3) + -9.920 cos(1 x3) + -5.300 sin(2 x0) + -18.280 sin(2 x1) +  22.109 sin(2 x3) | (x3)' =  2.475 sin(1 x0) + -5.876 cos(1 x0) + -32.959 sin(1 x1) +  206.471 sin(1 x2) +  17.589 cos(1 x2) + -160.515 sin(1 x3) + -11.313 cos(1 x3) +  0.201 sin(2 x1) + -34.937 sin(2 x2) +  29.037 sin(2 x3)
50,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,4,2,8.0,24.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,38,64,59.375,0.42800273932516575,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)"", ""sin(2 x2)"", ""cos(2 x2)"", ""sin(2 x3)"", ""cos(2 x3)""]","[[160.79942694153863, 11.453161888407127, -205.19144261302574, -17.139797072227342, 29.94873952680552, 0.0, -0.808900958875022, 5.088209308708884, -28.95326112827196, 0.0, 34.837091418245414, 0.0, -0.16936544191597336, 0.0, 0.0, 0.0], [103.5699161751764, 10.065620258112448, -8.811026186585574, 0.0, -83.44330608408072, -9.957036315539732, -13.806109605500854, 0.0, -21.98951490312816, 0.0, 0.0, 0.0, 18.181718580041967, 0.0, 5.343117801357521, 0.0], [14.222254256044476, 0.0, 81.01892887339605, 10.036705164069224, 12.232894480844664, 0.0, -105.47299015619697, -9.78145426365869, -5.360962114808027, 0.0, -18.124913580374038, 0.0, 0.0, 0.0, 22.023685068240592, 0.0], [2.335184265913338, -5.7916579992314245, -32.75161707485264, 0.0, 206.88725830224104, 17.386396502709893, -161.15756773746872, -11.205356650697976, 0.0, 0.0, 0.15830390994913232, 0.0, -34.970759509565816, 0.0, 29.147675076296306, 0.0]]",(x0)' =  160.799 sin(1 x0) +  11.453 cos(1 x0) + -205.191 sin(1 x1) + -17.140 cos(1 x1) +  29.949 sin(1 x2) + -0.809 sin(1 x3) +  5.088 cos(1 x3) + -28.953 sin(2 x0) +  34.837 sin(2 x1) + -0.169 sin(2 x2) | (x1)' =  103.570 sin(1 x0) +  10.066 cos(1 x0) + -8.811 sin(1 x1) + -83.443 sin(1 x2) + -9.957 cos(1 x2) + -13.806 sin(1 x3) + -21.990 sin(2 x0) +  18.182 sin(2 x2) +  5.343 sin(2 x3) | (x2)' =  14.222 sin(1 x0) +  81.019 sin(1 x1) +  10.037 cos(1 x1) +  12.233 sin(1 x2) + -105.473 sin(1 x3) + -9.781 cos(1 x3) + -5.361 sin(2 x0) + -18.125 sin(2 x1) +  22.024 sin(2 x3) | (x3)' =  2.335 sin(1 x0) + -5.792 cos(1 x0) + -32.752 sin(1 x1) +  206.887 sin(1 x2) +  17.386 cos(1 x2) + -161.158 sin(1 x3) + -11.205 cos(1 x3) +  0.158 sin(2 x1) + -34.971 sin(2 x2) +  29.148 sin(2 x3)
51,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,4,2,8.0,24.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,35,64,54.6875,0.4641088116914034,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)"", ""sin(2 x2)"", ""cos(2 x2)"", ""sin(2 x3)"", ""cos(2 x3)""]","[[135.5540628200037, 13.885589901239406, -145.88983989719844, -15.330653042969088, -14.73115321414806, 0.0, 9.22079809689159, 0.0, -12.010687371190231, 0.0, 0.0, 0.0, 18.827159559591323, 0.0, 0.0, 0.0], [104.19980948731656, 8.683867617299057, -15.746775158928207, 0.0, -72.40109745794337, -8.59430672635107, -18.82160555970617, 0.0, -21.148965840222235, 0.0, 0.0, 0.0, 16.78695599235874, 0.0, 5.8449513790319685, 0.0], [18.90393195737174, 0.0, 70.71431588849235, 8.659954801915632, 18.503695026808728, 0.0, -105.81135349120333, -8.43547940567017, -5.829149971128272, 0.0, -16.748351689748876, 0.0, 0.0, 0.0, 21.212151191419842, 0.0], [-7.324796919928342, -7.325316982793732, 11.314037564197795, 0.0, 148.0956214609889, 21.271195671795457, -136.33925638093848, -13.772483874466415, 0.0, 0.0, -18.91471788240621, 0.0, 0.0, 0.0, 12.262290508060573, 0.0]]",(x0)' =  135.554 sin(1 x0) +  13.886 cos(1 x0) + -145.890 sin(1 x1) + -15.331 cos(1 x1) + -14.731 sin(1 x2) +  9.221 sin(1 x3) + -12.011 sin(2 x0) +  18.827 sin(2 x2) | (x1)' =  104.200 sin(1 x0) +  8.684 cos(1 x0) + -15.747 sin(1 x1) + -72.401 sin(1 x2) + -8.594 cos(1 x2) + -18.822 sin(1 x3) + -21.149 sin(2 x0) +  16.787 sin(2 x2) +  5.845 sin(2 x3) | (x2)' =  18.904 sin(1 x0) +  70.714 sin(1 x1) +  8.660 cos(1 x1) +  18.504 sin(1 x2) + -105.811 sin(1 x3) + -8.435 cos(1 x3) + -5.829 sin(2 x0) + -16.748 sin(2 x1) +  21.212 sin(2 x3) | (x3)' = -7.325 sin(1 x0) + -7.325 cos(1 x0) +  11.314 sin(1 x1) +  148.096 sin(1 x2) +  21.271 cos(1 x2) + -136.339 sin(1 x3) + -13.772 cos(1 x3) + -18.915 sin(2 x1) +  12.262 sin(2 x3)
52,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,4,5,20.0,60.0,0,0.0,finite_difference,success,,22,64,34.375,0.34856619127094746,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)"", ""sin(2 x2)"", ""cos(2 x2)"", ""sin(2 x3)"", ""cos(2 x3)""]","[[30.265192554325804, 0.0, -69.84927874455802, 0.0, 16.07530009068128, 0.0, 6.761033012648069, 0.0, -8.000821680305295, 0.0, 14.84935414260576, 0.0, 0.0, 0.0, 0.0, 0.0], [56.43555442734789, 0.0, 0.0, 0.0, -62.910653210274646, 0.0, 9.384843668970717, 0.0, -13.067310497031096, 0.0, 0.0, 0.0, 14.230700691187714, 0.0, 0.0, 0.0], [-9.368821998926826, 0.0, 62.90510838744972, 0.0, 0.0, 0.0, -56.55692501598531, 0.0, 0.0, 0.0, -14.307023274268714, 0.0, 0.0, 0.0, 13.154864280828535, 0.0], [-6.83085191563685, 0.0, -15.918665398542068, 0.0, 70.0936720187031, 0.0, -30.440049614597008, 0.0, 0.0, 0.0, 0.0, 0.0, -15.341850860402046, 0.0, 8.289852967240574, 0.0]]",(x0)' =  30.265 sin(1 x0) + -69.849 sin(1 x1) +  16.075 sin(1 x2) +  6.761 sin(1 x3) + -8.001 sin(2 x0) +  14.849 sin(2 x1) | (x1)' =  56.436 sin(1 x0) + -62.911 sin(1 x2) +  9.385 sin(1 x3) + -13.067 sin(2 x0) +  14.231 sin(2 x2) | (x2)' = -9.369 sin(1 x0) +  62.905 sin(1 x1) + -56.557 sin(1 x3) + -14.307 sin(2 x1) +  13.155 sin(2 x3) | (x3)' = -6.831 sin(1 x0) + -15.919 sin(1 x1) +  70.094 sin(1 x2) + -30.440 sin(1 x3) + -15.342 sin(2 x2) +  8.290 sin(2 x3)
53,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,4,5,20.0,60.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,22,64,34.375,0.36047556065022945,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)"", ""sin(2 x2)"", ""cos(2 x2)"", ""sin(2 x3)"", ""cos(2 x3)""]","[[30.713818127843616, 0.0, -70.47609698583116, 0.0, 16.489718503918986, 0.0, 6.5436385540920385, 0.0, -8.096721335476694, 0.0, 14.965132034821439, 0.0, 0.0, 0.0, 0.0, 0.0], [56.56108869585928, 0.0, 0.0, 0.0, -63.20061876137255, 0.0, 9.584245668768512, 0.0, -13.09901786224346, 0.0, 0.0, 0.0, 14.287542704937858, 0.0, 0.0, 0.0], [-9.564969501834327, 0.0, 63.191046508591434, 0.0, 0.0, 0.0, -56.68981404663733, 0.0, 0.0, 0.0, -14.365733411776231, 0.0, 0.0, 0.0, 13.19107029727718, 0.0], [-6.618629016774704, 0.0, -16.32380930877765, 0.0, 70.70887728477173, 0.0, -30.881458047434034, 0.0, 0.0, 0.0, 0.0, 0.0, -15.458959005982445, 0.0, 8.385141860417498, 0.0]]",(x0)' =  30.714 sin(1 x0) + -70.476 sin(1 x1) +  16.490 sin(1 x2) +  6.544 sin(1 x3) + -8.097 sin(2 x0) +  14.965 sin(2 x1) | (x1)' =  56.561 sin(1 x0) + -63.201 sin(1 x2) +  9.584 sin(1 x3) + -13.099 sin(2 x0) +  14.288 sin(2 x2) | (x2)' = -9.565 sin(1 x0) +  63.191 sin(1 x1) + -56.690 sin(1 x3) + -14.366 sin(2 x1) +  13.191 sin(2 x3) | (x3)' = -6.619 sin(1 x0) + -16.324 sin(1 x1) +  70.709 sin(1 x2) + -30.881 sin(1 x3) + -15.459 sin(2 x2) +  8.385 sin(2 x3)
54,35.0,-0.0007537510658310451,36.85636440218341,1000.0,2,4,5,20.0,60.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,22,64,34.375,0.36402684822678566,"[""sin(1 x0)"", ""cos(1 x0)"", ""sin(1 x1)"", ""cos(1 x1)"", ""sin(1 x2)"", ""cos(1 x2)"", ""sin(1 x3)"", ""cos(1 x3)"", ""sin(2 x0)"", ""cos(2 x0)"", ""sin(2 x1)"", ""cos(2 x1)"", ""sin(2 x2)"", ""cos(2 x2)"", ""sin(2 x3)"", ""cos(2 x3)""]","[[35.4722694043701, 0.0, -76.57485612680766, 0.0, 20.5393330430144, 0.0, 4.239074244626821, 0.0, -9.076434868493875, 0.0, 16.041564226119895, 0.0, 0.0, 0.0, 0.0, 0.0], [57.22850764483229, 0.0, 0.0, 0.0, -65.26022847611209, 0.0, 11.144640532553774, 0.0, -13.266365893953786, 0.0, 0.0, 0.0, 14.640378120427583, 0.0, 0.0, 0.0], [-11.111259623690596, 0.0, 65.23967826616003, 0.0, 0.0, 0.0, -57.40913007987036, 0.0, 0.0, 0.0, -14.74507423452557, 0.0, 0.0, 0.0, 13.39720697279547, 0.0], [-4.366641689001288, 0.0, -20.290751462123218, 0.0, 76.72485915939957, 0.0, -35.57766206728013, 0.0, 0.0, 0.0, 0.0, 0.0, -16.542014432953923, 0.0, 9.351190307326355, 0.0]]",(x0)' =  35.472 sin(1 x0) + -76.575 sin(1 x1) +  20.539 sin(1 x2) +  4.239 sin(1 x3) + -9.076 sin(2 x0) +  16.042 sin(2 x1) | (x1)' =  57.229 sin(1 x0) + -65.260 sin(1 x2) +  11.145 sin(1 x3) + -13.266 sin(2 x0) +  14.640 sin(2 x2) | (x2)' = -11.111 sin(1 x0) +  65.240 sin(1 x1) + -57.409 sin(1 x3) + -14.745 sin(2 x1) +  13.397 sin(2 x3) | (x3)' = -4.367 sin(1 x0) + -20.291 sin(1 x1) +  76.725 sin(1 x2) + -35.578 sin(1 x3) + -16.542 sin(2 x2) +  9.351 sin(2 x3)
