held_out,lead_s,aesindy_skill,persistence_skill,n_forecasts
fixation,0.0,0.6705469944142839,1.0,232
fixation,0.004,0.6385755953515899,0.9797794952071299,232
fixation,0.008,0.594059979630407,0.923406521682608,232
fixation,0.012,0.5445894443704711,0.8422709904301864,232
fixation,0.016,0.5056171814785965,0.7526954664322038,232
fixation,0.02,0.4665606909321568,0.6631324252502301,232
fixation,0.024,0.41251382773569245,0.5687108102370081,232
fixation,0.028,0.2741355999446765,0.4680172967576598,232
fixation,0.032,0.20540241707160548,0.37888549948663325,232
fixation,0.036000000000000004,0.1645836251592596,0.32083839101867434,232
fixation,0.04,0.1246817745815357,0.2970163304911003,232
fixation,0.044,0.0820103056769938,0.2979459375606536,232
fixation,0.048,0.041751427230341163,0.31023028213115733,232
fixation,0.052000000000000005,0.007183624490949162,0.324256555118688,232
fixation,0.056,-0.017229658861541337,0.3363720805675299,232
fixation,0.06,-0.02450122600390223,0.34637893316281415,232
fixation,0.064,-0.015642867920388763,0.3566326212624541,232
fixation,0.068,-0.0020075240294755237,0.370986538124367,232
fixation,0.07200000000000001,0.012184540046048867,0.3909557381480163,232
fixation,0.076,0.02047457473087043,0.4130199215092781,232
fixation,0.08,0.022772430008380366,0.43174147712758704,232
fixation,0.084,0.0204900637630942,0.4444690586553849,232
fixation,0.088,0.017448836403745463,0.45063109613482205,232
fixation,0.092,0.014087952820060975,0.4498932554369598,232
fixation,0.096,0.011656223080650584,0.4434636019319841,232
fixation,0.1,0.010650845996241786,0.43343755712532905,232
fixation,0.10400000000000001,0.008546577818829032,0.41910542368279136,232
fixation,0.108,0.0015734118644240235,0.39667696115061507,232
fixation,0.112,-0.012181057573736267,0.36406196550519765,232
fixation,0.116,-0.027957899289399946,0.3253183481393643,232
fixation,0.12,-0.035970668369530084,0.28962614067221654,232
fixation,0.124,-0.028017411860674742,0.265673767327742,232
fixation,0.128,-0.0034737165945707836,0.2568492658203706,232
fixation,0.132,0.02829945680506797,0.26041778323110565,232
fixation,0.136,0.05513457547303844,0.2700759386949747,232
fixation,0.14,0.07004556841573306,0.2793831652820058,232
fixation,0.14400000000000002,0.07241223095252981,0.283761269121867,232
fixation,0.148,0.06473143492474519,0.28095670576329945,232
fixation,0.152,0.04955969832369721,0.27135623343591647,232
fixation,0.156,0.02893633159325438,0.2590434489042363,232
fixation,0.16,0.004509754371545119,0.2512880216356839,232
fixation,0.164,-0.022121805107665538,0.2539387122220775,232
fixation,0.168,-0.04804986135161324,0.2670800097650722,232
fixation,0.17200000000000001,-0.06794778815191253,0.28560682554347305,232
fixation,0.176,-0.0763030445859987,0.30252800519242884,232
