configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,optimizer,stlsq_threshold,alpha,nu,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
11,80.0,,,stlsq,50000.0,0.05,1.0,2,4,1,4.0,12.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,20,60,33.333333333333336,0.37178439274430275,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 311.05613832811713, -472.3743106199698, 227.35884791796036, -71.18839549804697, 0.007616067792301135, 0.0, 0.0, 0.0, 0.00537288105812706, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 125.0580170085761, 0.0, -125.13442966937747, 0.074102593416036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.06454728352373432, 125.09694370658335, 0.0, -125.03969300670957, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 70.94386030661597, -226.27419960703833, 471.15598920286504, -310.7218282657475, -0.006067568501057523, 0.0, 0.0, 0.0, 0.0, 0.1215572415262387, 0.0, -0.14243685129404818, 0.0, 0.016829914488654115]]",(x0)' =  311.056 x0 + -472.374 x1 +  227.359 x2 + -71.188 x3 +  0.008 x0^2 +  0.005 x1^2 | (x1)' =  125.058 x0 + -125.134 x2 +  0.074 x3 | (x2)' = -0.065 x0 +  125.097 x1 + -125.040 x3 | (x3)' =  70.944 x0 + -226.274 x1 +  471.156 x2 + -310.722 x3 + -0.006 x0^2 +  0.122 x1 x2 + -0.142 x2^2 +  0.017 x3^2
12,80.0,,,stlsq,50000.0,0.05,1.0,2,4,1,4.0,12.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,16,60,26.666666666666668,0.3527909368276596,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 358.13921331609106, -538.5918737371986, 232.62892943865296, -54.16618929862485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 125.94850119257026, -2.9951764288842, -121.54095127204478, -1.4283682719455175, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.8682751617830231, 122.70925719208353, 2.1456999451190044, -125.71661633507881, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 54.00879632486934, -231.98920554944505, 537.532039546794, -357.5476026032837, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",(x0)' =  358.139 x0 + -538.592 x1 +  232.629 x2 + -54.166 x3 | (x1)' =  125.949 x0 + -2.995 x1 + -121.541 x2 + -1.428 x3 | (x2)' =  0.868 x0 +  122.709 x1 +  2.146 x2 + -125.717 x3 | (x3)' =  54.009 x0 + -231.989 x1 +  537.532 x2 + -357.548 x3
13,80.0,,,stlsq,50000.0,0.05,1.0,2,4,2,8.0,24.0,0,0.0,finite_difference,success,,16,60,26.666666666666668,0.37080616131424904,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 86.27911914022768, -111.42398298218106, 12.914705521732659, 2.3128993114721585, 0.0, 0.0, 0.0, 0.0, 0.07238596085218015, 0.0, -0.06809755508589936, 0.0, 0.0, 0.0], [0.0, 73.09324384141591, 0.0, -73.09150121519349, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 73.09657912772495, 0.0, -73.09884421999797, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -2.190912503964488, -12.828947360511668, 111.0220187744265, -86.22533662207451, 0.0, 0.0, 0.1097325450167514, 0.0, 0.0, 0.0, 0.0, -0.10461702892190097, 0.0, 0.0]]",(x0)' =  86.279 x0 + -111.424 x1 +  12.915 x2 +  2.313 x3 +  0.072 x1^2 + -0.068 x1 x3 | (x1)' =  73.093 x0 + -73.092 x2 | (x2)' =  73.097 x1 + -73.099 x3 | (x3)' = -2.191 x0 + -12.829 x1 +  111.022 x2 + -86.225 x3 +  0.110 x0 x2 + -0.105 x2^2
14,80.0,,,stlsq,50000.0,0.05,1.0,2,4,2,8.0,24.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,14,60,23.333333333333332,0.3434078097343445,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 90.04901201656114, -102.8653219043051, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.09750747775016691, 0.0, -0.09119250320497943, 0.0, 0.0, 0.0], [0.0, 73.18748882897391, 0.0, -73.1853582660657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 73.19134288519209, 0.0, -73.1939588073485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 103.41679376868262, -90.43199091990236, 0.0, 0.0, 0.1320377881055313, 0.0, 0.0, 0.0, 0.0, 0.043699581610007476, -0.323367234694936, 0.1332413390491342]]",(x0)' =  90.049 x0 + -102.865 x1 +  0.098 x1^2 + -0.091 x1 x3 | (x1)' =  73.187 x0 + -73.185 x2 | (x2)' =  73.191 x1 + -73.194 x3 | (x3)' =  103.417 x2 + -90.432 x3 +  0.132 x0 x2 +  0.044 x2^2 + -0.323 x2 x3 +  0.133 x3^2
15,80.0,,,stlsq,50000.0,0.05,1.0,2,4,2,8.0,24.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,18,60,30.0,0.3291819430887699,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 148.81662357746188, -218.65128184395545, 83.46873674196924, -17.84772226993576, 0.0, 0.0, 0.0, 0.0, 0.026411884735023507, 0.0, -0.02600547510283821, 0.0, 0.0, 0.0], [0.0, 71.14073442755311, 0.0, -77.36488980844233, 7.491191265952097, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -7.499338528384755, 77.4146933179075, 0.0, -71.18764964002808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 17.791421184667797, -82.96281579242097, 217.81200305083578, -148.42897143054716, 0.0, 0.0, 0.03783133298328344, 0.0, 0.0, 0.0, 0.0, -0.034273346706758114, 0.0, 0.0]]",(x0)' =  148.817 x0 + -218.651 x1 +  83.469 x2 + -17.848 x3 +  0.026 x1^2 + -0.026 x1 x3 | (x1)' =  71.141 x0 + -77.365 x2 +  7.491 x3 | (x2)' = -7.499 x0 +  77.415 x1 + -71.188 x3 | (x3)' =  17.791 x0 + -82.963 x1 +  217.812 x2 + -148.429 x3 +  0.038 x0 x2 + -0.034 x2^2
16,80.0,,,stlsq,50000.0,0.05,1.0,2,4,5,20.0,60.0,0,0.0,finite_difference,success,,19,60,31.666666666666668,0.3009487669914961,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 17.139092607546907, -39.00218866727614, 9.899667625074464, 5.132164689544967, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 32.987742967296334, 0.0, -32.40178627757962, 0.0, 0.1072903331395814, -0.13926874663734026, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.069710569805515, 36.15514653320987, 0.0, -31.362590262991088, 0.0, 0.0, 0.0, 0.0, 0.1191650481998936, -0.14977818245874305, 0.0, 0.0, 0.0, 0.0], [0.0, -5.320713985340474, -10.612415107293891, 40.46464362823644, -17.41815190821562, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12879139415217558, -0.16322071351581505, 0.0]]",(x0)' =  17.139 x0 + -39.002 x1 +  9.900 x2 +  5.132 x3 | (x1)' =  32.988 x0 + -32.402 x2 +  0.107 x0^2 + -0.139 x0 x1 | (x2)' = -6.070 x0 +  36.155 x1 + -31.363 x3 +  0.119 x1^2 + -0.150 x1 x2 | (x3)' = -5.321 x0 + -10.612 x1 +  40.465 x2 + -17.418 x3 +  0.129 x2^2 + -0.163 x2 x3
17,80.0,,,stlsq,50000.0,0.05,1.0,2,4,5,20.0,60.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,19,60,31.666666666666668,0.345275592058897,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 17.54330744248156, -39.491751448174, 10.186049258294144, 5.04423019592078, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 33.013803590490795, 0.0, -32.45644177222008, 0.0, 0.10523060672377384, -0.13658267807210606, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -6.162932880558242, 36.26324441886168, 0.0, -31.395796018711433, 0.0, 0.0, 0.0, 0.0, 0.11736818362191075, -0.1474220981636462, 0.0, 0.0, 0.0, 0.0], [0.0, -5.224787998173789, -10.88944258451812, 40.90730190678776, -17.807828167346553, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12803006030464723, -0.1618350498552692, 0.0]]",(x0)' =  17.543 x0 + -39.492 x1 +  10.186 x2 +  5.044 x3 | (x1)' =  33.014 x0 + -32.456 x2 +  0.105 x0^2 + -0.137 x0 x1 | (x2)' = -6.163 x0 +  36.263 x1 + -31.396 x3 +  0.117 x1^2 + -0.147 x1 x2 | (x3)' = -5.225 x0 + -10.889 x1 +  40.907 x2 + -17.808 x3 +  0.128 x2^2 + -0.162 x2 x3
18,80.0,,,stlsq,50000.0,0.05,1.0,2,4,5,20.0,60.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,18,60,30.0,0.3672310374677181,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2""]","[[0.0, 22.67137857207667, -47.93507230342965, 15.27076945250578, 3.1031176414059347, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 34.572711034796455, 0.0, -40.11598921162563, 7.7146691628467075, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -7.610299358270017, 40.17763923727441, 0.0, -34.733389412501175, 0.0, 0.0, 0.0, 0.0, 0.0, -0.09321064435454318, 0.0, 0.0, 0.09138868642127317, 0.0], [0.0, 0.0, -17.803201532888377, 48.72084681406787, -23.2362719399296, 0.0, 0.0, 0.0, 0.0, -0.1005924433998057, 0.19070819328574126, 0.0, 0.0, -0.10005253600805987, 0.0]]",(x0)' =  22.671 x0 + -47.935 x1 +  15.271 x2 +  3.103 x3 | (x1)' =  34.573 x0 + -40.116 x2 +  7.715 x3 | (x2)' = -7.610 x0 +  40.178 x1 + -34.733 x3 + -0.093 x1 x2 +  0.091 x2 x3 | (x3)' = -17.803 x1 +  48.721 x2 + -23.236 x3 + -0.101 x1^2 +  0.191 x1 x2 + -0.100 x2 x3
19,80.0,,,stlsq,50000.0,0.05,1.0,2,6,1,4.0,20.0,0,0.0,finite_difference,success,,27,168,16.071428571428573,0.6875380929559469,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x0 x4"", ""x0 x5"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x1 x4"", ""x1 x5"", ""x2^2"", ""x2 x3"", ""x2 x4"", ""x2 x5"", ""x3^2"", ""x3 x4"", ""x3 x5"", ""x4^2"", ""x4 x5"", ""x5^2""]","[[0.0, 240.4059721884359, -317.7561889363733, 86.52380818615983, 0.0, -16.39407165068358, 0.0, 0.00935945044099362, 0.0, 0.0, 0.0, 0.0, 0.0, -0.019384204612577574, 0.058740875246789705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.037444683513009926, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 125.03008058510677, 0.0, -125.06348063992333, 0.03118170597127115, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.05073985631209014, 125.1011275589721, 0.0, -125.08810359541522, 0.03971014847655339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.05511596933739648, 125.1246170628937, 0.0, -125.1301807180642, 0.06376272313112222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, -0.041122644077958924, 125.06714767810024, 0.0, -125.03145669351467, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, -55.93398238710482, 294.3545263216531, -233.43268421388711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0023566739181316598, 0.0, -0.013741429197950926]]",(x0)' =  240.406 x0 + -317.756 x1 +  86.524 x2 + -16.394 x4 +  0.009 x0^2 + -0.019 x1^2 +  0.059 x1 x2 + -0.037 x2 x5 | (x1)' =  125.030 x0 + -125.063 x2 +  0.031 x3 | (x2)' = -0.051 x0 +  125.101 x1 + -125.088 x3 +  0.040 x4 | (x3)' = -0.055 x1 +  125.125 x2 + -125.130 x4 +  0.064 x5 | (x4)' = -0.041 x2 +  125.067 x3 + -125.031 x5 | (x5)' = -55.934 x3 +  294.355 x4 + -233.433 x5 + -0.002 x4^2 + -0.014 x5^2
20,80.0,,,stlsq,50000.0,0.05,1.0,2,6,1,4.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,30,168,17.857142857142858,0.7274983953684568,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x4"", ""x5"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x0 x4"", ""x0 x5"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x1 x4"", ""x1 x5"", ""x2^2"", ""x2 x3"", ""x2 x4"", ""x2 x5"", ""x3^2"", ""x3 x4"", ""x3 x5"", ""x4^2"", ""x4 x5"", ""x5^2""]","[[0.0, 310.9537566434503, -472.1811143062628, 227.23681315863743, -71.15547308291566, 0.0, 0.0, 0.007265338130089229, 0.0, 0.0, 0.0, 0.0, 0.0, 0.005896995703800245, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 125.01984327357104, 0.0, -124.95815842149186, -0.1725014152992655, 0.11152167299396125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.10797662951368513, 125.20149036733685, 0.0, -125.18225715394318, 0.09462459769678114, -0.004327585019683545, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.12265265272565877, -0.37766252784067783, 125.4171828466668, 0.0, -125.30013258302478, 0.14713987041706494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, -0.06614998978209591, 0.06803594435933359, 125.0158982062567, 0.0, -125.02827543864805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 71.3350412225162, -227.75832476663754, 472.984050338289, -311.41716197802657, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.007973341014401435, 0.0, -0.022615434120767986]]",(x0)' =  310.954 x0 + -472.181 x1 +  227.237 x2 + -71.155 x3 +  0.007 x0^2 +  0.006 x1^2 | (x1)' =  125.020 x0 + -124.958 x2 + -0.173 x3 +  0.112 x4 | (x2)' = -0.108 x0 +  125.201 x1 + -125.182 x3 +  0.095 x4 + -0.004 x5 | (x3)' =  0.123 x0 + -0.378 x1 +  125.417 x2 + -125.300 x4 +  0.147 x5 | (x4)' = -0.066 x1 +  0.068 x2 +  125.016 x3 + -125.028 x5 | (x5)' =  71.335 x2 + -227.758 x3 +  472.984 x4 + -311.417 x5 +  0.008 x4^2 + -0.023 x5^2
