0,-0,19.364288
0,0,-13.305628
0,10.564208,11.155397
16.074106,0,0
0,-0,0
-12.73144,0,-15.170483
15.496844,-11.612967,14.385812
-0,-0,-0
-0,16.515139,-0
0,0,18.302242
