configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
122,7,35.0,4,2,5,0.05,1.0,20,4,False,integration error: simulation exceeded 120 wall-clock seconds,1.2200409852953509,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,1.0,150,4,False,integration error: simulation exceeded 120 wall-clock seconds,1.2193360271337121,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,1.0,20,4,False,integration error: simulation exceeded 120 wall-clock seconds,1.0995365811894284,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,1.0,150,4,False,integration error: simulation exceeded 120 wall-clock seconds,1.096383178791239,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,1.0,20,1088,False,integration error: simulation exceeded 120 wall-clock seconds,1.8141556867358073,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,1.0,150,1088,False,integration error: simulation exceeded 120 wall-clock seconds,1.8095135071711574,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,1.0,20,1088,False,integration error: simulation exceeded 120 wall-clock seconds,1.6186112943421995,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,1.0,150,1088,False,integration error: simulation exceeded 120 wall-clock seconds,1.6362018379673404,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,1.0,20,622,False,integration error: simulation exceeded 120 wall-clock seconds,1.6085655698674661,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,1.0,150,622,False,integration error: simulation exceeded 120 wall-clock seconds,1.597039073736106,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,1.0,20,622,False,integration error: simulation exceeded 120 wall-clock seconds,1.497302658128073,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,1.0,150,622,False,integration error: simulation exceeded 120 wall-clock seconds,1.4885593688024799,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,1.0,20,620,False,integration error: simulation exceeded 120 wall-clock seconds,1.5763723953913409,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,1.0,150,620,False,integration error: simulation exceeded 120 wall-clock seconds,1.5734386886580014,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,1.0,20,620,False,integration error: simulation exceeded 120 wall-clock seconds,1.3031964438313963,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,1.0,150,620,False,integration error: simulation exceeded 120 wall-clock seconds,1.3061091365585509,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,1.0,20,2,False,integration error: simulation exceeded 120 wall-clock seconds,1.5852665469588563,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.05,1.0,150,2,False,integration error: simulation exceeded 120 wall-clock seconds,1.5888658848319408,nan,nan,nan,nan,nan,nan
122,7,35.0,4,2,5,0.0,1.0,20,2,False,integration error: simulation exceeded 120 wall-clock seconds,1.399432243547316,nan,nan,nan,nan,nan,nan
