configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
83,5,35.0,4,1,5,0.05,1.0,20,4,True,,2.0,0.6978308616088261,-0.05206896389269603,0.25089613737614713,0.4126898743944425,0.15816324674028023,0.21157684630738524
83,5,35.0,4,1,5,0.05,1.0,150,4,True,,2.0,0.6978308616088261,-0.05206896389269603,0.25089613737614713,0.4126898743944425,0.15816324674028023,0.21157684630738524
83,5,35.0,4,1,5,0.0,1.0,20,4,True,,2.0,0.703850328695767,-0.040084224886498494,0.33044163391702464,0.4649217813043558,0.15596569461163134,0.20758483033932135
83,5,35.0,4,1,5,0.0,1.0,150,4,True,,2.0,0.703850328695767,-0.040084224886498494,0.33044163391702464,0.4649217813043558,0.15596569461163134,0.20758483033932135
83,5,35.0,4,1,5,0.05,1.0,20,1088,True,,2.0,1.6458715255829937,0.06061868028111586,0.6904801835935105,1.1877318228496911,0.18878596698295738,0.1596806387225549
83,5,35.0,4,1,5,0.05,1.0,150,1088,True,,2.0,1.6458715255829937,0.06061868028111586,0.6904801835935105,1.1877318228496911,0.18878596698295738,0.1596806387225549
83,5,35.0,4,1,5,0.0,1.0,20,1088,True,,2.0,1.6397449629921375,0.06685589876301667,0.6933700492388333,1.1905090225391775,0.18901497723744318,0.1536926147704591
83,5,35.0,4,1,5,0.0,1.0,150,1088,True,,2.0,1.6397449629921375,0.06685589876301667,0.6933700492388333,1.1905090225391775,0.18901497723744318,0.1536926147704591
83,5,35.0,4,1,5,0.05,1.0,20,622,True,,2.0,1.5776739076295285,-0.035585112661638774,0.743649647958488,1.1018367997882865,0.020253946302655545,0.19760479041916168
83,5,35.0,4,1,5,0.05,1.0,150,622,True,,2.0,1.5776739076295285,-0.035585112661638774,0.743649647958488,1.1018367997882865,0.020253946302655545,0.19760479041916168
83,5,35.0,4,1,5,0.0,1.0,20,622,True,,2.0,1.5833814482104174,-0.02945999491457765,0.7532618364098553,1.119844923734956,0.021401678889559385,0.1996007984031936
83,5,35.0,4,1,5,0.0,1.0,150,622,True,,2.0,1.5833814482104174,-0.02945999491457765,0.7532618364098553,1.119844923734956,0.021401678889559385,0.1996007984031936
83,5,35.0,4,1,5,0.05,1.0,20,620,True,,2.0,0.9965704844120028,-0.10445708550977491,0.19933687444324186,0.255044055713563,0.03461047180316877,0.46506986027944114
83,5,35.0,4,1,5,0.05,1.0,150,620,True,,2.0,0.9965704844120028,-0.10445708550977491,0.19933687444324186,0.255044055713563,0.03461047180316877,0.46506986027944114
83,5,35.0,4,1,5,0.0,1.0,20,620,True,,2.0,1.0165887373192015,-0.10371310274761403,0.29848845596901097,0.32660593381114744,0.017454769850162984,0.4530938123752495
83,5,35.0,4,1,5,0.0,1.0,150,620,True,,2.0,1.0165887373192015,-0.10371310274761403,0.29848845596901097,0.32660593381114744,0.017454769850162984,0.4530938123752495
83,5,35.0,4,1,5,0.05,1.0,20,2,True,,2.0,1.7912933395655166,-0.0743905070748424,0.8657556117952401,1.0137507844520743,0.012277308147499113,0.10578842315369262
83,5,35.0,4,1,5,0.05,1.0,150,2,True,,2.0,1.7912933395655166,-0.0743905070748424,0.8657556117952401,1.0137507844520743,0.012277308147499113,0.10578842315369262
83,5,35.0,4,1,5,0.0,1.0,20,2,True,,2.0,1.7947844811878308,-0.07311961901228342,0.8710921691191142,1.0209090537926113,0.012413275911193327,0.10978043912175649
83,5,35.0,4,1,5,0.0,1.0,150,2,True,,2.0,1.7947844811878308,-0.07311961901228342,0.8710921691191142,1.0209090537926113,0.012413275911193327,0.10978043912175649
83,5,35.0,4,1,5,0.05,1.0,20,3,True,,2.0,1.271185832260804,-0.019854578490124508,0.8747723809543833,1.5960187248803555,0.1804363384218903,0.27944111776447106
83,5,35.0,4,1,5,0.05,1.0,150,3,True,,2.0,1.271185832260804,-0.019854578490124508,0.8747723809543833,1.5960187248803555,0.1804363384218903,0.27944111776447106
83,5,35.0,4,1,5,0.0,1.0,20,3,True,,2.0,1.2835861730424423,-0.017711950686374916,0.8894283947340703,1.617624299451205,0.18092216559820484,0.2834331337325349
83,5,35.0,4,1,5,0.0,1.0,150,3,True,,2.0,1.2835861730424423,-0.017711950686374916,0.8894283947340703,1.617624299451205,0.18092216559820484,0.2834331337325349
83,5,35.0,4,1,5,0.05,1.0,20,1244,True,,2.0,1.5897960606443022,0.09530396823947526,0.6365828201589325,1.318089159755185,0.3204458962471338,0.249500998003992
83,5,35.0,4,1,5,0.05,1.0,150,1244,True,,2.0,1.5897960606443022,0.09530396823947526,0.6365828201589325,1.318089159755185,0.3204458962471338,0.249500998003992
83,5,35.0,4,1,5,0.0,1.0,20,1244,True,,2.0,1.6339192689689308,0.07676685497937401,0.643487021330191,1.36053698726883,0.3205732555271397,0.25149700598802394
83,5,35.0,4,1,5,0.0,1.0,150,1244,True,,2.0,1.6339192689689308,0.07676685497937401,0.643487021330191,1.36053698726883,0.3205732555271397,0.25149700598802394
83,5,35.0,4,1,5,0.05,1.0,20,778,True,,2.0,1.3049499629399073,0.0010066032507868136,0.7856872891950764,1.2084464397363448,0.5105808673847781,0.16766467065868262
