configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
56,3,35.0,6,1,5,0.05,1.0,20,4,True,,2.0,0.7356214969397492,0.038851846297159334,0.47158856856558506,0.5545225794390013,-0.002900675420981118,0.14171656686626746
56,3,35.0,6,1,5,0.05,1.0,150,4,True,,2.0,0.7356214969397492,0.038851846297159334,0.47158856856558506,0.5545225794390013,-0.002900675420981118,0.14171656686626746
56,3,35.0,6,1,5,0.0,1.0,20,4,True,,2.0,1.0018088462712185,0.030482230876573348,1.1578816272105756,1.462171756994831,-0.0009427291497098724,0.19560878243512975
56,3,35.0,6,1,5,0.0,1.0,150,4,True,,2.0,1.0018088462712185,0.030482230876573348,1.1578816272105756,1.462171756994831,-0.0009427291497098724,0.19560878243512975
56,3,35.0,6,1,5,0.05,1.0,20,1088,True,,2.0,1.4882423192833718,-0.012866867270928676,0.7304265658088751,0.5894969047887229,0.1581650964466615,0.07385229540918163
56,3,35.0,6,1,5,0.05,1.0,150,1088,True,,2.0,1.4882423192833718,-0.012866867270928676,0.7304265658088751,0.5894969047887229,0.1581650964466615,0.07385229540918163
56,3,35.0,6,1,5,0.0,1.0,20,1088,True,,2.0,1.70763394998267,-0.0336780370819969,0.7346028919777264,1.1062329235231776,0.16151080715946414,0.1217564870259481
56,3,35.0,6,1,5,0.0,1.0,150,1088,True,,2.0,1.70763394998267,-0.0336780370819969,0.7346028919777264,1.1062329235231776,0.16151080715946414,0.1217564870259481
56,3,35.0,6,1,5,0.05,1.0,20,622,True,,2.0,1.159354353704115,0.028354688503828992,0.5976358762176016,0.5735251235058152,0.042958282322043365,0.13972055888223553
56,3,35.0,6,1,5,0.05,1.0,150,622,True,,2.0,1.159354353704115,0.028354688503828992,0.5976358762176016,0.5735251235058152,0.042958282322043365,0.13972055888223553
56,3,35.0,6,1,5,0.0,1.0,20,622,True,,2.0,1.3285066056850598,0.0007436915279341238,0.9395498985719234,1.05984010464421,0.05653436311319794,0.12974051896207583
