configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
118,7,35.0,4,1,0,0.05,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.2898844831193257,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.28916512919601606,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.2996525564063746,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.300814335232439,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.18482273870191132,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.18482273870191132,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.10764833211714406,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.10764833211714406,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.09950527796372831,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.09953888936923902,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.17212673464005143,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.17129951619403003,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.2735738978908409,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.274380428859273,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.279134436147132,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.279134436147132,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.2317377785918308,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.23241913938237127,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.12496318635565781,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.12496318635565781,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.2671608946413785,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.2678368940341594,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.16107202728208986,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,150,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.16107231888176907,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.2539380205500079,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.05,1.0,150,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.2539380205500079,nan,nan,nan,nan,nan,nan
118,7,35.0,4,1,0,0.0,1.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.1667323955173424,nan,nan,nan,nan,nan,nan
