configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
121,7,35.0,4,2,0,0.05,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.2793873903303869,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.28247292119639383,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.22588889353205183,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.2257518323716159,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.36635534427529803,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.3658707522221467,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.29054875177643,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,0.2900567049275163,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.3299194626611533,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.3308309312902914,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.32860915052539635,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,0.32466377663322016,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.33553897055886284,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.3396298797756024,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.3200291098344871,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.3200291098344871,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,20,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.304308099175821,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,150,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.30900707736451277,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,20,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.31075266815212604,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,150,2,False,integration error: simulation exceeded 30 wall-clock seconds,0.3067025413829499,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,20,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.38765848129728536,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,150,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.38559420912765213,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,20,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.33343735025978144,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,150,3,False,integration error: simulation exceeded 30 wall-clock seconds,0.3384015934979579,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.33414455139445837,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,150,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.3360586480912205,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,20,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.022825705254170714,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,150,1244,False,integration error: simulation exceeded 30 wall-clock seconds,0.022819940485224663,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,20,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.3155178263690757,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,150,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.3155178263690757,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,20,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.29951496058380994,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,150,778,False,integration error: simulation exceeded 30 wall-clock seconds,0.30165086235172445,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,20,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.2994289803917804,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.05,1.0,150,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.29860953748828706,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,20,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.28559141427679785,nan,nan,nan,nan,nan,nan
121,7,35.0,4,2,0,0.0,1.0,150,312,False,integration error: simulation exceeded 30 wall-clock seconds,0.28559141427679785,nan,nan,nan,nan,nan,nan
