configuration_index,degree,lowpass_hz,n_delays,delay_samples,smooth_window_samples,alpha,threshold,max_iter,trial_id,completed,failure_reason,reached_horizon_s,trajectory_rmse,x0_correlation,max_amplitude_ratio,collapse_std_ratio,psd_similarity,distribution_ks
59,3,35.0,6,2,5,0.05,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.8398762925484381,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.05,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.8553402687975183,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.0,1.0,20,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.9314808779571253,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.0,1.0,150,4,False,integration error: simulation exceeded 30 wall-clock seconds,0.9356084955786286,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.05,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,1.0036800605623897,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.05,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,1.0145959984102837,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.0,1.0,20,1088,False,integration error: simulation exceeded 30 wall-clock seconds,1.0078924764901613,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.0,1.0,150,1088,False,integration error: simulation exceeded 30 wall-clock seconds,1.0176834792333216,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.05,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,1.1102507082937147,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.05,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,1.1164183138427515,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.0,1.0,20,622,False,integration error: simulation exceeded 30 wall-clock seconds,1.0688389035148502,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.0,1.0,150,622,False,integration error: simulation exceeded 30 wall-clock seconds,1.0799642487365826,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.05,1.0,20,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.9505276810325863,nan,nan,nan,nan,nan,nan
59,3,35.0,6,2,5,0.05,1.0,150,620,False,integration error: simulation exceeded 30 wall-clock seconds,0.9461195086208362,nan,nan,nan,nan,nan,nan
