held_out,lead_s,aesindy_skill,persistence_skill,n_forecasts
fixation,0.0,0.5260015362421393,1.0,234
fixation,0.004,0.47583612209338405,0.9752738694311341,234
fixation,0.008,0.39453795472743763,0.9136943325744702,234
fixation,0.012,0.3073209490512394,0.8265996757286783,234
fixation,0.016,0.22550304531866272,0.7211956092130319,234
fixation,0.02,0.15376776938107709,0.6106463573259923,234
fixation,0.024,0.09762412921908305,0.511264514111598,234
fixation,0.028,0.06211338683385437,0.43439597565133764,234
fixation,0.032,0.04869148740650897,0.38462066886819196,234
fixation,0.036000000000000004,0.054491256718427965,0.3618182924328436,234
fixation,0.04,0.07307403139327137,0.3621815616681066,234
fixation,0.044,0.0969338483106429,0.3787187195191947,234
fixation,0.048,0.12040081109785927,0.4030766769418773,234
fixation,0.052000000000000005,0.1406683124158993,0.4270476432201618,234
fixation,0.056,0.15663230937087314,0.4433554362196964,234
fixation,0.06,0.16789883204455883,0.4488525588835255,234
fixation,0.064,0.17391644549396962,0.4473068304286946,234
fixation,0.068,0.17418925838822147,0.4454060822508921,234
fixation,0.07200000000000001,0.16888278706476653,0.44640378387373447,234
fixation,0.076,0.15968411866117024,0.4480857376796761,234
fixation,0.08,0.14935247502304888,0.4457570130672189,234
fixation,0.084,0.14089948029546492,0.4385484683920809,234
fixation,0.088,0.13500925585994428,0.43175115110580453,234
fixation,0.092,0.12921453351525922,0.430626680559745,234
fixation,0.096,0.12037454117316497,0.4344846650966007,234
fixation,0.1,0.10749407347612779,0.43830829023026724,234
fixation,0.10400000000000001,0.09183760955575754,0.43757398388891783,234
fixation,0.108,0.0757874383311601,0.43050537272965717,234
fixation,0.112,0.06057962142727825,0.4184894198905052,234
fixation,0.116,0.04696895210109296,0.40514452035810294,234
fixation,0.12,0.03451244841341021,0.39376676650327413,234
fixation,0.124,0.021779695901398416,0.38522549686886476,234
fixation,0.128,0.008377604068621125,0.3780521900693912,234
fixation,0.132,-0.0035465216070365286,0.3709824946552829,234
fixation,0.136,-0.010328098308713268,0.36560498509664235,234
fixation,0.14,-0.011358181394612152,0.3654536873682226,234
fixation,0.14400000000000002,-0.00751356904094069,0.3720350761147907,234
fixation,0.148,-5.470239892530237e-05,0.3826387074213994,234
fixation,0.152,0.008132694810278689,0.392582056094918,234
fixation,0.156,0.014345757335795871,0.3981864539970298,234
fixation,0.16,0.01657216583757386,0.3961853785259179,234
fixation,0.164,0.01511199886782611,0.38300111777384666,234
fixation,0.168,0.012660741166168209,0.35792144246875746,234
fixation,0.17200000000000001,0.013128984232403437,0.32519638403448087,234
fixation,0.176,0.019595687891577215,0.2912877316444221,234
fixation,0.18,0.031890481814562985,0.2617146496834379,234
fixation,0.184,0.045951599419530774,0.24009623148709905,234
fixation,0.188,0.05502629641467026,0.22803608769377662,234
fixation,0.192,0.05266585108304843,0.2253886184521547,234
fixation,0.196,0.036070121142933544,0.23076641379954235,234
fixation,0.2,0.008014908495299978,0.24105055239331785,234
