configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,optimizer,stlsq_threshold,alpha,nu,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,80.0,,,stlsq,20000.0,0.05,1.0,5,2,1,4.0,4.0,0,0.0,finite_difference,success,,19,42,45.23809523809524,1.756668496876955,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[0.0, 196.09384007558188, -206.51320615717825, -0.20035057396288372, 0.46901763055968304, -0.23933558400627195, -0.00045309068073366503, -0.0028440354963395384, 0.007747331950836805, -0.003958234742495007, 0.0, 0.0, 0.0, 0.0, 0.0, -1.3056088326163186e-08, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 206.98000950203325, -196.59829010192064, -0.016969736041118188, 0.0, -0.00930050019709552, -0.0010956728571184563, 0.005844745975593009, -0.008386396641490795, 0.003182561708148062, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.293909422331698e-08]]",(x0)' =  196.094 x0 + -206.513 x1 + -0.200 x0^2 +  0.469 x0 x1 + -0.239 x1^2 + -0.003 x0^2 x1 +  0.008 x0 x1^2 + -0.004 x1^3 | (x1)' =  206.980 x0 + -196.598 x1 + -0.017 x0^2 + -0.009 x1^2 + -0.001 x0^3 +  0.006 x0^2 x1 + -0.008 x0 x1^2 +  0.003 x1^3
2,80.0,,,stlsq,20000.0,0.05,1.0,5,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,16,42,38.095238095238095,0.3553013615310192,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[0.0, 212.10330263608083, -220.74215597835448, 0.03851080234352952, 0.0, -0.017996350095655138, 0.0010505180445737126, -0.007219228264676633, 0.010871886977520395, -0.004529057087768944, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 221.36903731255438, -212.7643551148809, -0.004788541038570848, 0.0, -0.017592637962834074, -0.0017921400930529113, 0.007858239456013374, -0.010390383055260221, 0.004179976484151623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",(x0)' =  212.103 x0 + -220.742 x1 +  0.039 x0^2 + -0.018 x1^2 +  0.001 x0^3 + -0.007 x0^2 x1 +  0.011 x0 x1^2 + -0.005 x1^3 | (x1)' =  221.369 x0 + -212.764 x1 + -0.005 x0^2 + -0.018 x1^2 + -0.002 x0^3 +  0.008 x0^2 x1 + -0.010 x0 x1^2 +  0.004 x1^3
3,80.0,,,stlsq,20000.0,0.05,1.0,5,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,20,42,47.61904761904762,0.3253972474485636,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[0.0, 231.26041298603116, -238.39996616596235, 0.01912615952932175, 0.0, -0.0046105574367187084, -0.003088063394895075, 0.006047761588768349, -0.002351648958742035, -0.00021297664451842374, 0.0, 0.0, 0.0, 0.0, 0.0, -8.220244777363111e-09, 0.0, 0.0, 0.0, 0.0, -2.0200058160507907e-09], [0.0, 238.7824486871375, -231.67065231587839, 0.016735293491775455, 0.0, -0.03034311330937869, -0.0022887517811318384, 0.010560516952753955, -0.014721092390791883, 0.006053796738330986, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1472879171591107e-09, 0.0, 0.0, 0.0, 0.0, 6.936821558998292e-09]]",(x0)' =  231.260 x0 + -238.400 x1 +  0.019 x0^2 + -0.005 x1^2 + -0.003 x0^3 +  0.006 x0^2 x1 + -0.002 x0 x1^2 | (x1)' =  238.782 x0 + -231.671 x1 +  0.017 x0^2 + -0.030 x1^2 + -0.002 x0^3 +  0.011 x0^2 x1 + -0.015 x0 x1^2 +  0.006 x1^3
4,80.0,,,stlsq,20000.0,0.05,1.0,5,2,2,8.0,8.0,0,0.0,finite_difference,success,,17,42,40.476190476190474,0.3420070819556713,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[0.0, 81.86496535418956, -98.16381426612875, 0.0, 0.04110891658069941, 0.0, -0.0008006898164990134, 0.0015834386943147003, 0.0, 0.00010228482481983885, 0.0, 0.0, 0.0, 0.0, 0.0, -7.95310935165674e-09, 0.0, 0.0, 0.0, -1.6620262664734374e-08, 0.0], [0.0, 96.9619881715139, -80.63663743766185, 0.0, -0.04385185267910141, 0.0, -3.1526865059372783e-05, 0.0, -0.0010013869620780912, 0.00016713774661481862, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5403984601661007e-08, 0.0, 0.0, -4.3853494983703415e-08, 4.2383232419836537e-08]]",(x0)' =  81.865 x0 + -98.164 x1 +  0.041 x0 x1 + -0.001 x0^3 +  0.002 x0^2 x1 | (x1)' =  96.962 x0 + -80.637 x1 + -0.044 x0 x1 + -0.001 x0 x1^2
5,80.0,,,stlsq,20000.0,0.05,1.0,5,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,19,42,45.23809523809524,0.34271351993083954,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[0.0, 90.33425472322193, -106.66772595428955, 0.0, 0.03829767144542559, 0.0, -0.0003304374643661894, 0.0007471059916919077, 0.0, 0.0005059445252485848, 0.0, 0.0, 0.0, 0.0, 0.0, -3.5541520600848235e-08, 3.0550716366964625e-08, 0.0, 0.0, 1.665811713636314e-08, -3.5395716948486984e-08], [0.0, 105.36758666044754, -89.2177629612497, 0.0, -0.041654741219504764, 0.0, -0.00014525077456821055, 0.0, -0.000767960391726113, 4.018097140278009e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.1545829460144486e-08, 0.0, 0.0, -6.58583262250754e-08, 5.786454392437855e-08]]",(x0)' =  90.334 x0 + -106.668 x1 +  0.038 x0 x1 +  0.001 x0^2 x1 +  0.001 x1^3 | (x1)' =  105.368 x0 + -89.218 x1 + -0.042 x0 x1 + -0.001 x0 x1^2
6,80.0,,,stlsq,20000.0,0.05,1.0,5,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,18,42,42.857142857142854,0.36228697188198566,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[0.0, 104.41797016734645, -118.08593332220703, 0.0, 0.0, 0.02225424772000222, -0.0002801813098386812, 0.000935174610037219, 0.0, 0.00019150349619467762, 0.0, 0.0, 0.0, 0.0, 0.0, -1.013379530500909e-07, 1.3029600971107367e-07, 0.0, 0.0, -5.189135467792936e-08, 2.7703538089794116e-09], [0.0, 117.67825312374842, -104.437971512038, 0.0, -0.0265281407754557, 0.0, 0.0004583895571177279, 0.0, -0.00256433935863481, 0.0013084733740692394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1138765572806983e-08, 0.0, 0.0, 0.0, 9.460168687814778e-09]]",(x0)' =  104.418 x0 + -118.086 x1 +  0.022 x1^2 +  0.001 x0^2 x1 | (x1)' =  117.678 x0 + -104.438 x1 + -0.027 x0 x1 + -0.003 x0 x1^2 +  0.001 x1^3
7,80.0,,,stlsq,20000.0,0.05,1.0,5,2,5,20.0,20.0,0,0.0,finite_difference,success,,15,42,35.714285714285715,0.36877297796308994,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[0.0, 16.77097750409355, -35.06413909117314, 0.0, 0.0, 0.0, -4.412800871007868e-05, 0.0011001543020606164, 0.0001242202664634589, 2.1564775646992743e-05, 0.0, 0.0, 0.0, 0.0, 0.0, -1.7555788634335983e-08, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 34.70135551623966, -15.665085052297536, 0.10285582697494532, -0.1314001028363865, 0.0, 0.00011973667819771685, -0.0009496243138094259, 0.0, -0.00042665871224274667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.4698592325541196e-08]]",(x0)' =  16.771 x0 + -35.064 x1 +  0.001 x0^2 x1 | (x1)' =  34.701 x0 + -15.665 x1 +  0.103 x0^2 + -0.131 x0 x1 + -0.001 x0^2 x1
8,80.0,,,stlsq,20000.0,0.05,1.0,5,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,15,42,35.714285714285715,0.37211717665195465,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[0.0, 17.085301452892416, -35.37020074160344, 0.0, 0.0, 0.0, -4.329727215491969e-05, 0.0011740803518682733, 8.218539840765474e-05, 2.637941784905957e-05, 0.0, 0.0, 0.0, 0.0, 0.0, -1.914742780873336e-08, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 34.87679104281724, -15.89141351194619, 0.10146906963632611, -0.12940682813002477, 0.0, 0.0001301500599389944, -0.0009548523730359608, 0.0, -0.0004539197113442945, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.564401466910251e-08]]",(x0)' =  17.085 x0 + -35.370 x1 +  0.001 x0^2 x1 | (x1)' =  34.877 x0 + -15.891 x1 +  0.101 x0^2 + -0.129 x0 x1 + -0.001 x0^2 x1
9,80.0,,,stlsq,20000.0,0.05,1.0,5,2,5,20.0,20.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,16,42,38.095238095238095,0.38501365669071674,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5""]","[[0.0, 20.69363666283971, -40.56497680805276, 0.0, 0.0, 0.0, -2.8131480055657653e-05, 0.0014565718754779267, 3.832290682415598e-05, -1.0361385212652366e-05, 0.0, 0.0, 0.0, 0.0, 0.0, -2.5967775336292494e-08, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 40.55269494381537, -20.388683563533096, 0.07959722810973022, -0.10508082051886282, 0.0, 0.00013571362008072047, -8.935124584565885e-05, -0.0014841985547455058, -0.00010394303210524761, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.348232420500929e-08]]",(x0)' =  20.694 x0 + -40.565 x1 +  0.001 x0^2 x1 | (x1)' =  40.553 x0 + -20.389 x1 +  0.080 x0^2 + -0.105 x0 x1 + -0.001 x0 x1^2
10,80.0,,,stlsq,20000.0,0.05,1.0,5,4,1,4.0,12.0,0,0.0,finite_difference,success,,88,504,17.46031746031746,3.804436683654785,"[""1"", ""x0"", ""x1"", ""x2"", ""x3"", ""x0^2"", ""x0 x1"", ""x0 x2"", ""x0 x3"", ""x1^2"", ""x1 x2"", ""x1 x3"", ""x2^2"", ""x2 x3"", ""x3^2"", ""x0^3"", ""x0^2 x1"", ""x0^2 x2"", ""x0^2 x3"", ""x0 x1^2"", ""x0 x1 x2"", ""x0 x1 x3"", ""x0 x2^2"", ""x0 x2 x3"", ""x0 x3^2"", ""x1^3"", ""x1^2 x2"", ""x1^2 x3"", ""x1 x2^2"", ""x1 x2 x3"", ""x1 x3^2"", ""x2^3"", ""x2^2 x3"", ""x2 x3^2"", ""x3^3"", ""x0^4"", ""x0^3 x1"", ""x0^3 x2"", ""x0^3 x3"", ""x0^2 x1^2"", ""x0^2 x1 x2"", ""x0^2 x1 x3"", ""x0^2 x2^2"", ""x0^2 x2 x3"", ""x0^2 x3^2"", ""x0 x1^3"", ""x0 x1^2 x2"", ""x0 x1^2 x3"", ""x0 x1 x2^2"", ""x0 x1 x2 x3"", ""x0 x1 x3^2"", ""x0 x2^3"", ""x0 x2^2 x3"", ""x0 x2 x3^2"", ""x0 x3^3"", ""x1^4"", ""x1^3 x2"", ""x1^3 x3"", ""x1^2 x2^2"", ""x1^2 x2 x3"", ""x1^2 x3^2"", ""x1 x2^3"", ""x1 x2^2 x3"", ""x1 x2 x3^2"", ""x1 x3^3"", ""x2^4"", ""x2^3 x3"", ""x2^2 x3^2"", ""x2 x3^3"", ""x3^4"", ""x0^5"", ""x0^4 x1"", ""x0^4 x2"", ""x0^4 x3"", ""x0^3 x1^2"", ""x0^3 x1 x2"", ""x0^3 x1 x3"", ""x0^3 x2^2"", ""x0^3 x2 x3"", ""x0^3 x3^2"", ""x0^2 x1^3"", ""x0^2 x1^2 x2"", ""x0^2 x1^2 x3"", ""x0^2 x1 x2^2"", ""x0^2 x1 x2 x3"", ""x0^2 x1 x3^2"", ""x0^2 x2^3"", ""x0^2 x2^2 x3"", ""x0^2 x2 x3^2"", ""x0^2 x3^3"", ""x0 x1^4"", ""x0 x1^3 x2"", ""x0 x1^3 x3"", ""x0 x1^2 x2^2"", ""x0 x1^2 x2 x3"", ""x0 x1^2 x3^2"", ""x0 x1 x2^3"", ""x0 x1 x2^2 x3"", ""x0 x1 x2 x3^2"", ""x0 x1 x3^3"", ""x0 x2^4"", ""x0 x2^3 x3"", ""x0 x2^2 x3^2"", ""x0 x2 x3^3"", ""x0 x3^4"", ""x1^5"", ""x1^4 x2"", ""x1^4 x3"", ""x1^3 x2^2"", ""x1^3 x2 x3"", ""x1^3 x3^2"", ""x1^2 x2^3"", ""x1^2 x2^2 x3"", ""x1^2 x2 x3^2"", ""x1^2 x3^3"", ""x1 x2^4"", ""x1 x2^3 x3"", ""x1 x2^2 x3^2"", ""x1 x2 x3^3"", ""x1 x3^4"", ""x2^5"", ""x2^4 x3"", ""x2^3 x3^2"", ""x2^2 x3^3"", ""x2 x3^4"", ""x3^5""]","[[0.0, 258.030111752092, -373.69334158793833, 169.6518405431747, -62.48830171487501, -0.11203650251885094, 0.23389336651334416, 0.0, -0.0306742259071464, -0.08209474374817381, 0.0, 0.0, 0.0, 0.0, 0.0, -0.0007315537083620538, 0.0, -0.0001511870906694958, 0.00022911879530135255, 0.006994619270213412, 0.0, -0.005168561263243125, -0.012024600522113899, 0.01787629416247884, -0.004570837869816681, -0.016871201295825016, 0.03588212660746701, -0.009026949908155323, -0.020022738528157485, 0.00973041822340455, -0.0014937518539760444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.839613175196955e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.3768334173289715e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.1792307102301118e-08, 0.0, 0.0, 0.0, 0.0, 2.8586961546623387e-09, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 124.99730141985005, 0.0, -124.95386056133657, -0.033313114201313936, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.5621176608474174e-05, -2.9600480241000336e-05, 0.0, 0.0, 0.0, 0.0, -0.00018056278056532673, 0.0, 0.00030602909792397327, -0.0001526010821635231, -0.00011572483063430531, 0.00041923452407300493, 0.0, -0.00024810349509344037, 0.0, 0.0, -0.00021906556430673164, 0.00019479432915209813, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.84875552004531e-10, 7.071751119780749e-10, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, -0.07702463531570011, 125.11094750320487, 0.0, -125.01580728690448, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.230340822474026e-05, 0.00010151345853325347, 0.0, -4.940555325016491e-05, 0.0, 0.0, 0.0, -0.0003166235496550492, 0.0005707113949147324, 0.0, -0.000265641846386697, 0.0, 0.0, -0.00010466414256012325, 0.0, 0.00019561977173761984, -9.129356097937012e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.24666910818783e-11], [0.0, 61.971325653861115, -167.42760168179632, 371.7333032668457, -258.03167083931123, 0.027375190139874696, 0.0, 0.0, 0.0, 0.0, -0.0026880910671812416, 0.0, -0.037637643289972295, 0.0, 0.00490304542598919, -0.0008281763032064531, 0.0, 0.009653424005536647, -0.005529367608768853, 0.0, -0.026866421124143162, 0.01361809691105085, 0.02628329812109284, -0.03573345721682005, 0.014855169708493378, 0.010235107886347888, -0.01614166914703507, 0.010427930373416685, 0.005789416735403138, 0.0, -0.010285418477150055, -0.0025807760559232824, 0.006678172500079521, -0.001082380335668978, 0.0008603843597405668, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.513712260253356e-08, 0.0, 0.0, 0.0, 0.0, -1.56001486497227e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.4865843195862593e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.34418459516628e-08, 8.550573140585883e-08, -9.894106043946926e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.596394462091085e-07, 2.7896970428563455e-07, -1.2045822408799785e-07, 0.0]]",(x0)' =  258.030 x0 + -373.693 x1 +  169.652 x2 + -62.488 x3 + -0.112 x0^2 +  0.234 x0 x1 + -0.031 x0 x3 + -0.082 x1^2 + -0.001 x0^3 +  0.007 x0 x1^2 + -0.005 x0 x1 x3 + -0.012 x0 x2^2 +  0.018 x0 x2 x3 + -0.005 x0 x3^2 + -0.017 x1^3 +  0.036 x1^2 x2 + -0.009 x1^2 x3 + -0.020 x1 x2^2 +  0.010 x1 x2 x3 + -0.001 x1 x3^2 | (x1)' =  124.997 x0 + -124.954 x2 + -0.033 x3 | (x2)' = -0.077 x0 +  125.111 x1 + -125.016 x3 +  0.001 x1^2 x2 | (x3)' =  61.971 x0 + -167.428 x1 +  371.733 x2 + -258.032 x3 +  0.027 x0^2 + -0.003 x1 x2 + -0.038 x2^2 +  0.005 x3^2 + -0.001 x0^3 +  0.010 x0^2 x2 + -0.006 x0^2 x3 + -0.027 x0 x1 x2 +  0.014 x0 x1 x3 +  0.026 x0 x2^2 + -0.036 x0 x2 x3 +  0.015 x0 x3^2 +  0.010 x1^3 + -0.016 x1^2 x2 +  0.010 x1^2 x3 +  0.006 x1 x2^2 + -0.010 x1 x3^2 + -0.003 x2^3 +  0.007 x2^2 x3 + -0.001 x2 x3^2 +  0.001 x3^3
