configuration_index,lowpass_hz,global_zscore_mean,global_zscore_std,optimizer,stlsq_threshold,alpha,nu,degree,n_delays,delay_samples,delay_ms,embedding_span_ms,smooth_window_samples,smooth_window_ms,derivative_method,fit_status,fit_failure_reason,nonzero_terms,possible_terms,term_utilization_percent,fit_runtime_s,feature_names_json,coefficients_json,equations
1,35.0,,,stlsq,10000.0,0.05,1.0,9,2,1,4.0,4.0,0,0.0,finite_difference,success,,32,110,29.09090909090909,4.6997649278491735,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[0.0, 232.7839106467326, -240.19935538019135, 0.01869543138148784, 0.0, -0.004670413454411888, 0.00021790172944124777, -0.002045503248032146, 0.003790459290240728, -0.0016055536645612851, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0218693779994482e-06, -5.116416333605803e-06, 6.334625387279329e-06, 0.0, -3.5576295074336767e-06, 1.3268933426127108e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.72052023453951e-11, -4.4955006929173945e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 6.4749382441159546e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.7009202803282975e-15, 6.8170694411254295e-15, -4.762086466634841e-15, 0.0, 0.0, 0.0, 0.0, 3.5002549536764175e-15, -3.71653243447694e-15, 8.851221670518828e-16], [0.0, 240.36394178620225, -233.0312747649081, 0.019432042349356398, 0.0, -0.033133165622386676, -0.0017777806613837003, 0.007098472175182454, -0.008944206058464521, 0.003320630475393492, 0.0, 0.0, 0.0, 0.0, 0.0, -1.068401340304115e-06, 3.237077869747317e-06, 0.0, -7.432203738220819e-06, 7.140551397161702e-06, -1.8933509887889174e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.464587470469184e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 3.954160312709817e-11, -3.3506280394289055e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.408366092387116e-16, -1.42529805171099e-15, 8.664937390975718e-16, 0.0, 0.0, 0.0, 0.0, 1.1844773572794112e-15, -2.9319614256641043e-15, 1.638777655776566e-15]]",(x0)' =  232.784 x0 + -240.199 x1 +  0.019 x0^2 + -0.005 x1^2 + -0.002 x0^2 x1 +  0.004 x0 x1^2 + -0.002 x1^3 | (x1)' =  240.364 x0 + -233.031 x1 +  0.019 x0^2 + -0.033 x1^2 + -0.002 x0^3 +  0.007 x0^2 x1 + -0.009 x0 x1^2 +  0.003 x1^3
2,35.0,,,stlsq,10000.0,0.05,1.0,9,2,1,4.0,4.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,32,110,29.09090909090909,1.4362015947699547,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[0.0, 233.0823147104807, -240.41864246697315, 0.017901555514404817, 0.0, -0.0041318584523076535, 1.5340817766602328e-05, -0.00164640252515941, 0.0035666700852046477, -0.0015830126872098274, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1216583646804533e-06, -5.3781569835610415e-06, 6.551589102340137e-06, 0.0, -3.6529255656081956e-06, 1.3675628311111748e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.4986884950048235e-11, -4.2447223237457154e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 6.171763443328565e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.762802786903213e-15, 7.0516414749209665e-15, -4.95897355338803e-15, 0.0, 0.0, 0.0, 0.0, 3.560854469287231e-15, -3.770074512198082e-15, 9.024013404083128e-16], [0.0, 240.54000163856355, -233.2858508760328, 0.019665767776073782, 0.0, -0.033088371581729975, -0.0016196750995940957, 0.006825620732777839, -0.008868145466189517, 0.0033621372475102817, 0.0, 0.0, 0.0, 0.0, 0.0, -1.129878643457682e-06, 3.376422404864433e-06, 0.0, -7.699633650697907e-06, 7.4275198890216325e-06, -1.99092436203749e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.186276000401405e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7489658458071796e-11, -3.172504214856842e-11, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.091472139544418e-16, -1.2766988330446345e-15, 6.908006405670122e-16, 0.0, 0.0, 0.0, 0.0, 1.6321536867949475e-15, -3.501005338045424e-15, 1.818838349706015e-15]]",(x0)' =  233.082 x0 + -240.419 x1 +  0.018 x0^2 + -0.004 x1^2 + -0.002 x0^2 x1 +  0.004 x0 x1^2 + -0.002 x1^3 | (x1)' =  240.540 x0 + -233.286 x1 +  0.020 x0^2 + -0.033 x1^2 + -0.002 x0^3 +  0.007 x0^2 x1 + -0.009 x0 x1^2 +  0.003 x1^3
3,35.0,,,stlsq,10000.0,0.05,1.0,9,2,1,4.0,4.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,30,110,27.272727272727273,1.4133423399180174,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[0.0, 235.64869414408068, -242.16959409823647, 0.01359467917378734, 0.0, -0.006420746501643304, -0.0022669704091049167, 0.002293284502567107, 0.00227821761938321, -0.002039377933359408, -2.8504963367862466e-07, 0.0, 0.0, 0.0, 7.277764015536311e-07, 2.307113803359966e-06, -8.291236313993941e-06, 8.80415033285532e-06, 0.0, -4.64330302042842e-06, 1.8433998032017658e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.7607924948564268e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.978721183697718e-15, 5.788382228092538e-15, -4.342995501122686e-15, 0.0, 0.0, 0.0, 0.0, 2.0836762476166566e-15, -2.025701309161745e-15, 5.032027433159513e-16], [0.0, 242.01991159728567, -235.51100915160146, 0.02128263550225171, 0.0, -0.032118944783480784, 0.0006730558657652498, 0.0022950601570466047, -0.006918659912445362, 0.0036801312874906586, 0.0, 0.0, 0.0, 0.0, 0.0, -2.0129862227707494e-06, 5.259524248817933e-06, 0.0, -1.0875516942434012e-05, 1.0778653855707556e-05, -3.1663927833363242e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.5080065535822615e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7153746954058854e-15, -4.151604555814047e-15, 2.455736925773051e-15, 0.0, 0.0, 0.0, 0.0, 2.207161399253787e-15, -3.817922955268369e-15, 1.5666431497774357e-15]]",(x0)' =  235.649 x0 + -242.170 x1 +  0.014 x0^2 + -0.006 x1^2 + -0.002 x0^3 +  0.002 x0^2 x1 +  0.002 x0 x1^2 + -0.002 x1^3 | (x1)' =  242.020 x0 + -235.511 x1 +  0.021 x0^2 + -0.032 x1^2 +  0.001 x0^3 +  0.002 x0^2 x1 + -0.007 x0 x1^2 +  0.004 x1^3
4,35.0,,,stlsq,10000.0,0.05,1.0,9,2,2,8.0,8.0,0,0.0,finite_difference,success,,29,110,26.363636363636363,1.5647994447499514,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[-22.34916830473387, 105.53940250154513, -119.3447188613643, -0.09095032504314551, 0.24123426503245077, -0.1141026879869315, -0.0009902846673227677, 0.0005666366985314465, 0.0017078738199665573, -0.0006647924532271869, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0170808193677746e-07, -2.6573116081173657e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.9281182383264127e-12, -1.9068572311890742e-12, 0.0, 0.0, 0.0, 0.0, -2.4859130646423186e-12, 2.827867983739276e-12, 6.371680647229955e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.751786806154272e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [47.85707476097771, 119.40415766960427, -105.67656452178086, 0.0, -0.036304129847511954, 0.0, -0.0005196521637505368, 0.0012124072571441163, -0.0022364599039872536, 0.0010814192548100022, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2708952681341498e-07, -2.8433941788603137e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.0899277206723145e-12, 6.992651694347431e-13, 0.0, 0.0, 0.0, 0.0, 3.5801399081718724e-12, 1.2177849892583573e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.684658845240856e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.857236852895517e-17]]",(x0)' = -22.349 1 +  105.539 x0 + -119.345 x1 + -0.091 x0^2 +  0.241 x0 x1 + -0.114 x1^2 + -0.001 x0^3 +  0.001 x0^2 x1 +  0.002 x0 x1^2 + -0.001 x1^3 | (x1)' =  47.857 1 +  119.404 x0 + -105.677 x1 + -0.036 x0 x1 + -0.001 x0^3 +  0.001 x0^2 x1 + -0.002 x0 x1^2 +  0.001 x1^3
5,35.0,,,stlsq,10000.0,0.05,1.0,9,2,2,8.0,8.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,29,110,26.363636363636363,1.591828528791666,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[-21.899065866875837, 105.80573735276933, -119.48854327202649, -0.09139825625129994, 0.24043632089407624, -0.11344236305099446, -0.0009985122460950944, 0.0005829857751862213, 0.001703670945821762, -0.0006737961075108472, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0152074696073655e-07, -2.6536862396235535e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.9476017691455574e-12, -1.884052644602334e-12, 0.0, 0.0, 0.0, 0.0, -2.5437774146907014e-12, 2.875185784626714e-12, 5.0505186273280306e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.780964755271535e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [47.01520636484497, 119.53805054881946, -105.93234612128096, 0.0, -0.03563905735406917, 0.0, -0.0004889388932294861, 0.0011797645630342373, -0.0022509289977005334, 0.0010972717044759064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.2543708133419813e-07, -2.8196853005709446e-07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.1703234845727377e-12, 8.075716677729627e-13, 0.0, 0.0, 0.0, 0.0, 3.4671996286564083e-12, 1.2679958910914105e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.468937513069046e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.83190733568072e-17]]",(x0)' = -21.899 1 +  105.806 x0 + -119.489 x1 + -0.091 x0^2 +  0.240 x0 x1 + -0.113 x1^2 + -0.001 x0^3 +  0.001 x0^2 x1 +  0.002 x0 x1^2 + -0.001 x1^3 | (x1)' =  47.015 1 +  119.538 x0 + -105.932 x1 + -0.036 x0 x1 +  0.001 x0^2 x1 + -0.002 x0 x1^2 +  0.001 x1^3
6,35.0,,,stlsq,10000.0,0.05,1.0,9,2,2,8.0,8.0,9,36.0,smoothed_finite_difference_savgol_order_3,success,,22,110,20.0,1.4190537501126528,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[-39.26485965118061, 107.79042494563927, -120.64287581734835, 0.0, 0.0, 0.02735026673750995, -0.0010854282859664949, 0.0019426560951764985, 0.00033245996369319584, -0.0003578108480476674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.719378717881671e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -2.9473557510713306e-12, 3.1206085967912424e-12, 0.0, 0.0, 0.0, 0.0, -1.217807905835922e-12, 6.188525011466548e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.003550938923024e-17, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 120.42177467295372, -107.75911293612272, 0.0, -0.02020118045115424, 0.0, 8.930284010923341e-05, 0.0010311925273656347, -0.003132778507527191, 0.001326951072878107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -3.666863445804165e-09, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.119971065246874e-13, 1.3143199221834473e-13, 0.0, 0.0, 0.0, 0.0, -1.5582571936515104e-12, 2.2941908560730026e-12, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -6.681233671726787e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -1.772512453644875e-17]]",(x0)' = -39.265 1 +  107.790 x0 + -120.643 x1 +  0.027 x1^2 + -0.001 x0^3 +  0.002 x0^2 x1 | (x1)' =  120.422 x0 + -107.759 x1 + -0.020 x0 x1 +  0.001 x0^2 x1 + -0.003 x0 x1^2 +  0.001 x1^3
7,35.0,,,stlsq,10000.0,0.05,1.0,9,2,5,20.0,20.0,0,0.0,finite_difference,success,,20,110,18.181818181818183,1.2230247873812914,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[0.0, 19.18398749626914, -39.78810543906836, 0.0, 0.06216123306209509, -0.03648946039937385, 0.0002409637233917236, 0.0013012107733438385, 0.00035325812718967547, -0.00023087840350466505, 0.0, 0.0, 0.0, 0.0, 0.0, -4.701846584483575e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.7918365322640217e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 40.649960325739876, -19.141145059316614, 0.07527222833413956, -0.09590180521300275, -0.0076280128979055685, -8.297265452078557e-05, -0.00017703723867574725, -0.0013691302840487395, -0.00028445234765129185, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0871699363327803e-08, 0.0, 0.0, 0.0, 0.0, 4.861306051644123e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.3258380776959817e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",(x0)' =  19.184 x0 + -39.788 x1 +  0.062 x0 x1 + -0.036 x1^2 +  0.001 x0^2 x1 | (x1)' =  40.650 x0 + -19.141 x1 +  0.075 x0^2 + -0.096 x0 x1 + -0.008 x1^2 + -0.001 x0 x1^2
8,35.0,,,stlsq,10000.0,0.05,1.0,9,2,5,20.0,20.0,5,20.0,smoothed_finite_difference_savgol_order_3,success,,20,110,18.181818181818183,1.2381942495703697,"[""1"", ""x0"", ""x1"", ""x0^2"", ""x0 x1"", ""x1^2"", ""x0^3"", ""x0^2 x1"", ""x0 x1^2"", ""x1^3"", ""x0^4"", ""x0^3 x1"", ""x0^2 x1^2"", ""x0 x1^3"", ""x1^4"", ""x0^5"", ""x0^4 x1"", ""x0^3 x1^2"", ""x0^2 x1^3"", ""x0 x1^4"", ""x1^5"", ""x0^6"", ""x0^5 x1"", ""x0^4 x1^2"", ""x0^3 x1^3"", ""x0^2 x1^4"", ""x0 x1^5"", ""x1^6"", ""x0^7"", ""x0^6 x1"", ""x0^5 x1^2"", ""x0^4 x1^3"", ""x0^3 x1^4"", ""x0^2 x1^5"", ""x0 x1^6"", ""x1^7"", ""x0^8"", ""x0^7 x1"", ""x0^6 x1^2"", ""x0^5 x1^3"", ""x0^4 x1^4"", ""x0^3 x1^5"", ""x0^2 x1^6"", ""x0 x1^7"", ""x1^8"", ""x0^9"", ""x0^8 x1"", ""x0^7 x1^2"", ""x0^6 x1^3"", ""x0^5 x1^4"", ""x0^4 x1^5"", ""x0^3 x1^6"", ""x0^2 x1^7"", ""x0 x1^8"", ""x1^9""]","[[0.0, 19.384452378816032, -40.015674954751304, 0.0, 0.06241575842192631, -0.036602845476206784, 0.00024334403390703784, 0.0013051764931741147, 0.00036278791984116737, -0.00023897687001295402, 0.0, 0.0, 0.0, 0.0, 0.0, -4.746803467896455e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.8365712939775335e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 40.88125050264418, -19.346648153247127, 0.07456364228605883, -0.09522303948157565, -0.007476831873561631, -7.969010840817345e-05, -0.00018038148907971872, -0.0013807096182904847, -0.0002829828072153209, 0.0, 0.0, 0.0, 0.0, 0.0, 1.1031582362810324e-08, 0.0, 0.0, 0.0, 0.0, 4.907376847000232e-08, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -4.4078793697276723e-13, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",(x0)' =  19.384 x0 + -40.016 x1 +  0.062 x0 x1 + -0.037 x1^2 +  0.001 x0^2 x1 | (x1)' =  40.881 x0 + -19.347 x1 +  0.075 x0^2 + -0.095 x0 x1 + -0.007 x1^2 + -0.001 x0 x1^2
