configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
85,4,0,0.0,1.996,success,,1.996,96.01256399415433,7887,500,26.416951807488797,500,36.097672137581114,36.071512307381184
85,4,1,2.0,1.996,success,,1.996,91.56618457101285,7425,500,22.94080907630756,500,40.566787598068416,40.43682575507627
85,4,2,4.0,1.996,success,,1.996,66.9086443465203,5518,500,20.32438338681927,500,36.06868468752464,36.14382968483498
85,4,3,6.0,1.996,success,,1.996,64.54389463551342,5343,500,30.899135279830265,500,41.26579674032475,41.186152767483044
85,4,4,8.0,1.996,success,,1.996,81.27551615610719,6731,500,48.98332665263699,500,53.803681630919506,53.34982327636434
85,4,5,10.0,1.996,success,,1.996,67.65311801247299,5605,500,32.29154653474223,500,42.065797290665756,41.659841739673546
85,4,6,12.0,1.996,success,,1.996,62.552455117926,5194,500,47.57662169724087,500,55.16885513632287,55.03686171346396
85,4,7,14.0,0.064,success,,0.064,3.50862155854702,291,17,10.753331817408938,17,26.821569621350356,17.411513566231196
85,1088,0,0.0,1.996,success,,1.996,58.83281432837248,4874,500,48.88901121140664,500,65.13176958897694,65.04319780336589
85,1088,1,2.0,1.996,success,,1.996,78.87311279214919,6536,500,16.797235964514837,500,40.07579817586176,40.02834778666232
85,1088,2,4.0,1.996,success,,1.996,76.02868675068021,6265,500,52.078493511251075,500,56.7837387137107,56.57558207836784
85,1088,3,6.0,1.996,success,,1.996,74.7672898247838,6166,500,55.92698845052894,500,70.14772312138747,70.0556706530138
85,1088,4,8.0,1.996,success,,1.996,62.29354406706989,5141,500,47.265994075254326,500,89.27664354249062,89.24227158607468
85,1088,5,10.0,1.996,success,,1.996,63.52142744511366,5231,500,20.59707390198226,500,45.05766341801983,44.91751531308643
85,1088,6,12.0,1.996,success,,1.996,62.79736812226474,5176,500,39.49777755966575,500,50.77941133588281,50.71093194971331
85,1088,7,14.0,0.176,success,,0.176,5.805242298170924,479,45,46.95003225121014,45,41.18910553413119,39.71429728235243
85,622,0,0.0,1.996,success,,1.996,60.71922499500215,5034,500,41.69177123703911,500,54.94228602154222,54.24431623425753
85,622,1,2.0,1.996,success,,1.996,66.08630154654384,5449,500,48.91882892122243,500,69.23894818451656,69.22950780215571
85,622,2,4.0,1.996,success,,1.996,67.00006397999823,5580,500,43.37412260246578,500,52.28429684742075,51.82293858147349
85,622,3,6.0,1.996,success,,1.996,65.6976475007832,5476,500,60.61682375448763,500,66.58075758027603,66.45542186657596
85,622,4,8.0,1.996,success,,1.996,78.34526172280312,6495,500,32.88270610860719,500,47.34229425421769,47.230780803541556
85,622,5,10.0,1.996,success,,1.996,66.45147007144988,5520,500,34.52309509331082,500,48.53633685029625,48.48348607929374
85,622,6,12.0,1.996,success,,1.996,76.52851141616702,6363,500,44.47228840465869,500,57.119881304920305,56.706544830431156
85,622,7,14.0,0.17200000000000001,success,,0.17200000000000001,6.280098173767328,522,44,58.64166115849369,44,92.89122463960979,91.37423824864203
85,620,0,0.0,1.996,success,,1.996,77.92664331197739,6462,500,19.593306010928657,500,38.150298397640896,37.94495570123759
85,620,1,2.0,1.996,success,,1.996,58.23682212643325,4735,500,41.99043635594756,500,57.70451260561376,56.4882307617633
85,620,2,4.0,1.996,success,,1.996,58.23952279612422,4802,500,58.912044681532095,500,75.04066530398335,74.78440688366634
85,620,3,6.0,1.996,success,,1.996,57.46994368545711,4753,500,59.54377251672325,500,67.27472704188234,67.12087413318892
85,620,4,8.0,1.996,success,,1.996,74.84026429988444,6205,500,37.5004882854036,500,51.34247838057884,51.136621727104085
85,620,5,10.0,1.996,success,,1.996,78.61095961742103,6550,500,44.249862310627506,500,71.1348754871954,71.1281961485078
85,620,6,12.0,1.996,success,,1.996,59.224531915038824,4984,500,24.567632739463868,500,43.36042628647693,42.771335709232574
85,620,7,14.0,0.17200000000000001,success,,0.17200000000000001,5.230674067512155,446,44,34.80792804790091,44,49.78153797593776,44.521240698102496
