configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
195,4,0,0.0,1.996,failed,integration error: model derivative became non-finite,0.8345744279706555,62.32919666916132,17777,0,,0,,
195,4,1,2.0,1.996,failed,integration error: model derivative became non-finite,0.5256937899130197,59.76159681752324,17104,0,,0,,
195,4,2,4.0,1.996,success,,1.996,21.08717355132103,6032,500,18.919496418349077,500,36.67458940154778,36.719367301737066
195,4,3,6.0,1.996,failed,integration error: model derivative became non-finite,1.300945158775574,70.18304353393614,20097,0,,0,,
195,4,4,8.0,1.996,failed,integration error: model derivative became non-finite,1.722553864383849,75.69696472398937,21460,0,,0,,
195,4,5,10.0,1.996,failed,integration error: model derivative became non-finite,0.6100574961430167,60.14388115145266,16808,0,,0,,
195,4,6,12.0,1.996,failed,integration error: model derivative became non-finite,1.3521089220130786,67.29735711216927,18799,0,,0,,
195,4,7,14.0,0.064,success,,0.064,0.8175549637526274,230,17,20.13593806949718,17,29.350749672915022,23.879789177927254
195,1088,0,0.0,1.996,failed,integration error: model derivative became non-finite,0.292390340776673,56.34212498739362,15948,0,,0,,
195,1088,1,2.0,1.996,success,,1.996,26.95919114910066,7530,500,17.277027939521805,500,39.74735492145054,39.87041419934009
195,1088,2,4.0,1.996,failed,integration error: model derivative became non-finite,0.459886372564889,64.04833959415555,18061,0,,0,,
195,1088,3,6.0,1.996,failed,integration error: model derivative became non-finite,0.12400187437400176,56.80585636757314,15713,0,,0,,
195,1088,4,8.0,1.996,failed,integration error: model derivative became non-finite,0.4793323958894621,58.2223760150373,16206,0,,0,,
195,1088,5,10.0,1.996,failed,integration error: model derivative became non-finite,1.5981189025853764,68.48172347992659,19138,0,,0,,
195,1088,6,12.0,1.996,failed,integration error: model derivative became non-finite,1.992513583804657,72.34859623759985,20148,0,,0,,
195,1088,7,14.0,0.176,success,,0.176,1.9424156565219164,536,45,42.24989905178089,45,38.48656866694918,34.32419261469915
195,622,0,0.0,1.996,failed,integration error: model derivative became non-finite,0.2275000906016329,56.97071627154946,15668,0,,0,,
195,622,1,2.0,1.996,failed,integration error: model derivative became non-finite,0.42501511228116545,59.849296716973186,16422,0,,0,,
195,622,2,4.0,1.996,failed,integration error: model derivative became non-finite,1.8172013107211478,72.9476119633764,19993,0,,0,,
195,622,3,6.0,1.996,failed,integration error: model derivative became non-finite,0.15366538613732164,56.78314917348325,15603,0,,0,,
195,622,4,8.0,1.996,failed,integration error: model derivative became non-finite,0.8983656945334105,64.80115142464638,17786,0,,0,,
195,622,5,10.0,1.996,success,,1.996,20.822668973356485,5696,500,61.30885663752154,500,74.46804970635938,70.70894283348518
195,622,6,12.0,1.996,failed,integration error: model derivative became non-finite,1.471401629918999,73.89111499302089,20377,0,,0,,
195,622,7,14.0,0.17200000000000001,success,,0.17200000000000001,2.8193125687539577,780,44,76.7914247427569,44,97.0532387281381,90.50723052055508
195,620,0,0.0,1.996,failed,integration error: model derivative became non-finite,0.3505051948697357,58.552379036322236,16203,0,,0,,
195,620,1,2.0,1.996,success,,1.996,18.27639856375754,5013,500,48.58669304010766,500,66.4632117226548,66.20980787854326
195,620,2,4.0,1.996,failed,integration error: model derivative became non-finite,0.15282649065647044,56.125322768464684,15530,0,,0,,
195,620,3,6.0,1.996,failed,integration error: model derivative became non-finite,0.5728470045720495,59.64383679255843,16469,0,,0,,
195,620,4,8.0,1.996,failed,integration error: model derivative became non-finite,1.042756960261546,66.86130001954734,18334,0,,0,,
195,620,5,10.0,1.996,success,,1.996,27.006379397585988,7451,500,93.10425002728131,500,104.93240971522184,85.39251090979859
195,620,6,12.0,1.996,success,,1.996,23.854938680306077,6588,500,40.69505050370732,500,53.741192686932486,53.66819041638533
195,620,7,14.0,0.17200000000000001,success,,0.17200000000000001,1.504071643576026,411,44,53.70116730449661,44,73.38156266139256,68.49207032287066
