configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
166,4,0,0.0,1.996,success,,1.996,17.533936835825443,5899,500,21.145982866851504,500,31.40324762346737,31.349778816124136
166,4,1,2.0,1.996,success,,1.996,18.03518649749458,6063,500,22.161906027317176,500,40.91816115136064,41.13723425251183
166,4,2,4.0,1.996,success,,1.996,15.634240940213203,5248,500,12.322452670168659,500,27.33482968572277,27.38089999889105
166,4,3,6.0,1.996,success,,1.996,19.69963181205094,6616,500,14.767794363030152,500,34.97984588388556,35.46347243585227
166,4,4,8.0,1.996,success,,1.996,24.160913180559874,8097,500,16.38495896425013,500,30.213381383284556,31.61633677134925
166,4,5,10.0,1.996,success,,1.996,17.765356106683612,5965,500,19.136689942289614,500,31.969115858637508,31.832090791695258
166,4,6,12.0,1.996,success,,1.996,15.039493223652244,5085,500,38.13788924844695,500,49.65795430075407,49.10474780577159
166,4,7,14.0,0.048,success,,0.048,0.6024765279144049,205,13,26.699629388208198,13,21.834735379972017,16.46450539837243
166,1088,0,0.0,1.996,success,,1.996,12.673366099596024,4271,500,42.720491691335305,500,56.41007994905662,55.42099974134776
166,1088,1,2.0,1.996,success,,1.996,21.40969816595316,7245,500,10.127980096907311,500,39.21587320321477,39.40935749971768
166,1088,2,4.0,1.996,success,,1.996,22.82816729322076,7657,500,24.874453414841437,500,44.23204236118328,45.41855267256009
166,1088,3,6.0,1.996,failed,integration error: model derivative became non-finite,0.9427646184302738,53.12764302454889,17631,0,,0,,
166,1088,4,8.0,1.996,success,,1.996,15.506247866898775,5249,500,47.42006012826256,500,93.38213297553129,92.80442151870731
166,1088,5,10.0,1.996,success,,1.996,15.586413094773889,5247,500,26.291399195840945,500,52.02669524977386,51.86133951605889
166,1088,6,12.0,1.996,success,,1.996,20.693724097684026,6954,500,25.077646734012458,500,42.43571176763416,42.20565493493141
166,1088,7,14.0,0.16,success,,0.16,1.5103719010949135,513,41,46.539242219528205,41,35.445521557744556,34.428507570364744
166,622,0,0.0,1.996,success,,1.996,14.808054296299815,5033,500,46.989884468860126,500,57.50338537389792,56.812300308173064
166,622,1,2.0,1.996,success,,1.996,14.773170677945018,5014,500,56.10535225992058,500,73.89597543816815,72.6425162617303
166,622,2,4.0,1.996,success,,1.996,15.9663007222116,5390,500,29.294912531067208,500,46.89848331358956,45.74677759408075
166,622,3,6.0,1.996,failed,integration error: model derivative became non-finite,0.9700238513023086,69.40178292803466,23461,0,,0,,
166,622,4,8.0,1.996,success,,1.996,16.969310704618692,5732,500,17.10081306319343,500,37.02122135608579,36.51170811438958
166,622,5,10.0,1.996,success,,1.996,15.097577322274446,5084,500,32.516403172832916,500,47.30378978540298,47.25653591487309
166,622,6,12.0,1.996,success,,1.996,16.500148816034198,5587,500,37.112807746207544,500,55.14075621523762,55.32893629091988
166,622,7,14.0,0.156,success,,0.156,1.5055538527667522,511,40,47.2936793212058,40,77.20904991361425,76.39295490599274
166,620,0,0.0,1.996,success,,1.996,18.69978091493249,6351,500,17.570222912468168,500,41.02127327900444,40.99226844820101
166,620,1,2.0,1.996,success,,1.996,14.473203649744391,4910,500,27.007667339221126,500,47.609569562037045,46.279970366741026
166,620,2,4.0,1.996,failed,integration error: model derivative became non-finite,1.631028410899658,54.48792205192149,18552,0,,0,,
166,620,3,6.0,1.996,failed,integration error: model derivative became non-finite,0.29164785556560613,47.582588106393814,16178,0,,0,,
166,620,4,8.0,1.996,success,,1.996,20.698531975969672,7158,500,25.178172630770767,500,46.09242577898039,46.44646473930187
166,620,5,10.0,1.996,success,,1.996,22.33803932182491,7630,500,18.46544438265064,500,56.845127085031066,57.48629572990341
166,620,6,12.0,1.996,success,,1.996,15.90238904953003,5411,500,36.8818196759791,500,50.736917144228364,49.99821288827383
166,620,7,14.0,0.156,success,,0.156,1.0973841045051813,376,40,33.42476922769948,40,38.2744272466835,36.107018210745075
