configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
185,4,0,0.0,1.996,success,,1.996,3.104618703946471,2781,500,3.8637009238324667,500,24.521626015414146,24.52677159338494
185,4,1,2.0,1.996,success,,1.996,3.705603251233697,3336,500,27.104712502655374,500,42.3981975579058,42.25375803959651
185,4,2,4.0,1.996,success,,1.996,3.7918301559984684,3421,500,31.38204088365699,500,44.07574089586262,43.94410072691415
185,4,3,6.0,1.996,success,,1.996,4.021871238946915,3637,500,47.695684366043054,500,56.681025423899996,56.70421138289728
185,4,4,8.0,1.996,success,,1.996,3.8076372649520636,3440,500,42.727141215466496,500,50.687210939363375,50.740047123023764
185,4,5,10.0,1.996,success,,1.996,3.3991231061518192,3068,500,14.301361313463836,500,28.399915148625496,28.373169875261834
185,4,6,12.0,1.996,success,,1.996,4.021462118253112,3631,500,48.4107432036902,500,52.71407123061336,52.75246496766984
185,4,7,14.0,0.08,success,,0.08,0.19878268614411354,181,21,14.653878317305793,21,24.552133065910105,22.69305911418738
185,1088,0,0.0,1.996,success,,1.996,4.051249206066132,3582,500,53.57444612918885,500,67.54618914446978,67.37217907960867
185,1088,1,2.0,1.996,success,,1.996,3.0928301233798265,2754,500,7.3953115117088215,500,37.485894649586534,37.47342364040073
185,1088,2,4.0,1.996,success,,1.996,4.074574431404471,3649,500,32.06459371386016,500,50.62558173046282,50.64145784464748
185,1088,3,6.0,1.996,success,,1.996,4.220163449645042,3779,500,58.84123045518476,500,70.80010302390026,70.55024391491452
185,1088,4,8.0,1.996,success,,1.996,4.2233226634562016,3787,500,56.61864542606011,500,97.61524512457243,97.60043765532977
185,1088,5,10.0,1.996,success,,1.996,3.8406388368457556,3444,500,28.382050467242525,500,48.34951490505497,48.21895571273484
185,1088,6,12.0,1.996,success,,1.996,4.023122441023588,3621,500,48.49844568254913,500,64.79300426619444,64.48443552008867
185,1088,7,14.0,0.192,success,,0.192,0.3737216889858246,336,49,19.67475173623175,49,31.462787686819226,30.737648842756666
185,622,0,0.0,1.996,success,,1.996,4.059686336666346,3644,500,49.1482519284441,500,60.96497713984749,61.05672847347298
185,622,1,2.0,1.996,success,,1.996,4.04012886621058,3644,500,53.44905815857746,500,77.35500650354305,77.14184703615152
185,622,2,4.0,1.996,success,,1.996,3.8828457817435265,3513,500,43.4276168777493,500,54.271731716294404,53.99551382746497
185,622,3,6.0,1.996,success,,1.996,3.977526346221566,3612,500,48.1851021169981,500,63.530665265494115,63.20028367009444
185,622,4,8.0,1.996,success,,1.996,3.774715019389987,3405,500,32.25672340536483,500,46.56783994557582,46.61223849604766
185,622,5,10.0,1.996,success,,1.996,3.969077533110976,3557,500,45.100607561572595,500,57.876882052647915,57.8568303695839
185,622,6,12.0,1.996,success,,1.996,4.0584496557712555,3635,500,49.6356119863409,500,62.42847007315764,62.4831223223596
185,622,7,14.0,0.188,success,,0.188,0.37227662466466427,331,48,34.881175944143905,48,62.29897737854101,61.724932003156944
185,620,0,0.0,1.996,success,,1.996,3.5981070399284363,3204,500,24.330726710602843,500,43.738873226804856,43.53409546282163
185,620,1,2.0,1.996,success,,1.996,3.917572384700179,3509,500,47.54775455573962,500,60.78147663846908,60.60535440777444
185,620,2,4.0,1.996,success,,1.996,4.306403638795018,3910,500,73.15363041745623,500,77.72115668140586,77.39334290339652
185,620,3,6.0,1.996,success,,1.996,3.9531820230185986,3595,500,58.43479722399429,500,62.6605788097983,62.569903736688275
185,620,4,8.0,1.996,success,,1.996,3.7234477270394564,3373,500,32.18688466868547,500,51.18039507710596,50.98418525008054
185,620,5,10.0,1.996,success,,1.996,3.847825461998582,3490,500,34.192715058085476,500,61.58959899015244,61.59241596330358
185,620,6,12.0,1.996,success,,1.996,3.654599107801914,3307,500,29.415997994159486,500,46.47947139440635,46.23187629973429
185,620,7,14.0,0.188,success,,0.188,0.4565274864435196,412,48,45.36754348023102,48,49.30485655143745,48.9389744005735
