configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
241,4,0,0.0,1.996,success,,1.996,163.3189474157989,3914,500,11.259845960508793,500,25.453628685289587,26.22181451010333
241,4,1,2.0,1.996,success,,1.996,155.01762431673706,3716,500,13.903123502599312,500,34.55474120641489,34.43042989164199
241,4,2,4.0,1.996,success,,1.996,117.33122808858752,2815,500,9.587366852242795,500,32.303667161439705,31.555064596638513
241,4,3,6.0,1.996,success,,1.996,203.81190159916878,4891,500,24.455886960823676,500,38.14145727907026,40.50811306164747
241,4,4,8.0,1.996,success,,1.996,178.5400058273226,4282,500,19.37682309033768,500,33.26744352909525,33.199601912184384
241,4,5,10.0,1.996,success,,1.996,187.31691968813539,4494,500,16.822878618261747,500,34.01606323796712,35.381098483302345
241,4,6,12.0,1.988,success,,1.988,204.41031089797616,4897,498,32.108242276301674,498,40.45195362486703,45.11118963018612
241,1088,0,0.0,1.996,success,,1.996,168.64057695493102,4050,500,23.375593402588606,500,48.396752051311935,46.412466680364375
241,1088,1,2.0,1.996,success,,1.996,190.89467903599143,4581,500,14.63227391632962,500,39.30927601822885,40.25733221584775
241,1088,2,4.0,1.996,success,,1.996,174.26920108869672,4178,500,14.79379509060928,500,34.4572754977294,37.738945860497054
241,1088,3,6.0,1.996,success,,1.996,164.10229053162038,3924,500,26.710414049221583,500,46.32023700743611,46.49142558536353
241,1088,4,8.0,1.996,failed,integration error: simulation exceeded 1800 wall-clock seconds,1.6648538763402845,1800.0003333054483,43131,0,,0,,
241,1088,5,10.0,1.996,success,,1.996,152.44462526403368,3657,500,14.9684318849963,500,44.660689166326655,45.44909926925534
241,1088,6,12.0,1.996,success,,1.996,198.4746462907642,4767,500,20.127466762775928,500,38.24257442064127,41.93549546310908
241,1088,7,14.0,0.1,success,,0.1,9.975726947188377,240,26,15.629712827541262,26,23.616196172636116,21.92918908600402
241,622,0,0.0,1.996,success,,1.996,194.87763227708638,4693,500,17.94245215193645,500,41.68138778878349,44.495383002853146
241,622,1,2.0,1.996,failed,integration error: simulation exceeded 1800 wall-clock seconds,0.3746749153790884,1800.0001437030733,43367,0,,0,,
241,622,2,4.0,1.996,success,,1.996,164.68352931924164,3952,500,17.98441639408699,500,40.635603216882096,40.0937062575794
241,622,3,6.0,1.996,failed,integration error: simulation exceeded 1800 wall-clock seconds,0.7693962089436915,1800.0001833867282,43346,0,,0,,
241,622,4,8.0,1.996,success,,1.996,146.75831352174282,3535,500,15.444250128242487,500,38.09123541645657,37.19384645463102
241,622,5,10.0,1.996,success,,1.996,191.07164475880563,4604,500,19.452022668089437,500,39.99803824929912,42.24483912222776
241,622,6,12.0,1.996,success,,1.996,189.75600484013557,4541,500,28.03608928309137,500,56.20404849538111,56.7313029395009
241,622,7,14.0,0.096,success,,0.096,12.48866131529212,301,25,36.83292297992255,25,42.0868542178598,29.024014456613628
241,620,0,0.0,1.996,success,,1.996,173.0614347886294,4184,500,18.628078802363206,500,37.01701043260901,36.180387444108916
241,620,1,2.0,1.996,failed,integration error: simulation exceeded 1800 wall-clock seconds,1.2115611258869585,1800.0002506226301,43083,0,,0,,
241,620,2,4.0,1.996,success,,1.996,120.9453070666641,2874,500,32.859841191545364,500,59.985603458428855,57.301812369956444
241,620,3,6.0,1.996,success,,1.996,173.92496390827,4144,500,32.10292918309587,500,46.51398275697036,46.717158518375506
241,620,4,8.0,1.996,success,,1.996,184.54577662050724,4397,500,40.79455172190251,500,54.92889485273631,55.96982092037673
241,620,5,10.0,1.996,success,,1.996,169.37095838785172,4035,500,21.94970658543406,500,57.80940301123686,57.969687064944296
241,620,6,12.0,1.996,success,,1.996,166.99256295338273,3969,500,24.60740167587082,500,43.18502201567851,42.86460701880026
241,620,7,14.0,0.096,success,,0.096,8.153140215203166,193,25,30.715977116928844,25,18.960755586840722,19.545632148434564
