configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
33,4,0,0.0,1.996,success,,1.996,45.97564475797117,10829,500,9.884595334570621,500,25.21398065126959,24.808439779552938
33,4,1,2.0,1.996,success,,1.996,24.816394478082657,5853,500,28.093565451522377,500,45.07383795689138,45.00517067011632
33,4,2,4.0,1.996,success,,1.996,29.69956213608384,7018,500,14.488436177759668,500,32.58887313528568,32.364085539566446
33,4,3,6.0,1.996,success,,1.996,28.08286987617612,6637,500,40.06741312957,500,47.957717949458136,47.631981591483616
33,4,4,8.0,1.996,success,,1.996,41.203755639493465,9505,500,24.58534205231773,500,34.93456400857693,34.168552245722566
33,4,5,10.0,1.996,success,,1.996,31.80979125574231,7266,500,21.211169248341495,500,33.60791387582377,33.34303027564866
33,4,6,12.0,1.996,success,,1.996,31.756871243938804,7412,500,33.10039694897104,500,39.44249168579573,39.039907443073844
33,4,7,14.0,0.032,success,,0.032,0.7079306580126286,165,9,9.942291332559128,9,13.037645366875228,5.903336815234641
33,1088,0,0.0,1.996,success,,1.996,31.17718455940485,7337,500,81.05522074991765,500,89.11947973171445,89.37187253283675
33,1088,1,2.0,1.996,success,,1.996,40.592784540727735,9287,500,17.74321722255015,500,41.93546036247132,41.70922938339175
33,1088,2,4.0,1.996,success,,1.996,42.143575213849545,9212,500,20.836169970320718,500,37.560832143375116,36.64414166744865
33,1088,3,6.0,1.996,success,,1.996,33.34237325377762,7277,500,30.288900530751683,500,43.70672534047469,42.94424741285624
33,1088,4,8.0,1.996,success,,1.996,46.42491858266294,10157,500,35.94108570598113,500,85.25564115833797,85.14502367514932
33,1088,5,10.0,1.996,success,,1.996,33.907695008441806,7441,500,29.022254350284154,500,48.508244378918974,48.46550248923997
33,1088,6,12.0,1.996,success,,1.996,44.04779573902488,9607,500,45.35919652087658,500,57.57092604372546,57.135111405570164
33,1088,7,14.0,0.14400000000000002,success,,0.14400000000000002,1.7900183945894241,389,37,44.69937149862384,37,39.10200111019068,35.738872800960806
33,622,0,0.0,1.996,success,,1.996,44.668181989341974,9859,500,34.13854623214536,500,46.99078480632029,46.1483117680271
33,622,1,2.0,1.996,success,,1.996,32.44244751520455,7188,500,45.08468073000548,500,69.44494881839249,69.15064004979232
33,622,2,4.0,1.996,success,,1.996,30.29607794433832,7170,500,33.117583103080214,500,51.42923781810582,50.78182808801803
33,622,3,6.0,1.996,success,,1.996,24.761858807876706,5896,500,54.23146884222859,500,65.76866578812682,65.16643306638316
33,622,4,8.0,1.996,success,,1.996,39.95608701556921,9475,500,16.152805930226908,500,36.22380109944159,36.06210109329695
33,622,5,10.0,1.996,success,,1.996,30.713034596294165,7339,500,30.9622287990385,500,45.340156162278745,45.250645638773136
33,622,6,12.0,1.996,success,,1.996,32.25035197287798,7697,500,33.91002010600497,500,50.871637787221445,50.43166682578613
33,622,7,14.0,0.14,success,,0.14,1.7707426343113184,419,36,43.57599169445109,36,50.41549532601758,44.414816707461384
33,620,0,0.0,1.996,success,,1.996,31.170834220945835,7410,500,26.34728922417875,500,42.79269470785423,42.63920484182484
33,620,1,2.0,1.996,success,,1.996,30.281554523855448,7082,500,49.10740901626927,500,61.28093720454829,61.006483433665196
33,620,2,4.0,1.996,success,,1.996,21.29980745539069,5067,500,72.17538286170964,500,75.43003639701868,74.1281327904478
33,620,3,6.0,1.996,success,,1.996,44.43679051101208,10548,500,36.51064742184154,500,46.24804006534539,45.12058076114495
33,620,4,8.0,1.996,success,,1.996,52.63242540322244,12431,500,23.466040157912698,500,41.45202599718813,40.81290276202928
33,620,5,10.0,1.996,success,,1.996,47.89967469871044,11369,500,30.865331622523303,500,60.58499106230237,60.169732329778014
33,620,6,12.0,1.996,success,,1.996,27.62558177858591,6554,500,14.404599198184345,500,34.445467019218555,34.19393868821017
33,620,7,14.0,0.14,success,,0.14,1.7617539763450623,424,36,31.178645603045336,36,28.123682960828777,24.63118230309813
