configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
98,4,0,0.0,1.996,success,,1.996,208.9738723281771,4470,500,14.421843373629338,500,25.333314715004473,25.802412375984037
98,4,1,2.0,1.996,success,,1.996,201.23597488738596,4308,500,18.010356664776083,500,35.9076734279723,36.28096671718765
98,4,2,4.0,1.996,success,,1.996,173.20721233263612,3721,500,10.371188014627288,500,32.51989090271499,31.80909361495025
98,4,3,6.0,1.996,success,,1.996,213.98670870438218,4636,500,26.41038838208536,500,37.38613597530904,37.71431954537463
98,4,4,8.0,1.996,success,,1.996,215.64096060022712,4664,500,18.920150545703304,500,31.55228882669177,31.73004913578141
98,4,5,10.0,1.996,success,,1.996,222.4521594401449,4776,500,14.888646870624235,500,32.84897739893428,32.62980412516672
98,4,6,12.0,1.988,success,,1.988,211.86406772211194,4552,498,37.041019258859414,498,45.04929414407215,45.636825870101596
98,1088,0,0.0,1.996,success,,1.996,226.04069463163614,4864,500,21.90135319290678,500,47.30401276294745,47.280628273798115
98,1088,1,2.0,1.996,success,,1.996,221.98503485694528,4780,500,14.485649156067964,500,38.09836284950999,37.76992455322191
98,1088,2,4.0,1.996,success,,1.996,229.26387044973671,4947,500,17.163067833347796,500,39.4293692343797,39.099508030039765
98,1088,3,6.0,1.996,success,,1.996,191.05046053417027,4086,500,28.410229701642724,500,44.65538532696585,43.504115757516956
98,1088,4,8.0,1.996,success,,1.996,221.18442021682858,4746,500,42.9140827178424,500,95.09719721081701,94.41138223941624
98,1088,5,10.0,1.996,success,,1.996,182.5590245835483,3930,500,17.345776929648267,500,45.05471915083069,44.69414654467286
98,1088,6,12.0,1.996,success,,1.996,256.7729392424226,5534,500,19.912188416212636,500,39.998176277485655,42.440036911005656
98,1088,7,14.0,0.1,success,,0.1,8.98498541302979,199,26,20.049128988595992,26,24.46057180191732,19.425288319296087
98,622,0,0.0,1.996,success,,1.996,235.64311674796045,5091,500,17.808605924926493,500,41.98931917609426,42.827837628648
98,622,1,2.0,1.996,failed,integration error: model derivative became non-finite,0.30466972750963156,519.0303824003786,11205,0,,0,,
98,622,2,4.0,1.996,success,,1.996,178.69701022095978,3866,500,21.952077854229145,500,40.16401616894608,38.46736094141482
98,622,3,6.0,1.996,failed,integration error: model derivative became non-finite,0.7102958080392725,506.27092747204006,10994,0,,0,,
98,622,4,8.0,1.996,success,,1.996,202.3910789769143,4445,500,15.75094356440127,500,37.28271191422759,36.38903547304073
98,622,5,10.0,1.996,success,,1.996,199.12208798900247,4392,500,21.51769921631362,500,41.02691990946493,39.718926819232266
98,622,6,12.0,1.996,success,,1.996,190.85503754206002,4189,500,31.05252379322079,500,56.032160117887656,54.374132502964706
98,622,7,14.0,0.096,success,,0.096,10.019388847053051,225,25,40.30877179058123,25,41.6592470043153,27.619829200407516
98,620,0,0.0,1.996,success,,1.996,172.79167892597616,3734,500,26.379233086759758,500,39.3578998958592,38.53660234850497
98,620,1,2.0,1.996,success,,1.996,206.47131759859622,4522,500,61.95360451418042,500,71.1254180596952,65.55878451890825
98,620,2,4.0,1.996,success,,1.996,192.72424394451082,4168,500,63.165818618267295,500,84.73343635953782,79.2178590464535
98,620,3,6.0,1.996,success,,1.996,232.4931178446859,5092,500,21.310145715039724,500,32.780549216670295,37.08567634337498
98,620,4,8.0,1.996,success,,1.996,226.54761488363147,4951,500,37.87690113781156,500,53.99340393674958,55.84176600734227
98,620,5,10.0,1.996,success,,1.996,178.11704104952514,3881,500,27.29280927437895,500,61.01650660170081,60.8684249890472
98,620,6,12.0,1.996,success,,1.996,201.17384535446763,4435,500,28.865087251179975,500,44.40836728234778,43.61659512201161
98,620,7,14.0,0.096,success,,0.096,10.250352151691914,217,25,25.989115875372676,25,18.054082985096848,16.32231794283564
