configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
151,4,0,0.0,1.996,success,,1.996,1.0718483123928308,1369,500,6.082294142578904,500,25.650439774344804,25.75265509039577
151,4,1,2.0,1.996,success,,1.996,1.0303217750042677,1340,500,8.231255233903337,500,34.10199586924835,34.10887147738873
151,4,2,4.0,1.996,success,,1.996,1.246933501213789,1647,500,19.445210480235144,500,36.025611184870336,36.31131484000282
151,4,3,6.0,1.996,success,,1.996,1.1423403713852167,1501,500,22.344646338536293,500,36.9303618841757,36.9590744967951
151,4,4,8.0,1.996,success,,1.996,1.2333855461329222,1628,500,24.90662869649035,500,35.68151912395213,36.372318198943375
151,4,5,10.0,1.996,success,,1.996,1.2217571400105953,1614,500,29.429406149197497,500,37.77293984224553,38.081776607477686
151,4,6,12.0,1.996,success,,1.996,1.2452894784510136,1653,500,36.00770434557345,500,45.42275717684616,45.162190379726
151,4,7,14.0,0.068,success,,0.068,0.07355104945600033,99,18,11.640656567058654,18,28.00372416156868,20.82071083566511
151,1088,0,0.0,1.996,success,,1.996,1.1701545305550098,1548,500,34.741185291184806,500,50.449258383159524,50.63393115411268
151,1088,1,2.0,1.996,success,,1.996,0.9187304154038429,1209,500,1.0080877940172648,500,37.26829218114076,37.189194740421286
151,1088,2,4.0,1.996,success,,1.996,1.1952007561922073,1579,500,16.85747091111966,500,38.34514636316329,38.46404546754502
151,1088,3,6.0,1.996,success,,1.996,1.1895724795758724,1584,500,19.14907917227747,500,39.69054186354755,39.77635782210616
151,1088,4,8.0,1.996,success,,1.996,1.237373759970069,1658,500,58.702847448319346,500,99.13919525779562,99.11057465529179
151,1088,5,10.0,1.996,success,,1.996,1.057887364178896,1408,500,10.530874202274031,500,43.207502519303226,43.029585326291375
151,1088,6,12.0,1.996,success,,1.996,1.1633105482906103,1507,500,37.652685783442585,500,50.05963827523395,50.83640201347332
151,1088,7,14.0,0.18,success,,0.18,0.12366145476698875,164,46,18.57790792873868,46,20.60201986968627,20.680296064202214
151,622,0,0.0,1.996,success,,1.996,1.3044890519231558,1738,500,44.92089835355424,500,58.81706398937208,58.12595716912218
151,622,1,2.0,1.996,success,,1.996,1.2350200489163399,1648,500,45.3530740253329,500,69.3126301788169,69.52432257567622
151,622,2,4.0,1.996,success,,1.996,1.234901949763298,1644,500,35.83798822362627,500,51.23195807900897,51.25404840882995
151,622,3,6.0,1.996,success,,1.996,1.2313478626310825,1636,500,65.23698045986133,500,70.54292158612603,70.88280842617424
151,622,4,8.0,1.996,success,,1.996,1.066674791276455,1416,500,6.9868432352930165,500,34.6290923537569,34.531454655826884
151,622,5,10.0,1.996,success,,1.996,1.1965331062674522,1601,500,23.228311110075722,500,39.06030172456077,39.383815221701525
151,622,6,12.0,1.996,success,,1.996,1.1309013329446316,1490,500,39.77031490523766,500,56.55291468109034,56.41287257852132
151,622,7,14.0,0.176,success,,0.176,0.09036382660269737,119,45,51.72038998502972,45,67.82753129370805,61.418751300888246
151,620,0,0.0,1.996,success,,1.996,1.1197210028767586,1499,500,7.632175425443292,500,36.8447830914581,36.86361824416341
151,620,1,2.0,1.996,success,,1.996,1.2394071333110332,1676,500,38.473270012263455,500,55.30715960367191,55.44051171167831
151,620,2,4.0,1.996,success,,1.996,1.2827873304486275,1735,500,66.0865454905152,500,78.97221311160469,78.36637382353814
151,620,3,6.0,1.996,success,,1.996,1.3344641085714102,1813,500,51.96908108485812,500,60.22920801674271,59.3624626326347
151,620,4,8.0,1.996,success,,1.996,1.1874176301062107,1600,500,42.89983664462374,500,54.16583015673514,55.02346186651943
151,620,5,10.0,1.996,success,,1.996,1.1652762684971094,1534,500,14.971011533924763,500,56.17870771780956,55.926855939831505
151,620,6,12.0,1.996,success,,1.996,1.2158225402235985,1628,500,17.186562623741487,500,37.089367807664345,37.14823070499607
151,620,7,14.0,0.176,success,,0.176,0.15487302467226982,209,45,37.16086381634979,45,57.39428655509042,52.92615811832354
