configuration_index,test_trial_id,window_index,window_start_s,window_duration_s,simulation_status,failure_reason,reached_duration_s,simulation_runtime_s,rhs_evaluations,simulated_samples,simulated_x0_rms_uv,compared_samples,x0_rmse_uv,trajectory_rmse_uv
196,4,0,0.0,1.996,success,,1.996,10.759269582107663,3258,500,12.574628658673358,500,27.76524744899283,28.36536189302625
196,4,1,2.0,1.996,success,,1.996,10.275161581113935,3104,500,7.809781562250505,500,33.530454023259466,33.583621273932096
196,4,2,4.0,1.996,success,,1.996,8.519603971391916,2571,500,9.170894169510328,500,31.397063003665277,31.323374973010093
196,4,3,6.0,1.996,success,,1.996,13.101016592234373,3979,500,28.573278898950086,500,39.31386493327251,40.745385448832835
196,4,4,8.0,1.996,success,,1.996,13.273950858041644,4025,500,24.842906756384,500,35.59636198975103,37.77006386907461
196,4,5,10.0,1.996,success,,1.996,14.198070956394076,4301,500,19.418069937012223,500,33.01048376704448,34.566079716157255
196,4,6,12.0,1.996,success,,1.996,10.366040779277682,3148,500,23.877407847223413,500,37.28179106187243,36.14201055514975
196,4,7,14.0,0.028,success,,0.028,0.27221965231001377,83,8,4.328968897213457,8,23.106777980211,12.989340864767811
196,1088,0,0.0,1.996,success,,1.996,13.697519691661,4165,500,20.6634956996094,500,48.99646462724232,49.793800270783215
196,1088,1,2.0,1.996,success,,1.996,12.062770230695605,3665,500,18.36089318646067,500,39.845004833055285,41.73286391247606
196,1088,2,4.0,1.996,success,,1.996,8.337080666795373,2525,500,13.052201312455542,500,39.06641439434714,39.01783193972748
196,1088,3,6.0,1.996,success,,1.996,13.4273443184793,4070,500,24.530041252639997,500,41.81608906591949,42.93919266279642
196,1088,4,8.0,1.996,success,,1.996,12.109910503029823,3640,500,64.18914580013461,500,99.39941014208628,100.54682082377111
196,1088,5,10.0,1.996,success,,1.996,10.02528471313417,3011,500,10.94963172468769,500,44.84873323756425,44.86585306040882
196,1088,6,12.0,1.996,success,,1.996,13.217410234734416,3999,500,32.49328092667569,500,43.33458535441182,48.06811656807629
196,1088,7,14.0,0.14,success,,0.14,1.244254231452942,377,36,23.69025087315789,36,27.745089763876607,28.880615371376805
196,622,0,0.0,1.996,success,,1.996,13.99753438681364,4238,500,22.92674846499712,500,44.933023635567004,46.300984887915924
196,622,1,2.0,1.996,success,,1.996,33.95533681474626,10333,500,1.0426615503642918e+22,500,1.0426615503642918e+22,5.213307751821458e+21
196,622,2,4.0,1.996,success,,1.996,12.28731470182538,3725,500,25.987788716753677,500,43.05814236103975,43.763501734042755
196,622,3,6.0,1.996,success,,1.996,13.21983884088695,4003,500,48.63000902601463,500,59.41632112975725,60.3443072073794
196,622,4,8.0,1.996,success,,1.996,8.861947072669864,2681,500,11.24594712505727,500,35.50564657017548,35.59514284571536
196,622,5,10.0,1.996,success,,1.996,12.952940614894032,3909,500,26.68400276738283,500,43.15017605593487,44.35924543442917
196,622,6,12.0,1.996,success,,1.996,12.504089083522558,3784,500,20.420835896861494,500,43.66601767405107,44.76471359950314
196,622,7,14.0,0.136,success,,0.136,0.5156954973936081,157,35,52.58878134982071,35,22.159876445095996,24.99259512372388
196,620,0,0.0,1.996,success,,1.996,12.14989490993321,3700,500,15.564849543680614,500,38.25973799242128,36.39544218473494
196,620,1,2.0,1.996,success,,1.996,11.741835249587893,3583,500,26.980208530620487,500,52.165891683763,49.089153760294174
196,620,2,4.0,1.996,success,,1.996,11.393412873148918,3475,500,32.03933264435607,500,53.63077569914856,53.76408006373463
196,620,3,6.0,1.996,success,,1.996,14.096691338345408,4328,500,46.938453821830755,500,55.92263143351399,57.92163507892631
196,620,4,8.0,1.996,success,,1.996,14.1699711214751,4347,500,22.474045851833235,500,46.60832429850073,47.97717195465592
196,620,5,10.0,1.996,success,,1.996,13.068458622321486,4008,500,24.600738072655396,500,61.02831664151099,62.04989604047829
196,620,6,12.0,1.996,success,,1.996,9.523205360397696,2907,500,11.333596979197353,500,36.23639952119091,36.498389348170775
196,620,7,14.0,0.136,success,,0.136,0.8326518461108208,253,35,25.261241438546215,35,29.384228526703026,24.02615854014742
